Team,Lineup,GAMES,TOTAL_TIME,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,NET_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Kėdainių sporto centras,"Ignas  Lukošius, Augustas  Žilinskas, Rokas  Ūzas, Paulius  Semaška, Laurynas  Danielius",19,7009,237,87,195,44.6,30,84,35.7,33,40,82.5,30,73,103,63,18,9,31,47,186,73.3,72.2,74.4,33.2,32.3,52.3,55.7,72.4,28.3,74.5,10.1,20.5,43.1,112.4,239,92,198,46.5,28,82,34.1,27,30,90,25,76,101,51,17,3,35,54,186,53.5,56.6,14.2,25.5,41.4,110,2.4,0,0,0,111,57,51.4,84,30,35.7,0,0,0,31,0,0,0,116,64,55.2,82,28,34.1,0,0,0,35
Šilutės Šilutė-PDS.lt,"Jahii Karanja  Carson, Frederick Fitzgerald  Gates Jr, Norbertas  Giga, Nojus  Jankūnas, J'Von  McCormick",13,6378,250,99,182,54.4,7,35,20,45,50,90,21,74,95,53,26,5,34,49,183,80.4,81,79.8,29.6,30.1,56.3,61.3,53.5,25.6,71.2,11.7,27.5,19.2,116.1,212,88,198,44.4,15,83,18.1,21,25,84,30,61,91,39,19,6,37,59,163,48.2,50.7,15,28.8,41.9,100,16.2,0,0,0,147,92,62.6,35,7,20,0,0,0,35,0,0,0,115,73,63.5,83,15,18.1,0,0,0,38
Šilutės Šilutė-PDS.lt,"Frederick Fitzgerald  Gates Jr, Lukas  Kazlauskas, Norbertas  Giga, Nojus  Jankūnas, Adas  Šimonis",21,6295,218,91,161,56.5,12,42,28.6,24,27,88.9,16,76,92,52,14,3,35,50,179,72,72.4,71.5,33.1,33.6,60.2,63,57.1,23.9,79.2,13.5,16.8,26.1,114.7,200,79,179,44.1,24,77,31.2,18,20,90,20,51,71,35,20,2,22,49,149,50.8,53.2,10.5,20.8,43,106.7,8.1,0,0,0,119,79,66.4,42,12,28.6,0,0,0,35,0,0,0,102,55,53.9,77,24,31.2,0,0,0,24
Šakių Vytis-VDU,"Rokas   Jocys, Kajus  Leliukas, Nojus  Vaivada, Titas  Januševičius, Gabrielius  Čelka",19,5558,216,83,151,55,23,58,39.7,27,31,87.1,17,54,71,52,31,4,29,30,161,75.6,76,75.2,31.6,31.9,62.6,65.6,62.7,24.3,72,11.8,20.5,38.4,122.7,141,60,143,42,7,50,14,14,16,87.5,21,53,74,31,14,2,49,43,156,44.4,47,24.6,28,35,81,41.8,0,0,0,93,60,64.5,58,23,39.7,0,0,0,30,0,0,0,93,53,57,50,7,14,0,0,0,52
Klaipėdos Neptūnas-Akvaservis,"Rokas  Mačiulis, Matas  Mačijauskas, Klaidas  Metrikis, Ernestas  Jonkus, Kristupas  Leščiauskas",20,5798,160,66,146,45.2,22,62,35.5,6,6,100,15,62,77,41,12,13,38,49,159,68.8,70,67.7,34.3,35.5,52.7,53.8,62.1,20.5,74.7,16.7,4.1,42.5,94.6,181,66,154,42.9,30,65,46.2,19,19,100,21,58,79,43,23,0,25,43,149,52.6,55.7,13.3,25.3,42.2,110.7,-16,0,0,0,84,44,52.4,62,22,35.5,0,0,0,39,0,0,0,89,36,40.4,65,30,46.2,0,0,0,25
Šakių Vytis-VDU,"Augustinas  Mikštas, Kajus  Leliukas, Nojus  Vaivada, Titas  Januševičius, Gabrielius  Čelka",21,5109,186,67,133,50.4,13,45,28.9,39,44,88.6,20,61,81,48,18,8,36,36,157,77.7,78.7,76.6,30.5,31.3,55.3,61,71.6,29.4,75.3,15.2,33.1,33.8,111,165,61,148,41.2,20,62,32.3,23,25,92,20,48,68,33,29,5,27,45,133,48,51.9,14.5,24.7,41.9,101.2,9.8,0,0,0,88,54,61.4,45,13,28.9,0,0,0,36,0,0,0,86,41,47.7,62,20,32.3,0,0,0,27
Kretingos Kretinga-Rivile,"Rytis  Zabita, Gytis  Mačionis, Julius  Kazakauskas, Mantvydas  Staniulis, Jalen  Warren",17,5388,206,80,158,50.6,20,62,32.3,26,29,89.7,28,54,82,47,16,2,25,40,149,76,74.3,77.7,32.3,30.9,57,60.3,58.8,34.6,76.1,10.3,18.4,39.2,123.4,208,78,149,52.3,24,63,38.1,28,31,90.3,17,53,70,39,14,1,30,46,166,60.4,63.9,15.6,23.9,42.3,119.2,4.2,0,0,0,96,60,62.5,62,20,32.3,0,0,0,26,0,0,0,86,54,62.8,63,24,38.1,0,0,0,30
Plungės Olimpas,"Tadas  Budrys, Arnas  Vaištaras, Thomas Deangelo  Miles, Colin Gabriel  Golson Jr, Modestas  Jurkaitis",15,5812,203,76,160,47.5,24,61,39.3,27,30,90,23,53,76,42,23,2,32,62,139,71.9,73.2,70.6,32.8,34.0,55,58.6,55.3,31.1,69.7,12.9,18.8,38.1,114.5,183,65,145,44.8,22,66,33.3,31,34,91.2,23,51,74,44,17,5,37,45,150,52.4,57.2,18.8,30.3,45.5,107,7.5,0,0,0,99,52,52.5,61,24,39.3,0,0,0,33,0,0,0,79,43,54.4,66,22,33.3,0,0,0,39
Plungės Olimpas,"Najeeb Ali  Muhammad, Tadas  Budrys, Rokas  Kreišmontas, Colin Gabriel  Golson Jr, Modestas  Jurkaitis",14,5584,188,72,156,46.2,15,47,31.9,29,36,80.6,31,52,83,41,22,2,31,40,138,72.9,71.6,74.1,33.5,32.4,51,54.7,56.9,40.3,72.2,12.7,23.1,30.1,112.8,199,71,147,48.3,27,71,38,30,34,88.2,20,46,66,45,19,7,33,55,136,57.5,61.4,16.9,27.8,48.3,115.4,-2.6,0,0,0,109,57,52.3,47,15,31.9,0,0,0,32,0,0,0,76,44,57.9,71,27,38,0,0,0,33
Alytaus Alytus,"Robert  Charles Waters-Johnson Jr, Nathan Lewis  Scott, Dominykas  Šimonis, Martynas  Pocevičius, Tautvydas  Baltrušaitis",10,5904,193,71,152,46.7,21,57,36.8,30,38,78.9,25,65,90,42,19,8,34,35,135,71.4,70.8,72.1,33.9,33.3,53.6,57.2,59.2,32.9,78.3,13.9,25,37.5,110.8,191,71,158,44.9,28,80,35,21,26,80.8,18,51,69,51,19,3,28,57,136,53.8,56.4,14.2,21.7,50.6,107.8,3,0,0,0,95,50,52.6,57,21,36.8,0,0,0,35,0,0,0,78,43,55.1,80,28,35,0,0,0,28
Šakių Vytis-VDU,"Rokas   Jocys, Augustinas  Mikštas, Titas  Januševičius, Jokūbas  Rubinas, Gabrielius  Čelka",19,4117,156,60,125,48,12,46,26.1,24,24,100,16,48,64,32,13,2,15,24,125,74.6,77.1,72.1,31.1,33.3,52.8,57.5,53.3,26.2,77.4,8.2,19.2,36.8,117.9,118,44,107,41.1,15,41,36.6,15,18,83.3,14,45,59,25,6,11,24,33,113,48.1,51.3,17.3,22.6,38.3,95.4,22.5,0,0,0,79,48,60.8,46,12,26.1,0,0,0,15,0,0,0,66,29,43.9,41,15,36.6,0,0,0,26
Telšių Telšiai,"Ovidijus  Kaminskis, Martynas  Gecevičius, Ignas  Razutis, Jared  Steven Small, Vilius  Pocius",18,4495,175,65,128,50.8,25,61,41,20,22,90.9,16,46,62,40,14,5,19,29,124,74.1,74.2,73.9,32.3,32.5,60.5,63.6,61.5,26.2,73,9.7,17.2,47.7,125.9,148,54,118,45.8,15,46,32.6,25,27,92.6,17,45,62,39,11,3,27,37,126,52.1,57,17.2,27,39,106.9,19,0,0,0,67,40,59.7,61,25,41,0,0,0,20,0,0,0,72,39,54.2,46,15,32.6,0,0,0,27
Mažeikių M Basket,"Gediminas  Mokšeckas, Pavlo  Karasov, Ernestas   Naruševičius, Nickolas Ralpheal  Neal, Coltie Keanu  Young",17,4242,167,58,118,49.2,27,62,43.5,24,26,92.3,10,54,64,37,12,1,17,35,120,75,76.7,73.3,31.3,32.7,60.6,64.5,63.8,16.9,76.1,9.3,22,52.5,123.2,131,49,116,42.2,14,56,25,19,20,95,17,49,66,29,8,4,22,33,103,48.3,52.5,15,23.9,48.3,101.1,22.1,0,0,0,56,31,55.4,62,27,43.5,0,0,0,17,0,0,0,60,35,58.3,56,14,25,0,0,0,24
Palangos Olimpas,"Jordan Lee  Glover, Laurynas  Mikalauskas, Marius  Runkauskas, Paulius  Danisevičius, Matas  Narvilas",10,4319,130,55,112,49.1,12,38,31.6,8,8,100,7,43,50,32,10,1,21,33,118,72.4,71.5,73.3,33.6,32.7,54.5,56.3,58.2,13,64.2,12.5,7.1,33.9,101.1,155,56,127,44.1,14,50,28,29,30,96.7,24,47,71,34,14,5,19,26,111,49.6,55.3,11.9,35.8,39.4,117.4,-16.4,0,0,0,74,43,58.1,38,12,31.6,0,0,0,22,0,0,0,77,42,54.5,50,14,28,0,0,0,20
Šakių Vytis-VDU,"Augustinas  Mikštas, Kajus  Leliukas, Titas  Januševičius, Jokūbas  Rubinas, Gabrielius  Čelka",18,3964,156,63,116,54.3,14,42,33.3,16,16,100,11,43,54,36,9,6,23,25,117,79.6,80.7,78.4,29.7,30.6,60.3,63.4,57.1,22.4,70.5,12.6,13.8,36.2,117,150,54,118,45.8,18,52,34.6,24,29,82.8,18,38,56,37,17,4,19,33,105,53.4,57.4,12.7,29.5,44.1,115.8,1.2,0,0,0,74,49,66.2,42,14,33.3,0,0,0,23,0,0,0,66,36,54.5,52,18,34.6,0,0,0,20
Telšių Telšiai,"Ovidijus  Kaminskis, Deividas  Rasys, Ignas  Razutis, Vilius  Pocius, Laurynas  Kaveckis",10,4718,164,66,128,51.6,21,52,40.4,11,13,84.6,15,43,58,41,16,2,18,30,115,67.4,68.7,66,34.9,36.3,59.8,61.3,62.1,25,66.2,9.3,10.2,40.6,121.4,120,47,117,40.2,15,55,27.3,11,14,78.6,22,45,67,25,13,6,32,42,105,46.6,48.7,20.6,33.8,47,92.4,28.9,0,0,0,76,45,59.2,52,21,40.4,0,0,0,19,0,0,0,62,32,51.6,55,15,27.3,0,0,0,33
Jurbarko Jurbarkas-Karys-Manvesta,"Karolis  Guščikas, Karolis  Kokoška, Justas  Tamulis, Šarūnas  Valunta, Karolis  Babušis",24,3754,109,45,97,46.4,7,38,18.4,12,16,75,11,47,58,33,9,6,22,28,114,72.8,72.3,73.3,33.2,32.7,50,52.4,73.3,23.4,81,13.8,16.5,39.2,96.4,110,42,103,40.8,12,34,35.3,14,16,87.5,11,36,47,28,14,4,17,26,113,46.6,50,13.4,19,33,95.9,0.5,0,0,0,59,38,64.4,38,7,18.4,0,0,0,23,0,0,0,69,30,43.5,34,12,35.3,0,0,0,18
Kretingos Kretinga-Rivile,"Julius  Kazakauskas, Justin Taylor  Young, Mantvydas  Staniulis, Jalen  Warren, Edgaras  Danys",11,4294,146,57,118,48.3,13,48,27.1,19,22,86.4,19,38,57,37,14,4,21,22,114,68.7,70,67.3,34.3,35.6,53.8,57.2,64.9,35.8,66.7,11.3,18.6,40.7,116.5,134,50,106,47.2,13,46,28.3,21,26,80.8,19,34,53,28,13,2,23,34,108,53.3,57.1,16.4,33.3,43.4,111.2,5.3,0,0,0,70,44,62.9,48,13,27.1,0,0,0,23,0,0,0,60,37,61.7,46,13,28.3,0,0,0,23
Vilkaviškio Perlas Go,"Mantvydas  Žukauskas, Theodore Kieth  Gadsden Jr, Gabriel Bennett  Quillan, Titas  Pažarauskas, Žygimantas  Skučas",18,4109,153,61,101,60.4,19,39,48.7,12,13,92.3,14,33,47,37,24,5,30,39,114,71.5,71.5,71.5,33.6,33.5,69.8,71.7,60.7,33.3,78.6,17.3,12.9,38.6,124.9,132,49,94,52.1,17,43,39.5,17,20,85,9,28,37,35,18,2,30,34,113,61.2,64.2,22.6,21.4,45.7,107.8,17.2,0,0,0,62,42,67.7,39,19,48.7,0,0,0,30,0,0,0,51,32,62.7,43,17,39.5,0,0,0,32
Alytaus Alytus,"Robert  Charles Waters-Johnson Jr, Dmytro  Tykhonov, De Angelo William  Stewart, Augustinas  Venckus, Tautvydas  Baltrušaitis",9,4564,166,62,112,55.4,24,51,47.1,18,25,72,13,35,48,43,14,0,19,37,112,67.4,67.1,67.7,35.8,35.4,66.1,67.5,69.4,27.1,74.5,10.3,22.3,45.5,130.2,147,57,101,56.4,17,38,44.7,16,20,80,12,35,47,32,8,5,31,44,121,64.9,66.9,22,25.5,37.6,114.1,16,0,0,0,61,38,62.3,51,24,47.1,0,0,0,20,0,0,0,63,40,63.5,38,17,44.7,0,0,0,31
Plungės Olimpas,"Najeeb Ali  Muhammad, Tadas  Budrys, Thomas Deangelo  Miles, Colin Gabriel  Golson Jr, Modestas  Jurkaitis",13,4552,155,55,116,47.4,17,41,41.5,28,30,93.3,23,27,50,39,23,2,19,45,111,63.3,64.5,62.1,37.2,38.7,54.7,60,70.9,39.7,65.9,10.1,25.9,35.3,126.7,125,45,90,50,11,37,29.7,24,30,80,14,35,49,26,13,7,31,34,111,56.1,60.6,23.1,34.1,41.1,106.1,20.6,0,0,0,75,38,50.7,41,17,41.5,0,0,0,19,0,0,0,53,34,64.2,37,11,29.7,0,0,0,32
Kretingos Kretinga-Rivile,"Rytis  Zabita, Gytis  Mačionis, Julius  Kazakauskas, Mantvydas  Staniulis, Edgaras  Danys",12,3828,152,59,124,47.6,21,52,40.4,13,15,86.7,19,47,66,35,9,1,13,26,110,77.3,76,78.6,31.6,30.5,56,58.2,59.3,32.2,82.5,7.3,12.1,41.9,125.4,142,55,115,47.8,18,44,40.9,14,15,93.3,10,40,50,32,10,5,15,27,109,55.7,58.4,11,17.5,38.3,113.3,12.1,0,0,0,72,38,52.8,52,21,40.4,0,0,0,14,0,0,0,71,37,52.1,44,18,40.9,0,0,0,15
Jurbarko Jurbarkas-Karys-Manvesta,"Karolis  Guščikas, Karolis  Kokoška, Arnas  Adomavičius, Justas  Tamulis, Karolis  Babušis",23,3605,135,55,92,59.8,16,33,48.5,9,11,81.8,9,46,55,33,16,4,24,27,109,76,74,77.9,32.4,30.8,68.5,69.7,60,24.3,82.1,15.6,12,35.9,121.4,109,43,101,42.6,9,32,28.1,14,16,87.5,10,28,38,22,11,0,20,30,105,47,50.4,15.6,17.9,31.7,93.2,28.2,0,0,0,59,39,66.1,33,16,48.5,0,0,0,24,0,0,0,69,34,49.3,32,9,28.1,0,0,0,21
Kauno r. Omega-Tauras-LSU,"Šarūnas  Vasiliauskas, Robertas  Keliačius, Tomas  Galeckas, Simas  Šliogeris, Vytautas  Šulskis",20,3738,145,53,103,51.5,24,51,47.1,15,16,93.8,12,24,36,39,14,4,18,33,109,72.6,73.2,71.9,32.8,33.4,63.1,65.9,73.6,26.1,50,10.8,15.5,49.5,127.1,147,57,109,52.3,15,42,35.7,18,20,90,24,34,58,44,13,4,22,27,113,59.2,62.4,15.7,50,38.5,131.3,-4.2,0,0,0,52,29,55.8,51,24,47.1,0,0,0,19,0,0,0,67,42,62.7,42,15,35.7,0,0,0,22
Kėdainių sporto centras,"Laurynas  Bimba, Rokas  Ūzas, Paulius  Semaška, Medas  Kuprijanovas, Laurynas  Danielius",16,4445,145,53,126,42.1,13,50,26,26,30,86.7,29,36,65,38,16,1,21,36,109,68.3,68.2,68.4,35.2,35.1,47.2,52.1,71.7,43.3,67.9,10.6,23.8,39.7,114.7,139,53,110,48.2,15,39,38.5,18,21,85.7,17,38,55,25,13,5,27,40,109,55,58.3,18.5,32.1,35.5,109.7,5,0,0,0,76,40,52.6,50,13,26,0,0,0,24,0,0,0,71,38,53.5,39,15,38.5,0,0,0,28
Ukmergės Stekas,"Justas  Šukelis, Kipras  Urbanavičius, Robert  Subotkevič, Rahsaan Amari  Edwards, Webster Fredrick  Simeus",13,4505,125,49,122,40.2,8,33,24.2,19,21,90.5,18,44,62,29,10,2,22,37,109,71.9,71.4,72.4,33.6,33.2,43.4,47.6,59.2,24.7,68.8,12.1,17.2,27,93.3,161,62,130,47.7,17,52,32.7,20,24,83.3,20,55,75,41,10,3,18,41,115,54.2,57.3,11.4,31.2,40,118.5,-25.2,0,0,0,89,41,46.1,33,8,24.2,0,0,0,22,0,0,0,78,45,57.7,52,17,32.7,0,0,0,20
Kauno r. Omega-Tauras-LSU,"Šarūnas  Vasiliauskas, Tauris  Aliukonis, Tomas  Galeckas, Simas  Šliogeris, Vytautas  Šulskis",17,4180,127,47,110,42.7,12,48,25,21,25,84,16,33,49,26,10,4,17,34,108,67.5,68.7,66.2,34.9,36.3,48.2,52.5,55.3,27.1,53.2,10.4,22.7,43.6,106.1,147,55,113,48.7,12,39,30.8,25,28,89.3,29,43,72,41,11,2,19,38,109,54,58.6,13.2,46.8,34.5,127.5,-21.4,0,0,0,62,35,56.5,48,12,25,0,0,0,17,0,0,0,74,43,58.1,39,12,30.8,0,0,0,20
Jurbarko Jurbarkas-Karys-Manvesta,"Karolis  Guščikas, Justas  Nausėdas, Gintautas  Matulis, Šarūnas  Valunta, Karolis  Babušis",17,3594,123,50,94,53.2,15,39,38.5,8,10,80,13,47,60,33,8,3,23,40,107,70.5,72,69.1,33.3,34.7,61.2,62.5,66,28.9,82.5,14.9,10.6,41.5,114.1,107,39,94,41.5,13,46,28.3,16,20,80,10,32,42,24,11,1,11,22,98,48.4,52,9.7,17.5,48.9,103.4,10.7,0,0,0,55,35,63.6,39,15,38.5,0,0,0,24,0,0,0,48,26,54.2,46,13,28.3,0,0,0,11
Šilutės Šilutė-PDS.lt,"Jahii Karanja  Carson, Frederick Fitzgerald  Gates Jr, Lukas  Kazlauskas, Nojus  Jankūnas, Adas  Šimonis",13,3903,132,53,109,48.6,11,31,35.5,15,20,75,19,33,52,34,8,4,12,33,107,67.3,67.3,67.3,35.7,35.7,53.7,56,64.2,33.9,66,7.3,18.3,28.4,120.6,118,43,99,43.4,6,36,16.7,26,29,89.7,17,37,54,24,6,5,18,29,105,46.5,52.8,13.9,34,36.4,107.9,12.7,0,0,0,78,42,53.8,31,11,35.5,0,0,0,13,0,0,0,63,37,58.7,36,6,16.7,0,0,0,22
Alytaus Alytus,"Robert  Charles Waters-Johnson Jr, Justinas  Norkus, De Angelo William  Stewart, Augustinas  Venckus, Tautvydas  Baltrušaitis",9,3590,131,52,117,44.4,17,50,34,10,11,90.9,15,42,57,27,13,1,17,29,106,77.1,80.8,73.5,29.7,32.7,51.7,53.8,51.9,25.9,80.8,10.3,9.4,42.7,108.4,115,40,89,44.9,10,38,26.3,25,25,100,10,43,53,20,9,5,20,22,107,50.6,57.5,16.7,19.2,42.7,104.6,3.8,0,0,0,67,35,52.2,50,17,34,0,0,0,17,0,0,0,51,30,58.8,38,10,26.3,0,0,0,20
Kauno r. Omega-Tauras-LSU,"Šarūnas  Vasiliauskas, Armandas  Bancevičius, Robertas  Keliačius, Tomas  Galeckas, Vytautas  Šulskis",19,3725,114,44,101,43.6,9,36,25,17,19,89.5,15,36,51,33,8,2,20,27,106,70.4,72.6,68.2,33.0,35.2,48,52.1,75,27.3,73.5,12.3,18.8,35.6,101.1,123,46,102,45.1,19,52,36.5,12,13,92.3,13,40,53,31,12,2,14,23,104,54.4,57.1,11.5,26.5,51,116.2,-15.1,0,0,0,65,35,53.8,36,9,25,0,0,0,21,0,0,0,50,27,54,52,19,36.5,0,0,0,14
