Team,Lineup,Lineup_Key,Games,Clutch_Minutes,Clutch_Seconds,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS_ALLOWED,POSS,OFF_RTG,DEF_RTG,NET_RTG,PTS/MIN,DIFF
Kretingos Kretinga-Rivile,"Gytis Mačionis, Justin Taylor Young, Vytautas Saulis, Justas Žiubrys, Tautvydas Rudys","Kretingos Kretinga-Rivile|14,23,33,7,8",1,0.5,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2.0,0.0,86.2,-86.2,0.0,-2
Telšių Telšiai,"Vytautas Meištas, Martynas Gecevičius, Deividas Rasys, Ignas Razutis, Vilius Pocius","Telšių Telšiai|11,13,22,3,6",1,0.5,28.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
Kretingos Kretinga-Rivile,"Rytis Zabita, Gytis Mačionis, Jalen Warren, Edgaras Danys, Tautvydas Rudys","Kretingos Kretinga-Rivile|13,14,55,6,8",1,0.5,27.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,113.6,-113.6,0.0,-1
Marijampolės Sūduva-Mantinga,"Žygimantas Šimonis, Tautvydas Kliučinykas, Aurelijus Pukelis, Ernestas Jaškus, Domantas Vilys","Marijampolės Sūduva-Mantinga|0,22,24,37,88",1,0.5,30.0,2,1,2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,100.0,227.3,-127.3,4.0,1
Kauno r. Omega-Tauras-LSU,"Armandas Bancevičius, Robertas Keliačius, Tomas Galeckas, Simas Šliogeris, Vytautas Šulskis","Kauno r. Omega-Tauras-LSU|23,4,5,6,8",1,0.5,32.0,0,0,2,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,0.0,200.0,-200.0,0.0,-2
Ukmergės Stekas,"Robert Subotkevič, Dastinas Morkūnas, Rahsaan Amari Edwards, Dominykas Bučas, Webster Fredrick Simeus","Ukmergės Stekas|23,26,3,33,5",2,0.5,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.1,0.0,266.0,-266.0,0.0,-5
Kretingos Kretinga-Rivile,"Gytis Mačionis, Julius Kazakauskas, Justin Taylor Young, Mantvydas Staniulis, Edgaras Danys","Kretingos Kretinga-Rivile|14,22,23,5,6",1,0.5,27.0,5,0,0,0,0,0,0,5,6,83.3,0,0,0,0,0,0,0,0,2,2.6,189.4,66.7,122.7,11.11,3
Vilniaus Rytas-2,"Danielius Kasparas, Gabrielius Bubnys, Ignas Urbonas, Arminas Vilkas, Gabrielius Jokubauskas","Vilniaus Rytas-2|13,14,16,27,8",1,0.5,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.0,0.0,100.0,-100.0,0.0,-2
Šilutės Šilutė-PDS.lt,"Frederick Fitzgerald Gates Jr, Lukas Kazlauskas, Norbertas Giga, J'Von McCormick, Adas Šimonis","Šilutės Šilutė-PDS.lt|10,13,23,5,7",2,0.5,29.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,2,2.0,0.0,151.5,-151.5,0.0,-2
Vilniaus Rytas-2,"Gabrielius Bubnys, Ignas Urbonas, Adomas Pocius, Arminas Vilkas, Mantas Liutkevičius","Vilniaus Rytas-2|14,16,2,27,5",1,0.5,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
Kėdainių sporto centras,"Ignas Lukošius, Rokas Ūzas, Medas Kuprijanovas, Laurynas Danielius, Vainius Steponavičius","Kėdainių sporto centras|15,37,44,5,7",1,0.5,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.0,0.0,200.0,-200.0,0.0,-2
Kretingos Kretinga-Rivile,"Rytis Zabita, Gytis Mačionis, Justin Taylor Young, Mantvydas Staniulis, Jalen Warren, Tautvydas Rudys","Kretingos Kretinga-Rivile|13,14,23,5,55,8",1,0.5,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1,0.0,200.0,-200.0,0.0,-2
Ukmergės Stekas,"Mantas Šerkšnas, Kipras Urbanavičius, Robert Subotkevič, Rahsaan Amari Edwards, Dominykas Bučas","Ukmergės Stekas|19,22,23,3,33",2,0.5,27.0,2,0,2,0.0,0,2,0.0,2,2,100.0,0,0,0,1,0,0,0,0,6,2.9,69.4,187.5,-118.1,4.44,-4
Šilutės Šilutė-PDS.lt,"Devin Lavonne Hutchinson, Norbertas Giga, Nojus Jankūnas, Tadas Kararinas, Adas Šimonis","Šilutės Šilutė-PDS.lt|1,23,31,6,7",1,0.5,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.1,0.0,300.0,-300.0,0.0,-6
