Team,Lineup,GAMES,TOTAL_TIME,VS_STARTERS_MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,NET_RTG,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV,2ND_CHANCE_PTS_VS,FAST_BREAK_PTS_VS,PTS_OFF_TOV_VS
Mažeikių M Basket,"Coltie Keanu Young, Ernestas Naruševičius, Gediminas Mokšeckas, Mindaugas Motuzas, Nickolas Ralpheal Neal",23,13777,122.2,433,167,370,45.1,49,156,31.4,50,54,92.6,38,134,172,96,43,12,74,91,426,74.7,74.2,75.2,32.4,31.9,51.8,55,57.5,19.3,73.6,13.1,14.6,42.2,101.7,492,185,384,48.2,59,172,34.3,63,72,87.5,48,159,207,122,41,16,72,103,432,55.9,59.2,14.8,26.4,44.8,114,0,0,0,214,118,55.1,156,49,31.4,0,0,0,76,-12.3,0,0,0,212,126,59.4,172,59,34.3,0,0,0,74,37,105,86,68,127,129
Kėdainių sporto centras,"Ignas Lukošius, Laurynas Danielius, Medas Kuprijanovas, Paulius Semaška, Rokas Ūzas",22,12657,82.8,442,174,358,48.6,38,132,28.8,56,66,84.8,51,154,205,119,42,24,85,87,414,77.7,78.6,76.9,30.5,31.2,53.9,57.1,68.4,29.3,71,14.4,18.4,36.9,106.7,381,150,373,40.2,39,155,25.2,42,45,93.3,63,123,186,86,57,9,82,112,406,45.4,48.5,17.3,29,41.6,94,0,0,0,226,136,60.2,132,38,28.8,0,0,0,85,12.7,0,0,0,218,111,50.9,155,39,25.2,0,0,0,84,67,126,119,68,102,96
Kretingos Kretinga-Rivile,"Edgaras Danys, Jalen Warren, Julius Kazakauskas, Mantvydas Staniulis, Rytis Zabita",19,11099,81.5,347,135,313,43.1,30,122,24.6,47,54,87,49,109,158,97,27,6,51,83,332,70.9,71.8,70.1,33.4,34.3,47.9,51.5,71.9,29.2,74.7,10.5,17.3,39,104.5,376,147,296,49.7,45,127,35.4,37,44,84.1,37,119,156,85,26,14,49,95,324,57.3,59.6,13.4,25.3,42.9,116.1,0,0,0,191,105,55,122,30,24.6,0,0,0,52,-11.6,0,0,0,169,102,60.4,127,45,35.4,0,0,0,53,61,65,60,49,90,57
Šilutės Šilutė-PDS.lt,"Devin Lavonne Hutchinson, Frederick Fitzgerald Gates Jr, Lukas Kazlauskas, Nojus Jankūnas, Norbertas Giga",25,10997,64.8,396,155,283,54.8,32,87,36.8,54,58,93.1,39,116,155,98,29,6,62,70,328,70.6,71.7,69.6,33.5,34.5,60.4,64.2,63.2,30.7,80,13.2,20.5,30.7,120.6,349,129,276,46.7,48,124,38.7,43,53,81.1,29,88,117,91,30,11,51,90,319,55.4,58.3,14.6,20,44.9,109.5,0,0,0,196,123,62.8,87,32,36.8,0,0,0,62,11.1,0,0,0,152,81,53.3,124,48,38.7,0,0,0,53,46,102,75,32,84,68
Marijampolės Sūduva-Mantinga,"Aurelijus Pukelis, Domantas Vilys, Ernestas Jaškus, Marijus Užupis, Žygimantas Šimonis",26,10083,79.8,398,141,269,52.4,53,140,37.9,63,69,91.3,54,125,179,91,33,7,54,77,291,68.1,69.3,66.9,34.6,35.9,62.3,66.5,64.5,45.4,89.3,12.2,25.7,52,136.7,236,94,233,40.3,17,86,19.8,31,36,86.1,15,65,80,53,32,10,48,105,281,44,47.4,16.2,10.7,36.9,84,0,0,0,129,88,68.2,140,53,37.9,0,0,0,56,52.7,0,0,0,147,77,52.4,86,17,19.8,0,0,0,48,79,84,52,15,44,43
Telšių Telšiai,"Deividas Rasys, Ignas Razutis, Martynas Gecevičius, Ovidijus Kaminskis, Vilius Pocius",19,7938,63.8,241,94,198,47.5,23,72,31.9,30,34,88.2,15,92,107,64,25,6,46,53,241,72.5,72.9,72,32.9,33.3,53.3,56.6,68.1,16,78.6,14.2,17.2,36.4,99.9,251,99,215,46,25,71,35.2,28,29,96.6,25,79,104,60,27,7,37,72,238,51.9,55.1,14,21.4,33,105.4,0,0,0,126,71,56.3,72,23,31.9,0,0,0,47,-5.4,0,0,0,144,74,51.4,71,25,35.2,0,0,0,39,19,52,38,38,68,72
Šilutės Šilutė-PDS.lt,"Adas Šimonis, Devin Lavonne Hutchinson, Frederick Fitzgerald Gates Jr, Lukas Kazlauskas, Norbertas Giga",25,7634,45.5,274,108,208,51.9,24,62,38.7,34,35,97.1,26,87,113,59,18,4,44,68,240,74.3,75.5,73.1,31.8,32.8,57.7,61.3,54.6,25.5,79.1,13.5,16.8,29.8,114.1,263,100,216,46.3,33,87,37.9,30,33,90.9,23,76,99,62,27,8,28,53,233,53.9,57,10.8,20.9,40.3,113.1,0,0,0,146,84,57.5,62,24,38.7,0,0,0,47,1,0,0,0,129,67,51.9,87,33,37.9,0,0,0,28,37,63,50,30,48,51
Plungės Olimpas,"Colin Gabriel Golson Jr, Modestas Jurkaitis, Rokas Kreišmontas, Tadas Budrys, Thomas Deangelo Miles",21,7373,49.4,231,93,202,46,17,57,29.8,28,32,87.5,34,70,104,45,34,4,50,59,228,73.1,74.1,72.2,32.4,33.3,50.2,53.5,48.4,33,73.7,16.1,15.8,28.2,101.5,251,91,188,48.4,32,83,38.6,37,41,90.2,25,69,94,59,22,6,43,44,222,56.9,60.9,17.3,26.3,44.1,113.2,0,0,0,145,76,52.4,57,17,29.8,0,0,0,53,-11.7,0,0,0,105,59,56.2,83,32,38.6,0,0,0,45,27,42,45,26,62,72
Šakių Vytis-VDU,"Augustinas Mikštas, Gabrielius Čelka, Nojus Vaivada, Rokas Jocys, Titas Januševičius",22,6944,51.6,256,100,189,52.9,26,80,32.5,30,34,88.2,22,57,79,69,29,6,36,39,216,74.9,74.6,75.2,32.2,31.9,59.8,62.8,69,25.3,57.6,11.7,18,42.3,118.6,256,109,213,51.2,22,62,35.5,16,20,80,42,65,107,55,24,4,43,45,218,56.3,57.7,16.2,42.4,29.1,117.7,0,0,0,109,74,67.9,80,26,32.5,0,0,0,36,0.9,0,0,0,151,87,57.6,62,22,35.5,0,0,0,43,32,82,54,55,35,43
Kėdainių sporto centras,"Arminas Kelmelis, Ignas Lukošius, Laurynas Danielius, Paulius Semaška, Rokas Ūzas",17,6561,61.0,204,83,187,44.4,26,89,29.2,12,15,80,16,78,94,57,14,9,40,58,215,77.9,78.8,77.1,30.5,31.1,51.3,52.7,68.7,16.3,77.2,13.8,8,47.6,94.7,218,82,192,42.7,24,73,32.9,30,33,90.9,23,82,105,58,23,7,31,48,211,49,52.8,13.1,22.8,38,103.5,0,0,0,98,57,58.2,89,26,29.2,0,0,0,40,-8.8,0,0,0,119,58,48.7,73,24,32.9,0,0,0,31,13,53,47,27,48,45
Šilutės Šilutė-PDS.lt,"Devin Lavonne Hutchinson, Frederick Fitzgerald Gates Jr, J'Von McCormick, Nojus Jankūnas, Norbertas Giga",13,6378,46.5,250,99,182,54.4,7,35,20,45,50,90,21,74,95,53,26,5,34,49,215,80.4,81,79.8,29.6,30.1,56.3,61.3,53.5,25.6,71.2,11.7,27.5,19.2,116.1,212,88,198,44.4,15,83,18.1,21,25,84,30,61,91,39,19,6,37,59,212,48.2,50.7,15,28.8,41.9,100,0,0,0,147,92,62.6,35,7,20,0,0,0,35,16.2,0,0,0,115,73,63.5,83,15,18.1,0,0,0,38,24,98,50,39,29,48
Kėdainių sporto centras,"Augustas Žilinskas, Ignas Lukošius, Laurynas Danielius, Paulius Semaška, Rokas Ūzas",19,7009,51.4,237,87,195,44.6,30,84,35.7,33,40,82.5,30,73,103,63,18,9,31,47,211,73.3,72.2,74.4,33.2,32.3,52.3,55.7,72.4,28.3,74.5,10.1,20.5,43.1,112.4,239,92,198,46.5,28,82,34.1,27,30,90,25,76,101,51,17,3,35,54,217,53.5,56.6,14.2,25.5,41.4,110,0,0,0,111,57,51.4,84,30,35.7,0,0,0,31,2.4,0,0,0,116,64,55.2,82,28,34.1,0,0,0,35,24,55,39,40,38,40
Šilutės Šilutė-PDS.lt,"Adas Šimonis, Frederick Fitzgerald Gates Jr, Lukas Kazlauskas, Nojus Jankūnas, Norbertas Giga",21,6295,33.9,218,91,161,56.5,12,42,28.6,24,27,88.9,16,76,92,52,14,3,35,50,190,72,72.4,71.5,33.1,33.6,60.2,63,57.1,23.9,79.2,13.5,16.8,26.1,114.7,200,79,179,44.1,24,77,31.2,18,20,90,20,51,71,35,20,2,22,49,188,50.8,53.2,10.5,20.8,43,106.7,0,0,0,119,79,66.4,42,12,28.6,0,0,0,35,8.1,0,0,0,102,55,53.9,77,24,31.2,0,0,0,24,22,56,32,29,28,44
Plungės Olimpas,"Arnas Vaištaras, Colin Gabriel Golson Jr, Modestas Jurkaitis, Tadas Budrys, Thomas Deangelo Miles",15,5812,41.4,203,76,160,47.5,24,61,39.3,27,30,90,23,53,76,42,23,2,32,62,177,71.9,73.2,70.6,32.8,34.0,55,58.6,55.3,31.1,69.7,12.9,18.8,38.1,114.5,183,65,145,44.8,22,66,33.3,31,34,91.2,23,51,74,44,17,5,37,45,171,52.4,57.2,18.8,30.3,45.5,107,0,0,0,99,52,52.5,61,24,39.3,0,0,0,33,7.5,0,0,0,79,43,54.4,66,22,33.3,0,0,0,39,27,46,53,32,24,38
Šakių Vytis-VDU,"Gabrielius Čelka, Kajus Leliukas, Nojus Vaivada, Rokas Jocys, Titas Januševičius",19,5558,39.5,216,83,151,55,23,58,39.7,27,31,87.1,17,54,71,52,31,4,29,30,176,75.6,76,75.2,31.6,31.9,62.6,65.6,62.7,24.3,72,11.8,20.5,38.4,122.7,141,60,143,42,7,50,14,14,16,87.5,21,53,74,31,14,2,49,43,174,44.4,47,24.6,28,35,81,0,0,0,93,60,64.5,58,23,39.7,0,0,0,30,41.8,0,0,0,93,53,57,50,7,14,0,0,0,52,24,63,70,33,23,36
Alytaus Alytus,"Martynas Pocevičius, Nathan Lewis Scott, Robert Charles Waters-Johnson Jr, Ronald Niamke Degray III, Tautvydas Baltrušaitis",10,5904,21.9,193,71,152,46.7,21,57,36.8,30,38,78.9,25,65,90,42,19,8,34,35,174,71.4,70.8,72.1,33.9,33.3,53.6,57.2,59.2,32.9,78.3,13.9,25,37.5,110.8,191,71,158,44.9,28,80,35,21,26,80.8,18,51,69,51,19,3,28,57,177,53.8,56.4,14.2,21.7,50.6,107.8,0,0,0,95,50,52.6,57,21,36.8,0,0,0,35,3,0,0,0,78,43,55.1,80,28,35,0,0,0,28,34,44,44,19,44,42
Klaipėdos Neptūnas-Akvaservis,"Ernestas Jonkus, Klaidas Metrikis, Kristupas Leščiauskas, Matas Mačijauskas, Rokas Mačiulis",20,5798,63.0,160,66,146,45.2,22,62,35.5,6,6,100,15,62,77,41,12,13,38,49,169,68.8,70,67.7,34.3,35.5,52.7,53.8,62.1,20.5,74.7,16.7,4.1,42.5,94.6,181,66,154,42.9,30,65,46.2,19,19,100,21,58,79,43,23,0,25,43,164,52.6,55.7,13.3,25.3,42.2,110.7,0,0,0,84,44,52.4,62,22,35.5,0,0,0,39,-16,0,0,0,89,36,40.4,65,30,46.2,0,0,0,25,25,22,31,18,41,24
Šakių Vytis-VDU,"Augustinas Mikštas, Gabrielius Čelka, Kajus Leliukas, Nojus Vaivada, Titas Januševičius",21,5109,33.6,186,67,133,50.4,13,45,28.9,39,44,88.6,20,61,81,48,18,8,36,36,168,77.7,78.7,76.6,30.5,31.3,55.3,61,71.6,29.4,75.3,15.2,33.1,33.8,111,165,61,148,41.2,20,62,32.3,23,25,92,20,48,68,33,29,5,27,45,163,48,51.9,14.5,24.7,41.9,101.2,0,0,0,88,54,61.4,45,13,28.9,0,0,0,36,9.8,0,0,0,86,41,47.7,62,20,32.3,0,0,0,27,24,71,48,29,24,22
Plungės Olimpas,"Colin Gabriel Golson Jr, Modestas Jurkaitis, Najeeb Ali Muhammad, Rokas Kreišmontas, Tadas Budrys",14,5584,35.4,188,72,156,46.2,15,47,31.9,29,36,80.6,31,52,83,41,22,2,31,40,167,72.9,71.6,74.1,33.5,32.4,51,54.7,56.9,40.3,72.2,12.7,23.1,30.1,112.8,199,71,147,48.3,27,71,38,30,34,88.2,20,46,66,45,19,7,33,55,172,57.5,61.4,16.9,27.8,48.3,115.4,0,0,0,109,57,52.3,47,15,31.9,0,0,0,32,-2.6,0,0,0,76,44,57.9,71,27,38,0,0,0,33,55,25,43,28,48,38
Kretingos Kretinga-Rivile,"Gytis Mačionis, Jalen Warren, Julius Kazakauskas, Mantvydas Staniulis, Rytis Zabita",17,5388,40.6,206,80,158,50.6,20,62,32.3,26,29,89.7,28,54,82,47,16,2,25,40,167,76,74.3,77.7,32.3,30.9,57,60.3,58.8,34.6,76.1,10.3,18.4,39.2,123.4,208,78,149,52.3,24,63,38.1,28,31,90.3,17,53,70,39,14,1,30,46,174,60.4,63.9,15.6,23.9,42.3,119.2,0,0,0,96,60,62.5,62,20,32.3,0,0,0,26,4.2,0,0,0,86,54,62.8,63,24,38.1,0,0,0,30,34,61,39,20,41,40
Telšių Telšiai,"Ignas Razutis, Jared Steven Small, Martynas Gecevičius, Ovidijus Kaminskis, Vilius Pocius",18,4495,11.8,175,65,128,50.8,25,61,41,20,22,90.9,16,46,62,40,14,5,19,29,139,74.1,74.2,73.9,32.3,32.5,60.5,63.6,61.5,26.2,73,9.7,17.2,47.7,125.9,148,54,118,45.8,15,46,32.6,25,27,92.6,17,45,62,39,11,3,27,37,138,52.1,57,17.2,27,39,106.9,0,0,0,67,40,59.7,61,25,41,0,0,0,20,19,0,0,0,72,39,54.2,46,15,32.6,0,0,0,27,27,25,38,21,37,20
Mažeikių M Basket,"Coltie Keanu Young, Ernestas Naruševičius, Gediminas Mokšeckas, Nickolas Ralpheal Neal, Pavlo Karasov",15,4242,22.1,167,58,118,49.2,27,62,43.5,24,26,92.3,10,53,63,37,12,1,17,33,136,74.7,76.7,72.7,31.3,33.0,60.6,64.5,63.8,16.9,75.7,9.3,22,52.5,123.2,129,49,116,42.2,14,56,25,17,18,94.4,17,49,66,28,8,4,22,33,129,48.3,52,15.1,24.3,48.3,100.4,0,0,0,56,31,55.4,62,27,43.5,0,0,0,17,22.8,0,0,0,60,35,58.3,56,14,25,0,0,0,24,25,35,41,22,33,18
Telšių Telšiai,"Deividas Rasys, Ignas Razutis, Laurynas Kaveckis, Ovidijus Kaminskis, Vilius Pocius",10,4718,38.8,164,66,128,51.6,21,52,40.4,11,13,84.6,15,43,58,41,16,2,18,30,135,67.4,68.7,66,34.9,36.3,59.8,61.3,62.1,25,66.2,9.3,10.2,40.6,121.4,120,47,117,40.2,15,55,27.3,11,14,78.6,22,45,67,25,13,6,32,42,130,46.6,48.7,20.6,33.8,47,92.4,0,0,0,76,45,59.2,52,21,40.4,0,0,0,19,28.9,0,0,0,62,32,51.6,55,15,27.3,0,0,0,33,31,18,33,26,17,21
Ukmergės Stekas,"John Okeychukwu Egbuta, Kipras Urbanavičius, Rahsaan Amari Edwards, Robert Subotkevič, Webster Fredrick Simeus",13,4505,28.9,125,49,122,40.2,8,33,24.2,19,21,90.5,18,44,62,29,10,2,22,37,134,71.9,71.4,72.4,33.6,33.2,43.4,47.6,59.2,24.7,68.8,12.1,17.2,27,93.3,161,62,130,47.7,17,52,32.7,20,24,83.3,20,55,75,41,10,3,18,41,136,54.2,57.3,11.4,31.2,40,118.5,0,0,0,89,41,46.1,33,8,24.2,0,0,0,22,-25.2,0,0,0,78,45,57.7,52,17,32.7,0,0,0,20,17,29,18,20,20,33
Šakių Vytis-VDU,"Augustinas Mikštas, Gabrielius Čelka, Jokūbas Rubinas, Kajus Leliukas, Titas Januševičius",16,3964,10.6,154,62,115,53.9,14,42,33.3,16,16,100,11,43,54,36,9,6,23,25,132,79.3,80.1,78.4,30.0,30.6,60,63.1,58.1,22.4,70.5,12.7,13.9,36.5,116.4,150,54,118,45.8,18,52,34.6,24,29,82.8,18,38,56,37,17,4,19,32,130,53.4,57.4,12.7,29.5,44.1,115.8,0,0,0,73,48,65.8,42,14,33.3,0,0,0,23,0.6,0,0,0,66,36,54.5,52,18,34.6,0,0,0,20,20,56,26,29,37,36
Šakių Vytis-VDU,"Augustinas Mikštas, Gabrielius Čelka, Jokūbas Rubinas, Rokas Jocys, Titas Januševičius",19,4117,8.5,156,60,125,48,12,46,26.1,24,24,100,16,48,64,32,13,2,15,24,132,74.6,77.1,72.1,31.1,33.3,52.8,57.5,53.3,26.2,77.4,8.2,19.2,36.8,117.9,118,44,107,41.1,15,41,36.6,15,18,83.3,14,45,59,25,6,11,24,33,124,48.1,51.3,17.3,22.6,38.3,95.4,0,0,0,79,48,60.8,46,12,26.1,0,0,0,15,22.5,0,0,0,66,29,43.9,41,15,36.6,0,0,0,26,29,43,36,9,28,15
Alytaus Alytus,"Augustinas Venckus, De Angelo William Stewart, Dmytro Tykhonov, Robert Charles Waters-Johnson Jr, Tautvydas Baltrušaitis",9,4564,37.1,166,62,112,55.4,24,51,47.1,18,25,72,13,35,48,43,14,0,19,37,128,67.4,67.1,67.7,35.8,35.4,66.1,67.5,69.4,27.1,74.5,10.3,22.3,45.5,130.2,147,57,101,56.4,17,38,44.7,16,20,80,12,35,47,32,8,5,31,44,129,64.9,66.9,22,25.5,37.6,114.1,0,0,0,61,38,62.3,51,24,47.1,0,0,0,20,16,0,0,0,63,40,63.5,38,17,44.7,0,0,0,31,17,16,36,10,26,35
Kėdainių sporto centras,"Laurynas Bimba, Laurynas Danielius, Medas Kuprijanovas, Paulius Semaška, Rokas Ūzas",15,4445,21.6,145,53,126,42.1,13,50,26,26,30,86.7,29,36,65,38,16,1,21,35,126,68.1,68.2,67.9,35.2,35.3,47.2,52.1,71.7,43.3,67.9,10.6,23.8,39.7,114.7,137,53,110,48.2,15,39,38.5,16,19,84.2,17,38,55,25,13,5,27,40,126,55,57.9,18.6,32.1,35.5,108.9,0,0,0,76,40,52.6,50,13,26,0,0,0,24,5.8,0,0,0,71,38,53.5,39,15,38.5,0,0,0,28,26,30,23,27,28,21
Kretingos Kretinga-Rivile,"Edgaras Danys, Jalen Warren, Julius Kazakauskas, Justin Taylor Young, Mantvydas Staniulis",11,4294,21.0,146,57,118,48.3,13,48,27.1,19,22,86.4,19,38,57,37,14,4,21,22,125,68.7,70,67.3,34.3,35.6,53.8,57.2,64.9,35.8,66.7,11.3,18.6,40.7,116.5,134,50,106,47.2,13,46,28.3,21,26,80.8,19,34,53,28,13,2,23,34,120,53.3,57.1,16.4,33.3,43.4,111.2,0,0,0,70,44,62.9,48,13,27.1,0,0,0,23,5.3,0,0,0,60,37,61.7,46,13,28.3,0,0,0,23,32,36,34,19,28,21
Plungės Olimpas,"Colin Gabriel Golson Jr, Modestas Jurkaitis, Najeeb Ali Muhammad, Tadas Budrys, Thomas Deangelo Miles",13,4552,19.2,155,55,116,47.4,17,41,41.5,28,30,93.3,23,27,50,39,23,2,19,45,122,63.3,64.5,62.1,37.2,38.7,54.7,60,70.9,39.7,65.9,10.1,25.9,35.3,126.7,125,45,90,50,11,37,29.7,24,30,80,14,35,49,26,13,7,31,34,118,56.1,60.6,23.1,34.1,41.1,106.1,0,0,0,75,38,50.7,41,17,41.5,0,0,0,19,20.6,0,0,0,53,34,64.2,37,11,29.7,0,0,0,32,26,38,53,14,25,16
Vilkaviškio Perlas Go,"Gabriel Bennett Quillan, Mantvydas Žukauskas, Theodore Kieth Gadsden Jr, Titas Pažarauskas, Žygimantas Skučas",18,4109,31.6,153,61,101,60.4,19,39,48.7,12,13,92.3,14,33,47,37,24,5,30,39,122,71.5,71.5,71.5,33.6,33.5,69.8,71.7,60.7,33.3,78.6,17.3,12.9,38.6,124.9,132,49,94,52.1,17,43,39.5,17,20,85,9,28,37,35,18,2,30,34,122,61.2,64.2,22.6,21.4,45.7,107.8,0,0,0,62,42,67.7,39,19,48.7,0,0,0,30,17.2,0,0,0,51,32,62.7,43,17,39.5,0,0,0,32,20,27,35,10,26,33
Kretingos Kretinga-Rivile,"Edgaras Danys, Gytis Mačionis, Julius Kazakauskas, Mantvydas Staniulis, Rytis Zabita",12,3828,29.1,152,59,124,47.6,21,52,40.4,13,15,86.7,19,47,66,35,9,1,13,26,121,77.3,76,78.6,31.6,30.5,56,58.2,59.3,32.2,82.5,7.3,12.1,41.9,125.4,142,55,115,47.8,18,44,40.9,14,15,93.3,10,40,50,32,10,5,15,27,125,55.7,58.4,11,17.5,38.3,113.3,0,0,0,72,38,52.8,52,21,40.4,0,0,0,14,12.1,0,0,0,71,37,52.1,44,18,40.9,0,0,0,15,26,41,22,14,41,11
Alytaus Alytus,"Augustinas Venckus, De Angelo William Stewart, Justinas Norkus, Robert Charles Waters-Johnson Jr, Tautvydas Baltrušaitis",9,3590,9.4,131,52,117,44.4,17,50,34,10,11,90.9,15,42,57,27,13,1,17,29,121,77.1,80.8,73.5,29.7,32.7,51.7,53.8,51.9,25.9,80.8,10.3,9.4,42.7,108.4,115,40,89,44.9,10,38,26.3,25,25,100,10,43,53,20,9,5,20,22,110,50.6,57.5,16.7,19.2,42.7,104.6,0,0,0,67,35,52.2,50,17,34,0,0,0,17,3.8,0,0,0,51,30,58.8,38,10,26.3,0,0,0,20,17,34,33,6,26,20
Kauno r. Omega-Tauras-LSU,"Simas Šliogeris, Tauris Aliukonis, Tomas Galeckas, Vytautas Šulskis, Šarūnas Vasiliauskas",17,4180,23.5,127,47,110,42.7,12,48,25,21,25,84,16,33,49,26,10,4,17,34,120,67.5,68.7,66.2,34.9,36.3,48.2,52.5,55.3,27.1,53.2,10.4,22.7,43.6,106.1,147,55,113,48.7,12,39,30.8,25,28,89.3,29,43,72,41,11,2,19,38,115,54,58.6,13.2,46.8,34.5,127.5,0,0,0,62,35,56.5,48,12,25,0,0,0,17,-21.4,0,0,0,74,43,58.1,39,12,30.8,0,0,0,20,23,16,17,34,43,33
Plungės Olimpas,"Colin Gabriel Golson Jr, Najeeb Ali Muhammad, Rokas Kreišmontas, Tadas Budrys, Thomas Deangelo Miles",13,3895,21.0,123,51,113,45.1,11,44,25,10,12,83.3,24,36,60,27,14,0,26,29,119,72.3,73.6,71.1,32.6,33.8,50,52,52.9,37.5,85.7,15.2,10.6,38.9,103,115,43,93,46.2,13,40,32.5,16,16,100,6,40,46,32,14,2,23,27,115,53.2,57.5,18.7,14.3,43,99.7,0,0,0,69,40,58,44,11,25,0,0,0,26,3.4,0,0,0,53,30,56.6,40,13,32.5,0,0,0,24,22,25,27,10,31,30
Kauno Žalgiris-2,"Dominykas Daubaris, Jokūbas Rudaitis, Kajus Mikalauskas, Majus Bulanovas, Nedas Raupelis",10,4108,27.3,158,58,122,47.5,18,46,39.1,24,26,92.3,25,38,63,35,14,4,16,31,118,69.1,69.1,69.1,34.7,34.7,54.9,59.2,60.3,45.5,65.5,8.7,21.3,37.7,133.5,130,50,114,43.9,13,44,29.5,17,18,94.4,20,30,50,35,13,8,20,34,118,49.6,53.3,14.1,34.5,38.6,109.9,0,0,0,76,40,52.6,46,18,39.1,0,0,0,17,23.7,0,0,0,70,37,52.9,44,13,29.5,0,0,0,20,37,37,39,22,24,14
Marijampolės Sūduva-Mantinga,"Domantas Vilys, Ernestas Jaškus, Ignas Labutis, Matas Jucikas, Žygimantas Šimonis",12,3878,36.0,150,60,115,52.2,22,50,44,8,9,88.9,15,32,47,28,18,1,13,28,114,70.8,70.7,71,33.9,33.8,61.7,63,46.7,30,69.6,8.1,7.8,43.5,131.2,108,46,93,49.5,7,36,19.4,9,9,100,14,35,49,27,9,2,33,39,115,53.2,55.7,25.4,30.4,38.7,94.2,0,0,0,65,38,58.5,50,22,44,0,0,0,13,37,0,0,0,57,39,68.4,36,7,19.4,0,0,0,33,28,18,22,15,25,8
Kauno r. Omega-Tauras-LSU,"Robertas Keliačius, Simas Šliogeris, Tomas Galeckas, Vytautas Šulskis, Šarūnas Vasiliauskas",20,3738,9.8,145,53,103,51.5,24,51,47.1,15,16,93.8,12,24,36,39,14,4,18,33,114,72.6,73.2,71.9,32.8,33.4,63.1,65.9,73.6,26.1,50,10.8,15.5,49.5,127.1,147,57,109,52.3,15,42,35.7,18,20,90,24,34,58,44,13,4,22,27,112,59.2,62.4,15.7,50,38.5,131.3,0,0,0,52,29,55.8,51,24,47.1,0,0,0,19,-4.2,0,0,0,67,42,62.7,42,15,35.7,0,0,0,22,24,30,29,33,30,27
Kauno Žalgiris-2,"Ignas Štombergas, Jokūbas Rudaitis, Kajus Mikalauskas, Majus Bulanovas, Maksim Brnovič",15,3924,30.6,133,49,111,44.1,13,41,31.7,22,24,91.7,28,37,65,21,11,8,19,31,113,67.8,69.3,66.2,34.7,36.2,50,54.7,42.9,41.2,69.8,11.8,21.6,36.9,117.4,114,46,103,44.7,12,37,32.4,10,13,76.9,16,40,56,33,11,5,18,32,108,50.5,52.4,14.2,30.2,35.9,105.3,0,0,0,70,36,51.4,41,13,31.7,0,0,0,21,12.2,0,0,0,66,34,51.5,37,12,32.4,0,0,0,19,32,27,13,21,27,10
Jurbarko Jurbarkas-Karys-Manvesta,"Justas Tamulis, Karolis Babušis, Karolis Guščikas, Karolis Kokoška, Šarūnas Valunta",24,3754,19.4,109,45,97,46.4,7,38,18.4,12,16,75,11,47,58,33,9,6,22,28,113,72.8,72.3,73.3,33.2,32.7,50,52.4,73.3,23.4,81,13.8,16.5,39.2,96.4,110,42,103,40.8,12,34,35.3,14,16,87.5,11,36,47,28,14,4,17,26,115,46.6,50,13.4,19,33,95.9,0,0,0,59,38,64.4,38,7,18.4,0,0,0,23,0.5,0,0,0,69,30,43.5,34,12,35.3,0,0,0,18,13,28,17,13,29,32
Mažeikių M Basket,"Coltie Keanu Young, Gediminas Mokšeckas, Jokūbas Stropus, Mindaugas Motuzas, Pavlo Karasov",12,3435,4.5,155,46,100,46,23,59,39,40,49,81.6,17,37,54,27,12,2,12,25,112,76.7,78.4,75,30.6,32.0,57.5,63.8,58.7,37,75.5,7.5,49,59,138.1,103,36,94,38.3,15,47,31.9,16,17,94.1,12,29,41,23,8,5,21,47,107,46.3,50.7,17.1,24.5,50,96,0,0,0,41,23,56.1,59,23,39,0,0,0,12,42.1,0,0,0,47,21,44.7,47,15,31.9,0,0,0,22,40,40,30,14,9,11
