Team,Lineup,Lineup_Key,Assister_Num,Assister_Name,Scorer_Num,Scorer_Name,Assists,Points_Created,Threes_Assisted,Twos_Assisted,Games,AST/G,PTS_Created/G
Okapi Aalst,"Eddie COLBERT III, Siebe LEDEGEN, Dante Jr MADDOX, Ivan MARAS, Niels VAN DEN EYNDE","Okapi Aalst|0,10,21,3,9",9,Niels VAN DEN EYNDE,0,Eddie COLBERT III,17,45,11,6,11,1.55,4.09
Okapi Aalst,"Eddie COLBERT III, Siebe LEDEGEN, Dante Jr MADDOX, Ivan MARAS, Niels VAN DEN EYNDE","Okapi Aalst|0,10,21,3,9",9,Niels VAN DEN EYNDE,3,Ivan MARAS,19,44,6,13,12,1.58,3.67
LWD Basket,"Maik BOUWER, Shakael PRYCE, Matt FRIERSON, Leo O'BOYLE, Christopher MAIDOH","LWD Basket|10,11,3,33,4",11,Shakael PRYCE,3,Matt FRIERSON,9,27,9,0,5,1.8,5.4
Den Helder Suns,"Bryan ANTOINE, Reginald MESIDOR, Drew STOVER, Carter GILMORE, Noah VAN DER HEIDEN","Den Helder Suns|0,1,42,7,77",1,Reginald MESIDOR,42,Drew STOVER,12,24,0,12,8,1.5,3.0
LWD Basket,"Maik BOUWER, Shakael PRYCE, Matt FRIERSON, Leo O'BOYLE, Christopher MAIDOH","LWD Basket|10,11,3,33,4",11,Shakael PRYCE,4,Christopher MAIDOH,12,24,0,12,5,2.4,4.8
Kangoeroes Basket Mechelen,"Yannick DAMMEN, Leander DEDROOG, Nick STAMPLEY, Joshua HEATH, Seppe WILLEMS","Kangoeroes Basket Mechelen|2,22,24,30,32",30,Joshua HEATH,32,Seppe WILLEMS,12,24,0,12,6,2.0,4.0
Okapi Aalst,"Eddie COLBERT III, Siebe LEDEGEN, Dante Jr MADDOX, Ivan MARAS, Niels VAN DEN EYNDE","Okapi Aalst|0,10,21,3,9",3,Ivan MARAS,21,Dante Jr MADDOX,8,23,7,1,6,1.33,3.83
Brussels Basketball,"Jalen FINCH, Louis HAZARD, Demetric HORTON, Godwin TSHIMANGA, Jared AMBROSE","Brussels Basketball|0,10,17,24,27",0,Jalen FINCH,17,Demetric HORTON,8,23,7,1,4,2.0,5.75
Okapi Aalst,"Eddie COLBERT III, Siebe LEDEGEN, Mattias PALINCKX, Dante Jr MADDOX, Niels VAN DEN EYNDE","Okapi Aalst|0,10,15,21,9",9,Niels VAN DEN EYNDE,15,Mattias PALINCKX,11,22,0,11,6,1.83,3.67
Okapi Aalst,"Eddie COLBERT III, Siebe LEDEGEN, Dante Jr MADDOX, Ivan MARAS, Niels VAN DEN EYNDE","Okapi Aalst|0,10,21,3,9",9,Niels VAN DEN EYNDE,10,Siebe LEDEGEN,9,21,3,6,8,1.12,2.62
