Team,Lineup,GAMES,TOTAL_TIME,VS_STARTERS_MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,NET_RTG,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV,2ND_CHANCE_PTS_VS,FAST_BREAK_PTS_VS,PTS_OFF_TOV_VS
Okapi Aalst,"Dante Jr MADDOX, Eddie COLBERT III, Ivan MARAS, Niels VAN DEN EYNDE, Siebe LEDEGEN",21,13788,77.4,558,196,392,50,62,152,40.8,104,119,87.4,51,133,184,121,41,10,62,102,450,78.1,78.3,77.9,30.7,30.8,57.9,62.8,61.7,27,70,9.9,30.4,38.8,124.1,509,192,392,49,52,166,31.3,73,104,70.2,57,138,195,91,36,11,74,128,448,55.6,58.1,14.5,30,42.3,113.7,25,17,68,215,117,54.4,0,0,0,25,28,0,6,10.3,21,16,76.2,205,124,60.5,0,0,0,33,25,0,7,60,111,95,86,105,68
Kangoeroes Basket Mechelen,"Joshua HEATH, Mojeed EWUOSHO, Nick STAMPLEY, Yannick DAMMEN, Zaba BANGALA",18,9930,92.7,328,120,257,46.7,29,74,39.2,59,81,72.8,36,85,121,60,39,22,47,60,299,71.7,72.2,71.3,33.2,33.7,52.3,56,50,27.9,66.4,11.8,31.5,28.8,109.8,331,123,264,46.6,37,110,33.6,48,56,85.7,43,93,136,67,23,9,57,71,295,53.6,57.3,16.5,33.6,41.7,112.2,19,15,78.9,164,76,46.3,0,0,0,16,25,0,3,-2.4,19,19,100,135,67,49.6,0,0,0,23,27,0,2,37,71,70,60,65,58
Den Helder Suns,"Bryan ANTOINE, Carter GILMORE, Drew STOVER, Reginald MESIDOR, Siem UIJTENDAAL",11,8880,71.8,331,126,276,45.7,42,122,34.4,37,52,71.2,40,90,130,59,26,16,39,54,293,77.7,79.2,76.1,30.3,31.5,53.3,55.4,46.8,28,70.3,9.8,18.8,44.2,113,315,117,257,45.5,30,98,30.6,51,64,79.7,38,103,141,77,17,13,41,69,282,51.4,55.2,12.6,29.7,38.1,111.8,15,14,93.3,139,70,50.4,0,0,0,17,14,0,6,1.1,14,13,92.9,145,74,51,0,0,0,16,18,0,5,49,86,59,44,81,45
Zorg en Zekerheid Leiden,"Javian MC COLLUM, Lucas KRUITHOF, Nate ROBERTS, Sam HUURMAN, Tyreek SCOTT-GRAYSON",14,7631,58.8,290,111,208,53.4,29,65,44.6,39,54,72.2,29,76,105,73,30,5,46,59,244,76,76.6,75.3,31.3,31.9,60.3,62.6,65.8,33,74.5,13.1,26,31.2,119.1,248,90,193,46.6,22,77,28.6,46,58,79.3,26,59,85,49,18,6,49,65,239,52.3,56.7,18.3,25.5,39.9,103.6,19,18,94.7,124,64,51.6,0,0,0,19,14,0,4,15.5,9,8,88.9,107,60,56.1,0,0,0,19,21,0,2,47,81,65,32,58,45
Brussels Basketball,"Demetric HORTON, Godwin TSHIMANGA, Jalen FINCH, Jared AMBROSE, Louis HAZARD",14,6968,75.7,231,89,178,50,27,63,42.9,26,42,61.9,20,62,82,50,23,7,35,50,209,71.9,72.1,71.6,33.3,33.5,57.6,58.8,56.2,23.3,63.9,12.4,23.6,35.4,110.4,232,90,189,47.6,22,67,32.8,30,46,65.2,35,66,101,56,18,6,37,44,208,53.4,55.4,15,36.1,35.4,111.5,8,7,87.5,107,55,51.4,0,0,0,15,15,0,2,-1.2,14,12,85.7,108,56,51.9,0,0,0,16,18,0,0,31,51,35,38,49,41
Union Mons-Hainaut,"Garrett HIEN, Greg MILTON III, Lual DIING, Maks KLANJSCEK, Matteo VERSTRAETE",14,6415,72.0,200,77,158,48.7,24,71,33.8,22,30,73.3,18,64,82,54,18,9,42,38,194,73.2,72.5,74,33.1,32.4,56.3,58.4,70.1,22.5,66.7,15.7,19,44.9,103.3,228,92,193,47.7,27,74,36.5,17,29,58.6,32,62,94,44,28,3,28,42,198,54.7,55.4,12,33.3,38.3,115.3,10,10,100,77,43,55.8,0,0,0,24,15,0,1,-12.1,12,9,75,107,56,52.3,0,0,0,13,10,0,2,21,57,21,37,48,44
Den Helder Suns,"Bryan ANTOINE, Carter GILMORE, Drew STOVER, Noah VAN DER HEIDEN, Reginald MESIDOR",12,5818,61.9,193,75,169,44.4,22,68,32.4,21,33,63.6,22,60,82,40,14,10,33,48,190,79.4,78.5,80.3,30.6,29.9,50.9,52.6,53.3,26.2,73.2,12.9,19.5,40.2,101.5,233,82,168,48.8,30,71,42.3,39,46,84.8,22,62,84,56,20,6,31,42,195,57.7,61.9,14.1,26.8,42.3,119.8,8,6,75,93,47,50.5,0,0,0,10,18,0,3,-18.3,10,9,90,87,43,49.4,0,0,0,15,13,0,0,19,50,40,18,62,44
Donar Groningen,"Austin LUKE, Damian FORREST, Dane ERIKSTRUP, Kjeld ZUIDEMA, Malik MILLER",12,5943,60.3,186,67,146,45.9,15,51,29.4,37,52,71.2,26,66,92,46,15,10,48,46,189,75.7,76.3,75.1,31.4,32.0,51,55.1,68.7,32.9,82.5,18.3,35.6,34.9,98.4,201,77,167,46.1,32,67,47.8,15,20,75,14,53,67,47,20,6,27,46,186,55.7,57.2,13.3,17.5,40.1,108.1,13,8,61.5,82,44,53.7,0,0,0,23,16,0,3,-9.7,8,6,75,92,39,42.4,0,0,0,13,11,0,1,33,31,25,21,42,49
LWD Basket,"Christopher MAIDOH, Leo O'BOYLE, Maik BOUWER, Sam MAILLET, Shakael PRYCE",10,5502,45.4,194,69,145,47.6,16,51,31.4,40,58,69,27,51,78,39,18,3,34,49,176,75.2,76.8,73.6,31.3,32.6,53.1,56.9,56.5,35.1,76.1,14,40,35.2,110.2,194,69,134,51.5,17,48,35.4,39,51,76.5,16,50,66,35,16,6,29,51,169,57.8,62,15.6,23.9,35.8,114.9,12,10,83.3,82,43,52.4,0,0,0,10,16,0,5,-4.7,9,9,100,77,43,55.8,0,0,0,14,8,0,3,33,49,33,28,39,35
Okapi Aalst,"Eddie COLBERT III, Glenn TEMMERMAN, Ivan MARAS, Niels VAN DEN EYNDE, Siebe LEDEGEN",19,5626,62.0,190,72,140,51.4,19,52,36.5,27,34,79.4,16,58,74,42,12,6,40,39,176,76.7,74.9,78.5,32.0,30.6,58.2,61.3,58.3,26.7,65.9,16.9,24.3,37.1,108.2,207,75,167,44.9,21,63,33.3,36,49,73.5,30,44,74,40,28,4,29,48,184,51.2,54.9,13.3,34.1,37.7,112.5,6,5,83.3,82,48,58.5,0,0,0,22,17,0,1,-4.3,19,17,89.5,85,37,43.5,0,0,0,7,17,0,2,19,43,32,37,27,57
Okapi Aalst,"Dante Jr MADDOX, Eddie COLBERT III, Mattias PALINCKX, Niels VAN DEN EYNDE, Siebe LEDEGEN",19,5337,8.2,219,76,135,56.3,13,35,37.1,54,62,87.1,10,57,67,43,12,5,26,53,176,80.8,79.3,82.3,30.3,29.2,61.1,67.5,56.6,18.9,75,11.2,45.9,25.9,124.2,210,77,162,47.5,26,73,35.6,30,45,66.7,19,43,62,43,14,5,24,49,183,55.6,57.8,11.7,25,45.1,114.7,9,9,100,91,54,59.3,0,0,0,7,13,0,2,9.5,11,9,81.8,78,42,53.8,0,0,0,8,13,0,3,21,67,34,32,43,46
Donar Groningen,"Austin LUKE, Damian FORREST, Dane ERIKSTRUP, Evan TAYLOR, Malik MILLER",13,4988,23.2,178,61,134,45.5,19,48,39.6,37,56,66.1,24,49,73,38,12,3,29,35,163,77.5,78.3,76.8,30.7,31.3,52.6,56.1,62.3,32,90.7,12.9,41.8,35.8,109.4,173,67,128,52.3,18,47,38.3,21,31,67.7,5,51,56,41,17,6,24,39,160,59.4,61.1,14.5,9.3,36.7,108.4,8,8,100,78,34,43.6,0,0,0,13,12,0,2,1,6,4,66.7,75,45,60,0,0,0,12,10,0,2,38,50,36,9,47,22
LWD Basket,"Christopher MAIDOH, Leo O'BOYLE, Maik BOUWER, Matt FRIERSON, Shakael PRYCE",7,5018,39.9,207,71,138,51.4,30,69,43.5,35,59,59.3,17,55,72,54,21,7,16,36,163,77.2,78,76.4,30.8,31.4,62.3,63.1,76.1,23.6,76.4,6.8,42.8,50,127,166,61,131,46.6,17,45,37.8,27,35,77.1,17,55,72,33,9,7,31,50,160,53.1,56.7,17.5,23.6,34.4,103.9,9,9,100,60,32,53.3,0,0,0,8,3,0,2,23,12,12,100,74,32,43.2,0,0,0,9,17,0,1,15,47,36,21,27,20
Heroes Den Bosch,"Arunas MIKALAUSKAS, Boy VAN VLIET, Kerwin WALTON, Luuk VAN BREE, Menno DIJKSTRA",12,5386,50.5,177,66,141,46.8,19,60,31.7,26,34,76.5,24,51,75,50,11,3,21,37,152,68.3,67.6,69,35.5,34.8,53.5,56.7,75.8,31.6,83.6,9.3,24.1,42.6,116.7,181,64,130,49.2,26,55,47.3,27,33,81.8,10,52,62,52,11,3,22,43,155,59.2,62.6,13.2,16.4,42.3,116.8,1,1,100,80,46,57.5,0,0,0,10,8,0,0,-0.1,7,7,100,68,31,45.6,0,0,0,9,7,0,4,40,17,29,11,42,22
Stella Artois Leuven Bears,"Kelton TALFORD, Roel BUCUMI, Tytan ANDERSON, Wen MUKUBU, Wilson PRUITT",21,4810,39.3,148,51,114,44.7,11,36,30.6,35,46,76.1,22,44,66,26,15,5,39,48,149,73.7,74.5,72.9,32.2,32.9,49.6,55.1,51,35.5,74.6,19.6,40.4,31.6,99.1,150,52,117,44.4,9,45,20,37,52,71.2,15,40,55,27,22,11,24,51,146,48.3,53.6,14.6,25.4,38.5,102.6,10,9,90,68,31,45.6,0,0,0,17,16,0,1,-3.5,5,5,100,67,38,56.7,0,0,0,15,3,0,1,22,27,31,17,37,34
Hubo Limburg United,"Aubin GATERETSE, Jalen BLACKMON, Marijn VERVERS, Thibault VANDERHAEGEN, Wout LEEMANS",13,4856,31.4,196,77,131,58.8,13,35,37.1,29,39,74.4,19,54,73,50,14,7,23,51,149,72.5,73.7,71.2,32.5,33.7,63.7,66.1,64.9,38,73,10.4,29.8,26.7,131.4,121,39,119,32.8,12,51,23.5,31,37,83.8,20,31,51,23,15,7,32,45,144,37.8,44.7,19.1,27,42.9,83.9,13,12,92.3,83,52,62.7,0,0,0,7,10,0,4,47.4,6,2,33.3,62,25,40.3,0,0,0,15,10,0,5,25,42,38,11,17,15
Stella Artois Leuven Bears,"Guillaume DE MOL, Kelton TALFORD, Roel BUCUMI, Tytan ANDERSON, Wilson PRUITT",10,4751,40.8,157,59,124,47.6,13,41,31.7,26,34,76.5,16,45,61,36,25,6,28,46,149,76.3,75.3,77.3,31.9,31.1,52.8,56.5,61,25.8,71.4,13.8,27.4,33.1,105.4,138,47,109,43.1,20,50,40,24,43,55.8,18,46,64,40,13,3,44,40,153,52.3,53.9,25.6,28.6,45.9,90.2,13,13,100,70,33,47.1,0,0,0,9,15,0,1,15.1,6,3,50,53,24,45.3,0,0,0,19,16,0,2,18,46,51,11,37,29
Union Mons-Hainaut,"Garrett HIEN, Greg MILTON III, Lual DIING, Maks KLANJSCEK, Sigfredo CASERO-ORTIZ",13,4150,11.6,151,55,106,51.9,15,40,37.5,26,33,78.8,8,27,35,31,17,1,21,32,133,77.2,76.7,77.8,31.3,30.9,59,62.6,56.4,16.3,62.8,12.2,31.1,37.7,113.9,159,56,106,52.8,19,46,41.3,28,35,80,16,41,57,28,13,4,33,40,134,61.8,65.5,21.4,37.2,43.4,118.2,5,5,100,61,35,57.4,0,0,0,10,9,0,1,-4.4,6,4,66.7,54,33,61.1,0,0,0,6,23,0,0,11,31,36,22,42,20
Zorg en Zekerheid Leiden,"Dimitri MACONDA, Jibbe SICKING, Lucas KRUITHOF, Nate ROBERTS, Stan VAN DEN ELZEN",10,4279,33.8,131,50,112,44.6,15,48,31.2,16,23,69.6,16,38,54,33,15,4,31,33,133,75.4,74.9,76,32.1,31.6,51.3,53.6,66,29.6,74.5,16.7,20.5,42.9,98.2,159,56,117,47.9,20,58,34.5,27,32,84.4,13,38,51,38,19,5,21,23,135,56.4,60.6,13.8,25.5,49.6,117.4,6,4,66.7,58,31,53.4,0,0,0,18,10,0,1,-19.2,4,4,100,55,32,58.2,0,0,0,10,8,0,3,20,28,13,21,40,37
PrismaWorx BAL,"Kenyuoe ONDAAN, Kjell DE GRAAF, Lon LICAN, Roel VAN OVERBEEK, Ryan MUHR",13,4467,47.7,134,48,105,45.7,22,56,39.3,16,26,61.5,9,39,48,29,8,2,24,30,131,68.8,70.2,67.4,34.2,35.6,56.2,57.5,60.4,16.1,58.2,14.2,24.8,53.3,102.6,148,58,125,46.4,19,55,34.5,13,19,68.4,28,47,75,35,12,4,22,26,125,54,55.5,14.2,41.8,44,118,0,0,0,49,26,53.1,0,0,0,10,8,0,6,-15.4,5,4,80,65,35,53.8,0,0,0,13,3,0,3,7,20,23,42,24,23
Union Mons-Hainaut,"Garrett HIEN, Greg MILTON III, Maks KLANJSCEK, Matic MIKUS, Matteo VERSTRAETE",8,3984,53.5,138,51,96,53.1,19,38,50,17,22,77.3,9,27,36,34,11,3,30,33,126,74.7,75.9,73.4,31.6,32.7,63,65.3,66.7,20,61.4,17.7,22.9,39.6,109.5,151,61,105,58.1,10,29,34.5,19,25,76,17,36,53,30,12,7,24,29,122,62.9,65.1,17.1,38.6,27.6,124,0,0,0,58,32,55.2,0,0,0,14,9,0,2,-14.5,8,8,100,68,43,63.2,0,0,0,7,10,0,2,9,28,22,28,23,28
Den Helder Suns,"Bryan ANTOINE, Carter GILMORE, Jonas VISSER, Nick THRAN, Reginald MESIDOR",16,3675,2.7,140,44,100,44,17,53,32.1,35,44,79.5,14,39,53,25,12,4,14,28,118,76.2,76.9,75.5,31.2,31.8,52.5,58.6,56.8,25.9,79.6,8.8,44,53,118.8,144,55,100,55,16,40,40,18,26,69.2,10,40,50,30,10,6,14,40,116,63,64.6,11.2,20.4,40,124.6,2,1,50,45,26,57.8,0,0,0,8,6,0,0,-5.7,7,5,71.4,53,34,64.2,0,0,0,4,8,0,1,20,34,21,20,34,27
LWD Basket,"Leo O'BOYLE, Maik BOUWER, Matt FRIERSON, Shakael PRYCE, Tristan DE ZWART FORSYTH",8,3477,19.1,137,47,91,51.6,13,39,33.3,30,39,76.9,18,27,45,23,7,0,24,21,115,77.7,79,76.4,30.4,31.4,58.8,63.3,48.9,37.5,71.1,15.5,42.9,42.9,119.6,146,60,99,60.6,11,28,39.3,15,20,75,11,30,41,36,12,2,15,28,111,66.2,67.7,12.2,28.9,28.3,131.9,1,1,100,51,33,64.7,0,0,0,11,10,0,2,-12.2,7,7,100,64,42,65.6,0,0,0,5,7,0,1,22,27,20,20,32,35
Zorg en Zekerheid Leiden,"Dimitri MACONDA, Jibbe SICKING, Lucas KRUITHOF, Roeland SCHAFTENAAR, Stan VAN DEN ELZEN",16,3430,3.0,105,35,89,39.3,12,37,32.4,23,30,76.7,10,30,40,23,12,1,21,28,112,78.8,78.7,79,30.5,30.4,46.1,51.4,65.7,18.5,66.7,14.4,33.7,41.6,93.3,119,44,94,46.8,14,35,40,17,22,77.3,15,44,59,24,11,4,27,32,113,54.3,57.4,20.7,33.3,37.2,105.5,4,4,100,48,19,39.6,0,0,0,6,11,0,0,-12.1,10,4,40,49,26,53.1,0,0,0,15,5,0,3,9,23,20,19,25,30
Kangoeroes Basket Mechelen,"Joshua HEATH, Leander DEDROOG, Nick STAMPLEY, Yannick DAMMEN, Zaba BANGALA",9,3586,15.8,144,47,82,57.3,17,30,56.7,33,42,78.6,10,35,45,33,8,0,21,29,111,73.8,74.5,73.2,32.2,32.8,67.7,71.7,70.2,27,62.5,13.6,51.2,36.6,129.3,123,47,103,45.6,15,44,34.1,14,20,70,21,27,48,25,12,2,20,38,109,52.9,55,15.2,37.5,42.7,112.5,4,3,75,48,27,56.2,0,0,0,10,8,0,1,16.8,4,4,100,55,28,50.9,0,0,0,6,6,0,3,17,32,16,26,22,24
Stella Artois Leuven Bears,"Roby ROGIERS, Roel BUCUMI, Tytan ANDERSON, Wen MUKUBU, Wilson PRUITT",13,3600,25.9,105,38,83,45.8,6,28,21.4,23,37,62.2,11,29,40,22,12,0,21,25,109,71.5,72.5,70.6,33.1,34.0,49.4,52.9,57.9,23.9,58,14.8,44.6,33.7,96.5,121,46,99,46.5,13,41,31.7,16,22,72.7,21,35,56,25,15,1,21,39,106,53,55.7,16.2,42,41.4,114.3,6,5,83.3,49,27,55.1,0,0,0,9,11,0,0,-17.8,8,4,50,50,29,58,0,0,0,9,7,0,2,19,16,25,21,35,19
Windrose Giants Antwerp,"Andrew FUNK, Enoch CHEEKS, Niels DE RIDDER, Rasheed BELLO, Vincent KESTELOOT",15,3301,10.6,144,50,95,52.6,15,37,40.5,29,40,72.5,16,32,48,33,12,7,12,27,109,78.3,78.9,77.6,30.4,30.9,60.5,63.9,66,33.3,65.3,7.6,42.1,38.9,132.7,106,38,92,41.3,7,31,22.6,23,29,79.3,17,32,49,14,9,2,22,31,107,45.1,50.6,17.4,34.7,33.7,99.3,20,14,70,38,21,55.3,0,0,0,5,6,0,1,33.3,19,13,68.4,42,18,42.9,0,0,0,12,10,0,0,28,33,28,21,18,16
Val-Dieu Spirou Basket,"Adedayo POLET, Christopher LYKES, Dontrez STYLES, Juwan GARY, Njegos SIKIRAS",9,3609,33.4,97,33,82,40.2,10,35,28.6,21,34,61.8,16,35,51,19,12,4,28,32,107,74,71,77.1,33.8,31.1,46.3,50,57.6,34.8,70,19.4,41.5,42.7,90.9,127,46,101,45.5,17,42,40.5,18,24,75,15,30,45,32,15,2,22,36,116,54,56.9,16.5,30,41.6,109.6,5,4,80,42,19,45.2,0,0,0,7,17,0,1,-18.7,10,8,80,49,21,42.9,0,0,0,11,4,0,0,11,17,24,24,34,22
Windrose Giants Antwerp,"Andrew FUNK, Enoch CHEEKS, Kevin TUMBA, Rasheed BELLO, Vincent KESTELOOT",10,2992,22.0,121,45,91,49.5,12,36,33.3,19,29,65.5,14,44,58,27,15,6,17,24,105,82.4,84,80.8,28.6,29.7,56,58.3,60,32.6,84.6,11.5,31.9,39.6,115.5,75,26,78,33.3,7,24,29.2,16,28,57.1,8,29,37,14,11,0,19,27,101,37.8,41.5,17.4,15.4,30.8,74.4,8,7,87.5,47,26,55.3,0,0,0,9,6,0,0,41.1,5,1,20,49,18,36.7,0,0,0,4,15,0,0,19,33,31,10,20,6
Den Helder Suns,"Bryan ANTOINE, Carter GILMORE, Drew STOVER, Nick THRAN, Reginald MESIDOR",16,3038,5.0,97,37,81,45.7,9,29,31,14,24,58.3,8,37,45,21,12,5,21,31,104,84.1,82.2,86,29.2,27.9,51.2,53,56.8,18.2,80.4,15.7,29.6,35.8,93.3,114,44,86,51.2,10,29,34.5,16,31,51.6,9,36,45,27,10,4,18,20,109,57,57.2,15.3,19.6,33.7,104.7,5,4,80,47,24,51.1,0,0,0,8,6,0,4,-11.5,6,6,100,51,28,54.9,0,0,0,7,9,0,1,16,25,17,18,30,17
Kangoeroes Basket Mechelen,"Joshua HEATH, Leander DEDROOG, Mojeed EWUOSHO, Nick STAMPLEY, Zaba BANGALA",14,3417,13.1,92,32,88,36.4,5,25,20,23,31,74.2,15,39,54,11,7,3,16,20,102,71.7,71.4,72,33.6,33.3,39.2,45.3,34.4,26.8,75,12.4,35.2,28.4,90.6,118,43,98,43.9,19,44,43.2,13,21,61.9,13,41,54,20,8,5,10,27,103,53.6,55,8.5,25,44.9,115.1,2,2,100,61,25,41,0,0,0,7,8,0,0,-24.5,7,6,85.7,47,18,38.3,0,0,0,4,6,0,0,13,14,6,19,34,13
Donar Groningen,"Austin LUKE, Dane ERIKSTRUP, Evan TAYLOR, Malik MILLER",14,3045,8.6,115,42,96,43.8,11,38,28.9,20,26,76.9,22,32,54,21,9,4,16,25,99,78.4,78,78.9,30.8,30.4,49.5,53.5,50,42.3,78,11.1,27.1,39.6,116.2,103,38,79,48.1,10,31,32.3,17,22,77.3,9,30,39,24,8,2,21,32,100,54.4,58.1,19.1,22,39.2,102.9,6,4,66.7,52,27,51.9,0,0,0,6,5,0,1,13.2,3,3,100,45,25,55.6,0,0,0,11,4,0,2,26,29,17,16,25,20
Okapi Aalst,"Dante Jr MADDOX, Eddie COLBERT III, Glenn TEMMERMAN, Ivan MARAS, Niels VAN DEN EYNDE",14,2954,7.1,124,40,84,47.6,17,45,37.8,27,36,75,11,35,46,16,4,5,11,14,98,79.2,79.8,78.5,30.1,30.6,57.7,62.1,40,26.8,81.4,8.7,42.9,53.6,126.3,102,40,86,46.5,9,28,32.1,13,20,65,8,30,38,26,9,3,11,38,97,51.7,53.8,10.4,18.6,32.6,105.5,6,3,50,33,20,60.6,0,0,0,7,3,0,1,20.7,5,3,60,53,28,52.8,0,0,0,4,4,0,0,17,17,18,15,28,16
Landstede Hammers,"Coen STOLK, Devin WHITFIELD, Erik SAJANTILA, Klavs DUBULTS, Troy Drake DOBBS",8,3083,32.4,91,35,79,44.3,7,24,29.2,14,23,60.9,7,22,29,19,14,3,17,19,98,78.1,76.5,79.7,31.4,30.1,48.7,51.1,54.3,16.7,61.1,13.6,29.1,30.4,92.6,130,49,86,57,18,37,48.6,14,20,70,14,35,49,25,9,7,23,23,102,67.4,68.6,19.5,38.9,43,126.9,3,2,66.7,52,26,50,0,0,0,7,8,0,1,-34.3,3,2,66.7,46,29,63,0,0,0,11,8,0,1,9,25,22,25,15,16
Landstede Hammers,"Coen STOLK, Devin WHITFIELD, Erik SAJANTILA, Nelson Ellis HASKIN, Troy Drake DOBBS",10,3019,23.8,111,39,83,47,20,44,45.5,13,18,72.2,10,23,33,24,9,3,14,21,95,72.9,75.3,70.5,31.9,34.1,59,61,61.5,21.7,67.6,10.9,21.7,53,117.2,106,40,78,51.3,9,26,34.6,17,20,85,11,36,47,17,6,2,15,19,89,57.1,61.1,14.7,32.4,33.3,119.6,6,5,83.3,33,14,42.4,0,0,0,4,7,0,2,-2.3,4,3,75,48,28,58.3,0,0,0,8,6,0,1,17,24,18,13,28,21
Hubo Limburg United,"Aubin GATERETSE, Jalen BLACKMON, Marijn VERVERS, Noah BAUMANN, Wout LEEMANS",7,2964,27.2,125,52,82,63.4,8,24,33.3,13,17,76.5,10,26,36,34,11,5,17,21,94,73.7,75.8,71.6,31.7,33.5,68.3,69.8,65.4,40,63.4,12.1,20.7,29.3,133.5,94,37,84,44,11,32,34.4,9,11,81.8,15,15,30,20,11,1,18,22,88,50.6,52.9,16.8,36.6,38.1,106.3,7,6,85.7,51,38,74.5,0,0,0,10,5,0,1,27.2,7,7,100,45,19,42.2,0,0,0,7,7,0,2,14,36,26,23,16,21
Union Mons-Hainaut,"Garrett HIEN, Lual DIING, Maks KLANJSCEK, Malik WHITAKER, Sigfredo CASERO-ORTIZ",11,2676,4.3,105,36,72,50,5,23,21.7,28,41,68.3,9,23,32,17,11,2,11,17,93,79.2,83,75.3,28.9,31.9,53.5,58.3,47.2,22,71.9,9.3,56.9,31.9,113.4,101,35,69,50.7,12,31,38.7,19,21,90.5,9,32,41,17,5,3,16,31,84,59.4,64.5,17,28.1,44.9,120.2,3,2,66.7,46,29,63,0,0,0,2,7,0,1,-6.8,2,1,50,36,22,61.1,0,0,0,9,3,0,1,14,22,15,12,16,22
PrismaWorx BAL,"Kara SENE, Kenyuoe ONDAAN, Kjell DE GRAAF, Niels VAN HOLST, Roel VAN OVERBEEK",8,3061,19.3,78,30,80,37.5,6,34,17.6,12,22,54.5,11,28,39,19,13,1,16,21,93,73.6,73,74.2,32.9,32.3,41.2,43.5,63.3,23.4,73.7,12.8,27.5,42.5,83.7,97,34,73,46.6,11,33,33.3,18,22,81.8,10,36,46,20,9,4,23,21,95,54.1,58.7,21.8,26.3,45.2,102.4,8,5,62.5,38,19,50,0,0,0,6,7,0,2,-18.7,3,3,100,37,20,54.1,0,0,0,11,8,0,3,16,22,24,12,26,17
PrismaWorx BAL,"Kara SENE, Kjell DE GRAAF, Lon LICAN, Roel VAN OVERBEEK, Ryan MUHR",12,2960,21.2,64,22,73,30.1,5,31,16.1,15,23,65.2,6,26,32,13,5,1,15,24,91,74.8,74.1,75.5,32.4,31.8,33.6,38.5,59.1,12.2,78.8,13.5,31.5,42.5,70,122,43,76,56.6,19,42,45.2,17,24,70.8,7,43,50,23,8,5,14,22,93,69.1,70.5,13.9,21.2,55.3,131.1,4,3,75,38,14,36.8,0,0,0,6,7,0,1,-61.1,1,1,100,33,23,69.7,0,0,0,7,2,0,3,7,13,11,7,24,17
Landstede Hammers,"Boyd VAN DER VUURST, Coen STOLK, Devin WHITFIELD, Klavs DUBULTS, Troy Drake DOBBS",12,2841,24.5,101,31,73,42.5,11,27,40.7,28,32,87.5,10,30,40,18,5,3,15,19,91,76.2,77,75.5,31.2,31.8,50,58,58.1,24.4,75,12.5,43.8,37,110.8,99,39,79,49.4,8,24,33.3,13,16,81.2,10,31,41,23,8,3,14,30,89,54.4,57.5,14,25,30.4,110.8,3,2,66.7,43,18,41.9,0,0,0,10,4,0,0,0,5,5,100,50,26,52,0,0,0,7,3,0,2,19,33,11,11,22,23
Union Mons-Hainaut,"Lual DIING, Maks KLANJSCEK, Malik WHITAKER, Matic MIKUS, Sigfredo CASERO-ORTIZ",12,2780,2.6,113,41,72,56.9,11,22,50,20,28,71.4,11,25,36,17,8,3,16,18,90,78,77.3,78.6,31.0,30.5,64.6,67,41.5,32.4,59.5,13.6,38.9,30.6,126.1,103,39,83,47,13,33,39.4,12,23,52.2,17,23,40,23,6,2,17,29,91,54.8,55.3,15.4,40.5,39.8,113.1,3,2,66.7,47,28,59.6,0,0,0,8,6,0,0,13,3,1,33.3,47,25,53.2,0,0,0,8,6,0,0,12,23,17,17,13,20
Filou Oostende,"Haris BRATANOVIC, Joppe MENNES, Noam YAACOV, Pierre-Antoine GILLET, Simon BUYSSE",10,3010,24.7,126,45,74,60.8,21,34,61.8,15,18,83.3,9,35,44,35,6,3,19,23,90,73.8,71.9,75.8,33.4,31.7,75,76.9,77.8,34.6,74.5,14,24.3,45.9,139.7,99,36,86,41.9,11,30,36.7,16,22,72.7,12,17,29,20,10,6,13,17,95,48.3,51.7,12,25.5,34.9,104.2,4,4,100,36,20,55.6,0,0,0,10,6,0,1,35.5,4,4,100,52,21,40.4,0,0,0,7,3,0,1,15,24,21,14,27,19
