# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 251
# Qualified players exported: 173
# Total stints used: 6050
# Garbage time stints excluded: 286
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Val-Dieu Spirou Basket,22,Quinten SMOUT,456,-0.03,-2.31,-2.34
Zorg en Zekerheid Leiden,9,Stan VAN DEN ELZEN,967,-0.43,-1.92,-2.35
Rotterdam City Basketball,4,Nino VRENCKEN,627,-3.02,0.59,-2.43
Den Helder Suns,33,Nick THRAN,812,-3.44,1.01,-2.43
Hubo Limburg United,5,Quentin SERRON,676,-0.62,-1.88,-2.5
Den Helder Suns,0,Bryan ANTOINE,1207,-0.93,-1.58,-2.51
Rotterdam City Basketball,11,James GRAHAM,1098,-2.24,-0.34,-2.58
Rotterdam City Basketball,9,Chukwuzinife NWOKEJI,720,-2.12,-0.5,-2.62
Landstede Hammers,5,Leon WILLIAMS,842,-3.75,1.07,-2.67
Rotterdam City Basketball,27,Maxime SIGNORONI,268,-0.61,-2.26,-2.87
Kangoeroes Basket Mechelen,24,Nick STAMPLEY,1229,-0.66,-2.23,-2.89
Hubo Limburg United,6,Oshean BRATHWAITE,410,-0.7,-2.24,-2.94
Rotterdam City Basketball,1,Jakari SPENCE,1161,-1.6,-1.36,-2.96
Hubo Limburg United,25,Nicolas TIMBERLAKE,346,-0.96,-2.0,-2.96
Brussels Basketball,27,Jared AMBROSE,675,-0.92,-2.1,-3.02
LWD Basket,1,Kameron HOBBS,266,-0.87,-2.16,-3.02
Den Helder Suns,77,Noah VAN DER HEIDEN,507,-2.81,-0.27,-3.08
Heroes Den Bosch,24,Kerwin WALTON,878,-0.19,-2.93,-3.12
Val-Dieu Spirou Basket,16,Njegos SIKIRAS,784,-3.98,0.85,-3.13
Brussels Basketball,24,Godwin TSHIMANGA,659,-3.95,0.73,-3.22
Union Mons-Hainaut,18,Matteo VERSTRAETE,888,-1.59,-1.72,-3.31
LWD Basket,6,Bram TER WEEME,357,-4.28,0.84,-3.44
Rotterdam City Basketball,13,Noah SLINGERLAND,705,-2.83,-0.75,-3.58
LWD Basket,11,Shakael PRYCE,1329,-1.17,-2.44,-3.61
PrismaWorx BAL,1,Roel VAN OVERBEEK,1237,-3.84,0.13,-3.71
Val-Dieu Spirou Basket,1,Malcolm MAKWA,288,-3.84,0.06,-3.78
Rotterdam City Basketball,21,Tjall DE VAAL,705,-0.26,-3.56,-3.82
Zorg en Zekerheid Leiden,2,Dimitri MACONDA,710,-4.07,0.05,-4.02
Filou Oostende,11,Silas MELSON,832,-1.37,-2.82,-4.19
PrismaWorx BAL,13,Lon LICAN,936,-0.56,-3.63,-4.19
Kangoeroes Basket Mechelen,32,Seppe WILLEMS,421,-4.35,0.13,-4.22
Landstede Hammers,12,Erik SAJANTILA,1056,-0.81,-3.67,-4.47
Union Mons-Hainaut,30,Sigfredo CASERO-ORTIZ,980,-1.67,-2.89,-4.56
Stella Artois Leuven Bears,4,Wen MUKUBU,960,-3.71,-1.06,-4.77
PrismaWorx BAL,91,Milo HAUTEKEET,477,-4.36,-0.59,-4.94
LWD Basket,10,Maik BOUWER,1052,-2.34,-2.75,-5.09
Union Mons-Hainaut,3,Garrett HIEN,1146,-1.09,-4.05,-5.13
Kangoeroes Basket Mechelen,8,Mojeed EWUOSHO,899,-3.09,-2.15,-5.24
Val-Dieu Spirou Basket,5,Adedayo POLET,863,-4.44,-1.13,-5.58
LWD Basket,15,Reinder BRANDSMA,571,-5.27,-0.95,-6.22
PrismaWorx BAL,81,Kara SENE,923,-6.17,-0.09,-6.26
Rotterdam City Basketball,3,Lars NILSEN,967,-4.81,-2.25,-7.06
