Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,UNAST_RIM_MADE,UNAST_3PT_MADE,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Filou Oostende,Aleksandre MERKVILADZE,23,Aleksandre MERKVILADZE,12,15.8,190.0,86.0,7.2,27.0,57.0,47.4,11.0,31.0,35.5,21.0,30.0,70,17.0,24.0,41.0,7.0,5.0,1.0,7.0,14.0,57.8,16.4,5.0,0.4,2.4,17,103.0,8.6,6.0,3,1.5,2,0,75.0,2.0,2,3.86,1.09,2.77,3.6,3.8,5.0,4.0,80,21.0,12.0,57.1,0.0,0.0,0,2.0,0.0,4.0,3.0,0.0,0.0,17.0,22.0,17.0
Rotterdam City Basketball,Maxime SIGNORONI,27,Maxime SIGNORONI,12,12.8,154.0,43.0,3.6,14.0,34.0,41.2,2.0,9.0,22.2,13.0,16.0,81.2,6.0,14.0,20.0,18.0,4.0,0.0,18.0,26.0,50.9,17.2,2.6,1.1,1.2,38,81.0,6.8,5.0,3,1.0,2,2,52.1,3.9,3,-8.4,-8.47,0.06,2.2,2.6,0.0,0.0,0,25.0,12.0,48,0.0,0.0,0,0.0,0.0,7.0,9.0,0.0,1.0,4.0,3.0,3.0
Val-Dieu Spirou Basket,Malcolm MAKWA,1/77,Malcolm MAKWA,12,12.6,151.0,28.0,2.3,10.0,40.0,25,4.0,20.0,20,4.0,7.0,57.1,2.0,6.0,8.0,15.0,3.0,0.0,13.0,14.0,51.9,17.9,1.8,1.0,0.5,50,78.0,6.5,5.1,0,0,0,0,0,0.0,0,-10.25,-9.38,-0.87,2.0,4.2,0.0,0.0,0,20.0,6.0,30,0.0,0.0,0,0.0,2.0,6.0,5.0,0.0,1.0,4.0,10.0,3.0
Zorg en Zekerheid Leiden,Loek VAN ZEIL,11,Loek VAN ZEIL,12,5.5,66.0,10.0,0.8,3.0,13.0,23.1,2.0,7.0,28.6,2.0,2.0,100,3.0,1.0,4.0,5.0,3.0,0.0,11.0,11.0,21.0,16.3,0.6,0.3,0.2,12,22.0,1.8,1.3,2,2.0,0,2,113.6,0.9,1,-11.24,-13.19,1.94,2.5,4.5,0.0,0.0,0,6.0,1.0,16.7,0.0,0.0,0,0.0,0.0,6.0,3.0,0.0,1.0,0.0,2.0,2.0
Kangoeroes Basket Mechelen,Cedric DEDECKER,1,Cedric DEDECKER,11,6.5,72.0,18.0,1.6,4.0,19.0,21.1,3.0,18.0,16.7,7.0,7.0,100,0.0,4.0,4.0,7.0,0.0,0.0,7.0,11.0,27.9,21.4,1.1,0.4,0.3,16,34.0,3.1,2.1,0,0,0,0,0,0.0,0,-10.87,-10.75,-0.13,2.5,4.1,0.0,0.0,0,1.0,1.0,100,0.0,0.0,0,0.0,1.0,4.0,2.0,0.0,1.0,3.0,2.0,0.0
PrismaWorx BAL,Gido NANNINGA,10/12,Gido NANNINGA,11,8.0,88.0,18.0,1.6,8.0,22.0,36.4,1.0,10.0,10,1.0,2.0,50,5.0,8.0,13.0,1.0,4.0,0.0,7.0,14.0,23.9,14.3,1.1,0.1,0.8,3,21.0,1.9,1.3,0,0,0,0,0,0.0,0,-11.66,-12.23,0.57,3.3,4.9,2.0,2.0,100,10.0,5.0,50,0.0,0.0,0,1.0,0.0,1.0,4.0,0.0,2.0,11.0,4.0,2.0
PrismaWorx BAL,Relja VARAGIC,6,Relja VARAGIC,11,5.9,65.0,14.0,1.3,4.0,19.0,21.1,1.0,11.0,9.1,5.0,8.0,62.5,1.0,2.0,3.0,2.0,2.0,0.0,3.0,11.0,23.5,19.1,0.8,0.1,0.2,3,17.0,1.5,1.0,0,0,0,0,0,0.0,0,-14.6,-13.68,-0.92,2.6,4.8,0.0,0.0,0,8.0,3.0,37.5,0.0,0.0,0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0
Val-Dieu Spirou Basket,Christopher LYKES,23,Christopher LYKES,10,26.1,261.0,129.0,12.9,42.0,105.0,40,16.0,50.0,32,29.0,33.0,87.9,3.0,17.0,20.0,55.0,16.0,0.0,29.0,28.0,139.7,27.8,8.4,3.6,1.3,125,254.0,25.4,16.5,10,5.0,8,2,56.3,8.9,2,0.76,-0.91,1.66,1.0,1.0,1.0,0.0,0,54.0,26.0,48.1,0.0,0.0,0,0.0,13.0,10.0,16.0,0.0,1.0,3.0,47.0,17.0
Union Mons-Hainaut,Sacha GODIMUS,9,Sacha GODIMUS,10,8.8,88.0,17.0,1.7,4.0,8.0,50,2.0,6.0,33.3,7.0,8.0,87.5,1.0,6.0,7.0,6.0,1.0,0.0,6.0,15.0,15.9,9.4,1.0,0.4,0.4,13,30.0,3.0,1.8,0,0,0,0,0,0.0,0,-6.86,-7.4,0.54,2.8,3.8,0.0,0.0,0,2.0,2.0,100,0.0,0.0,0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,7.0,0.0
Hubo Limburg United,Jonas DELALIEUX,9,Jonas DELALIEUX,9,26.8,241.0,133.0,14.8,41.0,96.0,42.7,22.0,50.0,44,29.0,37.0,78.4,13.0,38.0,51.0,9.0,6.0,3.0,10.0,18.0,104.9,22.8,7.9,0.5,3.0,18,151.0,16.8,9.0,8,2.0,10,4,34.0,11.8,4,3.41,0.75,2.66,3.9,3.6,6.0,3.0,50,40.0,16.0,40,0.0,0.0,0,3.0,1.0,5.0,3.0,0.0,1.0,35.0,21.0,18.0
