# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 128
# Qualified players exported: 95
# Total stints used: 3508
# Garbage time stints excluded: 86
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
London Lions,1,Joel Scott,508,3.44,3.0,6.43
Manchester Basketball,22,Oluwaseyi Adetukasi,1172,2.42,3.11,5.53
Bristol Flyers,3,William Yoakum,1234,2.53,2.7,5.23
London Lions,21,Aaryndeep Rai,971,2.8,1.45,4.25
London Lions,10,Ethan Price,586,0.96,3.16,4.12
Newcastle Eagles,21,Emmanuel Kanwei,688,1.52,2.48,4.01
Newcastle Eagles,41,Mitch Clarke,1152,0.87,2.62,3.49
Surrey 89ers,0,Isiah Small,1360,3.05,0.39,3.44
B. Braun Sheffield Sharks,24,Nick Kern Jr,904,1.11,1.98,3.09
Cheshire Phoenix,23,Jaxon Brenchley,1429,4.64,-1.71,2.93
London Lions,31,Deane Williams,976,-0.61,3.44,2.83
Leicester Riders,13,Donald Carey Jr,986,3.17,-0.38,2.79
London Lions,33,Shavar Reynolds Jr,646,2.03,0.68,2.71
Leicester Riders,10,Olutomiwa Sulaiman,536,0.67,1.78,2.45
Bristol Flyers,7,Cameron Holden,1317,0.57,1.66,2.23
Newcastle Eagles,9,Sauveur Kande,270,1.49,0.73,2.21
Caledonia Gladiators,15,Daylen Williams,259,1.15,1.04,2.19
Cheshire Phoenix,5,Frankie Policelli,1299,1.11,1.03,2.14
Manchester Basketball,9,Kaiyem Cleary,972,1.79,0.33,2.12
Manchester Basketball,34,Matthew Nicholson,958,2.43,-0.31,2.12
Newcastle Eagles,25,Marco Anthony,446,0.02,2.1,2.12
B. Braun Sheffield Sharks,4,William Lee,926,0.85,1.0,1.84
London Lions,23,Kameron Mcgusty,451,-0.81,2.65,1.84
Leicester Riders,12,Aaron Menzies,413,1.07,0.69,1.76
Cheshire Phoenix,9,Damiri Lindo,872,1.09,0.58,1.67
Caledonia Gladiators,5,Dwaine Jones Jr,321,-0.05,1.57,1.52
Cheshire Phoenix,13,Patrick Robinson,1290,4.28,-2.87,1.41
London Lions,16,Karolis Lukosiunas,367,-0.94,2.28,1.34
Cheshire Phoenix,99,Skyler White,1318,3.53,-2.23,1.3
London Lions,3,Ciaran Sandy,412,-0.71,1.91,1.2
Bristol Flyers,13,Owen Mccormack,935,-0.56,1.63,1.07
London Lions,6,Morayo Soluade,282,-0.18,1.14,0.97
B. Braun Sheffield Sharks,15,Mike Ochereobia,566,0.56,0.35,0.91
London Lions,2,Chasson Jermar Randle,406,0.09,0.76,0.85
Leicester Riders,41,Nathaniel Martin,706,3.38,-2.59,0.79
Cheshire Phoenix,3,Laquincy Rideau,1401,-2.62,3.22,0.6
B. Braun Sheffield Sharks,5,Mervin James,604,-0.48,0.95,0.47
