Home_Team,Home_Lineup,Away_Team,Away_Lineup,Games,Total_Seconds,Minutes,Possessions,Home_PTS,Home_FGM,Home_FGA,Home_FG%,Home_3PM,Home_3PA,Home_3P%,Home_FTM,Home_FTA,Home_FT%,Home_OREB,Home_DREB,Home_REB,Home_AST,Home_STL,Home_BLK,Home_TOV,Home_PF,Away_PTS,Away_FGM,Away_FGA,Away_FG%,Away_3PM,Away_3PA,Away_3P%,Away_FTM,Away_FTA,Away_FT%,Away_OREB,Away_DREB,Away_REB,Away_AST,Away_STL,Away_BLK,Away_TOV,Away_PF,Home_POSS,Away_POSS,Home_OFF_RTG,Home_DEF_RTG,Home_NET_RTG,Away_OFF_RTG,Away_DEF_RTG,Away_NET_RTG,Point_Diff,Home_RIM_ATT,Home_RIM_MADE,Home_RIM%,Home_OTD_2PT_ATT,Home_OTD_2PT_MADE,Home_OTD_2PT%,Home_OTD_3PT_ATT,Home_OTD_3PT_MADE,Home_OTD_3PT%,Away_RIM_ATT,Away_RIM_MADE,Away_RIM%,Away_OTD_2PT_ATT,Away_OTD_2PT_MADE,Away_OTD_2PT%,Away_OTD_3PT_ATT,Away_OTD_3PT_MADE,Away_OTD_3PT%,Home_PASS_TO,Home_DRIBBLE_TO,Home_DEFENSE_TO,Home_MISC_TO,Away_PASS_TO,Away_DRIBBLE_TO,Away_DEFENSE_TO,Away_MISC_TO,Home_2ND_CHANCE_PTS,Home_FAST_BREAK_PTS,Home_PTS_OFF_TOV,Away_2ND_CHANCE_PTS,Away_FAST_BREAK_PTS,Away_PTS_OFF_TOV
Leicester Riders,"Donald Carey Jr, Marc Loving, Nathaniel Martin, Raequan Battle, Spencer Johnson",Surrey 89ers,"Isiah Small, Kino Lily Jr, Michael Graham, Ronald Polite Iii, Tyrin Lawrence",2,1426,23.8,49.1,57,22,40,55,9,16,56.2,4,5,80,3,15,18,13,4,1,11,8,59,22,40,55,5,15,33.3,10,10,100,3,16,19,14,6,1,7,5,50.2,48.2,113.6,122.4,-8.8,122.4,113.6,8.8,-2,14,8,57.1,10,5,50,16,9,56.2,18,12,66.7,7,5,71.4,15,5,33.3,8,3,0,0,6,1,0,0,2,15,10,0,26,15
Manchester Basketball,"Matthew Nicholson, Max Jones, Oluwaseyi Adetukasi, Patrick Smith Jr, Zak Irvin",Bristol Flyers,"Cameron Holden, Darnell Brodie, Joseph Anderson, William Yoakum, Zachary Anderson",2,950,15.8,30.1,33,15,28,53.6,3,9,33.3,0,1,0,2,15,17,6,3,1,3,3,30,12,28,42.9,5,11,45.5,1,2,50,2,12,14,5,1,0,4,4,29.5,30.9,112,97.2,14.8,97.2,112,-14.8,3,9,7,77.8,10,5,50,9,3,33.3,8,3,37.5,9,4,44.4,11,5,45.5,1,1,0,1,2,2,0,0,2,7,2,4,7,2
Cheshire Phoenix,"Jaxon Brenchley, Michael Diggins, Patrick Robinson, Skyler White, Tobias Cameron",Caledonia Gladiators,"Charles Jet Speelman, Daylen Williams, Ethan Wright, Ria'n Holland, Totonitoluwa Fagbenle",1,626,10.4,21.3,31,12,19,63.2,5,8,62.5,2,2,100,1,8,9,7,3,0,3,2,25,9,18,50,5,9,55.6,2,2,100,1,6,7,6,2,1,3,2,21.8,20.8,142.1,120.1,22,120.1,142.1,-22,6,9,6,66.7,2,1,50,8,5,62.5,6,4,66.7,3,0,0,9,5,55.6,3,0,0,0,2,1,0,0,0,2,2,2,5,2
Bristol Flyers,"Cameron Holden, Darnell Brodie, Joseph Anderson, William Yoakum, Zachary Anderson",Caledonia Gladiators,"Charles Jet Speelman, Ethan Wright, Fraser Malcolm, Kevin Allen, Ria'n Holland",1,657,10.9,20.5,27,12,21,57.1,3,8,37.5,0,0,0,2,6,8,7,2,1,2,3,26,10,19,52.6,3,8,37.5,3,3,100,3,7,10,10,2,0,3,1,20.9,20.1,129.4,129.3,0.1,129.3,129.4,-0.1,1,11,9,81.8,2,0,0,8,3,37.5,8,5,62.5,3,2,66.7,8,3,37.5,1,1,0,0,1,2,0,0,5,6,2,4,12,5
Cheshire Phoenix,"Jaxon Brenchley, Laquincy Rideau, Michael Diggins, Skyler White, Tobias Cameron",Leicester Riders,"Donald Carey Jr, Marc Loving, Nathaniel Martin, Raequan Battle, Spencer Johnson",1,620,10.3,19.9,17,8,22,36.4,1,9,11.1,0,0,0,3,7,10,3,4,0,2,3,16,8,16,50,0,3,0,0,0,0,1,11,12,3,1,1,4,0,20.8,18.9,81.8,84.5,-2.8,84.5,81.8,2.8,1,5,4,80,8,3,37.5,9,1,11.1,8,7,87.5,5,1,20,3,0,0,0,2,0,0,2,2,0,0,4,8,4,0,6,4
Bristol Flyers,"Cameron Holden, Joseph Anderson, Owen Mccormack, William Yoakum, Zachary Anderson",Caledonia Gladiators,"Charles Jet Speelman, Ethan Wright, Kyle Jimenez, Lloyd Alvin Bryan Jr, Matthew Ragsdale",1,577,9.6,18.2,20,8,19,42.1,2,6,33.3,2,2,100,4,10,14,6,2,1,2,0,12,6,18,33.3,0,4,0,0,0,0,2,7,9,0,2,2,3,3,17.6,18.9,113.6,63.6,50,63.6,113.6,-50,8,13,6,46.2,0,0,0,6,2,33.3,12,6,50,2,0,0,4,0,0,0,2,0,0,2,1,0,0,6,9,4,2,0,0
Bristol Flyers,"Cameron Holden, Joseph Anderson, Owen Mccormack, William Yoakum, Zachary Anderson",Surrey 89ers,"Isiah Small, Kino Lily Jr, Michael Graham, Owen Koonce, Ronald Polite Iii",1,585,9.8,18.1,18,5,17,29.4,3,11,27.3,5,9,55.6,5,4,9,3,6,0,2,1,15,7,13,53.8,0,2,0,1,3,33.3,3,8,11,2,1,0,7,5,18.0,18.6,99.9,80.8,19.1,80.8,99.9,-19.1,3,5,2,40,1,0,0,11,3,27.3,10,7,70,1,0,0,2,0,0,2,0,0,0,2,4,1,0,4,3,4,4,4,2
Leicester Riders,"Donald Carey Jr, Marc Loving, Nathaniel Martin, Raequan Battle, Spencer Johnson",Bristol Flyers,"Cameron Holden, Joseph Anderson, Owen Mccormack, William Yoakum, Zachary Anderson",1,554,9.2,17.7,17,6,15,40,1,3,33.3,4,4,100,3,4,7,3,5,0,4,3,16,6,11,54.5,4,9,44.4,0,2,0,1,6,7,6,3,1,7,3,17.6,17.8,96.9,89.8,7,89.8,96.9,-7,1,8,3,37.5,4,2,50,3,1,33.3,2,2,100,0,0,0,9,4,44.4,2,1,0,1,2,5,0,0,4,2,2,0,2,2
Surrey 89ers,"Isiah Small, Kino Lily Jr, Michael Graham, Ronald Polite Iii, Tyrin Lawrence",Bristol Flyers,"Cameron Holden, Joseph Anderson, Marcus Delpeche, William Yoakum, Zachary Anderson",1,558,9.3,17.7,22,10,18,55.6,2,3,66.7,0,0,0,3,10,13,9,1,0,4,2,13,5,16,31.2,1,5,20,2,4,50,2,5,7,4,3,1,1,1,18.8,16.8,117.1,77.4,39.7,77.4,117.1,-39.7,9,14,8,57.1,1,0,0,3,2,66.7,6,4,66.7,5,0,0,5,1,20,1,2,0,1,0,1,0,0,3,6,3,0,4,0
Caledonia Gladiators,"Charles Jet Speelman, Ethan Wright, Lloyd Alvin Bryan Jr, Matthew Ragsdale, Ria'n Holland",Cheshire Phoenix,"Damiri Lindo, Jaxon Brenchley, Laquincy Rideau, Michael Diggins, Skyler White",1,535,8.9,17.7,11,4,16,25,1,6,16.7,2,2,100,2,8,10,4,3,2,2,2,17,7,17,41.2,1,5,20,2,2,100,2,10,12,3,2,1,3,2,16.7,18.7,65.7,90.7,-25,90.7,65.7,25,-6,9,3,33.3,1,0,0,6,1,16.7,10,4,40,2,2,100,5,1,20,1,1,0,0,1,2,0,0,4,2,2,2,7,0
