Team,Lineup,Lineup_Key,Assister_Num,Assister_Name,Scorer_Num,Scorer_Name,Assists,Points_Created,Threes_Assisted,Twos_Assisted,Games,AST/G,PTS_Created/G
LDLC ASVEL Villeurbanne,"PAUL EBOUA, ADAM ATAMNA, SHAQUILLE HARRISON, GLYNN WATSON, THOMAS HEURTEL, MARVYN WADE, ARMEL TRAORE","LDLC ASVEL Villeurbanne|0,2,3,30,7,88,94",7,THOMAS HEURTEL,94,ARMEL TRAORE,2,6,2,0,1,2.0,6.0
AS Monaco,"ELIE OKOBO, TERRY TARPEY, NEMANJA NEDOVIC, MATTHEW STRAZEL, MIKE JAMES","AS Monaco|0,22,26,32,55",26,NEMANJA NEDOVIC,10,DANIEL THEIS,2,4,0,2,1,2.0,4.0
Paris Basketball,"JOEL AYAYI, ALLAN DOKOSSI, LEOPOLD CAVALIERE, JUSTIN ROBINSON, SEBASTIAN HERRERA, JARED RHODEN","Paris Basketball|11,13,4,5,7,8",5,JUSTIN ROBINSON,13,ALLAN DOKOSSI,2,4,0,2,1,2.0,4.0
Partizan Mozzart Bet Belgrade,"CARLIK JONES, SHAKE MILTON, NICK CALATHES, DUANE WASHINGTON, MITAR BOSNJAKOVIC","Partizan Mozzart Bet Belgrade|1,2,33,4,8",1,CARLIK JONES,5,DYLAN OSETKOWSKI,1,3,1,0,1,1.0,3.0
Partizan Mozzart Bet Belgrade,"CARLIK JONES, SHAKE MILTON, NICK CALATHES, DUANE WASHINGTON, MITAR BOSNJAKOVIC","Partizan Mozzart Bet Belgrade|1,2,33,4,8",23,TONYE JEKIRI,17,ISAAC BONGA,1,3,1,0,1,1.0,3.0
Virtus Bologna,"LUCA VILDOZA, MATTEO BAIOCCHI, DERRICK ALSTON JR., CARSEN EDWARDS, ALIOU DIARRA, ALESSANDRO PAJOLA, SALIOU NIANG, MATTEO ACCORSI","Virtus Bologna|1,2,21,3,31,6,7,8",None,Player None,1,LUCA VILDOZA,1,3,1,0,1,1.0,3.0
Virtus Bologna,"LUCA VILDOZA, MATTEO BAIOCCHI, DERRICK ALSTON JR., CARSEN EDWARDS, ALIOU DIARRA, ALESSANDRO PAJOLA, SALIOU NIANG, MATTEO ACCORSI","Virtus Bologna|1,2,21,3,31,6,7,8",1,LUCA VILDOZA,3,CARSEN EDWARDS,1,3,1,0,1,1.0,3.0
Partizan Mozzart Bet Belgrade,"CARLIK JONES, ALEKSEJ POKUSEVSKI, SHAKE MILTON, BRUNO FERNANDO, NICK CALATHES, DUANE WASHINGTON, MITAR BOSNJAKOVIC","Partizan Mozzart Bet Belgrade|1,11,2,24,33,4,8",2,SHAKE MILTON,17,ISAAC BONGA,1,3,1,0,1,1.0,3.0
Partizan Mozzart Bet Belgrade,"ALEKSEJ POKUSEVSKI, SHAKE MILTON, BRUNO FERNANDO, NICK CALATHES, DUANE WASHINGTON, MITAR BOSNJAKOVIC","Partizan Mozzart Bet Belgrade|11,2,24,33,4,8",33,NICK CALATHES,2,SHAKE MILTON,1,3,1,0,1,1.0,3.0
Partizan Mozzart Bet Belgrade,"ARIJAN LAKIC, SHAKE MILTON, BRUNO FERNANDO, NICK CALATHES, DUANE WASHINGTON, DYLAN OSETKOWSKI, MITAR BOSNJAKOVIC","Partizan Mozzart Bet Belgrade|19,2,24,33,4,5,8",2,SHAKE MILTON,33,NICK CALATHES,1,3,1,0,1,1.0,3.0
Partizan Mozzart Bet Belgrade,"STERLING BROWN, SHAKE MILTON, TONYE JEKIRI, NICK CALATHES, DUANE WASHINGTON, DYLAN OSETKOWSKI, MITAR BOSNJAKOVIC","Partizan Mozzart Bet Belgrade|12,2,23,33,4,5,8",33,NICK CALATHES,2,SHAKE MILTON,1,3,1,0,1,1.0,3.0
Partizan Mozzart Bet Belgrade,"CARLIK JONES, STERLING BROWN, ISAAC BONGA, BRUNO FERNANDO, DUANE WASHINGTON, DYLAN OSETKOWSKI, MITAR BOSNJAKOVIC","Partizan Mozzart Bet Belgrade|1,12,17,24,4,5,8",17,ISAAC BONGA,12,STERLING BROWN,1,3,1,0,1,1.0,3.0
Partizan Mozzart Bet Belgrade,"CARLIK JONES, STERLING BROWN, ISAAC BONGA, SHAKE MILTON, DUANE WASHINGTON, DYLAN OSETKOWSKI, MITAR BOSNJAKOVIC","Partizan Mozzart Bet Belgrade|1,12,17,2,4,5,8",2,SHAKE MILTON,5,DYLAN OSETKOWSKI,1,3,1,0,1,1.0,3.0
Virtus Bologna,"MATTEO BAIOCCHI, FRANCESCO FERRARI, CARSEN EDWARDS, MATTHEW MORGAN, ALESSANDRO PAJOLA, SALIOU NIANG, MATTEO ACCORSI, ALEN SMAILAGIC","Virtus Bologna|2,24,3,30,6,7,8,9",24,FRANCESCO FERRARI,9,ALEN SMAILAGIC,1,3,1,0,1,1.0,3.0
Virtus Bologna,"MATTEO BAIOCCHI, DERRICK ALSTON JR., CARSEN EDWARDS, MATTHEW MORGAN, ALIOU DIARRA, ALESSANDRO PAJOLA, MATTEO ACCORSI, ALEN SMAILAGIC","Virtus Bologna|2,21,3,30,31,6,8,9",31,ALIOU DIARRA,30,MATTHEW MORGAN,1,3,1,0,1,1.0,3.0
Partizan Mozzart Bet Belgrade,"ALEKSEJ POKUSEVSKI, STERLING BROWN, SHAKE MILTON, BRUNO FERNANDO, NICK CALATHES, DUANE WASHINGTON, MITAR BOSNJAKOVIC","Partizan Mozzart Bet Belgrade|11,12,2,24,33,4,8",33,NICK CALATHES,12,STERLING BROWN,1,3,1,0,1,1.0,3.0
Partizan Mozzart Bet Belgrade,"CARLIK JONES, STERLING BROWN, ISAAC BONGA, TONYE JEKIRI, DUANE WASHINGTON, DYLAN OSETKOWSKI, MITAR BOSNJAKOVIC","Partizan Mozzart Bet Belgrade|1,12,17,23,4,5,8",17,ISAAC BONGA,5,DYLAN OSETKOWSKI,1,3,1,0,1,1.0,3.0
Virtus Bologna,"FRANCESCO FERRARI, CARSEN EDWARDS, MATTHEW MORGAN, ALESSANDRO PAJOLA, SALIOU NIANG, MATTEO ACCORSI, ALEN SMAILAGIC","Virtus Bologna|24,3,30,6,7,8,9",9,ALEN SMAILAGIC,24,FRANCESCO FERRARI,1,3,1,0,1,1.0,3.0
Olympiacos Piraeus,"THOMAS WALKUP, FRANK NTILIKINA, MONTE MORRIS, OMIROS NETZIPOGLOU, GIANNOULIS LARENTZAKIS, EVAN FOURNIER","Olympiacos Piraeus|0,1,11,21,5,94",25,ALEC PETERS,94,EVAN FOURNIER,1,3,1,0,1,1.0,3.0
Olympiacos Piraeus,"THOMAS WALKUP, FRANK NTILIKINA, MONTE MORRIS, OMIROS NETZIPOGLOU, GIANNOULIS LARENTZAKIS, EVAN FOURNIER","Olympiacos Piraeus|0,1,11,21,5,94",1,FRANK NTILIKINA,25,ALEC PETERS,1,3,1,0,1,1.0,3.0
Olympiacos Piraeus,"THOMAS WALKUP, FRANK NTILIKINA, MONTE MORRIS, OMIROS NETZIPOGLOU, TYLER DORSEY, TYSON WARD, NIKOLA MILUTINOV, GIANNOULIS LARENTZAKIS, SHAQUIELLE MCKISSIC","Olympiacos Piraeus|0,1,11,21,22,3,33,5,77",1,FRANK NTILIKINA,22,TYLER DORSEY,1,3,1,0,1,1.0,3.0
AS Monaco,"ELIE OKOBO, DANIEL THEIS, TERRY TARPEY, JUHANN BEGARIN, NEMANJA NEDOVIC, MATTHEW STRAZEL","AS Monaco|0,10,22,23,26,32",10,DANIEL THEIS,32,MATTHEW STRAZEL,1,3,1,0,1,1.0,3.0
Olympiacos Piraeus,"THOMAS WALKUP, FRANK NTILIKINA, MONTE MORRIS, OMIROS NETZIPOGLOU, TYLER DORSEY, TYSON WARD, NIKOLA MILUTINOV, GIANNOULIS LARENTZAKIS, SHAQUIELLE MCKISSIC","Olympiacos Piraeus|0,1,11,21,22,3,33,5,77",1,FRANK NTILIKINA,3,TYSON WARD,1,3,1,0,1,1.0,3.0
Olympiacos Piraeus,"THOMAS WALKUP, MONTE MORRIS, OMIROS NETZIPOGLOU, TYLER DORSEY, TYSON WARD, CORY JOSEPH, DONTA HALL, GIANNOULIS LARENTZAKIS, SHAQUIELLE MCKISSIC","Olympiacos Piraeus|0,11,21,22,3,34,45,5,77",77,SHAQUIELLE MCKISSIC,22,TYLER DORSEY,1,3,1,0,1,1.0,3.0
Olympiacos Piraeus,"THOMAS WALKUP, FRANK NTILIKINA, MONTE MORRIS, KOSTAS PAPANIKOLAOU, OMIROS NETZIPOGLOU, TYLER DORSEY, ALEC PETERS, NIKOLA MILUTINOV, GIANNOULIS LARENTZAKIS","Olympiacos Piraeus|0,1,11,16,21,22,25,33,5",33,NIKOLA MILUTINOV,22,TYLER DORSEY,1,3,1,0,1,1.0,3.0
AS Monaco,"ELIE OKOBO, DANIEL THEIS, ALPHA DIALLO, NEMANJA NEDOVIC, JARON BLOSSOMGAME, MIKE JAMES","AS Monaco|0,10,11,26,4,55",55,MIKE JAMES,10,DANIEL THEIS,1,3,1,0,1,1.0,3.0
Olympiacos Piraeus,"THOMAS WALKUP, FRANK NTILIKINA, MONTE MORRIS, KOSTAS PAPANIKOLAOU, OMIROS NETZIPOGLOU, ALEC PETERS, NIKOLA MILUTINOV, GIANNOULIS LARENTZAKIS, EVAN FOURNIER","Olympiacos Piraeus|0,1,11,16,21,25,33,5,94",25,ALEC PETERS,1,FRANK NTILIKINA,1,3,1,0,1,1.0,3.0
AS Monaco,"ELIE OKOBO, ALPHA DIALLO, KEVARRIUS HAYES, JUHANN BEGARIN, NEMANJA NEDOVIC, MATTHEW STRAZEL","AS Monaco|0,11,13,23,26,32",13,KEVARRIUS HAYES,26,NEMANJA NEDOVIC,1,3,1,0,1,1.0,3.0
AS Monaco,"ELIE OKOBO, KEVARRIUS HAYES, TERRY TARPEY, JUHANN BEGARIN, NEMANJA NEDOVIC, MATTHEW STRAZEL","AS Monaco|0,13,22,23,26,32",23,JUHANN BEGARIN,26,NEMANJA NEDOVIC,1,3,1,0,1,1.0,3.0
Olympiacos Piraeus,"THOMAS WALKUP, MONTE MORRIS, OMIROS NETZIPOGLOU, ALEC PETERS, TYSON WARD, CORY JOSEPH, DONTA HALL, GIANNOULIS LARENTZAKIS, EVAN FOURNIER","Olympiacos Piraeus|0,11,21,25,3,34,45,5,94",34,CORY JOSEPH,25,ALEC PETERS,1,3,1,0,1,1.0,3.0
Dubai Basketball,"NATE MASON, KOSTA KONDIC, ALEKSA AVRAMOVIC, KLEMEN PREPELIC, BOOGIE ELLIS","Dubai Basketball|1,11,4,7,9",17,MFIONDU KABENGELE,13,DZANAN MUSA,1,3,1,0,1,1.0,3.0
Kosner Baskonia Vitoria-Gasteiz,"MARKUS HOWARD, MATTEO SPAGNOLO, KOBI SIMMONS, CLEMENT FRISCH, MARKQUIS NOWELL, RAFA VILLAR, EUGENE OMORUYI","Kosner Baskonia Vitoria-Gasteiz|0,10,2,25,3,4,5",2,KOBI SIMMONS,5,EUGENE OMORUYI,1,3,1,0,1,1.0,3.0
Kosner Baskonia Vitoria-Gasteiz,"MATTEO SPAGNOLO, GYTIS RADZEVICIUS, KOBI SIMMONS, MARKQUIS NOWELL, RAFA VILLAR, EUGENE OMORUYI","Kosner Baskonia Vitoria-Gasteiz|10,17,2,3,4,5",2,KOBI SIMMONS,3,MARKQUIS NOWELL,1,3,1,0,1,1.0,3.0
Dubai Basketball,"NATE MASON, KOSTA KONDIC, DWAYNE BACON, ALEKSA AVRAMOVIC, AWUDU ABASS, BRUNO CABOCLO, KLEMEN PREPELIC, BOOGIE ELLIS","Dubai Basketball|1,11,3,4,5,51,7,9",51,BRUNO CABOCLO,7,KLEMEN PREPELIC,1,3,1,0,1,1.0,3.0
Dubai Basketball,"NATE MASON, KOSTA KONDIC, DWAYNE BACON, ALEKSA AVRAMOVIC, AWUDU ABASS, BRUNO CABOCLO, KLEMEN PREPELIC, BOOGIE ELLIS","Dubai Basketball|1,11,3,4,5,51,7,9",4,ALEKSA AVRAMOVIC,7,KLEMEN PREPELIC,1,3,1,0,1,1.0,3.0
Kosner Baskonia Vitoria-Gasteiz,"MARKUS HOWARD, MAMADI DIAKITE, MATTEO SPAGNOLO, KOBI SIMMONS, VIT HRABAR, RAFA VILLAR","Kosner Baskonia Vitoria-Gasteiz|0,1,10,2,33,4",2,KOBI SIMMONS,1,MAMADI DIAKITE,1,3,1,0,1,1.0,3.0
Kosner Baskonia Vitoria-Gasteiz,"MARKUS HOWARD, MAMADI DIAKITE, TRENT FORREST, KOBI SIMMONS, EUGENE OMORUYI","Kosner Baskonia Vitoria-Gasteiz|0,1,11,2,5",2,KOBI SIMMONS,1,MAMADI DIAKITE,1,3,1,0,1,1.0,3.0
Dubai Basketball,"NATE MASON, JUSTIN ANDERSON, KOSTA KONDIC, DZANAN MUSA, DWAYNE BACON, KENAN KAMENJAS, ALEKSA AVRAMOVIC, BOOGIE ELLIS","Dubai Basketball|1,10,11,13,3,34,4,9",3,DWAYNE BACON,4,ALEKSA AVRAMOVIC,1,3,1,0,1,1.0,3.0
Dubai Basketball,"NATE MASON, KOSTA KONDIC, DZANAN MUSA, MFIONDU KABENGELE, MCKINLEY WRIGHT IV, FILIP PETRUSEV, KLEMEN PREPELIC, BOOGIE ELLIS","Dubai Basketball|1,11,13,17,25,30,7,9",7,KLEMEN PREPELIC,30,FILIP PETRUSEV,1,3,1,0,1,1.0,3.0
Kosner Baskonia Vitoria-Gasteiz,"MARKUS HOWARD, MAMADI DIAKITE, MATTEO SPAGNOLO, KOBI SIMMONS, EUGENE OMORUYI","Kosner Baskonia Vitoria-Gasteiz|0,1,10,2,5",0,MARKUS HOWARD,2,KOBI SIMMONS,1,3,1,0,1,1.0,3.0
FC Bayern Munich,"NENO DIMITRIJEVIC, JUSTINIAN JESSUP, ANDREAS OBST, STEFAN JOVIC, XAVIER RATHAN-MAYES","FC Bayern Munich|0,10,13,16,4",21,JUSTUS HOLLATZ,11,VLADIMIR LUCIC,1,3,1,0,1,1.0,3.0
FC Bayern Munich,"NENO DIMITRIJEVIC, JUSTINIAN JESSUP, ANDREAS OBST, STEFAN JOVIC, XAVIER RATHAN-MAYES","FC Bayern Munich|0,10,13,16,4",13,ANDREAS OBST,11,VLADIMIR LUCIC,1,3,1,0,1,1.0,3.0
