Team,Lineup,GAMES,TOTAL_TIME,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,NET_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Anadolu Efes Istanbul,"SHANE LARKIN, RODRIGUE BEAUBOIS, SEHMUS HAZER, JORDAN LOYD, SABEN LEE",1,329,4,2,7,28.6,0,2,0,0,0,0,0,2,2,1,1,1,3,1,10,72.9,72.9,72.9,32.9,32.9,28.6,28.6,50,0,100,27.3,0,28.6,40,12,5,8,62.5,2,3,66.7,0,0,0,0,4,4,3,2,0,2,2,10,75,75,20,0,37.5,120,-80,0,0,0,5,2,40,2,0,0,0,0,0,3,0,0,0,5,3,60,3,2,66.7,0,0,0,2
LDLC ASVEL Villeurbanne,"PAUL EBOUA, ADAM ATAMNA, SHAQUILLE HARRISON, GLYNN WATSON, THOMAS HEURTEL, MARVYN WADE, ARMEL TRAORE",1,332,23,7,9,77.8,6,7,85.7,3,3,100,0,4,4,5,0,0,0,2,10,76.2,74.6,77.8,32.2,30.9,111.1,111.4,71.4,0,100,0,33.3,77.8,222.9,16,6,9,66.7,3,6,50,1,4,25,0,2,2,3,0,0,0,1,10,83.3,74.3,0,0,66.7,148.7,74.2,0,0,0,2,1,50,7,6,85.7,0,0,0,0,0,0,0,3,3,100,6,3,50,0,0,0,0
Olympiacos Piraeus,"THOMAS WALKUP, FRANK NTILIKINA, MONTE MORRIS, KOSTAS PAPANIKOLAOU, OMIROS NETZIPOGLOU, TYLER DORSEY, ALEC PETERS, NIKOLA MILUTINOV, GIANNOULIS LARENTZAKIS",1,359,18,6,8,75,4,6,66.7,2,2,100,1,4,5,1,1,0,3,4,10,73.1,72.3,73.9,33.2,32.5,100,101.4,16.7,50,66.7,23.3,25,75,166.5,14,4,10,40,1,6,16.7,5,5,100,2,1,3,3,1,0,1,3,9,45,57.4,7.6,33.3,60,126.6,39.9,0,0,0,2,2,100,6,4,66.7,0,0,0,3,0,0,0,4,3,75,6,1,16.7,0,0,0,1
Paris Basketball,"JOEL AYAYI, ALLAN DOKOSSI, AMATH M'BAYE, YAKUBA OUATTARA, JUSTIN ROBINSON, JARED RHODEN",1,251,11,4,8,50,1,3,33.3,2,3,66.7,0,3,3,3,1,0,1,2,10,101.9,98.7,105.2,24.3,22.8,56.2,59,75,0,100,7.5,37.5,37.5,106.6,10,5,10,50,0,3,0,0,0,0,0,3,3,5,0,1,1,3,11,50,50,9.1,0,30,90.9,15.7,0,0,0,5,3,60,3,1,33.3,0,0,0,1,0,0,0,7,5,71.4,3,0,0,0,0,0,1
Partizan Mozzart Bet Belgrade,"CARLIK JONES, STERLING BROWN, ISAAC BONGA, TONYE JEKIRI, DUANE WASHINGTON, DYLAN OSETKOWSKI, MITAR BOSNJAKOVIC",1,602,20,7,19,36.8,1,7,14.3,5,6,83.3,4,5,9,4,3,0,2,6,10,68.7,73.8,63.7,32.5,37.7,39.5,46.2,57.1,40,55.6,7.2,31.6,36.8,108.1,14,4,15,26.7,1,8,12.5,5,5,100,4,6,10,1,2,1,4,6,11,30,40.7,18.9,44.4,53.3,87.7,20.4,0,0,0,12,6,50,7,1,14.3,0,0,0,2,0,0,0,7,3,42.9,8,1,12.5,0,0,0,4
Valencia Basket,"BRANCOU BADIO, JOSEP PUERTO, NATHAN REUVERS, JAIME PRADILLA, JEAN MONTERO",1,314,8,3,7,42.9,2,4,50,0,0,0,0,4,4,1,0,1,2,4,9,74,68.8,79.3,34.9,30.3,57.1,57.1,33.3,0,80,20,0,57.1,88.9,15,6,11,54.5,2,4,50,1,1,100,1,4,5,4,2,0,0,2,10,63.6,65.6,0,20,36.4,144.6,-55.8,0,0,0,3,1,33.3,4,2,50,0,0,0,2,0,0,0,7,4,57.1,4,2,50,0,0,0,0
Anadolu Efes Istanbul,"SHANE LARKIN, RODRIGUE BEAUBOIS, BRICE DESSERT, PJ DOZIER, ERCAN OSMANI, JORDAN LOYD, NICK WEILER-BABB",1,273,15,4,6,66.7,3,4,75,4,4,100,0,3,3,4,2,0,1,2,8,73.7,77,70.3,31.2,34.1,91.7,96.6,100,0,100,7.8,66.7,66.7,171.2,7,3,6,50,1,2,50,0,0,0,0,2,2,2,1,0,2,4,8,58.3,58.3,25,0,33.3,87.5,83.7,0,0,0,2,1,50,4,3,75,0,0,0,1,0,0,0,4,2,50,2,1,50,0,0,0,2
Dubai Basketball,"NATE MASON, JUSTIN ANDERSON, KOSTA KONDIC, DWAYNE BACON, KENAN KAMENJAS, ALEKSA AVRAMOVIC, KLEMEN PREPELIC, BOOGIE ELLIS",1,286,8,2,8,25,0,2,0,4,8,50,3,2,5,0,1,1,2,5,8,81.8,93.3,70.3,25.7,34.1,25,34.7,0,37.5,50,14.8,100,25,72,12,2,6,33.3,0,0,0,8,8,100,2,5,7,1,2,0,1,5,7,33.3,63,9.5,50,0,143.2,-71.2,0,0,0,6,2,33.3,2,0,0,0,0,0,2,0,0,0,6,2,33.3,0,0,0,0,0,0,1
Kosner Baskonia Vitoria-Gasteiz,"MARKUS HOWARD, MAMADI DIAKITE, MATTEO SPAGNOLO, KOBI SIMMONS, CLEMENT FRISCH",1,204,10,3,7,42.9,0,2,0,4,4,100,1,2,3,1,1,0,1,1,8,89.8,102.2,77.3,23.5,31.0,42.9,57.1,33.3,25,66.7,9.3,57.1,28.6,115.1,2,1,5,20,0,1,0,0,0,0,1,3,4,0,1,2,3,6,6,20,20,37.5,33.3,20,30.4,84.6,0,0,0,5,3,60,2,0,0,0,0,0,1,0,0,0,4,1,25,1,0,0,0,0,0,3
Olympiacos Piraeus,"THOMAS WALKUP, FRANK NTILIKINA, MONTE MORRIS, OMIROS NETZIPOGLOU, TYLER DORSEY, ALEC PETERS, TYSON WARD, NIKOLA MILUTINOV, GIANNOULIS LARENTZAKIS",1,261,9,3,5,60,1,2,50,2,4,50,0,2,2,2,1,0,2,2,8,75.9,80.6,71.2,29.8,33.7,70,66.6,66.7,0,50,18.6,80,40,102.7,8,3,7,42.9,0,1,0,2,2,100,2,3,5,1,2,0,2,3,7,42.9,50.8,20.2,50,14.3,103.4,-0.6,0,0,0,3,2,66.7,2,1,50,0,0,0,2,0,0,0,6,3,50,1,0,0,0,0,0,2
Panathinaikos AKTOR Athens,"KOSTAS SLOUKAS, JERIAN GRANT, MATHIAS LESSORT, JUANCHO HERNANGOMEZ, CEDI OSMAN",1,246,11,3,4,75,1,1,100,4,4,100,0,3,3,3,1,1,3,1,8,89.7,85.5,93.9,28.1,25.6,87.5,95.5,100,0,60,25.5,100,25,125.6,10,3,8,37.5,1,4,25,3,4,75,2,1,3,2,3,0,2,3,8,43.8,51.2,17,40,50,104,21.6,0,0,0,3,2,66.7,1,1,100,0,0,0,3,0,0,0,4,2,50,4,1,25,0,0,0,2
AS Monaco,"ELIE OKOBO, DANIEL THEIS, ALPHA DIALLO, MATTHEW STRAZEL, JARON BLOSSOMGAME, MIKE JAMES",1,238,8,3,7,42.9,0,2,0,2,2,100,0,3,3,3,1,0,0,4,7,73.8,79.5,68.2,30.2,35.2,42.9,50.8,100,0,100,0,28.6,28.6,101.5,9,3,4,75,1,2,50,2,4,50,0,4,4,2,0,0,1,2,6,87.5,78.1,14.8,0,50,133.1,-31.6,0,0,0,5,3,60,2,0,0,0,0,0,0,0,0,0,2,2,100,2,1,50,0,0,0,1
AS Monaco,"ELIE OKOBO, DANIEL THEIS, TERRY TARPEY, JUHANN BEGARIN, NEMANJA NEDOVIC, MATTHEW STRAZEL",1,198,9,3,6,50,2,3,66.7,1,1,100,0,2,2,1,1,0,1,2,7,82.5,90.2,74.7,26.6,32.1,66.7,69.9,33.3,0,66.7,11.8,16.7,50,121,8,3,5,60,1,3,33.3,1,2,50,1,2,3,2,1,0,1,2,6,70,68,14.5,33.3,60,129.7,-8.8,0,0,0,3,1,33.3,3,2,66.7,0,0,0,1,0,0,0,2,2,100,3,1,33.3,0,0,0,1
AS Monaco,"ELIE OKOBO, TERRY TARPEY, NEMANJA NEDOVIC, MATTHEW STRAZEL, MIKE JAMES",1,288,13,6,9,66.7,0,1,0,1,1,100,1,3,4,3,1,0,1,1,7,69.6,73.6,65.5,32.6,36.6,66.7,68.9,50,50,60,7.4,11.1,11.1,147.1,7,3,8,37.5,1,4,25,0,0,0,2,1,3,1,1,1,2,2,4,43.8,43.8,20,40,50,89.1,58.1,0,0,0,8,6,75,1,0,0,0,0,0,1,0,0,0,4,2,50,4,1,25,0,0,0,2
Dubai Basketball,"NATE MASON, JUSTIN ANDERSON, KOSTA KONDIC, DZANAN MUSA, MFIONDU KABENGELE, MCKINLEY WRIGHT IV, FILIP PETRUSEV, BOOGIE ELLIS",1,381,15,6,13,46.2,0,3,0,3,4,75,2,3,5,3,2,0,0,4,7,77.4,77.2,77.6,31.1,30.9,46.2,50.8,50,33.3,100,0,30.8,23.1,122.3,16,6,9,66.7,1,2,50,3,3,100,0,4,4,4,0,0,2,1,12,72.2,77.5,16.2,0,22.2,129.9,-7.6,0,0,0,10,6,60,3,0,0,0,0,0,0,0,0,0,7,5,71.4,2,1,50,0,0,0,2
FC Bayern Munich,"JUSTINIAN JESSUP, ANDREAS OBST, STEFAN JOVIC, ISIAHA MIKE, XAVIER RATHAN-MAYES, JOHANNES VOIGTMANN",1,293,11,4,6,66.7,3,3,100,0,0,0,0,2,2,4,0,0,1,1,7,57.1,57.3,56.8,41.9,42.3,91.7,91.7,100,0,66.7,9.1,0,50,157.1,14,5,8,62.5,4,5,80,0,0,0,1,2,3,2,0,0,0,2,6,87.5,87.5,0,33.3,62.5,202,-44.9,0,0,0,3,1,33.3,3,3,100,0,0,0,1,0,0,0,3,1,33.3,5,4,80,0,0,0,0
Kosner Baskonia Vitoria-Gasteiz,"MARKUS HOWARD, MAMADI DIAKITE, TRENT FORREST, KOBI SIMMONS, EUGENE OMORUYI",1,251,9,3,6,50,1,2,50,2,2,100,0,4,4,3,0,0,1,1,7,74.7,75.3,74,31.9,32.4,58.3,65.4,100,0,66.7,9.2,33.3,33.3,114.2,7,3,9,33.3,0,2,0,1,2,50,2,3,5,1,1,0,0,2,7,33.3,35.4,0,33.3,22.2,90.4,23.8,0,0,0,4,2,50,2,1,50,0,0,0,1,0,0,0,7,3,42.9,2,0,0,0,0,0,0
Panathinaikos AKTOR Athens,"NIGEL HAYES-DAVIS, JERIAN GRANT, KENDRICK NUNN, MATHIAS LESSORT, CEDI OSMAN",1,290,12,4,10,40,1,2,50,3,4,75,4,2,6,3,2,1,1,2,7,78.5,75.2,81.8,31.9,29.4,45,51,75,57.1,100,6.3,40,20,132,11,4,6,66.7,1,2,50,2,2,100,0,3,3,2,1,0,3,5,9,75,79.9,30.4,0,33.3,111.3,20.7,0,0,0,8,3,37.5,2,1,50,0,0,0,1,0,0,0,4,3,75,2,1,50,0,0,0,3
Partizan Mozzart Bet Belgrade,"ALEKSEJ POKUSEVSKI, ARIJAN LAKIC, SHAKE MILTON, BRUNO FERNANDO, NICK CALATHES, DUANE WASHINGTON, MITAR BOSNJAKOVIC",1,249,3,1,5,20,0,2,0,1,2,50,1,3,4,1,1,1,3,2,7,76.6,77.3,76,31.0,31.6,20,25.5,100,20,100,30.4,40,40,37.4,6,2,6,33.3,0,2,0,2,2,100,0,4,4,1,2,0,1,2,7,33.3,43.6,12.7,0,33.3,76.1,-38.8,0,0,0,3,1,33.3,2,0,0,0,0,0,3,0,0,0,4,2,50,2,0,0,0,0,0,1
Real Madrid,"TREY LYLES, THEO MALEDON, SERGIO LLULL, ANDRES FELIZ, FACUNDO CAMPAZZO",1,363,12,5,13,38.5,1,6,16.7,1,3,33.3,3,6,9,3,0,1,0,3,7,80.1,75.8,84.5,31.7,28.4,42.3,41.9,60,33.3,85.7,0,23.1,46.2,104.7,15,6,14,42.9,3,6,50,0,0,0,1,6,7,3,0,1,0,3,9,53.6,53.6,0,14.3,42.9,117.4,-12.7,0,0,0,7,4,57.1,6,1,16.7,0,0,0,0,0,0,0,8,3,37.5,6,3,50,0,0,0,0
Valencia Basket,"BRANCOU BADIO, JOSEP PUERTO, SERGIO DE LARREA, XABI LOPEZ-AROSTEGUI, JEAN MONTERO",1,190,5,2,7,28.6,1,4,25,0,0,0,0,3,3,1,0,0,0,3,7,82.6,88.4,76.8,27.1,31.3,35.7,35.7,50,0,75,0,0,57.1,71.4,8,3,6,50,1,2,50,1,2,50,1,4,5,2,0,1,0,1,6,58.3,58.1,0,25,33.3,131.6,-60.2,0,0,0,3,1,33.3,4,1,25,0,0,0,0,0,0,0,4,2,50,2,1,50,0,0,0,0
Virtus Bologna,"LUCA VILDOZA, MATTEO BAIOCCHI, DERRICK ALSTON JR., CARSEN EDWARDS, ALIOU DIARRA, ALESSANDRO PAJOLA, SALIOU NIANG, MATTEO ACCORSI",1,323,17,7,12,58.3,3,5,60,0,0,0,2,1,3,4,1,0,1,2,7,71.8,70.1,73.4,34.2,32.7,70.8,70.8,57.1,66.7,100,5.9,0,41.7,180.2,15,6,7,85.7,2,3,66.7,1,2,50,0,1,1,4,1,2,2,3,9,100,95.2,20.2,0,42.9,151.8,28.4,0,0,0,7,4,57.1,5,3,60,0,0,0,1,0,0,0,4,4,100,3,2,66.7,0,0,0,2
Virtus Bologna,"MATTEO BAIOCCHI, FRANCESCO FERRARI, CARSEN EDWARDS, MATTHEW MORGAN, ALESSANDRO PAJOLA, SALIOU NIANG, MATTEO ACCORSI, ALEN SMAILAGIC",1,226,10,3,8,37.5,2,5,40,2,2,100,1,2,3,2,1,0,0,1,7,77.2,75.4,79,31.8,30.4,50,56.3,66.7,33.3,100,0,25,62.5,140.9,5,2,4,50,0,2,0,1,1,100,0,2,2,1,0,0,3,2,7,50,56.3,40.3,0,50,67.2,73.7,0,0,0,3,1,33.3,5,2,40,0,0,0,0,0,0,0,2,2,100,2,0,0,0,0,0,3
Anadolu Efes Istanbul,"SHANE LARKIN, RODRIGUE BEAUBOIS, SEHMUS HAZER, JORDAN LOYD, ERKAN YILMAZ, SABEN LEE, KAI JONES",1,217,8,2,5,40,2,5,40,2,2,100,0,4,4,2,0,0,1,1,6,70.8,76.1,65.6,31.5,36.6,60,68,100,0,80,11.3,40,100,116.3,6,2,7,28.6,2,5,40,0,0,0,1,1,2,2,0,0,0,0,4,42.9,42.9,0,20,71.4,101.2,15.1,0,0,0,0,0,0,5,2,40,0,0,0,1,0,0,0,2,0,0,5,2,40,0,0,0,0
Dubai Basketball,"NATE MASON, KOSTA KONDIC, MFIONDU KABENGELE, MCKINLEY WRIGHT IV, DWAYNE BACON, FILIP PETRUSEV, KLEMEN PREPELIC, BOOGIE ELLIS",1,137,5,1,5,20,0,0,0,3,4,75,0,3,3,1,0,1,0,1,6,103,118.4,87.6,20.3,27.4,20,37,100,0,100,0,80,0,74,3,1,4,25,1,3,33.3,0,0,0,0,3,3,1,0,0,1,1,5,37.5,37.5,20,0,75,60,14,0,0,0,5,1,20,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,33.3,0,0,0,1
FC Bayern Munich,"OSCAR DA SILVA, VLADIMIR LUCIC, ANDREAS OBST, STEFAN JOVIC, JUSTUS HOLLATZ, WENYEN GABRIEL",1,160,3,1,4,25,1,2,50,0,0,0,0,1,1,0,1,0,2,3,6,81.6,90,73.2,26.7,32.8,37.5,37.5,0,0,100,33.3,0,50,50,7,2,3,66.7,1,1,100,2,2,100,0,3,3,2,2,0,1,1,4,83.3,90.2,20.5,0,33.3,143.4,-93.4,0,0,0,2,0,0,2,1,50,0,0,0,2,0,0,0,2,1,50,1,1,100,0,0,0,1
Kosner Baskonia Vitoria-Gasteiz,"MARKUS HOWARD, MAMADI DIAKITE, MATTEO SPAGNOLO, KOBI SIMMONS, VIT HRABAR, RAFA VILLAR",1,244,9,3,8,37.5,1,5,20,2,2,100,1,1,2,3,0,0,0,2,6,68,74.2,61.7,32.4,38.9,43.8,50.7,100,25,50,0,25,62.5,119.3,11,4,7,57.1,1,2,50,2,2,100,1,3,4,3,0,0,0,2,6,64.3,69.8,0,50,28.6,175.3,-56,0,0,0,3,2,66.7,5,1,20,0,0,0,0,0,0,0,5,3,60,2,1,50,0,0,0,0
Kosner Baskonia Vitoria-Gasteiz,"MARKUS HOWARD, MAMADI DIAKITE, TRENT FORREST, GYTIS RADZEVICIUS, RAFA VILLAR, EUGENE OMORUYI",1,164,7,2,5,40,0,2,0,3,3,100,1,3,4,0,0,0,1,1,6,82.3,91.5,73.2,26.2,32.8,40,55.4,0,33.3,100,13.7,60,40,112,4,2,5,40,0,0,0,0,0,0,0,2,2,1,0,0,0,3,5,40,40,0,0,0,80,32,0,0,0,3,2,66.7,2,0,0,0,0,0,1,0,0,0,5,2,40,0,0,0,0,0,0,0
Kosner Baskonia Vitoria-Gasteiz,"MARKUS HOWARD, MATTEO SPAGNOLO, KOBI SIMMONS, MARKQUIS NOWELL, RAFA VILLAR",1,194,4,1,6,16.7,0,2,0,2,2,100,1,0,1,0,1,0,1,0,6,83.3,80.9,85.7,29.7,28.0,16.7,29.1,0,25,0,12.7,33.3,33.3,61.1,13,6,7,85.7,1,1,100,0,0,0,1,3,4,2,1,0,1,1,7,92.9,92.9,12.5,100,14.3,187.6,-126.5,0,0,0,4,1,25,2,0,0,0,0,0,1,0,0,0,6,5,83.3,1,1,100,0,0,0,1
LDLC ASVEL Villeurbanne,"ADAM ATAMNA, SHAQUILLE HARRISON, GLYNN WATSON, THOMAS HEURTEL, MARVYN WADE",1,169,8,3,6,50,2,4,50,0,0,0,0,3,3,3,0,0,0,2,6,76.8,85.2,68.3,28.2,35.1,66.7,66.7,100,0,75,0,0,66.7,133.3,5,1,5,20,1,4,25,2,2,100,1,3,4,1,0,0,0,0,4,30,42.5,0,25,80,104,29.4,0,0,0,2,1,50,4,2,50,0,0,0,0,0,0,0,1,0,0,4,1,25,0,0,0,0
Panathinaikos AKTOR Athens,"TJ SHORTS, KOSTAS SLOUKAS, JERIAN GRANT, KENDRICK NUNN, PANAGIOTIS KALAITZAKIS",1,211,9,4,5,80,1,1,100,0,0,0,0,0,0,2,1,0,1,2,6,68.2,68.2,68.2,35.2,35.2,90,90,50,0,0,12.5,0,20,150,9,4,4,100,1,1,100,0,0,0,0,1,1,2,0,1,2,3,6,112.5,112.5,33.3,0,25,150,0,0,0,0,4,3,75,1,1,100,0,0,0,1,0,0,0,3,3,100,1,1,100,0,0,0,2
Panathinaikos AKTOR Athens,"TJ SHORTS, KOSTAS SLOUKAS, KENDRICK NUNN, KENNETH FARIED, PANAGIOTIS KALAITZAKIS",1,187,6,3,5,60,0,0,0,0,0,0,0,0,0,1,2,0,1,2,6,75.3,77,73.7,31.2,32.6,60,60,33.3,0,0,14.3,0,0,100,8,3,5,60,1,2,50,1,2,50,2,2,4,3,0,1,2,0,6,70,68,25.4,100,40,139.4,-39.4,0,0,0,5,3,60,0,0,0,0,0,0,1,0,0,0,3,2,66.7,2,1,50,0,0,0,2
