# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 127
# Qualified players exported: 100
# Total stints used: 3923
# Garbage time stints excluded: 109
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
London Lions,1,Joel Scott,673,3.52,3.15,6.67
Manchester Basketball,22,Oluwaseyi Adetukasi,1322,2.84,3.75,6.59
London Lions,21,Aaryndeep Rai,1104,3.91,1.46,5.37
Newcastle Eagles,41,Mitch Clarke,1388,2.2,2.99,5.19
Surrey 89ers,0,Isiah Small,1533,3.5,1.14,4.64
Bristol Flyers,3,William Yoakum,1340,2.41,2.2,4.6
London Lions,31,Deane Williams,1066,-0.22,4.24,4.02
B. Braun Sheffield Sharks,24,Nick Kern Jr,1009,1.07,2.64,3.7
London Lions,23,Kameron Mcgusty,521,0.21,2.89,3.1
Leicester Riders,13,Donald Carey Jr,1007,3.3,-0.51,2.79
Bristol Flyers,7,Cameron Holden,1421,0.27,2.48,2.75
Leicester Riders,10,Olutomiwa Sulaiman,716,0.35,2.24,2.58
Newcastle Eagles,21,Emmanuel Kanwei,766,0.71,1.85,2.56
London Lions,33,Shavar Reynolds Jr,786,1.37,1.07,2.44
Cheshire Phoenix,23,Jaxon Brenchley,1584,4.69,-2.25,2.44
London Lions,10,Ethan Price,698,-0.13,2.53,2.4
Caledonia Gladiators,15,Daylen Williams,261,1.47,0.86,2.33
Cheshire Phoenix,13,Patrick Robinson,1502,4.49,-2.19,2.3
Cheshire Phoenix,5,Frankie Policelli,1469,1.09,0.94,2.03
B. Braun Sheffield Sharks,4,William Lee,1039,1.2,0.76,1.96
Manchester Basketball,34,Matthew Nicholson,1045,1.97,-0.11,1.86
Newcastle Eagles,9,Sauveur Kande,274,1.13,0.7,1.83
London Lions,6,Morayo Soluade,381,-0.13,1.85,1.73
Leicester Riders,12,Aaron Menzies,509,0.7,1.02,1.71
Cheshire Phoenix,9,Damiri Lindo,1000,0.12,1.55,1.67
Cheshire Phoenix,99,Skyler White,1484,3.63,-1.99,1.64
Newcastle Eagles,25,Marco Anthony,458,-0.72,2.19,1.47
London Lions,3,Ciaran Sandy,444,-0.48,1.89,1.41
London Lions,16,Karolis Lukosiunas,376,-1.18,2.46,1.27
Manchester Basketball,9,Kaiyem Cleary,989,1.91,-0.7,1.21
Newcastle Eagles,14,Maceo Jack,1833,0.2,0.83,1.03
Bristol Flyers,13,Owen Mccormack,1035,-0.31,1.14,0.83
Surrey 89ers,7,Ronald Polite Iii,1416,1.08,-0.26,0.82
B. Braun Sheffield Sharks,15,Mike Ochereobia,622,0.56,0.12,0.68
B. Braun Sheffield Sharks,5,Mervin James,613,-0.26,0.82,0.56
Surrey 89ers,17,Nedas Cholevinskas,927,0.18,0.34,0.52
London Lions,2,Chasson Jermar Randle,416,-0.4,0.91,0.51
Leicester Riders,9,Emmanuel Akot,396,-1.49,1.97,0.48
Bristol Flyers,25,Milos Dugalic,496,-2.71,3.05,0.34
Leicester Riders,41,Nathaniel Martin,890,3.17,-2.84,0.32
B. Braun Sheffield Sharks,3,Rodney Chatman Iii,1142,1.42,-1.16,0.27
Newcastle Eagles,15,Cole Long,1754,-0.73,0.96,0.23
Cheshire Phoenix,11,Tobias Cameron,1063,-0.38,0.57,0.19
Cheshire Phoenix,3,Laquincy Rideau,1554,-2.66,2.83,0.17
Manchester Basketball,0,Patrick Smith Jr,1214,1.98,-1.83,0.15
Surrey 89ers,4,Andrew Lawrence,416,-1.24,1.33,0.09
Caledonia Gladiators,11,Totonitoluwa Fagbenle,646,0.09,-0.05,0.04
Manchester Basketball,11,Jordan Johnson,1007,-2.06,2.09,0.03
Caledonia Gladiators,15,Malcolm Delpeche,305,-0.82,0.78,-0.04
London Lions,22,Tarik Phillip,864,-2.54,2.49,-0.05
B. Braun Sheffield Sharks,2,Prentiss Nixon,996,-0.88,0.57,-0.3
Leicester Riders,20,Spencer Johnson,1257,-0.96,0.66,-0.3
Bristol Flyers,4,Zachary Anderson,1539,-1.27,0.95,-0.32
Leicester Riders,7,Raequan Battle,1047,-0.49,0.07,-0.41
London Lions,15,Chaundee Brown Jr,455,0.79,-1.56,-0.77
Caledonia Gladiators,5,Dwaine Jones Jr,443,-1.54,0.77,-0.77
