Team,Lineup,GAMES,TOTAL_TIME,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,NET_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Reading Rockets,"M. Bryant, T. Nsangu, C. Creek, J. Bouknight, V. Olarerin",13,4232,171,63,124,50.8,20,54,37,25,36,69.4,22,44,66,40,18,2,23,26,135,77,76.7,77.3,31.3,31.1,58.9,61.1,63.5,35.5,83,11.3,29,43.5,126.5,139,59,116,50.9,11,44,25,10,18,55.6,9,40,49,37,14,3,27,29,136,55.6,56.1,17.9,17,37.9,102,24.4,56,38,67.9,14,5,35.7,54,20,37,9,10,2,3,50,37,74,22,11,50,44,11,25,14,8,1,3
Essex Rebels,"K. Martin, R. Udeh, M. Brown, T. Child, H. Gent",12,3484,135,47,104,45.2,16,48,33.3,25,35,71.4,15,30,45,25,21,3,29,20,128,86.7,88.2,85.2,27.2,28.2,52.9,56.5,53.2,25,65.2,16.7,33.7,46.2,105.4,136,56,106,52.8,15,39,38.5,9,20,45,16,45,61,31,16,2,30,23,123,59.9,59.2,20.7,34.8,36.8,110,-4.6,41,27,65.9,14,3,21.4,48,16,33.3,8,13,1,5,50,33,66,15,6,40,39,15,38.5,16,12,3,1
Newcastle Knights,"B. Dean, S. Trunley, J. Thames, W. Neighbour, M. Jones",7,3285,160,59,112,52.7,22,40,55,20,25,80,14,43,57,30,12,2,15,13,119,86.2,87,85.5,27.6,28.1,62.5,65,50.8,29.8,76.8,8.9,22.3,35.7,134.4,115,44,101,43.6,12,35,34.3,15,18,83.3,13,33,46,29,10,7,26,25,117,49.5,52.8,19.3,23.2,34.7,98.3,36.2,39,24,61.5,33,13,39.4,40,22,55,4,9,0,1,42,22,52.4,24,10,41.7,35,12,34.3,8,8,1,5
Bristol Hurricanes,"D. Edozie, E. Dusha, D. Ubiaro, C. Samuels, V. Dilys",7,3993,136,51,106,48.1,14,34,41.2,20,33,60.6,16,50,66,36,9,3,19,23,118,72.6,71.3,74,33.7,32.4,54.7,56.4,70.6,27.1,69.4,10.8,31.1,32.1,114.7,127,49,120,40.8,17,57,29.8,12,21,57.1,22,43,65,31,10,2,21,29,123,47.9,49.1,14,30.6,47.5,103.2,11.5,55,31,56.4,17,6,35.3,34,14,41.2,11,3,3,4,40,22,55,23,10,43.5,57,17,29.8,10,4,0,6
Yorkshire Dragons,"D. Ulph, J. Jefferson, J. Mielke, C. Johnson, N. Lewis",4,3751,106,41,112,36.6,16,57,28.1,8,13,61.5,16,41,57,19,12,4,22,20,118,74.1,76,72.3,31.6,33.2,43.8,45,46.3,28.1,74.5,13.9,11.6,50.9,89.2,107,41,100,41,8,36,22.2,17,22,77.3,14,41,55,26,14,2,22,19,112,45,48.8,16.7,25.5,36,94.7,-5.5,39,17,43.6,16,8,50,57,16,28.1,10,8,1,2,49,26,53.1,14,7,50,36,8,22.2,9,7,2,3
Essex Rebels,"K. Martin, D. Johnson-Thompson, R. Udeh, M. Brown, T. Child",8,3377,117,37,92,40.2,11,43,25.6,32,40,80,14,39,53,29,12,5,20,19,110,80.6,78.9,82.3,30.4,29.2,46.2,53.4,78.4,26.9,75,12.6,43.5,46.7,105.4,119,46,102,45.1,14,37,37.8,13,24,54.2,13,38,51,24,11,3,21,20,115,52,52.9,15.7,25,36.3,102.8,2.6,44,24,54.5,5,2,40,43,11,25.6,9,7,2,3,45,24,53.3,20,8,40,37,14,37.8,9,11,1,1
Newcastle Knights,"B. Dean, S. Trunley, J. Thames, M. Jones, M. Matthews",8,3056,115,38,102,37.3,12,44,27.3,27,34,79.4,19,29,48,25,19,2,17,25,110,86.6,86.7,86.5,27.7,27.8,43.1,49.2,65.8,32.2,61.7,10.7,33.3,43.1,104.2,118,46,97,47.4,8,28,28.6,18,22,81.8,18,40,58,25,10,6,26,26,110,51.5,55.3,19.6,38.3,28.9,107.2,-3,39,20,51.3,19,6,31.6,44,12,27.3,11,6,0,0,43,29,67.4,26,9,34.6,28,8,28.6,13,10,0,2
Derby Trailblazers,"C. Washington, J. Pathmarajah, R. Marsden, C. Brown, R. May-Thompson",12,3417,107,39,99,39.4,7,24,29.2,22,28,78.6,12,41,53,22,10,6,15,12,109,78.9,77.1,80.6,31.1,29.8,42.9,48.1,56.4,21.4,75.9,10.1,28.3,24.2,97.5,112,41,105,39,16,40,40,14,15,93.3,13,44,57,23,8,7,21,24,114,46.7,50.2,15.8,24.1,38.1,97.5,-0.1,48,22,45.8,27,10,37,24,7,29.2,5,6,2,2,42,20,47.6,23,5,21.7,40,16,40,7,7,1,5
Worthing Thunder,"M. Bryan-Amaning, J. Hopkins, E. Maynard, A. Scarborough, B. Adeluola",13,3012,131,51,97,52.6,3,19,15.8,26,36,72.2,18,34,52,28,16,4,16,22,106,81.5,84.8,78.2,28.3,30.7,54.1,58,54.9,39.1,70.8,10.2,37.1,19.6,123.1,103,40,91,44,18,46,39.1,5,12,41.7,14,28,42,22,9,2,20,21,98,53.8,53.5,17.2,29.2,50.5,104.9,18.2,55,38,69.1,22,9,40.9,19,3,15.8,6,5,2,3,32,19,59.4,12,3,25,46,18,39.1,12,6,1,1
Worthing Thunder,"J. Hopkins, E. Maynard, J. Lashley, A. Scarborough, B. Adeluola",7,3338,93,35,93,37.6,5,25,20,18,27,66.7,12,32,44,14,12,0,16,14,104,75.4,75.2,75.7,31.9,31.7,40.3,44.3,40,21.1,66.7,11.9,29,26.9,89,120,49,99,49.5,15,44,34.1,7,13,53.8,16,45,61,32,11,6,21,22,105,57.1,57.3,16.7,33.3,44.4,113.9,-25,41,18,43.9,27,12,44.4,25,5,20,9,7,1,0,41,28,68.3,13,5,38.5,44,15,34.1,7,8,3,3
Essex Rebels,"M. Amako, K. Martin, M. Brown, T. Child, T. Hudson",10,3066,113,37,94,39.4,14,39,35.9,25,30,83.3,14,39,53,25,10,1,14,20,102,80.5,80.6,80.5,29.8,29.8,46.8,52.7,67.6,25.9,66.1,9.6,31.9,41.5,109.8,102,36,98,36.7,11,46,23.9,19,32,59.4,20,40,60,24,5,4,15,25,102,42.3,45.5,11.8,33.9,46.9,99.2,10.6,42,19,45.2,12,4,33.3,39,14,35.9,4,6,0,3,38,20,52.6,14,5,35.7,46,11,23.9,3,10,1,1
Essex Rebels,"K. Martin, R. Udeh, M. Brown, T. Child, T. Hudson",12,2832,130,47,92,51.1,21,45,46.7,15,30,50,17,30,47,31,15,3,18,23,101,86.3,86.4,86.2,27.8,27.9,62.5,61.8,66,37,66.7,11.7,32.6,48.9,127.5,101,40,85,47.1,12,33,36.4,9,18,50,15,29,44,22,9,7,28,36,101,54.1,54.3,23.2,33.3,38.8,99.3,28.2,40,25,62.5,7,1,14.3,45,21,46.7,8,5,0,3,46,26,56.5,6,2,33.3,33,12,36.4,6,10,1,7
Newcastle Knights,"S. Trunley, J. Thames, H. Abdul, M. Jones, M. Matthews",4,2891,125,39,86,45.3,16,47,34,31,38,81.6,22,28,50,24,7,2,23,21,99,84.5,82.7,86.4,29.0,27.8,54.7,60.8,61.5,47.8,65.1,15.4,44.2,54.7,125.5,110,41,89,46.1,8,31,25.8,20,26,76.9,15,24,39,18,8,2,23,29,104,50.6,54.8,18.6,34.9,34.8,105.7,19.9,29,20,69,10,3,30,47,16,34,3,10,2,8,48,29,60.4,9,3,33.3,31,8,25.8,2,7,2,9
Worthing Thunder,"D. Evans, M. Bryan-Amaning, J. Hopkins, E. Maynard, E. Dadds",13,2737,98,42,91,46.2,6,22,27.3,8,13,61.5,10,30,40,22,7,5,16,11,98,88.6,86.5,90.6,27.8,26.5,49.5,50.7,52.4,22.7,56.6,11.9,14.3,24.2,99.4,113,43,105,41,12,37,32.4,15,22,68.2,23,34,57,27,10,4,16,16,103,46.7,49.3,12.2,43.4,35.2,109.3,-9.9,47,29,61.7,22,7,31.8,22,6,27.3,7,6,1,2,46,24,52.2,21,6,28.6,37,12,32.4,7,7,1,2
Yorkshire Dragons,"D. Ulph, J. Whelan, L. Rooney, J. Mielke, N. Lewis",4,2851,100,37,79,46.8,9,33,27.3,17,24,70.8,9,30,39,21,7,4,22,19,98,83.4,82.9,83.9,29.0,28.6,52.5,55.8,56.8,23.7,57.7,16.6,30.4,41.8,101.6,125,49,102,48,14,39,35.9,13,20,65,22,29,51,19,11,3,15,26,99,54.9,56.4,11.9,42.3,38.2,125.4,-23.9,32,24,75,14,4,28.6,33,9,27.3,10,7,1,3,41,28,68.3,22,7,31.8,39,14,35.9,6,5,1,2
Bristol Hurricanes,"D. Edozie, D. Ubiaro, C. Samuels, V. Dilys, C. Taylor",2,2747,102,41,87,47.1,10,28,35.7,10,18,55.6,11,26,37,24,13,0,17,10,96,80.8,84.6,76.9,28.4,31.2,52.9,53.7,58.5,28.2,81.2,12.5,20.7,32.2,105.3,84,35,74,47.3,10,38,26.3,4,6,66.7,6,28,34,11,7,5,21,13,87,54.1,54.8,21.5,18.8,51.4,95.5,9.8,39,23,59,20,8,40,28,10,35.7,7,6,0,3,22,17,77.3,13,7,53.8,38,10,26.3,6,11,2,3
Derby Trailblazers,"C. Washington, R. Marsden, G. Pastor, J. Lemon, R. May-Thompson",4,2846,102,39,82,47.6,14,36,38.9,10,12,83.3,5,28,33,20,6,3,18,14,96,82.5,81.2,83.9,29.6,28.6,56.1,58.4,51.3,14.3,66.7,14.4,14.6,43.9,106,106,44,88,50,10,32,31.2,8,15,53.3,14,30,44,32,11,1,23,17,99,55.7,56,19.6,33.3,36.4,106.6,-0.6,31,17,54.8,15,8,53.3,36,14,38.9,9,4,0,4,42,29,69,14,5,35.7,32,10,31.2,4,8,0,7
Essex Rebels,"R. Udeh, M. Brown, A. Idiata-Mendez, T. Child, H. Gent",9,3039,82,33,85,38.8,10,39,25.6,6,7,85.7,12,26,38,21,13,5,19,27,91,74.3,72.1,76.4,33.3,31.4,44.7,46.5,63.6,24,61.9,14.8,8.2,45.9,89.8,95,39,86,45.3,3,25,12,14,20,70,16,38,54,22,12,5,22,7,96,47.1,50.1,18.8,38.1,29.1,98.2,-8.3,33,19,57.6,13,4,30.8,39,10,25.6,9,8,1,1,43,26,60.5,18,10,55.6,25,3,12,8,11,0,3
Nottingham Hoods,"T. Bonsu, T. Williams, D. Nixon Ii, K. Bartholomew, E. Bailey",6,2743,88,33,85,38.8,17,42,40.5,5,10,50,14,27,41,22,11,1,19,17,90,78.5,79.3,77.8,30.3,30.9,48.8,49.2,66.7,28,65.9,14.6,11.8,49.4,97.1,99,41,80,51.2,5,20,25,12,15,80,14,36,50,27,8,6,20,15,88,54.4,57.2,18.8,34.1,25,111.4,-14.3,29,13,44.8,14,3,21.4,42,17,40.5,8,6,0,4,41,30,73.2,19,6,31.6,20,5,25,11,4,0,3
Derby Trailblazers,"C. Burr, C. Washington, J. Pathmarajah, S. Walker, R. May-Thompson",4,2479,101,39,76,51.3,10,26,38.5,13,19,68.4,7,35,42,25,9,4,16,8,89,87,86.8,87.2,27.7,27.5,57.9,59.9,64.1,21.2,77.8,12.8,25,34.2,112.7,85,31,78,39.7,14,38,36.8,9,11,81.8,10,26,36,19,12,4,21,20,90,48.7,51.3,20.2,22.2,48.7,94.4,18.3,35,24,68.6,15,5,33.3,26,10,38.5,9,5,1,1,28,13,46.4,12,4,33.3,38,14,36.8,7,7,0,4
Birmingham Rockets,"R. Blain, O. Jackman, Z. Powell, F. Mughaal, M. Gayle",11,2680,112,43,79,54.4,11,30,36.7,15,23,65.2,8,33,41,25,7,1,11,9,88,79.6,79.2,80.1,30.3,30.0,61.4,62.8,58.1,24.2,62.3,8.8,29.1,38,126.6,105,39,94,41.5,19,46,41.3,8,14,57.1,20,25,45,26,5,2,13,21,89,51.6,52.4,11.5,37.7,48.9,117.4,9.2,38,30,78.9,11,2,18.2,30,11,36.7,1,7,0,3,39,18,46.2,9,2,22.2,46,19,41.3,4,5,0,3
Essex Rebels,"D. Johnson-Thompson, R. Udeh, M. Brown, T. Child, B. Winter",3,2694,98,37,83,44.6,15,44,34.1,9,10,90,6,23,29,25,12,3,11,20,88,78,79,76.9,30.4,31.2,53.6,56.1,67.6,14.6,67.6,8.9,12,53,110.5,88,35,68,51.5,6,17,35.3,12,18,66.7,11,35,46,18,4,5,25,10,86,55.9,58,24.8,32.4,25,101.9,8.5,35,22,62.9,4,0,0,44,15,34.1,3,5,1,2,43,23,53.5,8,6,75,17,6,35.3,9,7,2,5
Newcastle Knights,"B. Dean, S. Trunley, J. Thames, F. Cork, M. Matthews",5,2571,104,41,80,51.2,13,29,44.8,9,10,90,11,26,37,26,6,0,19,19,88,76.6,82.8,70.4,29.0,34.1,59.4,61.6,63.4,33.3,74.3,14.7,12.5,36.2,117.2,92,38,70,54.3,5,16,31.2,11,15,73.3,9,22,31,21,10,2,11,8,75,57.9,60.1,12.6,25.7,22.9,121.9,-4.7,33,19,57.6,18,9,50,29,13,44.8,7,6,0,3,42,29,69,12,4,33.3,16,5,31.2,5,6,1,0
Worthing Thunder,"D. Evans, M. Bryan-Amaning, J. Hopkins, A. Scarborough, E. Dadds",7,2791,81,34,83,41,5,25,20,8,12,66.7,12,33,45,19,13,0,16,22,88,78.5,76.2,80.8,31.5,29.7,44,45.9,55.9,25,78.6,13,14.5,30.1,91.4,105,40,85,47.1,17,44,38.6,8,11,72.7,9,36,45,29,6,3,17,12,93,57.1,58.4,15.9,21.4,51.8,111.8,-20.4,45,25,55.6,13,4,30.8,25,5,20,4,4,0,6,28,17,60.7,13,6,46.2,44,17,38.6,8,7,0,1
Newcastle Knights,"B. Dean, J. Thames, W. Neighbour, M. Hendry, M. Jones",5,2617,100,42,82,51.2,11,34,32.4,5,5,100,6,22,28,27,11,0,13,14,87,79.8,80.3,79.3,29.9,30.3,57.9,59.4,64.3,16.2,68.8,10.5,6.1,41.5,114.2,116,48,79,60.8,9,27,33.3,11,16,68.8,10,31,41,17,8,1,14,5,86,66.5,67.4,14,31.2,34.2,134.2,-20,28,24,85.7,20,7,35,34,11,32.4,5,3,0,4,27,23,85.2,25,16,64,27,9,33.3,5,9,0,0
Birmingham Rockets,"R. Blain, L. Okosieme, E. Donaldson, L. Mcgregor, F. Mughaal",7,2588,90,36,76,47.4,10,27,37,8,10,80,8,31,39,22,12,7,17,10,85,79.2,79.6,78.8,30.2,30.5,53.9,56,61.1,21.6,73.8,14.2,13.2,35.5,104.9,76,30,74,40.5,13,34,38.2,3,8,37.5,11,29,40,19,8,2,22,12,84,49.3,49,22.1,26.2,45.9,89.4,15.4,39,23,59,10,3,30,27,10,37,8,9,1,0,32,13,40.6,8,4,50,34,13,38.2,8,7,2,5
Yorkshire Dragons,"D. Ulph, J. Whelan, J. Mielke, S. Mamuini, N. Lewis",2,2494,77,30,79,38,9,33,27.3,8,13,61.5,13,30,43,23,6,5,17,15,85,83.6,82,85.2,29.3,28.2,43.7,45.4,76.7,28.3,78.9,13.6,16.5,41.8,90.4,89,35,78,44.9,10,26,38.5,9,12,75,8,33,41,24,6,2,17,17,88,51.3,53.4,17,21.1,33.3,100.5,-10.1,40,20,50,6,1,16.7,33,9,27.3,5,8,0,3,35,20,57.1,17,5,29.4,26,10,38.5,5,6,0,4
Bristol Hurricanes,"D. Edozie, E. Dusha, K. Hill, D. Ubiaro, V. Dilys",6,2316,81,30,60,50,7,17,41.2,14,18,77.8,4,26,30,24,7,0,21,13,81,83.1,84.5,81.7,28.4,29.4,55.8,59.6,80,14.3,72.2,18.6,30,28.3,99.4,78,31,73,42.5,5,33,15.2,11,14,78.6,10,24,34,21,10,1,13,16,78,45.9,49.3,14.1,27.8,45.2,98.9,0.5,28,17,60.7,14,5,35.7,17,7,41.2,12,5,0,2,34,23,67.6,6,3,50,33,5,15.2,8,4,0,1
Birmingham Rockets,"R. Blain, O. Jackman, E. Donaldson, L. Mcgregor, F. Mughaal",14,2352,97,33,70,47.1,7,26,26.9,24,34,70.6,14,27,41,21,8,3,13,20,80,84.5,82.2,86.7,29.2,27.7,52.1,57.1,63.6,35,81.8,10.9,48.6,37.1,120.3,70,27,64,42.2,4,18,22.2,12,17,70.6,6,26,32,14,9,2,23,23,84,45.3,49,24.3,18.2,28.1,82.4,37.9,38,25,65.8,6,1,16.7,26,7,26.9,6,4,0,2,38,21,55.3,8,2,25,18,4,22.2,8,8,0,4
