Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Birmingham Rockets,Z. Powell,14,Z. Powell,22,29.8,655.1,386.0,17.5,144.0,310.0,46.5,19.0,60.0,31.7,79.0,105.0,75.2,26.0,84.0,110.0,99.0,32.0,7.0,61.0,41.0,375.6,28.9,29.7,7.6,8.5,14,400.0,18.2,30.7,9,1.3,18,9,20.5,22.0,7,3.87,-2.05,5.92,2.4,2.1,131.0,85.0,64.9,118.0,40.0,33.9,60.0,19.0,31.7,20.0,34.0,0.0,7.0,41.0,163.0,91.0
Loughborough Riders,J. Cook,12/21/31,J. Cook,22,29.0,638.9,364.0,16.5,130.0,305.0,42.6,63.0,183.0,34.4,41.0,47.0,87.2,22.0,62.0,84.0,41.0,19.0,8.0,23.0,24.0,313.6,24.9,28.9,3.3,6.7,8,372.0,16.9,29.5,12,2.0,22,3,25.7,26.3,6,2.26,0.47,1.79,2.9,2.6,47.0,31.0,66,75.0,36.0,48,183.0,63.0,34.4,6.0,13.0,0.0,4.0,32.0,128.0,72.0
Birmingham Rockets,R. Blain,0,R. Blain,22,32.6,718.2,359.0,16.3,143.0,264.0,54.2,15.0,54.0,27.8,58.0,100.0,58,31.0,106.0,137.0,80.0,43.0,14.0,51.0,43.0,314.9,22.1,25.2,5.6,9.6,17,376.0,17.1,26.4,31,3.4,21,11,60.0,32.8,9,5.23,-2.18,7.41,2.9,2.6,178.0,120.0,67.4,32.0,8.0,25,54.0,15.0,27.8,23.0,17.0,0.0,11.0,38.0,147.0,78.0
Birmingham Rockets,E. Donaldson,3,E. Donaldson,22,31.5,693.8,345.0,15.7,126.0,275.0,45.8,38.0,105.0,36.2,55.0,73.0,75.3,42.0,98.0,140.0,64.0,13.0,3.0,54.0,61.0,306.4,22.3,25.0,4.6,10.2,15,360.0,16.4,26.1,23,2.9,18,8,53.4,23.5,8,0.94,-3.46,4.4,3.4,3.0,118.0,73.0,61.9,52.0,15.0,28.8,105.0,38.0,36.2,25.0,23.0,0.0,6.0,69.0,88.0,67.0
Milton Keynes Breakers,D. Jackson,1/10/9,D. Jackson,22,27.0,594.2,318.0,14.5,119.0,265.0,44.9,49.0,128.0,38.3,31.0,40.0,77.5,28.0,70.0,98.0,52.0,25.0,5.0,40.0,44.0,282.8,24.5,27.6,4.5,8.5,8,326.0,14.8,28.3,10,1.4,16,4,28.2,22.8,7,3.53,-1.63,5.15,2.9,2.9,105.0,56.0,53.3,29.0,13.0,44.8,128.0,49.0,38.3,15.0,18.0,0.0,7.0,40.0,127.0,74.0
Essex Rebels,T. Child,22,T. Child,22,33.2,730.4,292.0,13.3,104.0,275.0,37.8,66.0,183.0,36.1,18.0,30.0,60,19.0,59.0,78.0,127.0,27.0,4.0,66.0,50.0,321.8,22.1,20.0,8.7,5.3,13,305.0,13.9,20.9,23,3.8,16,2,68.1,19.9,6,-1.17,-2.63,1.46,1.9,2.3,48.0,24.0,50,43.0,13.0,30.2,183.0,66.0,36.1,38.0,20.0,0.0,8.0,44.0,82.0,77.0
Reading Rockets,M. Bryant,10,M. Bryant,22,27.6,607.8,292.0,13.3,119.0,210.0,56.7,8.0,30.0,26.7,46.0,59.0,78,26.0,75.0,101.0,70.0,30.0,3.0,42.0,43.0,241.9,21.0,25.3,6.1,8.7,8,300.0,13.6,26.0,22,3.1,12,8,70.9,16.5,7,5.47,-1.04,6.51,2.6,2.4,145.0,95.0,65.5,33.0,14.0,42.4,30.0,8.0,26.7,15.0,15.0,0.0,12.0,34.0,98.0,59.0
Bristol Flyers II,N. Ladjimi,24/8,N. Ladjimi,22,25.8,567.4,291.0,13.2,98.0,281.0,34.9,73.0,219.0,33.3,22.0,24.0,91.7,14.0,44.0,58.0,24.0,15.0,0.0,41.0,36.0,305.8,26.8,25.6,2.1,5.1,4,295.0,13.4,25.9,3,1.5,5,1,27.6,5.4,2,-4.52,-2.67,-1.85,2.6,2.2,21.0,10.0,47.6,41.0,15.0,36.6,219.0,73.0,33.3,20.0,14.0,0.0,7.0,31.0,91.0,46.0
Worthing Thunder,E. Maynard,22,E. Maynard,22,30.9,679.7,289.0,13.1,110.0,302.0,36.4,28.0,114.0,24.6,41.0,66.0,62.1,32.0,55.0,87.0,44.0,28.0,3.0,30.0,25.0,315.9,22.5,20.6,3.1,6.2,8,297.0,13.5,21.2,24,3.0,27,2,43.0,28.9,8,-3.09,-4.98,1.89,2.6,3.8,74.0,35.0,47.3,113.0,46.0,40.7,114.0,28.0,24.6,14.0,12.0,0.0,4.0,53.0,88.0,79.0
Worthing Thunder,M. Bryan-Amaning,11,M. Bryan-Amaning,22,23.0,506.8,238.0,10.8,100.0,226.0,44.2,3.0,20.0,15,35.0,58.0,60.3,33.0,96.0,129.0,42.0,25.0,18.0,43.0,43.0,251.1,24.0,22.8,4.0,12.3,7,245.0,11.1,23.4,27,3.9,18,12,58.0,24.3,7,-1.26,-5.6,4.34,4.4,3.1,160.0,80.0,50,46.0,17.0,37,20.0,3.0,15,18.0,22.0,0.0,3.0,48.0,19.0,45.0
Birmingham Rockets,O. Jackman,13,O. Jackman,22,20.6,454.1,232.0,10.5,82.0,165.0,49.7,12.0,46.0,26.1,56.0,81.0,69.1,40.0,108.0,148.0,51.0,28.0,3.0,29.0,30.0,182.1,20.2,25.7,5.7,16.4,4,236.0,10.7,26.2,32,4.6,22,6,64.9,26.6,7,6.8,-0.72,7.52,3.8,2.6,95.0,64.0,67.4,24.0,6.0,25,46.0,12.0,26.1,5.0,20.0,0.0,4.0,57.0,43.0,57.0
Essex Rebels,R. Udeh,14,R. Udeh,22,22.0,483.3,224.0,10.2,82.0,177.0,46.3,35.0,100.0,35,25.0,30.0,83.3,28.0,52.0,80.0,27.0,17.0,12.0,36.0,58.0,190.3,19.7,23.2,2.8,8.3,0,224.0,10.2,23.2,12,2.0,11,2,50.5,11.9,6,-0.77,-3.51,2.74,3.8,3.1,66.0,47.0,71.2,11.0,0.0,0,100.0,35.0,35,14.0,9.0,0.0,13.0,33.0,86.0,52.0
Nottingham Hoods,S. Akano,7,S. Akano,22,26.5,583.2,220.0,10.0,82.0,211.0,38.9,30.0,108.0,27.8,26.0,39.0,66.7,12.0,38.0,50.0,84.0,28.0,0.0,56.0,50.0,261.3,22.6,19.0,7.2,4.3,5,225.0,10.2,19.4,6,1.5,7,0,42.9,8.0,4,-2.92,-5.6,2.68,1.8,3.1,68.0,39.0,57.4,35.0,13.0,37.1,108.0,30.0,27.8,31.0,19.0,1.0,5.0,24.0,79.0,51.0
Milton Keynes Breakers,B. Baker-Mccann,11,B. Baker-Mccann,22,18.8,412.8,202.0,9.2,78.0,169.0,46.2,8.0,31.0,25.8,38.0,56.0,67.9,45.0,46.0,91.0,34.0,31.0,1.0,40.0,39.0,181.1,22.5,25.3,4.3,11.4,3,205.0,9.3,25.6,10,2.0,14,2,33.6,15.9,5,1.42,-4.32,5.74,3.0,3.5,118.0,63.0,53.4,19.0,6.0,31.6,31.0,8.0,25.8,16.0,16.0,0.0,8.0,45.0,49.0,32.0
Worthing Thunder,B. Adeluola,5,B. Adeluola,22,25.6,563.3,195.0,8.9,72.0,170.0,42.4,30.0,85.0,35.3,21.0,33.0,63.6,16.0,62.0,78.0,80.0,21.0,2.0,36.0,60.0,196.3,16.9,16.8,6.9,6.7,4,199.0,9.0,17.1,16,2.7,9,2,81.0,11.9,6,-1.43,-4.86,3.44,2.2,2.4,43.0,19.0,44.2,42.0,23.0,54.8,85.0,30.0,35.3,21.0,12.0,0.0,3.0,4.0,69.0,28.0
Milton Keynes Breakers,J. Dietrich,12,J. Dietrich,22,24.4,536.8,181.0,8.2,73.0,177.0,41.2,25.0,89.0,28.1,10.0,13.0,76.9,22.0,42.0,64.0,45.0,20.0,15.0,18.0,26.0,171.6,16.4,17.4,4.3,6.2,2,183.0,8.3,17.6,12,1.7,12,5,42.3,16.2,7,2.21,-3.35,5.56,2.9,4.0,54.0,34.0,63,34.0,14.0,41.2,89.0,25.0,28.1,12.0,5.0,0.0,1.0,20.0,52.0,44.0
Bristol Flyers II,Y. Hafid,0/5,Y. Hafid,22,26.6,585.7,157.0,7.1,57.0,173.0,32.9,21.0,73.0,28.8,22.0,25.0,88,20.0,58.0,78.0,83.0,26.0,0.0,109.0,43.0,262.1,22.2,13.4,7.1,6.6,2,159.0,7.2,13.5,2,2.0,1,2,53.2,3.9,1,-12.54,-10.26,-2.27,1.7,2.1,64.0,22.0,34.4,34.0,13.0,38.2,73.0,21.0,28.8,52.0,46.0,1.0,10.0,19.0,33.0,46.0
Birmingham Rockets,L. Okosieme,21,L. Okosieme,22,21.2,467.1,143.0,6.5,60.0,93.0,64.5,0.0,0.0,0,23.0,43.0,53.5,41.0,104.0,145.0,15.0,13.0,52.0,24.0,41.0,91.1,9.8,15.4,1.6,15.6,3,146.0,6.6,15.7,8,2.7,5,2,68.0,5.9,3,4.2,-4.1,8.3,5.0,4.1,84.0,57.0,67.9,9.0,3.0,33.3,0.0,0.0,0,8.0,7.0,0.0,9.0,38.0,28.0,17.0
Nottingham Hoods,M. Savery-Richards,14/8,M. Savery-Richards,22,20.0,439.8,131.0,6.0,48.0,114.0,42.1,4.0,18.0,22.2,31.0,44.0,70.5,36.0,59.0,95.0,19.0,16.0,2.0,19.0,67.0,111.7,12.8,15.0,2.2,10.9,0,131.0,6.0,15.0,3,0.8,9,4,13.9,11.8,4,-3.75,-7.18,3.44,4.0,4.5,50.0,31.0,62,46.0,13.0,28.3,18.0,4.0,22.2,4.0,10.0,0.0,5.0,24.0,34.0,37.0
Worthing Thunder,E. Dadds,7,E. Dadds,22,26.3,579.0,102.0,4.6,34.0,105.0,32.4,19.0,70.0,27.1,15.0,23.0,65.2,11.0,91.0,102.0,66.0,31.0,5.0,43.0,53.0,141.2,11.8,8.5,5.5,8.5,3,105.0,4.8,8.8,0,0.0,4,0,0.0,5.0,4,-3.25,-8.05,4.8,2.7,3.7,28.0,14.0,50,7.0,1.0,14.3,70.0,19.0,27.1,28.0,10.0,1.0,4.0,10.0,24.0,20.0
Essex Rebels,T. Hudson,9,T. Hudson,22,14.6,321.3,94.0,4.3,39.0,79.0,49.4,0.0,1.0,0,16.0,37.0,43.2,29.0,40.0,69.0,18.0,7.0,3.0,20.0,45.0,82.8,12.9,14.6,2.8,10.7,0,94.0,4.3,14.6,5,1.7,4,1,56.3,4.4,3,-5.78,-7.54,1.76,4.0,4.3,66.0,35.0,53,12.0,4.0,33.3,1.0,0.0,0,4.0,11.0,0.0,5.0,21.0,16.0,20.0
Loughborough Riders,L. Campbell,4,L. Campbell,22,10.6,233.2,90.0,4.1,36.0,75.0,48,15.0,35.0,42.9,3.0,4.0,75,7.0,13.0,20.0,25.0,8.0,1.0,24.0,30.0,90.0,19.6,19.6,5.4,4.4,3,93.0,4.2,20.2,5,5.0,2,0,125.0,3.0,1,-3.88,-5.55,1.66,2.3,2.8,22.0,14.0,63.6,18.0,7.0,38.9,35.0,15.0,42.9,12.0,8.0,0.0,4.0,15.0,30.0,13.0
Birmingham Rockets,M. Gayle,8,M. Gayle,22,16.9,372.1,89.0,4.0,28.0,78.0,35.9,22.0,62.0,35.5,11.0,16.0,68.8,6.0,36.0,42.0,35.0,16.0,0.0,11.0,23.0,86.4,11.7,12.0,4.7,5.7,5,94.0,4.3,12.7,0,0.0,5,1,0.0,5.4,4,1.33,-4.61,5.94,2.3,4.0,6.0,4.0,66.7,10.0,2.0,20,62.0,22.0,35.5,4.0,1.0,1.0,5.0,8.0,11.0,3.0
Loughborough Riders,S. Wylie,15/43,S. Wylie,22,13.1,289.0,85.0,3.9,28.0,77.0,36.4,26.0,69.0,37.7,3.0,5.0,60,7.0,14.0,21.0,17.0,6.0,0.0,7.0,24.0,76.0,13.4,14.9,3.0,3.7,0,85.0,3.9,14.9,4,4.0,3,2,51.5,3.9,1,-2.93,-4.11,1.18,2.4,4.0,4.0,2.0,50,4.0,0.0,0,69.0,26.0,37.7,3.0,1.0,0.0,3.0,8.0,27.0,18.0
Essex Rebels,H. Gent,36,H. Gent,22,14.0,307.8,74.0,3.4,30.0,66.0,45.5,1.0,2.0,50,13.0,30.0,43.3,31.0,42.0,73.0,9.0,8.0,4.0,18.0,40.0,63.6,10.3,12.0,1.5,11.9,0,74.0,3.4,12.0,3,1.0,0,6,56.8,3.6,3,-6.31,-7.83,1.53,4.4,4.8,60.0,28.0,46.7,4.0,1.0,25,2.0,1.0,50,1.0,11.0,1.0,5.0,10.0,14.0,14.0
Loughborough Riders,D. Hadley,22/5,D. Hadley,22,11.3,249.1,64.0,2.9,26.0,63.0,41.3,7.0,31.0,22.6,5.0,8.0,62.5,10.0,22.0,32.0,13.0,5.0,2.0,14.0,32.0,67.7,13.8,13.0,2.6,6.5,8,72.0,3.3,14.7,0,0,0,0,0,0.0,0,-6.66,-8.22,1.55,3.2,4.4,27.0,18.0,66.7,5.0,1.0,20,31.0,7.0,22.6,6.0,5.0,0.0,3.0,4.0,30.0,21.0
Essex Rebels,M. Wol-Cummings,0,M. Wol-Cummings,22,7.8,172.6,46.0,2.1,15.0,42.0,35.7,5.0,14.0,35.7,11.0,14.0,78.6,12.0,7.0,19.0,11.0,5.0,0.0,11.0,13.0,45.3,13.1,13.3,3.2,5.5,2,48.0,2.2,13.9,5,2.5,3,2,64.4,3.9,2,-5.21,-6.15,0.94,2.7,4.3,24.0,10.0,41.7,4.0,0.0,0,14.0,5.0,35.7,3.0,6.0,0.0,2.0,10.0,9.0,10.0
Loughborough Riders,O. Curran,23/6,O. Curran,22,7.3,160.5,19.0,0.9,7.0,20.0,35,3.0,11.0,27.3,2.0,4.0,50,10.0,17.0,27.0,23.0,9.0,1.0,21.0,5.0,31.4,10.0,6.0,7.3,8.5,0,19.0,0.9,6.0,0,0,0,0,0,0.0,0,-3.85,-6.93,3.08,2.4,3.8,8.0,4.0,50,1.0,0.0,0,11.0,3.0,27.3,12.0,8.0,0.0,1.0,3.0,5.0,5.0
Nottingham Hoods,A. Sandu-Nelson,5,A. Sandu-Nelson,22,2.2,48.5,12.0,0.5,4.0,9.0,44.4,3.0,7.0,42.9,1.0,4.0,25,0.0,1.0,1.0,1.0,2.0,0.0,2.0,4.0,12.2,12.7,12.4,1.0,1.0,3,15.0,0.7,15.5,0,0,0,0,0,0.0,0,-3.51,-6.6,3.09,2.5,4.3,1.0,0.0,0,1.0,1.0,100,7.0,3.0,42.9,1.0,0.0,0.0,1.0,0.0,7.0,2.0
London Cavaliers,D. Braster,23,D. Braster,21,30.6,643.4,386.0,18.4,164.0,319.0,51.4,19.0,64.0,29.7,39.0,60.0,65,52.0,133.0,185.0,54.0,18.0,11.0,68.0,41.0,346.9,27.8,30.9,4.3,14.8,12,398.0,19.0,31.9,19,2.7,19,4,45.8,26.8,7,1.86,-0.93,2.79,3.9,2.2,178.0,110.0,61.8,77.0,35.0,45.5,64.0,19.0,29.7,28.0,24.0,0.0,16.0,76.0,121.0,79.0
London Cavaliers,J. Manning,10,J. Manning,21,34.5,724.4,373.0,17.8,130.0,281.0,46.3,66.0,149.0,44.3,47.0,57.0,82.5,16.0,74.0,90.0,89.0,19.0,8.0,69.0,40.0,344.7,24.5,26.6,6.3,6.4,8,381.0,18.1,27.1,24,4.0,19,0,63.2,24.0,6,2.6,0.52,2.08,2.1,1.6,94.0,51.0,54.3,38.0,13.0,34.2,149.0,66.0,44.3,42.0,24.0,1.0,2.0,39.0,148.0,68.0
Newcastle Knights,S. Trunley,10,S. Trunley,21,34.9,733.8,371.0,17.7,129.0,312.0,41.3,72.0,186.0,38.7,41.0,51.0,80.4,35.0,59.0,94.0,86.0,29.0,0.0,35.0,45.0,321.1,21.9,25.4,5.9,6.4,24,395.0,18.8,27.0,53,6.6,38,7,64.5,43.1,8,2.14,0.7,1.45,2.3,2.8,58.0,30.0,51.7,68.0,27.0,39.7,186.0,72.0,38.7,12.0,17.0,0.0,6.0,59.0,82.0,56.0
Derby Trailblazers,J. Pathmarajah,22,J. Pathmarajah,21,31.8,667.2,351.0,16.7,136.0,305.0,44.6,21.0,58.0,36.2,58.0,77.0,75.3,17.0,57.0,74.0,98.0,40.0,7.0,47.0,49.0,354.1,27.5,27.2,7.6,5.7,17,368.0,17.5,28.5,28,2.8,28,9,43.8,38.0,10,0.93,-2.43,3.36,1.9,2.6,168.0,89.0,53,79.0,26.0,32.9,58.0,21.0,36.2,22.0,19.0,0.0,6.0,48.0,132.0,87.0
Yorkshire Dragons,N. Lewis,93,N. Lewis,21,29.8,626.2,324.0,15.4,105.0,281.0,37.4,37.0,133.0,27.8,77.0,94.0,81.9,10.0,77.0,87.0,131.0,49.0,6.0,76.0,65.0,372.8,29.5,25.7,10.4,6.9,10,334.0,15.9,26.5,11,1.8,10,8,40.7,15.5,6,1.82,-2.69,4.51,1.4,1.4,105.0,50.0,47.6,43.0,18.0,41.9,133.0,37.0,27.8,46.0,23.0,1.0,6.0,23.0,122.0,105.0
Milton Keynes Breakers,J. Spencer,23,J. Spencer,21,33.4,700.4,318.0,15.1,102.0,227.0,44.9,41.0,117.0,35,73.0,82.0,89,10.0,125.0,135.0,155.0,30.0,4.0,66.0,48.0,306.3,22.5,23.4,11.4,10.0,21,339.0,16.1,25.0,34,4.2,22,10,64.4,33.4,8,5.91,-1.07,6.98,2.3,1.4,77.0,49.0,63.6,32.0,11.0,34.4,117.0,41.0,35,43.0,14.0,0.0,9.0,36.0,93.0,80.0
Milton Keynes Breakers,X. Wilson,21,X. Wilson,21,26.4,553.7,312.0,14.9,136.0,272.0,50,11.0,37.0,29.7,29.0,45.0,64.4,51.0,110.0,161.0,60.0,31.0,28.0,45.0,44.0,274.4,25.5,29.1,5.6,15.0,12,324.0,15.4,30.2,14,2.0,21,2,32.0,23.9,7,5.87,-1.75,7.61,4.5,2.8,146.0,93.0,63.7,89.0,32.0,36,37.0,11.0,29.7,20.0,22.0,0.0,3.0,71.0,47.0,49.0
Derby Trailblazers,S. Walker,3,S. Walker,21,24.5,514.9,312.0,14.9,132.0,224.0,58.9,11.0,35.0,31.4,37.0,57.0,64.9,56.0,114.0,170.0,48.0,10.0,15.0,43.0,50.0,226.6,22.8,31.4,4.8,17.1,7,319.0,15.2,32.1,43,3.6,25,8,75.4,34.5,12,3.69,0.02,3.67,5.0,2.1,173.0,117.0,67.6,16.0,4.0,25,35.0,11.0,31.4,10.0,26.0,0.0,7.0,85.0,40.0,55.0
London Cavaliers,A. Roberts,4,A. Roberts,21,34.6,727.4,303.0,14.4,112.0,254.0,44.1,49.0,127.0,38.6,30.0,40.0,75,20.0,81.0,101.0,88.0,18.0,7.0,53.0,39.0,292.4,20.7,21.5,6.2,7.2,3,306.0,14.6,21.7,9,1.1,13,1,33.5,14.4,8,0.94,-1.24,2.18,2.3,2.4,97.0,51.0,52.6,30.0,12.0,40,127.0,49.0,38.6,31.0,16.0,0.0,6.0,34.0,77.0,33.0
Derby Trailblazers,R. May-Thompson,7,R. May-Thompson,21,28.1,590.4,291.0,13.9,110.0,217.0,50.7,25.0,71.0,35.2,46.0,63.0,73,16.0,101.0,117.0,37.0,23.0,30.0,22.0,47.0,240.7,21.2,25.5,3.2,10.3,2,293.0,14.0,25.7,27,3.4,16,10,66.2,21.4,8,3.6,-1.33,4.93,4.2,3.1,74.0,48.0,64.9,72.0,37.0,51.4,71.0,25.0,35.2,12.0,7.0,0.0,3.0,34.0,71.0,57.0
Hemel Storm,M. Norman,2,M. Norman,21,26.0,545.9,280.0,13.3,103.0,224.0,46,45.0,128.0,35.2,29.0,31.0,93.5,12.0,52.0,64.0,35.0,14.0,4.0,33.0,38.0,248.3,22.3,25.0,3.1,5.7,0,280.0,13.3,25.0,11,2.2,11,1,48.1,11.4,5,-0.27,-1.5,1.23,2.9,3.3,67.0,45.0,67.2,28.0,12.0,42.9,128.0,45.0,35.2,12.0,16.0,0.0,5.0,20.0,113.0,54.0
London Cavaliers,M. Beasley,15,M. Beasley,21,29.3,614.6,274.0,13.0,111.0,259.0,42.9,32.0,109.0,29.4,20.0,40.0,50,52.0,73.0,125.0,31.0,29.0,16.0,43.0,51.0,256.9,21.5,23.0,2.6,10.5,0,274.0,13.0,23.0,14,4.7,9,0,77.8,11.0,3,-0.25,-2.82,2.58,3.4,3.8,115.0,68.0,59.1,34.0,10.0,29.4,109.0,32.0,29.4,14.0,16.0,0.0,13.0,57.0,90.0,54.0
Loughborough Riders,J. Campbell,0/10,J. Campbell,21,29.8,626.4,272.0,13.0,106.0,277.0,38.3,50.0,156.0,32.1,10.0,15.0,66.7,16.0,81.0,97.0,130.0,28.0,3.0,75.0,38.0,328.9,26.7,22.0,10.5,7.9,2,274.0,13.0,22.2,9,3.0,7,3,54.1,10.3,3,-1.4,-3.14,1.74,1.8,2.0,86.0,47.0,54.7,35.0,9.0,25.7,156.0,50.0,32.1,53.0,19.0,0.0,3.0,29.0,77.0,43.0
