Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Bristol Flyers,Marcus Delpeche,21,Marcus Delpeche,23,13.8,317.2,154.0,6.7,64.0,118.0,54.2,1.0,1.0,100,25.0,40.0,62.5,44.0,48.0,92.0,15.0,13.0,4.0,26.0,45.0,112.9,18.9,8.8,0.9,5.3,34,188.0,8.2,10.8,13,1.6,12,2,50.5,13.9,8,-1.54,-5.19,3.65,4.5,3.0,104.0,60.0,57.7,13.0,3.0,23.1,1.0,1.0,100,9.0,6.0,1.0,10.0,32.0,21.0,51.0
Cheshire Phoenix,Matthew Zona,24,Matthew Zona,23,12.9,297.0,140.0,6.1,52.0,114.0,45.6,23.0,65.0,35.4,13.0,22.0,59.1,19.0,40.0,59.0,9.0,12.0,14.0,12.0,52.0,112.0,18.2,7.4,0.5,3.1,21,161.0,7.0,8.5,8,2.0,3,2,103.1,3.9,4,-0.2,-3.55,3.35,4.4,4.0,30.0,21.0,70,19.0,8.0,42.1,65.0,23.0,35.4,3.0,2.0,0.0,7.0,25.0,13.0,9.0
Newcastle Eagles,Sauveur Kande,9,Sauveur Kande,23,6.1,139.9,40.0,1.7,13.0,26.0,50,12.0,22.0,54.5,2.0,4.0,50,1.0,11.0,12.0,2.0,3.0,3.0,0.0,16.0,25.7,9.1,2.1,0.1,0.6,5,45.0,2.0,2.4,3,3.0,2,0,75.0,2.0,1,0.04,-3.48,3.52,3.2,4.0,3.0,1.0,33.3,1.0,0.0,0,22.0,12.0,54.5,0.0,0.0,0.0,0.0,0.0,15.0,11.0
Bristol Flyers,Pasquale Landolfi,40,Pasquale Landolfi,23,3.2,74.2,11.0,0.5,4.0,18.0,22.2,2.0,14.0,14.3,1.0,2.0,50,2.0,3.0,5.0,3.0,0.0,0.0,5.0,10.0,21.0,15.1,0.6,0.2,0.3,5,16.0,0.7,0.9,0,0,0,0,0,0.0,0,-13.76,-13.96,0.2,2.9,4.8,2.0,1.0,50,2.0,1.0,50,14.0,2.0,14.3,1.0,4.0,0.0,0.0,2.0,0.0,2.0
Cheshire Phoenix,Patrick Robinson,13,Patrick Robinson,22,25.3,556.2,430.0,19.5,149.0,252.0,59.1,17.0,46.0,37,115.0,158.0,72.8,27.0,56.0,83.0,91.0,20.0,3.0,47.0,34.0,327.9,28.5,22.6,4.8,4.4,241,671.0,30.5,35.2,32,2.9,32,13,42.4,40.7,11,7.5,3.86,3.64,2.2,1.0,153.0,108.0,70.6,53.0,24.0,45.3,46.0,17.0,37,16.0,23.0,0.0,8.0,30.0,117.0,63.0
Newcastle Eagles,Ray'sean Taylor,3,Ray'sean Taylor,22,27.9,614.1,339.0,15.4,112.0,247.0,45.3,38.0,108.0,35.2,77.0,92.0,83.7,14.0,82.0,96.0,93.0,29.0,2.0,44.0,56.0,304.8,24.6,18.1,5.0,5.1,206,545.0,24.8,29.1,18,2.0,14,10,48.9,20.4,9,2.92,-1.09,4.01,2.3,1.3,84.0,53.0,63.1,55.0,21.0,38.2,108.0,38.0,35.2,26.0,10.0,0.0,8.0,26.0,123.0,66.0
Cheshire Phoenix,Frankie Policelli,5,Frankie Policelli,22,23.7,520.7,272.0,12.4,87.0,212.0,41,59.0,155.0,38.1,39.0,47.0,83,23.0,106.0,129.0,17.0,28.0,9.0,27.0,51.0,227.2,21.1,14.3,0.9,6.8,34,306.0,13.9,16.1,18,2.2,14,5,55.6,17.2,8,2.12,-1.13,3.25,4.1,3.6,30.0,17.0,56.7,27.0,11.0,40.7,155.0,59.0,38.1,9.0,8.0,0.0,10.0,51.0,104.0,67.0
Bristol Flyers,Cameron Holden,7,Cameron Holden,22,29.3,643.8,203.0,9.2,69.0,174.0,39.7,12.0,43.0,27.9,53.0,97.0,54.6,54.0,65.0,119.0,102.0,38.0,7.0,41.0,62.0,195.5,16.2,11.6,5.8,6.8,220,423.0,19.2,24.2,13,2.6,9,4,60.4,13.8,5,1.06,-4.58,5.64,2.5,2.7,109.0,48.0,44,22.0,9.0,40.9,43.0,12.0,27.9,28.0,8.0,0.0,5.0,34.0,58.0,48.0
Cheshire Phoenix,Damiri Lindo,9,Damiri Lindo,22,17.5,384.7,152.0,6.9,52.0,130.0,40,12.0,46.0,26.1,36.0,39.0,92.3,16.0,47.0,63.0,23.0,18.0,3.0,20.0,46.0,145.1,18.2,8.0,1.2,3.3,59,211.0,9.6,11.1,13,3.2,11,2,54.7,13.9,4,-2.65,-5.56,2.91,3.1,4.1,67.0,36.0,53.7,17.0,4.0,23.5,46.0,12.0,26.1,6.0,9.0,0.0,5.0,21.0,63.0,49.0
Cheshire Phoenix,Greg Wild,1,Greg Wild,22,2.9,63.2,9.0,0.4,3.0,8.0,37.5,2.0,7.0,28.6,1.0,2.0,50,1.0,4.0,5.0,3.0,2.0,0.0,2.0,4.0,9.5,7.3,0.5,0.2,0.3,8,17.0,0.8,0.9,0,0.0,1,0,0.0,1.0,1,-3.42,-5.89,2.47,2.6,4.6,1.0,1.0,100,0.0,0.0,0,7.0,2.0,28.6,0.0,2.0,0.0,0.0,4.0,3.0,1.0
Surrey 89ers,Kino Lily Jr,12,Kino Lily Jr,21,33.3,699.2,368.0,17.5,137.0,292.0,46.9,75.0,161.0,46.6,19.0,24.0,79.2,11.0,40.0,51.0,91.0,24.0,0.0,40.0,27.0,318.3,23.4,22.4,5.5,3.1,174,542.0,25.8,33.0,35,3.5,22,3,75.0,25.3,10,2.99,1.22,1.77,1.7,2.1,34.0,13.0,38.2,97.0,49.0,50.5,161.0,75.0,46.6,18.0,18.0,0.0,4.0,23.0,100.0,78.0
Surrey 89ers,Isiah Small,0,Isiah Small,21,30.0,630.0,318.0,15.1,118.0,251.0,47,16.0,55.0,29.1,66.0,91.0,72.5,55.0,133.0,188.0,69.0,23.0,12.0,39.0,64.0,264.0,21.6,19.4,4.2,11.5,153,471.0,22.4,28.7,42,3.8,27,10,66.9,36.4,11,2.05,-1.87,3.92,4.3,2.9,129.0,76.0,58.9,67.0,26.0,38.8,55.0,16.0,29.1,15.0,16.0,0.0,8.0,64.0,55.0,69.0
Surrey 89ers,Ronald Polite Iii,7,Ronald Polite Iii,21,29.4,616.9,313.0,14.9,112.0,226.0,49.6,19.0,67.0,28.4,70.0,89.0,78.7,23.0,62.0,85.0,132.0,18.0,6.0,57.0,54.0,287.2,24.0,19.1,8.0,5.2,269,582.0,27.7,35.5,40,4.4,20,17,72.8,36.5,9,2.37,-0.66,3.03,2.1,1.4,88.0,66.0,75,71.0,27.0,38,67.0,19.0,28.4,24.0,21.0,1.0,11.0,34.0,86.0,62.0
Surrey 89ers,Michael Graham,21,Michael Graham,21,21.2,444.6,193.0,9.2,88.0,154.0,57.1,0.0,1.0,0,17.0,37.0,45.9,56.0,100.0,156.0,19.0,14.0,22.0,19.0,33.0,127.9,14.8,11.8,1.2,9.5,37,230.0,11.0,14.0,13,2.2,13,5,42.8,16.2,6,1.23,-1.82,3.05,5.0,3.8,119.0,74.0,62.2,34.0,14.0,41.2,1.0,0.0,0,9.0,7.0,0.0,3.0,57.0,39.0,30.0
Cheshire Phoenix,Tobias Cameron,11,Tobias Cameron,21,21.2,444.5,192.0,9.1,68.0,146.0,46.6,26.0,76.0,34.2,30.0,39.0,76.9,31.0,50.0,81.0,46.0,13.0,4.0,31.0,43.0,156.6,17.0,10.1,2.4,4.3,107,299.0,14.2,15.7,15,2.1,16,2,44.4,17.9,7,0.36,-2.17,2.53,3.1,3.0,43.0,27.0,62.8,27.0,15.0,55.6,76.0,26.0,34.2,14.0,9.0,0.0,8.0,26.0,57.0,47.0
London Lions,Deane Williams,31,Deane Williams,21,21.9,460.0,173.0,8.2,60.0,139.0,43.2,17.0,61.0,27.9,36.0,50.0,72,30.0,72.0,102.0,38.0,11.0,15.0,30.0,51.0,154.6,18.6,11.4,2.5,6.7,82,255.0,12.1,16.8,16,2.0,18,7,38.0,26.1,8,2.6,-3.87,6.48,4.3,3.6,54.0,34.0,63,24.0,9.0,37.5,61.0,17.0,27.9,10.0,11.0,0.0,9.0,17.0,38.0,34.0
Bristol Flyers,Jonathan Brown,9,Jonathan Brown,21,19.0,400.0,160.0,7.6,52.0,155.0,33.5,16.0,68.0,23.5,40.0,54.0,74.1,8.0,38.0,46.0,29.0,8.0,3.0,37.0,16.0,199.4,26.5,9.1,1.7,2.6,67,227.0,10.8,13.0,19,2.7,15,14,44.9,23.2,7,-6.61,-8.22,1.62,2.8,3.9,48.0,23.0,47.9,39.0,13.0,33.3,68.0,16.0,23.5,23.0,12.0,0.0,2.0,10.0,48.0,44.0
Surrey 89ers,Nedas Cholevinskas,17,Nedas Cholevinskas,21,17.6,370.5,139.0,6.6,43.0,114.0,37.7,23.0,62.0,37.1,30.0,42.0,71.4,14.0,33.0,47.0,12.0,9.0,1.0,11.0,42.0,124.3,17.3,8.5,0.7,2.9,22,161.0,7.7,9.8,0,0.0,5,0,0.0,6.0,4,-3.76,-5.22,1.45,3.1,4.4,36.0,15.0,41.7,16.0,5.0,31.2,62.0,23.0,37.1,6.0,3.0,0.0,2.0,33.0,26.0,18.0
London Lions,Aaryndeep Rai,21,Aaryn Rai; Aaryndeep Rai,21,22.3,467.6,134.0,6.4,55.0,104.0,52.9,12.0,36.0,33.3,12.0,27.0,44.4,35.0,84.0,119.0,26.0,17.0,8.0,20.0,41.0,96.8,11.5,8.8,1.7,7.9,60,194.0,9.2,12.8,8,2.7,2,5,95.2,4.2,3,3.8,-2.91,6.71,4.2,4.0,56.0,38.0,67.9,12.0,5.0,41.7,36.0,12.0,33.3,5.0,9.0,1.0,5.0,30.0,27.0,42.0
Newcastle Eagles,Emmanuel Kanwei,21,Emmanuel Kanwei,21,15.2,320.1,132.0,6.3,51.0,100.0,51,4.0,9.0,44.4,26.0,44.0,59.1,24.0,31.0,55.0,15.0,5.0,9.0,17.0,32.0,107.9,16.7,7.0,0.8,2.9,40,172.0,8.2,9.2,5,1.7,2,3,75.3,3.3,3,-2.88,-5.08,2.2,4.1,3.6,46.0,27.0,58.7,45.0,20.0,44.4,9.0,4.0,44.4,2.0,9.0,0.0,6.0,16.0,26.0,11.0
Surrey 89ers,Haydn Ling,55,Haydn Ling,21,10.7,225.7,109.0,5.2,42.0,63.0,66.7,0.0,3.0,0,25.0,43.0,58.1,22.0,56.0,78.0,8.0,2.0,12.0,23.0,47.0,79.6,18.2,6.6,0.5,4.8,18,127.0,6.0,7.7,5,2.5,3,2,64.4,3.9,2,-2.96,-6.53,3.57,5.0,3.2,46.0,32.0,69.6,14.0,10.0,71.4,3.0,0.0,0,7.0,4.0,2.0,10.0,29.0,11.0,9.0
Surrey 89ers,Tayo Ogedengbe,15,Tayo Ogedengbe,21,17.2,361.8,86.0,4.1,28.0,82.0,34.1,16.0,53.0,30.2,14.0,29.0,48.3,11.0,22.0,33.0,20.0,11.0,2.0,13.0,30.0,92.9,13.2,5.2,1.2,2.0,34,120.0,5.7,7.3,6,0.8,12,6,20.5,15.6,8,-4.38,-6.3,1.92,2.6,4.8,19.0,10.0,52.6,10.0,2.0,20,53.0,16.0,30.2,7.0,2.0,0.0,4.0,15.0,24.0,18.0
Cheshire Phoenix,Lukasz Paradysz,6,Lukasz Paradysz,21,0.0,0.8,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,70.08,7.65,62.43,2.8,4.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B. Braun Sheffield Sharks,Dirk Williams,1,Dirk Williams,20,32.0,639.4,301.0,15.1,110.0,233.0,47.2,51.0,122.0,41.8,30.0,39.0,76.9,9.0,73.0,82.0,60.0,19.0,19.0,26.0,36.0,256.5,20.7,19.4,3.9,5.3,125,426.0,21.3,27.4,24,3.0,16,1,73.0,19.4,8,3.79,-0.17,3.96,2.8,2.6,61.0,38.0,62.3,50.0,21.0,42,122.0,51.0,41.8,11.0,10.0,0.0,5.0,37.0,72.0,40.0
Caledonia Gladiators,Matthew Ragsdale,24,Matthew Ragsdale,20,27.7,554.7,290.0,14.5,110.0,260.0,42.3,57.0,161.0,35.4,13.0,14.0,92.9,4.0,41.0,45.0,28.0,12.0,1.0,24.0,26.0,274.7,26.0,18.9,1.8,2.9,60,350.0,17.5,22.8,10,2.0,12,1,40.2,12.4,5,-2.45,-2.0,-0.44,2.5,2.9,48.0,28.0,58.3,51.0,25.0,49,161.0,57.0,35.4,12.0,5.0,0.0,7.0,21.0,84.0,52.0
B. Braun Sheffield Sharks,Rodney Chatman Iii,3,Rodney Chatman Iii,20,24.4,487.1,272.0,13.6,81.0,197.0,41.1,34.0,86.0,39.5,76.0,95.0,80,10.0,58.0,68.0,92.0,22.0,2.0,47.0,47.0,264.8,28.0,17.5,5.9,4.4,185,457.0,22.9,29.4,30,3.3,16,14,67.7,29.2,9,2.39,-0.75,3.14,1.6,1.3,69.0,35.0,50.7,42.0,12.0,28.6,86.0,34.0,39.5,33.0,9.0,0.0,5.0,29.0,73.0,57.0
Caledonia Gladiators,Ethan Wright,40,Ethan Wright,20,24.6,492.8,253.0,12.7,96.0,213.0,45.1,30.0,89.0,33.7,31.0,39.0,79.5,31.0,75.0,106.0,45.0,34.0,6.0,41.0,40.0,230.6,24.6,16.5,2.9,6.9,99,352.0,17.6,22.9,8,1.6,11,2,33.7,13.9,5,1.25,-1.91,3.16,3.2,2.4,106.0,61.0,57.5,18.0,5.0,27.8,89.0,30.0,33.7,22.0,15.0,0.0,4.0,31.0,92.0,59.0
B. Braun Sheffield Sharks,Nick Kern Jr,24,Nick Kern Jr,20,20.2,404.8,224.0,11.2,87.0,161.0,54,2.0,14.0,14.3,48.0,84.0,57.1,21.0,62.0,83.0,41.0,11.0,7.0,39.0,45.0,207.3,26.4,14.4,2.6,5.3,101,325.0,16.2,20.9,28,3.5,18,12,60.1,25.3,8,-0.97,-4.28,3.31,3.3,2.5,100.0,62.0,62,47.0,23.0,48.9,14.0,2.0,14.3,15.0,15.0,0.0,9.0,30.0,66.0,33.0
Caledonia Gladiators,Charles Jet Speelman,22,Charles Jet Speelman,20,22.9,457.6,197.0,9.8,70.0,158.0,44.3,30.0,72.0,41.7,27.0,35.0,77.1,24.0,66.0,90.0,27.0,3.0,2.0,36.0,40.0,178.0,20.4,12.8,1.8,5.9,54,251.0,12.6,16.4,3,1.0,4,2,30.7,7.9,3,-4.61,-4.48,-0.13,3.9,3.1,45.0,22.0,48.9,40.0,17.0,42.5,72.0,30.0,41.7,11.0,15.0,0.0,10.0,31.0,36.0,16.0
Bristol Flyers,Owen Mccormack,13,Owen Mccormack,20,23.2,464.8,193.0,9.7,63.0,129.0,48.8,37.0,84.0,44,30.0,38.0,78.9,21.0,80.0,101.0,36.0,12.0,6.0,32.0,50.0,150.5,17.2,11.0,2.1,5.8,79,272.0,13.6,15.6,26,4.3,12,5,91.5,17.2,6,1.76,-3.25,5.01,3.9,2.4,38.0,24.0,63.2,7.0,2.0,28.6,84.0,37.0,44,17.0,13.0,1.0,1.0,33.0,25.0,45.0
B. Braun Sheffield Sharks,William Lee,4,William Lee,20,19.7,393.8,164.0,8.2,62.0,118.0,52.5,24.0,53.0,45.3,16.0,25.0,64,26.0,98.0,124.0,20.0,14.0,20.0,13.0,39.0,111.4,14.6,10.6,1.3,8.0,39,203.0,10.2,13.1,13,1.9,11,0,59.1,11.0,7,4.72,-0.32,5.03,5.0,3.3,41.0,32.0,78,24.0,6.0,25,53.0,24.0,45.3,4.0,6.0,0.0,3.0,27.0,44.0,25.0
B. Braun Sheffield Sharks,Jalen Deloach,23,Jalen Deloach,20,18.6,371.4,156.0,7.8,60.0,99.0,60.6,3.0,13.0,23.1,33.0,67.0,49.3,29.0,77.0,106.0,28.0,8.0,15.0,29.0,53.0,123.3,17.1,10.0,1.8,6.8,59,215.0,10.8,13.8,11,2.2,9,4,51.1,14.8,5,-0.13,-4.6,4.47,4.7,3.1,63.0,47.0,74.6,23.0,10.0,43.5,13.0,3.0,23.1,7.0,12.0,1.0,9.0,29.0,18.0,25.0
London Lions,Tarik Phillip,22,Tarik Phillip,20,19.3,386.3,144.0,7.2,44.0,120.0,36.7,11.0,44.0,25,45.0,59.0,76.3,16.0,54.0,70.0,69.0,24.0,2.0,42.0,35.0,165.1,23.7,9.5,4.6,4.6,149,293.0,14.7,19.3,18,3.0,10,13,57.3,16.7,6,2.71,-4.34,7.05,2.2,2.8,53.0,26.0,49.1,23.0,7.0,30.4,44.0,11.0,25,22.0,15.0,0.0,5.0,21.0,34.0,61.0
Caledonia Gladiators,Fraser Malcolm,7,Fraser Malcolm,20,22.5,449.0,101.0,5.0,35.0,100.0,35,17.0,66.0,25.8,14.0,17.0,82.4,10.0,42.0,52.0,24.0,8.0,3.0,5.0,21.0,98.4,11.5,6.6,1.6,3.4,52,153.0,7.7,10.0,2,0.4,9,0,11.1,9.0,5,-4.56,-5.34,0.78,3.0,4.5,29.0,17.0,58.6,5.0,1.0,20,66.0,17.0,25.8,3.0,1.0,0.0,1.0,7.0,23.0,32.0
B. Braun Sheffield Sharks,Jordan Ratinho,9,Jordan Ratinho,20,25.5,509.2,86.0,4.3,32.0,71.0,45.1,13.0,38.0,34.2,9.0,16.0,56.2,22.0,37.0,59.0,24.0,19.0,4.0,17.0,47.0,70.1,7.1,5.5,1.5,3.8,58,144.0,7.2,9.3,15,3.8,8,2,84.5,10.9,4,-1.8,-5.52,3.72,2.6,4.6,29.0,18.0,62.1,4.0,1.0,25,38.0,13.0,34.2,7.0,5.0,0.0,5.0,15.0,28.0,20.0
B. Braun Sheffield Sharks,Rodney Glasgow Jr,11,Rodney Glasgow Jr,20,15.4,307.4,76.0,3.8,31.0,79.0,39.2,8.0,30.0,26.7,6.0,6.0,100,4.0,16.0,20.0,19.0,4.0,2.0,9.0,13.0,83.2,13.9,4.9,1.2,1.3,45,121.0,6.0,7.8,13,4.3,8,2,73.2,9.9,3,-4.27,-5.71,1.45,2.4,4.6,15.0,5.0,33.3,34.0,18.0,52.9,30.0,8.0,26.7,3.0,3.0,0.0,3.0,8.0,19.0,8.0
B. Braun Sheffield Sharks,Mike Ochereobia,15,Mike Ochereobia,20,13.1,261.7,65.0,3.2,28.0,49.0,57.1,0.0,0.0,0,9.0,16.0,56.2,36.0,22.0,58.0,4.0,5.0,2.0,16.0,42.0,34.6,6.8,4.2,0.3,3.7,10,75.0,3.8,4.8,10,1.4,7,2,63.5,10.9,7,-5.29,-6.76,1.48,4.1,4.6,36.0,24.0,66.7,13.0,4.0,30.8,0.0,0.0,0,1.0,5.0,4.0,6.0,31.0,3.0,16.0
Caledonia Gladiators,Daniel Carr,14,Daniel Carr,20,5.5,110.8,30.0,1.5,12.0,31.0,38.7,3.0,7.0,42.9,3.0,4.0,75,6.0,17.0,23.0,5.0,0.0,1.0,6.0,8.0,31.4,14.9,2.0,0.3,1.5,11,41.0,2.0,2.7,1,1.0,0,1,113.6,0.4,1,-7.83,-7.29,-0.54,4.0,4.4,11.0,3.0,27.3,13.0,6.0,46.2,7.0,3.0,42.9,2.0,4.0,0.0,0.0,3.0,0.0,2.0
Manchester Basketball,Max Jones,2,Max Jones,19,27.4,520.8,324.0,17.1,115.0,276.0,41.7,50.0,126.0,39.7,44.0,53.0,83,12.0,39.0,51.0,54.0,11.0,7.0,41.0,45.0,315.2,30.9,21.6,3.6,3.4,113,437.0,23.0,29.2,26,5.2,22,4,54.7,26.8,5,-1.0,-1.6,0.59,2.5,2.6,84.0,45.0,53.6,65.0,20.0,30.8,126.0,50.0,39.7,21.0,10.0,0.0,10.0,38.0,87.0,51.0
Manchester Basketball,Kaiyem Cleary,9,Kaiyem Cleary,19,24.0,455.1,246.0,12.9,85.0,193.0,44,28.0,87.0,32.2,48.0,52.0,92.3,20.0,62.0,82.0,26.0,12.0,11.0,20.0,40.0,207.2,23.2,16.4,1.7,5.5,59,305.0,16.1,20.4,31,3.9,19,3,76.3,20.3,8,0.52,-1.73,2.26,3.7,3.2,56.0,36.0,64.3,50.0,21.0,42,87.0,28.0,32.2,4.0,11.0,0.0,5.0,38.0,52.0,41.0
