Player,Team,Numbers,Name_Variations,Teammates,Games,Minutes,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PTS_AST,TPC,TPC/G,TPC/100,OFF_RTG,DEF_RTG,NET_RTG,eFG%,TS%,AST%,TOV%,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
A. Krob,BK ARMEX ENERGY Děčín,32,A. Krob,"A. Rand, J. Edwards, J. Štěrba, L. Feštr",1,3.2,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,58.1,156.9,-98.7,0.0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
A. Krob,BK ARMEX ENERGY Děčín,32,A. Krob,"D. Davis, L. Feštr, M. Šturanović, T. Pomikálek",1,2.6,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,50.9,156.2,-105.4,0.0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
A. Krob,BK ARMEX ENERGY Děčín,32,A. Krob,"J. Edwards, L. Feštr, M. Šturanović, T. Pomikálek",1,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,96.5,0.0,96.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A. Krob,BK ARMEX ENERGY Děčín,32,A. Krob,"A. Rand, L. Feštr, M. Šturanović, P. Alexander",1,1.9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,78.7,52.1,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A. Krob,BK ARMEX ENERGY Děčín,32,A. Krob,"J. Gabriel, J. Štěrba, L. Feštr, M. Šturanović",1,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,66.7,72.3,-5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A. Krob,BK ARMEX ENERGY Děčín,32,A. Krob,"J. Gabriel, J. Štěrba, L. Feštr, O. Žižka",1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,58.1,161.1,-102.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A. Krob,BK ARMEX ENERGY Děčín,32,A. Krob,"D. Davis, M. Šturanović, P. Alexander, T. Pomikálek",1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A. Krob,BK ARMEX ENERGY Děčín,32,A. Krob,"F. Kroutil, M. Šturanović, P. Alexander, T. Pomikálek",1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A. Krob,BK ARMEX ENERGY Děčín,32,A. Krob,"A. Rand, J. Edwards, L. Feštr, P. Alexander",1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,156.2,-156.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A. Rand,BK ARMEX ENERGY Děčín,24,A. Rand,"F. Kroutil, J. Edwards, L. Feštr, T. Pomikálek",5,13.0,2,1,4,25.0,0,3,0.0,0,2,0.0,0,7,7,0,0,1,0,2,5,0,2,0.4,8.3,57.9,60.4,-2.5,25.0,20.5,0.0,0.0,0,0,0,1,1,100,3,0,0,0,0,0,0,0,0,0
A. Rand,BK ARMEX ENERGY Děčín,24,A. Rand,"D. Davis, F. Kroutil, M. Šturanović, P. Alexander",5,9.7,3,1,2,50.0,1,1,100.0,0,0,0,1,0,1,0,0,1,1,0,2,0,3,0.6,20.8,83.2,136.7,-53.5,75.0,75.0,0.0,33.3,0,0,0,1,0,0,1,1,100,0,0,0,1,0,0,0
A. Rand,BK ARMEX ENERGY Děčín,24,A. Rand,"D. Davis, J. Edwards, P. Alexander, T. Pomikálek",3,8.9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,73.8,117.2,-43.5,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
A. Rand,BK ARMEX ENERGY Děčín,24,A. Rand,"D. Davis, F. Kroutil, J. Štěrba, L. Feštr",3,8.5,7,3,4,75.0,1,2,50.0,0,1,0.0,0,2,2,1,0,0,1,1,5,0,7,2.3,42.1,102.2,78.2,24.0,87.5,78.8,33.3,15.5,2,2,100,0,0,0,2,1,50,0,1,0,0,0,0,0
A. Rand,BK ARMEX ENERGY Děčín,24,A. Rand,"D. Davis, J. Edwards, J. Štěrba, L. Feštr",2,7.9,0,0,3,0.0,0,1,0.0,0,0,0,0,1,1,1,0,2,1,2,4,0,0,0.0,0.0,88.6,133.0,-44.4,0.0,0.0,0,20.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
A. Rand,BK ARMEX ENERGY Děčín,24,A. Rand,"F. Kroutil, J. Edwards, P. Alexander, T. Pomikálek",4,6.9,0,0,1,0.0,0,1,0.0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0.0,0.0,119.7,75.4,44.3,0.0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
A. Rand,BK ARMEX ENERGY Děčín,24,A. Rand,"F. Kroutil, J. Gabriel, L. Feštr, M. Šturanović",3,6.0,0,0,3,0.0,0,3,0.0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0.0,0.0,66.0,140.8,-74.8,0.0,0.0,0,25.0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
