Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
BK KVIS Pardubice,Z. Key,23,Z. Key,28,21.2,593.0,361.0,12.9,128.0,198.0,64.6,0.0,1.0,0,105.0,147.0,71.4,60.0,123.0,183.0,28.0,11.0,40.0,35.0,84.0,228.2,19.8,31.4,2.4,15.9,0,361.0,12.9,31.4,22,2.8,11,12,67.6,18.3,8,6.31,-0.33,6.64,5.0,2.4,159.0,115.0,72.3,34.0,11.0,32.4,1.0,0.0,0,8.0,8.0,1.0,18.0,83.0,76.0,73.0
SLUNETA  Ústí nad Labem,A. Pecháček,0,A. Pecháček,28,22.1,619.2,330.0,11.8,118.0,232.0,50.9,11.0,50.0,22,83.0,109.0,76.1,55.0,106.0,161.0,30.0,9.0,10.0,40.0,82.0,254.4,21.3,27.7,2.5,13.5,0,330.0,11.8,27.7,3,1.0,4,1,33.8,6.4,3,0.5,-2.24,2.74,4.6,2.9,145.0,95.0,65.5,37.0,12.0,32.4,50.0,11.0,22,11.0,16.0,0.0,13.0,61.0,76.0,53.0
BK KVIS Pardubice,L. Kovář,21,L. Kovář,28,27.2,762.6,292.0,10.4,108.0,256.0,42.2,39.0,130.0,30,37.0,51.0,72.5,36.0,116.0,152.0,41.0,19.0,11.0,32.0,86.0,263.5,17.8,19.7,2.8,10.3,2,294.0,10.5,19.9,18,2.2,14,0,64.3,16.0,8,0.17,-4.33,4.5,3.9,4.2,78.0,51.0,65.4,45.0,15.0,33.3,126.0,39.0,31,13.0,14.0,0.0,5.0,49.0,83.0,60.0
BK ARMEX ENERGY Děčín,T. Pomikálek,5,T. Pomikálek,28,23.5,657.2,272.0,9.7,92.0,214.0,43,40.0,112.0,35.7,48.0,64.0,75,42.0,83.0,125.0,28.0,9.0,4.0,29.0,86.0,220.0,17.5,21.7,2.2,10.0,2,274.0,9.8,21.8,21,1.5,21,8,42.8,29.5,14,-1.53,-3.52,1.99,3.7,3.4,62.0,37.0,59.7,40.0,15.0,37.5,112.0,40.0,35.7,11.0,11.0,0.0,7.0,49.0,37.0,44.0
SLUNETA  Ústí nad Labem,L. Pecka,44,L. Pecka,28,26.8,749.9,259.0,9.2,104.0,230.0,45.2,27.0,76.0,35.5,24.0,37.0,64.9,46.0,160.0,206.0,44.0,24.0,5.0,47.0,68.0,237.4,16.4,17.9,3.0,14.3,6,265.0,9.5,18.3,8,1.6,5,3,63.3,6.3,5,-0.14,-3.7,3.55,4.1,3.8,86.0,53.0,61.6,68.0,24.0,35.3,76.0,27.0,35.5,27.0,10.0,0.0,10.0,54.0,51.0,30.0
BK KVIS Pardubice,J. Tůma,98,J. Tůma,28,23.5,657.0,238.0,8.5,79.0,171.0,46.2,34.0,93.0,36.6,46.0,61.0,75.4,21.0,32.0,53.0,101.0,21.0,1.0,44.0,53.0,212.0,16.6,18.7,7.9,4.2,14,252.0,9.0,19.8,13,1.2,14,2,43.7,15.9,11,2.28,-1.81,4.09,1.7,2.5,59.0,39.0,66.1,19.0,6.0,31.6,90.0,32.0,35.6,25.0,15.0,0.0,4.0,23.0,52.0,60.0
SLUNETA  Ústí nad Labem,J. Young,2,J. Young,28,21.6,604.4,228.0,8.1,78.0,193.0,40.4,16.0,60.0,26.7,56.0,68.0,82.4,24.0,59.0,83.0,81.0,36.0,13.0,56.0,55.0,244.7,21.0,19.6,7.0,7.1,2,230.0,8.2,19.7,5,1.2,4,2,51.2,5.9,4,1.28,-3.37,4.65,2.3,2.6,100.0,52.0,52,33.0,10.0,30.3,60.0,16.0,26.7,23.0,21.0,0.0,12.0,27.0,67.0,62.0
Sršni Photomate Písek,J. Svoboda,77,J. Svoboda,28,19.6,549.9,224.0,8.0,70.0,193.0,36.3,32.0,117.0,27.4,52.0,77.0,67.5,15.0,70.0,85.0,48.0,15.0,1.0,52.0,84.0,253.3,23.4,20.8,4.4,7.9,6,230.0,8.2,21.3,5,0.6,13,0,19.2,18.0,8,-5.66,-7.36,1.7,2.9,3.8,58.0,34.0,58.6,18.0,4.0,22.2,117.0,32.0,27.4,21.0,19.0,0.0,12.0,50.0,53.0,41.0
NH Ostrava,M. Čank,19,M. Čank,28,21.2,592.5,213.0,7.6,70.0,162.0,43.2,33.0,85.0,38.8,40.0,48.0,83.3,16.0,52.0,68.0,45.0,13.0,0.0,35.0,48.0,194.0,17.1,18.7,4.0,6.0,4,217.0,7.8,19.1,12,1.3,11,3,48.7,13.3,9,-2.36,-2.74,0.38,2.5,3.2,53.0,29.0,54.7,24.0,8.0,33.3,85.0,33.0,38.8,14.0,14.0,0.0,7.0,31.0,48.0,39.0
SLUNETA  Ústí nad Labem,J. Potoček,31,J. Potoček,28,19.0,532.9,196.0,7.0,59.0,144.0,41,38.0,96.0,39.6,40.0,53.0,75.5,30.0,43.0,73.0,12.0,20.0,3.0,17.0,50.0,148.1,14.4,19.1,1.2,7.1,0,196.0,7.0,19.1,8,1.3,9,3,38.8,10.3,6,1.24,-1.87,3.12,3.0,4.0,27.0,13.0,48.1,21.0,8.0,38.1,96.0,38.0,39.6,8.0,8.0,0.0,1.0,37.0,66.0,37.0
NH Ostrava,A. Číž,11,A. Číž,28,27.3,763.9,172.0,6.1,45.0,152.0,29.6,27.0,106.0,25.5,55.0,78.0,70.5,9.0,54.0,63.0,123.0,30.0,3.0,49.0,55.0,217.3,14.8,11.7,8.4,4.3,26,198.0,7.1,13.5,18,1.8,18,11,39.4,25.8,10,-3.36,-3.96,0.6,1.4,2.8,20.0,11.0,55,26.0,7.0,26.9,106.0,27.0,25.5,32.0,10.0,0.0,7.0,13.0,35.0,23.0
SLUNETA  Ústí nad Labem,F. Kábrt,8,F. Kábrt,28,16.8,470.3,155.0,5.5,53.0,121.0,43.8,15.0,48.0,31.2,34.0,51.0,66.7,24.0,27.0,51.0,17.0,20.0,1.0,26.0,66.0,139.6,15.4,17.1,1.9,5.6,0,155.0,5.5,17.1,10,3.3,4,2,102.5,5.9,3,-2.39,-5.53,3.14,2.6,4.1,63.0,34.0,54,10.0,4.0,40,48.0,15.0,31.2,7.0,15.0,0.0,4.0,20.0,54.0,35.0
Sršni Photomate Písek,M. Kozák,11,M. Kozák,28,18.3,512.6,150.0,5.4,65.0,121.0,53.7,9.0,31.0,29,11.0,20.0,55,47.0,75.0,122.0,30.0,17.0,14.0,23.0,62.0,101.6,10.1,14.9,3.0,12.1,3,153.0,5.5,15.2,6,1.2,6,0,50.0,7.0,5,0.02,-3.65,3.68,4.4,4.0,73.0,48.0,65.8,16.0,8.0,50,31.0,9.0,29,8.0,11.0,0.0,4.0,41.0,21.0,29.0
BK KVIS Pardubice,K. Švrdlík,9,K. Švrdlík,28,15.6,436.9,149.0,5.3,53.0,100.0,53,1.0,9.0,11.1,42.0,72.0,58.3,54.0,73.0,127.0,18.0,14.0,17.0,15.0,76.0,89.0,10.5,17.6,2.1,15.0,0,149.0,5.3,17.6,0,0.0,3,0,0.0,3.0,2,0.99,-4.27,5.27,5.0,4.2,83.0,50.0,60.2,7.0,2.0,28.6,7.0,1.0,14.3,5.0,2.0,2.0,6.0,50.0,23.0,47.0
NH Ostrava,D. Heinzl,7,D. Heinzl,28,18.0,503.6,138.0,4.9,49.0,112.0,43.8,3.0,11.0,27.3,37.0,61.0,60.7,35.0,67.0,102.0,16.0,18.0,6.0,21.0,66.0,119.8,12.4,14.3,1.7,10.5,3,141.0,5.0,14.6,4,0.8,5,4,29.6,6.8,5,-4.16,-5.46,1.31,4.0,4.6,81.0,38.0,46.9,20.0,8.0,40,11.0,3.0,27.3,3.0,8.0,0.0,10.0,26.0,24.0,41.0
NH Ostrava,P. Novák,22,P. Novák,28,7.1,199.0,70.0,2.5,24.0,49.0,49,15.0,35.0,42.9,7.0,11.0,63.6,8.0,14.0,22.0,8.0,3.0,0.0,11.0,40.0,54.6,14.3,18.3,2.1,5.8,0,70.0,2.5,18.3,0,0,0,0,0,0.0,0,-4.2,-4.65,0.45,3.1,3.5,12.0,9.0,75,1.0,0.0,0,35.0,15.0,42.9,9.0,2.0,0.0,0.0,6.0,15.0,21.0
Sršni Photomate Písek,J. Haiblík,13,J. Haiblík,28,10.7,299.2,64.0,2.3,22.0,93.0,23.7,8.0,58.0,13.8,12.0,35.0,34.3,13.0,54.0,67.0,16.0,20.0,10.0,13.0,46.0,104.1,17.7,10.9,2.7,11.4,2,66.0,2.4,11.2,6,1.5,4,2,61.5,6.9,4,-6.46,-9.95,3.5,4.1,5.0,31.0,13.0,41.9,4.0,1.0,25,58.0,8.0,13.8,6.0,2.0,0.0,5.0,7.0,17.0,7.0
NH Ostrava,M. Snopek,10,M. Snopek,28,8.6,242.0,63.0,2.2,25.0,62.0,40.3,6.0,30.0,20,7.0,13.0,53.8,16.0,25.0,41.0,14.0,15.0,1.0,16.0,61.0,65.0,14.0,13.5,3.0,8.8,0,63.0,2.2,13.5,3,1.5,3,2,38.7,3.9,2,-6.06,-8.64,2.58,3.1,4.4,28.0,18.0,64.3,4.0,1.0,25,30.0,6.0,20,6.0,6.0,0.0,4.0,16.0,20.0,15.0
Sršni Photomate Písek,M. Svoboda,71,M. Svoboda,27,29.7,802.9,468.0,17.3,170.0,277.0,61.4,17.0,44.0,38.6,111.0,191.0,58.1,56.0,133.0,189.0,55.0,28.0,16.0,56.0,57.0,346.6,21.9,29.7,3.5,12.0,10,478.0,17.7,30.3,20,3.3,8,15,68.5,17.6,6,4.01,0.2,3.81,4.1,2.3,205.0,141.0,68.8,28.0,12.0,42.9,44.0,17.0,38.6,17.0,28.0,0.0,11.0,84.0,101.0,82.0
SK Slavia Praha,D. Böhm,7,D. Böhm,27,31.4,846.5,460.0,17.0,165.0,341.0,48.4,38.0,109.0,34.9,92.0,133.0,69.2,47.0,170.0,217.0,65.0,17.0,10.0,81.0,71.0,416.2,25.7,28.3,4.0,13.4,15,475.0,17.6,29.3,41,4.6,21,11,79.3,29.8,9,0.3,-1.56,1.86,4.5,2.1,152.0,95.0,62.5,77.0,30.0,39,105.0,36.0,34.3,23.0,38.0,1.0,19.0,71.0,105.0,91.0
SLUNETA  Ústí nad Labem,T. Vyoral,4,T. Vyoral,27,27.6,745.6,433.0,16.0,117.0,303.0,38.6,70.0,210.0,33.3,129.0,140.0,92.1,10.0,101.0,111.0,141.0,19.0,2.0,56.0,60.0,394.2,27.4,30.1,9.8,7.7,22,455.0,16.9,31.7,20,2.0,10,10,69.4,18.4,10,5.81,2.53,3.28,1.7,1.0,27.0,17.0,63,66.0,30.0,45.5,210.0,70.0,33.3,38.0,6.0,0.0,12.0,50.0,84.0,94.0
BK KVIS Pardubice,R. Bonham,3,R. Bonham,27,26.3,710.5,414.0,15.3,137.0,335.0,40.9,49.0,167.0,29.3,91.0,106.0,85.8,18.0,90.0,108.0,123.0,42.0,6.0,74.0,61.0,420.1,30.4,30.1,8.9,7.8,18,432.0,16.0,31.4,20,2.0,21,6,42.3,30.6,10,4.55,-1.06,5.61,2.1,2.0,123.0,71.0,57.7,42.0,15.0,35.7,162.0,48.0,29.6,44.0,24.0,1.0,5.0,18.0,147.0,83.0
NH Ostrava,L. Greer,3,L. Greer,27,26.0,702.0,408.0,15.1,141.0,276.0,51.1,5.0,26.0,19.2,121.0,186.0,65.1,24.0,49.0,73.0,91.0,29.0,4.0,64.0,72.0,381.9,28.3,30.2,6.7,5.4,22,430.0,15.9,31.9,54,4.5,37,28,54.7,56.3,12,-0.12,-1.17,1.05,1.9,1.5,121.0,74.0,61.2,128.0,62.0,48.4,26.0,5.0,19.2,28.0,24.0,0.0,12.0,42.0,100.0,99.0
Sršni Photomate Písek,J. Karlovský,41,J. Karlovský,27,22.2,600.3,382.0,14.1,133.0,251.0,53,22.0,66.0,33.3,94.0,118.0,79.7,40.0,89.0,129.0,51.0,17.0,9.0,56.0,89.0,306.2,25.9,32.4,4.3,11.0,4,386.0,14.3,32.8,28,3.1,18,10,62.5,25.4,9,1.94,-1.55,3.49,3.8,2.0,123.0,74.0,60.2,62.0,37.0,59.7,66.0,22.0,33.3,20.0,23.0,1.0,12.0,72.0,70.0,66.0
BK GAPA Hradec Králové,M. Roub,24,M. Roub,27,25.4,684.8,380.0,14.1,147.0,288.0,51,34.0,103.0,33,52.0,72.0,72.2,65.0,101.0,166.0,37.0,11.0,9.0,31.0,63.0,274.3,21.5,29.6,2.9,12.9,3,383.0,14.2,29.8,34,2.6,28,14,49.8,37.2,13,1.3,0.11,1.19,4.6,2.4,129.0,89.0,69,56.0,24.0,42.9,103.0,34.0,33,8.0,13.0,2.0,8.0,74.0,50.0,76.0
USK Praha,T. Tainamo,25,T. Tainamo,27,25.7,694.5,366.0,13.6,133.0,278.0,47.8,23.0,64.0,35.9,77.0,104.0,74,83.0,108.0,191.0,12.0,14.0,6.0,34.0,66.0,263.8,20.2,28.0,0.9,14.6,8,374.0,13.9,28.6,21,2.1,15,6,59.5,22.6,10,-1.27,-0.97,-0.3,4.9,3.4,121.0,71.0,58.7,93.0,39.0,41.9,64.0,23.0,35.9,8.0,21.0,0.0,5.0,77.0,68.0,74.0
BK Opava,C. Brown Jr,13,C. Brown Jr,27,27.1,731.8,331.0,12.3,132.0,223.0,59.2,26.0,66.0,39.4,41.0,61.0,67.2,58.0,137.0,195.0,30.0,17.0,37.0,46.0,61.0,228.3,16.4,23.7,2.2,14.0,9,340.0,12.6,24.4,25,2.5,14,10,67.9,23.4,10,3.15,-0.97,4.13,5.0,3.1,127.0,92.0,72.4,30.0,14.0,46.7,66.0,26.0,39.4,11.0,27.0,0.0,8.0,72.0,61.0,57.0
BK Olomoucko,K. Filewich,14,K. Filewich,27,28.9,781.5,300.0,11.1,129.0,217.0,59.4,2.0,7.0,28.6,40.0,99.0,40.4,96.0,159.0,255.0,51.0,23.0,17.0,46.0,50.0,202.1,14.2,20.9,3.6,17.8,0,300.0,11.1,20.9,14,2.3,8,9,58.5,13.0,6,0.18,-2.6,2.77,5.0,3.0,155.0,97.0,62.6,54.0,29.0,53.7,7.0,2.0,28.6,16.0,21.0,0.0,9.0,80.0,48.0,41.0
USK Praha,M. Šafařík,5,M. Šafařík,27,25.4,685.3,245.0,9.1,82.0,191.0,42.9,17.0,62.0,27.4,64.0,92.0,69.6,16.0,40.0,56.0,87.0,26.0,3.0,41.0,84.0,246.2,19.2,19.0,6.7,4.3,20,265.0,9.8,20.5,19,2.1,12,7,63.0,17.1,9,-2.39,-4.21,1.81,1.8,2.7,100.0,58.0,58,29.0,7.0,24.1,62.0,17.0,27.4,18.0,16.0,0.0,7.0,32.0,70.0,48.0
USK Praha,D. Vlk,13,D. Vlk,27,23.0,620.6,242.0,9.0,92.0,213.0,43.2,41.0,114.0,36,17.0,22.0,77.3,31.0,86.0,117.0,30.0,16.0,4.0,32.0,64.0,214.7,18.4,20.7,2.6,10.0,4,246.0,9.1,21.0,17,1.7,19,2,42.8,24.9,10,-1.73,-3.13,1.4,3.7,3.7,64.0,37.0,57.8,35.0,14.0,40,114.0,41.0,36,17.0,11.0,0.0,4.0,36.0,51.0,26.0
BK Opava,J. Švandrlík,8,J. Švandrlík,27,21.4,576.9,225.0,8.3,76.0,182.0,41.8,61.0,148.0,41.2,12.0,21.0,57.1,35.0,65.0,100.0,23.0,19.0,6.0,11.0,69.0,160.6,14.6,20.5,2.1,9.1,5,230.0,8.5,20.9,21,2.1,11,4,82.3,13.8,10,2.25,-0.81,3.07,3.4,3.7,20.0,11.0,55,14.0,4.0,28.6,148.0,61.0,41.2,5.0,4.0,0.0,2.0,19.0,40.0,47.0
BK Olomoucko,O. Šiška,3/51/9,O. Šiška,27,23.5,634.2,192.0,7.1,62.0,172.0,36,36.0,119.0,30.3,32.0,43.0,74.4,9.0,52.0,61.0,90.0,22.0,1.0,49.0,56.0,221.7,19.1,16.5,7.7,5.2,11,203.0,7.5,17.4,21,5.2,9,9,81.0,15.0,4,-4.0,-5.87,1.86,1.8,2.6,36.0,20.0,55.6,16.0,6.0,37.5,119.0,36.0,30.3,32.0,15.0,0.0,2.0,25.0,43.0,25.0
SK Slavia Praha,M. Ježek,12,M. Ježek,27,20.2,544.5,185.0,6.9,64.0,141.0,45.4,22.0,61.0,36.1,35.0,61.0,57.4,41.0,34.0,75.0,12.0,16.0,1.0,19.0,53.0,140.0,13.4,17.7,1.1,7.2,0,185.0,6.9,17.7,13,1.9,10,3,57.4,11.3,7,-2.57,-3.27,0.71,3.2,4.1,68.0,38.0,55.9,11.0,4.0,36.4,57.0,21.0,36.8,7.0,8.0,0.0,4.0,25.0,42.0,33.0
SK Slavia Praha,J. Matušík,16,J. Matušík,27,19.3,522.2,131.0,4.9,49.0,127.0,38.6,25.0,76.0,32.9,8.0,11.0,72.7,23.0,33.0,56.0,22.0,14.0,1.0,21.0,88.0,124.6,12.5,13.1,2.2,5.6,5,136.0,5.0,13.6,7,1.4,11,2,29.5,11.9,5,-5.48,-6.62,1.15,2.9,4.3,39.0,20.0,51.3,12.0,4.0,33.3,73.0,25.0,34.2,10.0,8.0,0.0,3.0,22.0,19.0,28.0
Sršni Photomate Písek,J. Zvolánek,31,J. Zvolánek,27,10.8,292.5,98.0,3.6,32.0,81.0,39.5,19.0,59.0,32.2,15.0,17.0,88.2,7.0,21.0,28.0,21.0,15.0,0.0,13.0,44.0,90.7,15.7,17.1,3.7,4.9,3,101.0,3.7,17.6,6,3.0,3,0,100.0,4.0,2,-1.48,-4.95,3.47,2.2,3.8,13.0,10.0,76.9,9.0,3.0,33.3,59.0,19.0,32.2,7.0,5.0,0.0,1.0,10.0,35.0,12.0
PUMPA Basket Brno,T. Jansa,19,T. Jansa,27,8.5,229.6,78.0,2.9,22.0,62.0,35.5,13.0,48.0,27.1,21.0,28.0,75,8.0,24.0,32.0,27.0,9.0,1.0,9.0,26.0,72.3,16.3,17.6,6.1,7.2,3,81.0,3.0,18.3,5,2.5,2,3,75.3,3.3,2,1.14,-2.69,3.83,2.4,3.2,4.0,3.0,75,10.0,6.0,60,48.0,13.0,27.1,6.0,2.0,0.0,1.0,12.0,19.0,13.0
BK Olomoucko,A. Goga,4,A. Goga,27,18.9,509.6,71.0,2.6,25.0,62.0,40.3,15.0,43.0,34.9,6.0,16.0,37.5,17.0,36.0,53.0,46.0,17.0,5.0,27.0,65.0,75.9,8.2,7.6,4.9,5.7,5,76.0,2.8,8.1,4,1.0,4,4,34.7,5.8,4,-4.91,-8.23,3.32,2.6,4.0,18.0,10.0,55.6,1.0,0.0,0,43.0,15.0,34.9,20.0,5.0,0.0,2.0,7.0,14.0,16.0
BK GAPA Hradec Králové,T. Merta,23,T. Merta,27,18.4,496.2,62.0,2.3,18.0,65.0,27.7,8.0,35.0,22.9,18.0,31.0,58.1,25.0,30.0,55.0,39.0,20.0,5.0,26.0,83.0,76.5,8.3,6.7,4.2,5.9,0,62.0,2.3,6.7,2,0.5,2,4,26.6,3.8,4,-6.22,-9.03,2.81,2.8,4.7,24.0,8.0,33.3,6.0,2.0,33.3,35.0,8.0,22.9,14.0,8.0,0.0,4.0,12.0,9.0,13.0
BK Olomoucko,J. Oupoh,7,J. Oupoh,27,3.9,104.0,13.0,0.5,5.0,19.0,26.3,2.0,7.0,28.6,1.0,3.0,33.3,3.0,10.0,13.0,7.0,1.0,0.0,7.0,22.0,23.3,12.3,6.8,3.7,6.8,0,13.0,0.5,6.8,0,0,0,0,0,0.0,0,-12.93,-14.07,1.15,3.1,4.6,8.0,2.0,25,4.0,1.0,25,7.0,2.0,28.6,5.0,1.0,0.0,1.0,2.0,1.0,3.0
SK Slavia Praha,R. Jones,15,R. Jones,26,31.0,805.0,481.0,18.5,172.0,403.0,42.7,50.0,171.0,29.2,87.0,117.0,74.4,41.0,90.0,131.0,113.0,72.0,5.0,78.0,69.0,471.8,30.6,31.2,7.3,8.5,29,510.0,19.6,33.0,30,2.7,26,15,46.0,43.6,11,4.93,0.95,3.98,1.7,1.1,154.0,96.0,62.3,73.0,24.0,32.9,171.0,50.0,29.2,38.0,25.0,1.0,14.0,80.0,147.0,118.0
BK Olomoucko,M. Nelson,0,M. Nelson,26,26.2,682.2,280.0,10.8,105.0,234.0,44.9,17.0,76.0,22.4,53.0,82.0,64.6,24.0,102.0,126.0,37.0,32.0,8.0,45.0,78.0,279.4,22.4,22.3,3.0,10.1,11,291.0,11.2,23.2,22,2.4,14,7,64.4,20.1,9,-3.33,-6.71,3.38,3.5,3.4,98.0,67.0,68.4,60.0,21.0,35,76.0,17.0,22.4,21.0,15.0,0.0,9.0,35.0,88.0,84.0
BK KVIS Pardubice,R. Moffatt,13,R. Moffatt,26,28.8,747.6,266.0,10.2,93.0,218.0,42.7,62.0,164.0,37.8,18.0,27.0,66.7,33.0,93.0,126.0,49.0,44.0,0.0,10.0,60.0,198.6,13.7,18.4,3.4,8.7,5,271.0,10.4,18.7,6,1.0,12,0,25.0,12.0,6,5.43,-0.92,6.35,2.8,3.8,39.0,26.0,66.7,15.0,5.0,33.3,157.0,59.0,37.6,7.0,2.0,0.0,1.0,54.0,83.0,77.0
