Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,UNAST_RIM_MADE,UNAST_3PT_MADE,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Salon Vilpas,Ansley Almonor,0,Ansley Almonor,40,28.6,1142.7,544.0,13.6,180.0,414.0,43.5,91.0,213.0,42.7,93.0,107.0,86.9,67.0,178.0,245.0,42.0,21.0,29.0,62.0,73.0,437.8,19.6,17.4,1.3,7.8,0,544.0,13.6,17.4,0,0,0,0,0,0.0,0,3.04,-0.83,3.87,3.9,3.6,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helsinki Seagulls,Trey Niemi,2,Trey Niemi,40,16.2,646.9,332.0,8.3,116.0,259.0,44.8,48.0,136.0,35.3,52.0,62.0,83.9,19.0,51.0,70.0,65.0,15.0,5.0,65.0,97.0,319.0,25.8,10.9,2.1,2.3,126,458.0,11.4,15.0,2,0.7,4,2,20.5,5.9,3,-2.81,-5.03,2.21,2.7,2.3,84.0,51.0,60.7,21.0,6.0,28.6,136.0,48.0,35.3,40.0,19.0,29.0,30.0,0.0,6.0,42.0,68.0,54.0
Helsinki Seagulls,Osku Heinonen,10,Osku Heinonen,40,23.4,936.1,320.0,8.0,103.0,272.0,37.9,66.0,200.0,33,48.0,53.0,90.6,19.0,56.0,75.0,37.0,23.0,0.0,17.0,76.0,281.6,15.7,10.5,1.2,2.5,92,412.0,10.3,13.5,11,1.0,17,3,30.0,18.3,11,-2.51,-4.68,2.17,2.6,4.1,18.0,12.0,66.7,52.0,23.0,44.2,200.0,66.0,33,6.0,6.0,7.0,10.0,0.0,0.0,47.0,61.0,61.0
Helsinki Seagulls,Justus Kilpinen,40,Justus Kilpinen,40,6.7,267.1,69.0,1.7,21.0,59.0,35.6,10.0,32.0,31.2,17.0,22.0,77.3,18.0,19.0,37.0,7.0,9.0,3.0,3.0,69.0,51.5,10.1,2.3,0.2,1.2,17,86.0,2.1,2.8,2,1.0,2,2,34.7,2.9,2,-5.46,-8.88,3.42,3.6,4.7,20.0,7.0,35,5.0,2.0,40,32.0,10.0,31.2,0.0,0.0,2.0,0.0,0.0,1.0,15.0,3.0,4.0
Korihait,Mikael Aalto,50,Mikael Aalto,39,25.3,985.7,627.0,16.1,217.0,344.0,63.1,10.0,24.0,41.7,183.0,222.0,82.4,110.0,150.0,260.0,45.0,37.0,15.0,85.0,130.0,400.0,20.6,20.1,1.4,8.4,100,727.0,18.6,23.4,53,3.1,28,26,67.2,45.4,17,3.17,-0.71,3.88,4.5,1.9,233.0,157.0,67.4,30.0,13.0,43.3,24.0,10.0,41.7,23.0,0.0,24.0,29.0,2.0,30.0,162.0,117.0,131.0
Salon Vilpas,Jalen Brooks,5,Jalen Brooks,39,27.7,1081.7,616.0,15.8,218.0,432.0,50.5,53.0,141.0,37.6,127.0,198.0,64.1,116.0,210.0,326.0,72.0,71.0,31.0,60.0,96.0,444.6,21.1,19.7,2.3,10.4,123,739.0,18.9,23.6,51,3.2,33,23,59.1,50.1,16,8.11,1.55,6.56,3.8,2.8,160.0,98.0,61.3,86.0,34.0,39.5,141.0,53.0,37.6,51.0,6.0,30.0,21.0,1.0,8.0,160.0,150.0,153.0
Korihait,Jalen Jackson,40,Jalen Jackson,39,29.8,1161.8,445.0,11.4,163.0,360.0,45.3,58.0,155.0,37.4,61.0,82.0,74.4,35.0,176.0,211.0,189.0,97.0,40.0,101.0,109.0,443.6,19.4,14.3,6.1,6.8,330,775.0,19.9,24.9,63,3.3,45,20,58.6,61.8,19,5.1,-2.27,7.37,2.6,2.4,90.0,54.0,60,109.0,46.0,42.2,155.0,58.0,37.4,37.0,37.0,54.0,37.0,0.0,10.0,50.0,122.0,134.0
Salon Vilpas,Ze'Rik Onyema,21,Ze'Rik Onyema,39,18.3,711.9,413.0,10.6,179.0,261.0,68.6,1.0,3.0,33.3,54.0,86.0,62.8,104.0,183.0,287.0,40.0,34.0,42.0,69.0,95.0,253.3,18.2,13.2,1.3,9.2,69,482.0,12.4,15.4,22,2.4,15,7,60.8,22.1,9,7.04,0.13,6.91,5.0,2.2,176.0,123.0,69.9,39.0,17.0,43.6,3.0,1.0,33.3,60.0,0.0,24.0,31.0,0.0,14.0,100.0,82.0,74.0
Korihait,Brian Goracke,21,Brian Goracke,39,21.5,838.7,401.0,10.3,142.0,336.0,42.3,53.0,165.0,32.1,64.0,85.0,75.3,48.0,111.0,159.0,47.0,14.0,17.0,48.0,88.0,358.5,21.7,12.9,1.5,5.1,88,489.0,12.5,15.7,39,2.4,38,4,49.0,41.8,16,-1.52,-3.78,2.26,4.0,3.7,117.0,59.0,50.4,32.0,16.0,50,165.0,53.0,32.1,28.0,11.0,18.0,21.0,0.0,9.0,75.0,114.0,63.0
Korihait,Bojan Sarcévic,7,Bojan Sarcévic,39,23.7,924.9,285.0,7.3,95.0,231.0,41.1,37.0,118.0,31.4,58.0,67.0,86.6,37.0,119.0,156.0,159.0,61.0,12.0,66.0,99.0,277.9,15.2,9.2,5.1,5.0,278,563.0,14.4,18.1,33,2.2,29,6,52.1,33.6,15,2.52,-3.3,5.82,2.2,2.6,65.0,37.0,56.9,41.0,16.0,39,118.0,37.0,31.4,30.0,20.0,46.0,15.0,0.0,5.0,37.0,66.0,70.0
