Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,UNAST_RIM_MADE,UNAST_3PT_MADE,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Korihait,Mikael Aalto,50,Mikael Aalto,32,25.5,816.2,510.0,15.9,176.0,278.0,63.3,8.0,18.0,44.4,150.0,182.0,82.4,84.0,128.0,212.0,31.0,32.0,13.0,74.0,105.0,334.2,20.8,20.0,1.2,8.3,68,578.0,18.1,22.6,42,3.2,23,21,65.1,37.2,13,2.59,-1.23,3.81,4.5,2.1,192.0,128.0,66.7,24.0,8.0,33.3,18.0,8.0,44.4,17.0,0.0,20.0,25.0,1.0,28.0,133.0,100.0,109.0
Korihait,Jalen Jackson,40,Jalen Jackson,32,29.3,936.5,362.0,11.3,134.0,291.0,46,45.0,116.0,38.8,49.0,64.0,76.6,27.0,129.0,156.0,148.0,80.0,31.0,82.0,91.0,359.2,19.5,14.2,5.8,6.1,258,620.0,19.4,24.3,54,3.4,38,17,59.4,51.5,16,4.9,-2.3,7.2,2.5,2.4,73.0,43.0,58.9,96.0,41.0,42.7,116.0,45.0,38.8,29.0,29.0,43.0,32.0,0.0,7.0,41.0,98.0,115.0
Korihait,Brian Goracke,21,Brian Goracke,32,20.9,668.8,351.0,11.0,121.0,284.0,42.6,47.0,136.0,34.6,62.0,78.0,79.5,41.0,88.0,129.0,38.0,11.0,10.0,35.0,70.0,299.8,22.8,13.7,1.5,5.0,70,421.0,13.2,16.5,31,2.4,32,4,45.9,34.8,13,-0.62,-2.65,2.02,3.9,3.5,103.0,50.0,48.5,31.0,15.0,48.4,136.0,47.0,34.6,27.0,10.0,13.0,16.0,0.0,6.0,68.0,99.0,55.0
Tampereen Pyrintö,Valtteri Mervola,5,Valtteri Mervola,32,27.9,894.2,297.0,9.3,112.0,266.0,42.1,34.0,105.0,32.4,39.0,43.0,90.7,18.0,59.0,77.0,118.0,35.0,4.0,52.0,81.0,306.2,17.8,12.1,4.8,3.1,226,523.0,16.3,21.3,19,1.6,19,5,44.8,23.2,12,-1.79,-4.85,3.05,1.8,3.0,82.0,50.0,61,74.0,25.0,33.8,105.0,34.0,32.4,32.0,8.0,36.0,10.0,0.0,6.0,46.0,54.0,47.0
Kauhajoki,Eemi Luukkonen,7,Eemi Luukkonen,32,26.0,833.4,276.0,8.6,112.0,238.0,47.1,24.0,78.0,30.8,28.0,54.0,51.9,59.0,110.0,169.0,64.0,22.0,13.0,68.0,97.0,259.9,16.4,11.3,2.6,6.9,149,425.0,13.3,17.4,24,2.2,15,5,69.8,23.2,11,-2.4,-6.13,3.73,4.0,3.6,123.0,65.0,52.8,24.0,11.0,45.8,78.0,24.0,30.8,31.0,1.0,25.0,30.0,0.0,13.0,77.0,57.0,53.0
Kauhajoki,Oliver Kandén,14,Oliver Kandén,32,28.0,895.6,275.0,8.6,88.0,216.0,40.7,61.0,161.0,37.9,38.0,45.0,84.4,32.0,77.0,109.0,23.0,16.0,3.0,16.0,51.0,211.0,12.4,11.2,0.9,4.5,51,326.0,10.2,13.3,31,2.8,17,4,82.6,20.8,11,-0.38,-3.16,2.78,3.1,4.1,36.0,20.0,55.6,18.0,6.0,33.3,161.0,61.0,37.9,9.0,16.0,10.0,6.0,0.0,0.0,55.0,76.0,50.0
Korihait,Bojan Sarcévic,7,Bojan Sarcévic,32,23.7,759.3,225.0,7.0,76.0,180.0,42.2,28.0,89.0,31.5,45.0,50.0,90,31.0,98.0,129.0,135.0,52.0,10.0,55.0,79.0,217.0,14.5,8.8,5.3,5.0,233,458.0,14.3,17.9,21,1.9,18,2,55.6,20.9,11,2.98,-3.01,5.99,2.2,2.5,54.0,32.0,59.3,30.0,11.0,36.7,89.0,28.0,31.5,26.0,17.0,38.0,13.0,0.0,4.0,31.0,54.0,62.0
Kauhajoki,Antti Ahonen,8,Antti Ahonen,32,18.6,595.7,216.0,6.8,74.0,219.0,33.8,47.0,149.0,31.5,21.0,26.0,80.8,24.0,82.0,106.0,37.0,12.0,2.0,34.0,75.0,230.8,20.3,8.8,1.5,4.3,87,303.0,9.5,12.4,18,2.0,13,3,62.8,16.3,9,-3.88,-6.3,2.42,3.5,4.1,54.0,23.0,42.6,12.0,2.0,16.7,149.0,47.0,31.5,14.0,4.0,18.0,10.0,0.0,6.0,50.0,27.0,32.0
Korihait,Roni Ahvenjärvi,6,Roni Ahvenjärvi,32,7.4,237.5,78.0,2.4,31.0,64.0,48.4,9.0,29.0,31,7.0,9.0,77.8,14.0,25.0,39.0,8.0,7.0,2.0,12.0,36.0,63.3,13.6,3.1,0.3,1.5,16,94.0,2.9,3.7,0,0,0,0,0,0.0,0,-2.93,-5.9,2.97,3.5,4.2,20.0,17.0,85,6.0,1.0,16.7,29.0,9.0,31,0.0,1.0,5.0,4.0,0.0,3.0,13.0,10.0,5.0
Korihait,Joni Herrala,8,Joni Herrala,32,12.1,387.0,44.0,1.4,16.0,54.0,29.6,7.0,35.0,20,5.0,7.0,71.4,10.0,32.0,42.0,45.0,15.0,2.0,17.0,39.0,61.5,8.1,1.7,1.8,1.6,86,130.0,4.1,5.1,7,2.3,6,0,58.3,6.0,3,-2.62,-6.65,4.03,2.3,4.3,10.0,7.0,70,9.0,2.0,22.2,35.0,7.0,20,2.0,2.0,13.0,2.0,0.0,2.0,9.0,8.0,10.0
