Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Kobrat,23,Jaquan Carlos,,17,33.4,567.7,398,23.4,146,313,46.6,41,99,41.4,65,80,81.2,16,51,67,106,15,3,56,34,53.2,57.2,31.5,98.5,29.7,7.4,3.0,9.0,6.1,39.2,1.3,0.5,13.9,0.26,4.83,4.71,0.12,110,57,51.8,98,44,44.9,99,41,41.4,31,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
KTP-Basket,7,Remu Raitanen,,18,22.4,403.9,174,9.7,65,149,43.6,10,53,18.9,34,42,81.0,28,93,121,26,10,7,15,28,47.0,51.9,19.4,95.4,12.4,3.8,6.7,22.8,14.6,11.1,1.3,1.6,8.2,0.28,4.71,1.4,3.31,63,42,66.7,21,5,23.8,53,10,18.9,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salon Vilpas,22,Eero Innamaa,,30,21.8,654.9,161,5.4,64,140,45.7,15,52,28.8,18,31,58.1,40,59,99,71,17,4,23,51,51.1,52.4,11.5,91.1,6.9,2.2,6.0,8.8,7.4,15.1,1.3,0.6,13.0,0.22,4.66,2.18,2.49,48,28,58.3,32,15,46.9,52,15,28.8,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kataja Basket,32,Rahlir Hollis-Jefferson,,5,26.2,130.8,68,13.6,26,58,44.8,3,13,23.1,13,15,86.7,7,17,24,10,3,3,5,12,47.4,52.6,24.6,97.7,18.5,3.5,5.8,13.5,9.7,11.8,1.2,2.4,7.2,0.26,4.65,2.88,1.77,27,14,51.9,16,7,43.8,13,3,23.1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tapiolan Honka,35,Isaiah Kelly,,30,24.9,748.1,365,12.2,146,294,49.7,29,86,33.7,44,93,47.3,65,130,195,97,28,35,85,82,54.6,54.5,23.2,86.9,14.6,3.4,8.2,16.5,12.3,20.6,1.8,4.5,20.2,0.32,4.56,1.5,3.06,159,90,56.6,26,10,38.5,86,29,33.7,48,21,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
Kauhajoki,22,Christian Davis,,14,25.3,354.3,114,8.1,40,109,36.7,16,57,28.1,18,25,72.0,26,53,79,23,29,7,17,29,44.0,47.5,17.0,83.2,10.6,5.3,7.7,15.4,11.6,10.2,4.3,2.0,12.4,0.23,4.55,0.57,3.98,42,20,47.6,7,4,57.1,57,16,28.1,9,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Kataja Basket,23,Thomas Tumba,,22,24.0,528.9,174,7.9,62,133,46.6,33,87,37.9,17,24,70.8,27,39,66,20,13,20,18,43,59.0,60.6,13.4,107.7,10.3,5.2,5.2,7.8,6.5,5.6,1.3,3.6,11.1,0.18,4.27,2.59,1.68,24,15,62.5,19,11,57.9,87,33,37.9,15,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KTP-Basket,2,Koen Sapwell,,28,24.9,695.9,391,14.0,135,324,41.7,36,124,29.0,85,102,83.3,20,69,89,54,32,5,60,82,47.2,53.0,27.0,91.2,18.3,5.8,2.8,9.9,6.3,14.4,2.4,0.7,14.0,0.31,4.23,0.88,3.35,129,71,55,61,22,36.1,124,36,29,31,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bisons Loimaa,33,Robert Hall III,,30,25.4,761.4,269,9.0,98,243,40.3,45,141,31.9,28,38,73.7,22,62,84,82,27,10,37,67,49.6,51.8,17.2,90.7,11.7,6.1,2.9,8.2,5.6,16.1,1.8,1.3,12.5,0.16,4.03,2.17,1.86,51,35,68.6,45,14,31.1,141,45,31.9,22,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
KTP-Basket,35,Jesper Granlund,,29,26.6,770.2,218,7.5,83,185,44.9,19,66,28.8,33,44,75.0,36,52,88,32,39,10,28,72,50.0,53.3,13.2,93.8,9.8,3.0,4.5,6.7,5.6,6.6,2.6,1.2,12.1,0.24,3.97,0.28,3.69,72,46,63.9,40,14,35,66,19,28.8,8,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Bisons Loimaa,1,Craig LeCesne,,12,27.6,331.1,98,8.2,34,81,42.0,9,32,28.1,21,28,75.0,18,33,51,25,9,10,13,31,47.5,52.5,14.3,92.2,10.7,3.5,5.6,10.9,8.1,11.3,1.4,2.8,12.2,0.35,3.96,1.9,2.06,25,12,48,19,8,42.1,32,9,28.1,7,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Lahti Basketball,14,Sahmi Willoughby,,6,16.7,100.5,52,8.7,21,41,51.2,2,9,22.2,8,10,80.0,23,16,39,8,5,5,5,14,53.7,57.3,20.8,103.2,10.9,1.9,23.4,15.3,19.2,12.4,2.5,4.6,9.9,0.24,3.95,2.44,1.51,12,8,66.7,14,7,50,9,2,22.2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Tampereen Pyrintö,5,Valtteri Mervola,,32,27.9,894.2,297,9.3,112,266,42.1,34,105,32.4,39,43,90.7,18,59,77,118,35,4,52,81,48.5,52.1,16.9,88.2,12.2,4.3,2.0,7.0,4.4,20.9,2.1,0.5,15.4,0.16,3.9,0.96,2.94,82,50,61,74,25,33.8,105,34,32.4,36,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Kauhajoki,32,Aleksi Riihimäki,,3,9.6,28.8,19,6.3,7,14,50.0,3,9,33.3,2,4,50.0,2,5,7,0,3,2,0,2,60.7,60.3,25.1,120.6,8.4,4.0,7.0,17.1,12.1,0.0,5.5,7.1,0.0,0.29,3.75,0.98,2.78,5,4,80,0,0,0,9,3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kouvot,8,Tobias Rotegård,,27,26.1,703.9,331,12.3,104,250,41.6,70,178,39.3,53,59,89.8,25,96,121,70,28,9,53,72,55.6,60.0,19.7,100.6,14.7,7.9,3.3,12.4,7.9,16.2,1.9,1.2,16.1,0.24,3.51,0.94,2.57,47,26,55.3,22,8,36.4,178,70,39.3,36,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Korihait,13,Jamir Harris,,21,21.1,442.9,239,11.4,83,190,43.7,38,105,36.2,35,42,83.3,6,21,27,38,14,0,31,22,53.7,57.3,23.8,99.8,14.2,6.2,1.5,4.9,3.3,13.5,1.6,0.0,12.9,0.22,3.34,2.12,1.22,45,27,60,37,16,43.2,105,38,36.2,12,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
