# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 182
# Qualified players exported: 69
# Total stints used: 1690
# Garbage time stints excluded: 63
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Korihait,50,Mikael Aalto,468,3.32,2.53,5.85
Kataja Basket,2,De'Vion Harmon,262,2.93,2.66,5.59
KTP-Basket,44,Hannes Pöllä,436,-0.71,4.82,4.11
Korihait,7,Bojan Sarcévic,741,1.49,2.16,3.65
Kauhajoki,22,Christian Davis,389,1.19,1.75,2.94
Salon Vilpas,22,Eero Innamaa,567,1.42,1.47,2.9
Kataja Basket,10,Eetu Lähdetniemi,252,0.77,2.12,2.89
Tapiolan Honka,3,Taye Donald,406,2.73,0.1,2.83
Salon Vilpas,21,Ze'Rik Onyema,254,2.97,-0.43,2.55
Kauhajoki,8,Antti Ahonen,595,2.48,-0.09,2.39
Korihait,13,Ville Tahvanainen,395,1.94,0.04,1.99
Tampereen Pyrintö,21,Riku Laine,401,0.66,1.14,1.8
Kauhajoki,7,Eemi Luukkonen,724,-0.12,1.91,1.79
Salon Vilpas,5,Jalen Brooks,557,0.8,0.95,1.75
Tampereen Pyrintö,11,Ahren Freeman,430,0.85,0.87,1.72
Helsinki Seagulls,0,Chrysostom Chukwuma,337,0.76,0.81,1.57
Helsinki Seagulls,55,Christian Keeling,299,0.29,1.2,1.49
Korihait,40,Jalen Jackson,838,0.79,0.59,1.38
KTP-Basket,8,Jayden Taylor,459,-0.78,2.15,1.37
KTP-Basket,2,Koen Sapwell,293,0.4,0.77,1.17
Tapiolan Honka,35,Isaiah Kelly,384,0.86,0.16,1.02
Korihait,20,Frank Champion,711,0.02,0.89,0.91
Salon Vilpas,4,Mikko Koivisto,252,1.82,-0.95,0.87
Salon Vilpas,0,Ansley Almonor,816,0.82,-0.01,0.81
Kouvot,2,Brandon Stroud,340,0.24,0.41,0.65
Kauhajoki,23,Ty Berry,571,-1.62,2.22,0.59
Bisons Loimaa,0,Jalin Anderson,363,2.11,-1.51,0.59
Kataja Basket,45,Henri Permanto,414,0.53,-0.04,0.49
Kataja Basket,55,Henri Kantonen,456,-0.56,1.01,0.45
Kouvot,33,Tai Bibbs,253,0.1,0.33,0.43
Bisons Loimaa,31,Dean Keeler,333,1.71,-1.3,0.41
Tapiolan Honka,33,David Gonzalvez,488,0.51,-0.23,0.28
Helsinki Seagulls,40,Justus Kilpinen,254,0.3,-0.03,0.27
Tampereen Pyrintö,13,Kaleb Warner,319,0.98,-0.71,0.27
Korihait,8,Joni Herrala,285,0.31,-0.25,0.05
Kauhajoki,35,Aamos Laavainen,431,-1.62,1.64,0.02
Kauhajoki,4,Ike Nweke,594,-0.18,-0.06,-0.24
Tapiolan Honka,2,Alvar Peltoniemi,682,-0.2,-0.2,-0.4
Lahti Basketball,1,Arttu Saarijärvi,327,0.34,-0.82,-0.48
Kauhajoki,25,Kalle Koivunen,393,-1.71,1.2,-0.51
Salon Vilpas,20,Luukas Vaara,371,-1.67,1.0,-0.67
Lahti Basketball,95,Kalle Peltonen,323,0.3,-1.03,-0.73
KTP-Basket,24,Aaron Carver,526,-1.11,0.33,-0.78
KTP-Basket,35,Jesper Granlund,404,-3.14,2.3,-0.84
Lahti Basketball,0,Jehloni James,620,0.98,-1.87,-0.89
Tapiolan Honka,10,Riku Korhonen,424,0.41,-1.32,-0.91
Tampereen Pyrintö,1,Jared Billups,592,-2.81,1.9,-0.91
Tapiolan Honka,14,Emil Uotila,423,-1.56,0.18,-1.38
Kauhajoki,14,Oliver Kandén,635,-2.57,1.18,-1.39
Korihait,0,Bobby Planutis,295,-1.01,-0.49,-1.49
Tampereen Pyrintö,5,Valtteri Mervola,395,-2.72,1.08,-1.64
Lahti Basketball,34,Max Brooks,271,0.81,-2.5,-1.69
Tapiolan Honka,5,Alvan Laavainen,279,-1.41,-0.31,-1.72
Korihait,13,Jamir Harris,526,-0.0,-2.09,-2.1
Tapiolan Honka,7,Aj Ferguson,487,-1.61,-0.49,-2.1
Kouvot,22,Aarni Korkiatupa,389,-0.37,-1.97,-2.34
Kobrat,3,Juho Lehtoranta,417,-0.16,-2.48,-2.64
Korihait,21,Brian Goracke,713,-1.68,-1.07,-2.75
Kobrat,21,Bobby Planutis,326,-0.08,-2.75,-2.83
Kauhajoki,5,Juuso Salmi,268,-1.91,-1.51,-3.43
Salon Vilpas,14,Sebastian Lindberg,296,-2.25,-1.2,-3.45
Salon Vilpas,28,Daniel Rantapaju,359,-1.04,-2.48,-3.52
Kobrat,15,Efton Reid,402,-1.75,-1.94,-3.68
Kataja Basket,5,Joonas Timonen,286,-2.34,-1.53,-3.87
Lahti Basketball,4,Luerensley Williams III,446,0.01,-3.92,-3.91
KTP-Basket,0,Beon Riley,263,-0.57,-3.34,-3.91
Kobrat,23,Jaquan Carlos,307,-0.89,-3.04,-3.94
Tampereen Pyrintö,15,Erik Muhonen,545,-1.37,-2.85,-4.22
Kobrat,7,Damian Dunn,301,-2.61,-1.63,-4.24
