Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
London Lions,21,Aaryndeep Rai,,1,26.1,26.1,7,7.0,3,5,60.0,1,1,100.0,0,1,0.0,3,4,7,1,2,3,2,3,70.0,64.3,12.9,94.1,9.9,1.4,12.1,19.8,15.6,5.2,4.4,12.4,26.9,0.2,11.57,3.07,8.51,4,2,50,0,0,0,1,1,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheshire Phoenix,13,Patrick Robinson,,30,26.1,782.2,603,20.1,207,348,59.5,27,63,42.9,162,222,73.0,39,86,125,135,25,4,63,51,63.4,67.6,27.5,118.5,24.5,2.6,4.9,11.3,8.0,29.7,1.6,0.5,12.4,0.64,10.82,7.7,3.11,216,148,68.5,69,32,46.4,63,27,42.9,20,33,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,15,Chaundee Brown Jr,,13,25.1,326.8,185,14.2,71,122,58.2,18,47,38.3,25,31,80.6,15,43,58,16,7,2,5,25,65.6,68.2,20.5,131.5,19.0,4.8,5.5,14.3,10.1,8.6,1.2,0.7,3.6,0.25,9.74,4.68,5.06,54,42,77.8,21,11,52.4,47,18,38.3,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,1,Joel Scott,,18,24.3,437.7,252,14.0,93,170,54.7,16,41,39.0,50,66,75.8,44,61,105,21,13,6,21,40,59.4,63.3,23.8,114.5,19.1,3.1,11.9,15.6,13.8,8.6,1.6,1.5,9.5,0.39,8.69,3.92,4.77,103,63,61.2,26,14,53.8,41,16,39,7,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol Flyers,22,Joseph Anderson,,28,30.5,853.4,373,13.3,139,331,42.0,56,175,32.0,39,48,81.2,12,55,67,152,51,1,39,40,50.5,53.0,20.7,95.4,17.4,8.2,1.4,6.9,4.1,31.9,3.2,0.1,10.0,0.15,8.57,3.91,4.66,78,55,70.5,78,28,35.9,175,56,32,27,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Leicester Riders,13,Donald Carey Jr,,16,32.3,516.3,259,16.2,81,183,44.3,32,85,37.6,65,73,89.0,13,59,72,114,28,0,63,28,53.0,60.2,24.3,93.1,20.9,6.9,2.7,13.0,7.7,36.5,2.8,0.0,22.7,0.4,8.25,4.58,3.68,64,35,54.7,34,14,41.2,85,32,37.6,35,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Surrey 89ers,12,Kino Lily Jr,,29,34.4,996.6,503,17.3,183,399,45.9,103,224,46.0,34,44,77.3,14,61,75,122,31,1,54,31,58.8,60.1,21.3,106.5,22.3,9.9,1.5,6.3,4.0,20.3,1.6,0.1,11.4,0.11,8.22,6.37,1.85,51,24,47.1,124,56,45.2,224,103,46,27,22,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Basketball,0,Patrick Smith Jr,,29,25.2,730.5,391,13.5,135,289,46.7,65,153,42.5,56,67,83.6,24,90,114,101,31,6,48,47,58.0,61.4,22.3,106.7,17.0,6.7,3.4,12.1,7.9,22.1,2.2,0.8,13.1,0.23,7.86,4.91,2.95,64,40,62.5,72,30,41.7,153,65,42.5,23,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,33,Shavar Reynolds Jr,,23,22.6,518.9,229,10.0,87,187,46.5,19,44,43.2,36,41,87.8,16,28,44,113,14,1,37,56,51.6,55.8,22.2,94.6,13.5,2.6,3.6,6.0,4.8,37.0,1.5,0.2,15.3,0.22,7.74,2.46,5.28,54,26,48.1,89,42,47.2,44,19,43.2,26,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
B. Braun Sheffield Sharks,1,Dirk Williams,,28,32.1,899.5,410,14.6,147,318,46.2,69,169,40.8,47,64,73.4,12,102,114,76,26,23,39,47,57.1,59.2,19.8,106.4,19.2,7.9,1.5,11.5,6.7,14.2,1.5,2.7,10.1,0.2,7.59,4.55,3.04,80,49,61.3,69,29,42,169,69,40.8,16,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
