Team,Lineup,GAMES,TOTAL_TIME,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,NET_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Valencia Basket,"Brancou Badio, Kameron Taylor, Darius Thompson, Nate Reuvers, Jaime Pradilla",10,2362,97,37,76,48.7,13,32,40.6,10,12,83.3,31,8,39,13,10,1,24,37,71,73.4,73.3,73.6,32.8,32.6,57.2,59.7,35.1,79.5,25.8,20.3,15.8,42.1,134.5,71,28,82,34.1,7,30,23.3,8,12,66.7,23,8,31,4,6,2,28,29,68,38.4,40.7,24.3,74.2,36.6,98.1,36.5,11,4,36.4,33,20,60.6,32,13,40.6,0,0,0,24,12,1,8.3,40,20,50,30,7,23.3,0,0,0,28
Surne Bilbao,"Darrun Hilliard, Luke Petrasek, Melwin Pantzar, Margiris Normantas, Tryggvi Hlinason",8,2125,71,24,54,44.4,6,17,35.3,17,24,70.8,14,8,22,4,4,3,24,23,68,75.1,76.9,73.3,31.2,32.7,50,55,16.7,63.6,24.2,25.9,44.4,31.5,104.2,95,31,68,45.6,16,31,51.6,17,18,94.4,25,8,33,5,12,1,19,24,65,57.4,62.6,20,75.8,45.6,146.3,-42.1,8,4,50,29,14,48.3,17,6,35.3,0,0,0,24,15,4,26.7,22,11,50,31,16,51.6,0,0,0,19
Casademont Zaragoza,"Devin Robinson, Bojan Dubljevic, Trae Bell-Haynes, DJ Stephens, Santi Yusta",10,2093,87,30,71,42.3,7,24,29.2,20,30,66.7,22,6,28,9,4,1,17,33,61,73.9,71.8,76,33.4,31.6,47.2,51.7,30,88,25,15.4,42.3,33.8,139,67,22,62,35.5,10,26,38.5,13,19,68.4,18,3,21,3,6,1,28,25,60,43.5,47.6,28.5,75,41.9,101.1,37.9,15,3,20,32,20,62.5,24,7,29.2,0,0,0,17,10,0,0,26,12,46.2,26,10,38.5,0,0,0,28
Recoletas Salud San Pablo Burgos,"Jermaine Samuels Jr, Leo Meindl, Luke Fischer, Jhivvan Jackson, Jon Axel Gudmundsson",8,1750,73,25,53,47.2,6,16,37.5,17,20,85,17,7,24,4,5,0,19,23,60,79.9,83.9,75.8,28.6,31.7,52.8,59.1,16,65.4,33.3,22.4,37.7,30.2,119.3,76,28,59,47.5,12,26,46.2,8,10,80,14,9,23,8,10,0,14,19,58,57.6,59.9,18.1,66.7,44.1,137.5,-18.2,7,0,0,30,19,63.3,16,6,37.5,0,0,0,19,7,0,0,26,16,61.5,26,12,46.2,0,0,0,14
Río Breogán,"Bakary Dibba, Keandre Cook, Danko Brankovic, DeWayne Russell, Arturs Kurucs",9,1784,66,25,76,32.9,5,22,22.7,11,13,84.6,20,3,23,8,3,1,20,19,60,72.3,80.4,64.2,29.9,37.4,36.2,40.4,32,76.9,15,18.2,17.1,28.9,110.5,73,29,69,42,11,26,42.3,4,7,57.1,17,6,23,7,7,0,12,26,48,50,50.6,14.3,85,37.7,153,-42.6,22,6,27.3,32,14,43.8,22,5,22.7,0,0,0,20,11,1,9.1,32,17,53.1,26,11,42.3,0,0,0,12
Bàsquet Girona,"Otis Livingston, Martinas Geben, Sergi Martínez, Mindaugas Susinskas, Derek Needham",8,2668,99,37,87,42.5,17,39,43.6,8,10,80,35,9,44,10,13,0,19,26,59,63.5,61.9,65.1,38.8,36.9,52.3,54.2,27,77.8,23.7,15.8,11.5,44.8,143.9,78,24,86,27.9,8,33,24.2,22,25,88,29,10,39,5,5,2,26,28,65,32.6,40.2,21.1,76.3,38.4,107.8,36.1,16,5,31.2,32,15,46.9,39,17,43.6,0,0,0,19,14,0,0,39,16,41,33,8,24.2,0,0,0,26
Bàsquet Girona,"Otis Livingston, Martinas Geben, Sergi Martínez, Pep Busquets, Derek Needham",12,2506,90,28,71,39.4,9,26,34.6,25,32,78.1,18,10,28,11,7,0,14,33,59,67.3,58.8,75.8,40.8,31.7,45.8,52.9,39.3,81.8,27,12.7,45.1,36.6,146.5,100,34,81,42,18,35,51.4,14,20,70,27,4,31,9,15,2,26,24,75,53.1,55.7,22.5,73,43.2,126.4,20.1,13,4,30.8,32,15,46.9,26,9,34.6,0,0,0,14,18,3,16.7,28,13,46.4,35,18,51.4,0,0,0,26
Casademont Zaragoza,"Devin Robinson, Bojan Dubljevic, Trae Bell-Haynes, Santi Yusta, Miguel González",8,2227,73,30,76,39.5,3,21,14.3,10,12,83.3,27,13,40,6,1,1,19,34,57,72,67.2,76.8,35.7,31.2,41.4,44.9,20,77.1,32.5,17.9,15.8,27.6,117.2,73,29,71,40.8,6,26,23.1,9,15,60,27,8,35,8,3,0,24,25,71,45.1,47,23.6,67.5,36.6,102.4,14.7,11,2,18.2,44,25,56.8,21,3,14.3,0,0,0,19,13,4,30.8,32,19,59.4,26,6,23.1,0,0,0,24
Río Breogán,"Bakary Dibba, Francis Alonso, Aleksandar Aranitovic, Jordan Sakho, Dominik Mavra",13,2059,72,26,62,41.9,5,20,25,15,20,75,20,4,24,10,4,2,19,26,56,72.1,68.8,75.4,34.9,31.8,46,50.8,38.5,80,17.4,19,32.3,32.3,122.1,89,28,67,41.8,6,27,22.2,27,39,69.2,19,5,24,11,6,1,15,33,60,46.3,52.9,15.1,82.6,40.3,137.6,-15.5,11,2,18.2,31,19,61.3,20,5,25,0,0,0,19,18,7,38.9,22,15,68.2,27,6,22.2,0,0,0,15
Coviran Granada,"Matt Thomas, L. Costa, William Howard, Luka Bozic, Babatunde Olumuyiwa",5,1900,66,21,55,38.2,9,19,47.4,15,17,88.2,17,7,24,5,9,0,18,28,54,70.8,70.4,71.1,34.1,33.7,46.4,52.8,23.8,68,28,21.1,30.9,34.5,118.4,59,23,55,41.8,7,22,31.8,6,9,66.7,18,8,26,6,6,0,22,18,51,48.2,50,27.2,72,40,104.8,13.6,12,4,33.3,24,8,33.3,19,9,47.4,0,0,0,18,9,2,22.2,24,14,58.3,22,7,31.8,0,0,0,22
Dreamland Gran Canaria,"Mike Tobey, L. Labeyrie, Braian Angola, Andrew Albicy, Nico Brussino",10,2354,67,24,74,32.4,7,34,20.6,12,13,92.3,19,6,25,7,6,2,22,26,54,63.7,62.3,65.2,38.6,36.8,37.2,42,29.2,76,18.2,20.2,17.6,45.9,109.7,80,29,66,43.9,8,21,38.1,14,19,73.7,27,6,33,11,7,4,22,23,62,50,53.8,22.8,81.8,31.8,125.1,-15.3,17,6,35.3,23,11,47.8,34,7,20.6,0,0,0,22,10,2,20,35,19,54.3,21,8,38.1,0,0,0,22
Río Breogán,"Francis Alonso, Aleksandar Aranitovic, Dominik Mavra, Danko Brankovic, Mihajlo Andric",9,2069,91,31,79,39.2,9,27,33.3,20,22,90.9,21,5,26,13,6,0,13,36,53,71.4,69.8,72.9,34.4,32.9,44.9,51.3,41.9,80.8,21.7,11.3,27.8,34.2,151.2,84,28,61,45.9,15,31,48.4,13,17,76.5,18,5,23,4,13,6,22,24,59,58.2,61.3,24.3,78.3,50.8,133.7,17.5,19,4,21.1,33,18,54.5,27,9,33.3,0,0,0,13,10,3,30,20,10,50,31,15,48.4,0,0,0,22
Surne Bilbao,"Bassala Bagayoko, Luke Petrasek, Melwin Pantzar, Aleix Font, Justin Jaworski",7,2467,63,23,78,29.5,9,31,29,8,13,61.5,26,7,33,8,8,0,24,24,53,60.2,59.7,60.8,40.2,39.5,35.3,37.6,34.8,78.8,16.7,20.7,16.7,39.7,102.7,81,30,82,36.6,11,26,42.3,10,11,90.9,35,7,42,8,9,2,22,23,55,43.3,46.6,20.2,83.3,31.7,129.7,-27,15,4,26.7,32,10,31.2,31,9,29,0,0,0,24,16,3,18.8,40,16,40,26,11,42.3,0,0,0,22
Coviran Granada,"Elias Valtonen, Matt Thomas, Jonathan Rousselle, Luka Bozic, Zach Hankins",6,2129,73,26,67,38.8,7,19,36.8,14,19,73.7,21,8,29,6,5,0,20,25,52,67.2,67.6,66.8,35.5,35.9,44,48.4,23.1,80.8,24.2,19.7,28.4,28.4,121.8,72,25,60,41.7,11,27,40.7,11,15,73.3,25,5,30,6,7,0,21,28,60,50.8,54.1,24,75.8,45,121.6,0.3,12,2,16.7,36,17,47.2,19,7,36.8,0,0,0,20,9,2,22.2,24,12,50,27,11,40.7,0,0,0,21
Joventut Badalona,"Henri Drell, Ludde Hakanson, Cameron Hunt, Simon Birgander, Adam Hanga",5,2144,62,25,59,42.4,6,24,25,6,7,85.7,22,2,24,10,3,0,26,21,52,59.5,65.4,53.5,36.7,44.8,47.5,49.9,40,81.5,7.4,26.5,11.9,40.7,106.1,72,27,74,36.5,12,25,48,6,10,60,25,5,30,7,10,1,16,30,44,44.6,45.9,16.9,92.6,33.8,150.5,-44.4,7,2,28.6,28,17,60.7,24,6,25,0,0,0,26,16,3,18.8,33,12,36.4,25,12,48,0,0,0,16
Barça,"Kevin Punter, Tomas Satoransky, Willy Hernangómez, Myles Cale, Miles Norris",6,1889,81,30,52,57.7,16,24,66.7,5,7,71.4,15,4,19,6,8,0,12,22,51,67.3,64.8,69.8,37.0,34.4,73.1,73.5,20,68.2,22.2,16.4,13.5,46.2,158.7,70,27,53,50.9,6,18,33.3,10,15,66.7,14,7,21,8,6,0,17,20,58,56.6,58.7,22.2,77.8,34,127.4,31.4,5,1,20,23,13,56.5,24,16,66.7,0,0,0,12,9,4,44.4,26,17,65.4,18,6,33.3,0,0,0,17
Hiopos Lleida,"James Batemon, Atoumane Diagne, Melvin Ejim, Caleb Agada, Oriol Paulí",10,1177,59,20,47,42.6,6,11,54.5,13,18,72.2,12,1,13,3,4,0,15,20,51,80.7,98.4,62.9,24.4,38.1,48.9,53.7,15,75,7.1,20.6,38.3,23.4,122.3,44,15,36,41.7,3,13,23.1,11,13,84.6,13,4,17,5,2,0,10,26,39,45.8,52.7,19.3,92.9,36.1,142.6,-20.3,10,1,10,26,13,50,11,6,54.5,0,0,0,15,6,1,16.7,17,11,64.7,13,3,23.1,0,0,0,10
Surne Bilbao,"Martin Krampelj, Darrun Hilliard, Melwin Pantzar, Margiris Normantas, Tryggvi Hlinason",9,1925,74,29,65,44.6,9,28,32.1,7,13,53.8,24,7,31,7,7,0,13,29,51,61.6,63.2,60.1,38.0,39.9,51.5,52.3,24.1,85.7,21.9,14.3,20,43.1,145.9,59,22,58,37.9,8,20,40,7,12,58.3,25,4,29,6,7,1,15,30,43,44.8,46.6,19.2,78.1,34.5,122.4,23.5,15,7,46.7,22,13,59.1,28,9,32.1,0,0,0,13,10,3,30,28,11,39.3,20,8,40,0,0,0,15
Recoletas Salud San Pablo Burgos,"Jermaine Samuels Jr, Gonzalo Corbalán, Raul Neto, Leo Meindl, Ethan Happ",7,1801,67,29,68,42.6,5,11,45.5,4,8,50,14,8,22,8,4,0,14,19,49,74.5,73,76,32.9,31.6,46.3,46.8,27.6,73.7,29.6,15,11.8,16.2,122.3,73,26,56,46.4,8,22,36.4,13,15,86.7,19,5,24,6,7,1,17,20,52,53.6,58.3,21.4,70.4,39.3,128,-5.7,14,3,21.4,43,21,48.8,11,5,45.5,0,0,0,14,10,2,20,24,16,66.7,22,8,36.4,0,0,0,17
Unicaja,"T. Pérez, Olek Balcerowski, Tyler Kalinoski, Kendrick Perry, Jonathan Barreiro",11,1453,39,14,42,33.3,4,16,25,7,9,77.8,17,4,21,3,2,0,22,16,49,76.5,78.6,74.3,30.5,32.3,38.1,42.4,21.4,68,21.1,31,21.4,38.1,82,59,22,41,53.7,6,13,46.2,9,16,56.2,15,8,23,9,5,0,13,21,49,61,61.4,21.3,78.9,31.7,131.1,-49.2,6,0,0,20,10,50,16,4,25,0,0,0,22,7,4,57.1,21,12,57.1,13,6,46.2,0,0,0,13
Joventut Badalona,"Yannick Kraag, Cameron Hunt, Ante Tomic, Adam Hanga, Ricky Rubio",10,1382,49,15,50,30,4,16,25,15,20,75,10,3,13,7,2,0,12,22,48,75,76.5,73.6,31.4,32.6,34,41.7,46.7,71.4,13.6,15.4,40,32,111.2,64,19,50,38,5,14,35.7,21,25,84,19,4,23,6,4,2,10,25,46,43,52.5,14.1,86.4,28,151.1,-39.9,11,2,18.2,23,9,39.1,16,4,25,0,0,0,12,15,4,26.7,21,10,47.6,14,5,35.7,0,0,0,10
Joventut Badalona,"Ludde Hakanson, S. Dekker, Cameron Hunt, Simon Birgander, Adam Hanga",3,1622,69,25,54,46.3,12,19,63.2,7,7,100,20,5,25,9,9,0,18,16,47,70.1,77.1,63.2,31.1,38.0,57.4,60.4,36,74.1,31.2,21.4,13,35.2,132.5,33,12,46,26.1,1,12,8.3,8,13,61.5,11,7,18,1,0,0,16,22,34,27.2,31.9,23.6,68.8,26.1,77.3,55.2,11,2,18.2,24,11,45.8,19,12,63.2,0,0,0,18,8,0,0,26,11,42.3,12,1,8.3,0,0,0,16
Recoletas Salud San Pablo Burgos,"Jermaine Samuels Jr, Leo Meindl, Ethan Happ, Jhivvan Jackson, Jon Axel Gudmundsson",5,1441,57,21,51,41.2,5,13,38.5,10,13,76.9,11,9,20,10,4,0,16,22,46,78.9,79.1,78.8,30.3,30.5,46.1,50.2,47.6,78.6,40.9,19.3,25.5,25.5,120,53,22,41,53.7,7,15,46.7,2,3,66.7,13,3,16,10,6,1,17,19,39,62.2,62.6,28.7,59.1,36.6,112,8,10,1,10,28,15,53.6,13,5,38.5,0,0,0,16,5,1,20,21,14,66.7,15,7,46.7,0,0,0,17
Joventut Badalona,"Yannick Kraag, Cameron Hunt, Simon Birgander, Adam Hanga, Ricky Rubio",10,1233,58,17,36,47.2,4,13,30.8,20,22,90.9,16,4,20,5,3,1,9,20,43,72.9,71.3,74.5,33.7,32.2,52.8,63.5,29.4,88.9,30.8,15.1,61.1,36.1,158.4,32,11,43,25.6,3,15,20,7,9,77.8,9,2,11,2,3,2,15,17,36,29.1,34.1,24.2,69.2,34.9,83.6,74.8,6,1,16.7,17,12,70.6,13,4,30.8,0,0,0,9,8,0,0,20,8,40,15,3,20,0,0,0,15
La Laguna Tenerife,"Thomas Scrubb, Giorgi Shermadini, Aaron Doornekamp, Bruno Fitipaldo, Marcelinho Huertas",11,1632,58,21,44,47.7,5,15,33.3,11,11,100,15,3,18,8,4,2,14,18,43,69.8,66.6,73,36.1,32.9,53.4,59.4,38.1,71.4,21.4,19.8,25,34.1,128.1,58,22,46,47.8,5,15,33.3,9,11,81.8,11,6,17,9,3,1,19,13,53,53.3,57,27.2,78.6,32.6,116.8,11.4,7,1,14.3,22,15,68.2,15,5,33.3,0,0,0,14,12,6,50,19,11,57.9,15,5,33.3,0,0,0,19
UCAM Murcia,"Emanuel Cate, Dylan Ennis, David DeJulius, Howard Sant-Roos, Toni Nakic",10,1747,59,17,55,30.9,8,25,32,17,22,77.3,22,11,33,3,4,1,13,22,43,69.5,59.5,79.6,40.4,30.1,38.2,45.6,17.6,84.6,34.4,16.1,40,45.5,136.3,49,17,66,25.8,3,13,23.1,12,19,63.2,21,4,25,7,3,1,18,19,46,28,32.9,19.5,65.6,19.7,84.6,51.8,10,1,10,20,8,40,25,8,32,0,0,0,13,15,1,6.7,38,13,34.2,13,3,23.1,0,0,0,18
Hiopos Lleida,"James Batemon, Atoumane Diagne, Millán Jiménez, Melvin Ejim, Caleb Agada",6,1439,54,22,53,41.5,4,16,25,6,7,85.7,18,8,26,8,3,1,13,10,42,68.8,65.4,72.1,36.7,33.3,45.3,48.1,36.4,90,36.4,16.9,13.2,30.2,137.7,42,13,53,24.5,4,21,19,12,17,70.6,14,2,16,3,4,0,10,22,35,28.3,34.7,14.2,63.6,39.6,97.1,40.5,10,2,20,27,16,59.3,16,4,25,0,0,0,13,12,1,8.3,20,8,40,21,4,19,0,0,0,10
Joventut Badalona,"Henri Drell, Yannick Kraag, Ludde Hakanson, Cameron Hunt, Simon Birgander",6,1308,49,18,46,39.1,3,12,25,10,12,83.3,15,4,19,7,2,1,20,19,42,82.3,91.5,73.1,26.2,32.8,42.4,47.8,38.9,71.4,30.8,25.5,26.1,26.1,98.2,38,15,50,30,4,14,28.6,4,4,100,9,6,15,5,4,0,14,22,41,34,36.7,21.3,69.2,28,95.4,2.8,10,0,0,24,15,62.5,12,3,25,0,0,0,20,14,4,28.6,22,7,31.8,14,4,28.6,0,0,0,14
Bàsquet Girona,"Otis Livingston, Martinas Geben, Juan Fernández, Sergi Martínez, Derek Needham",6,1472,55,17,36,47.2,6,11,54.5,15,18,83.3,15,2,17,5,3,1,17,20,41,70.5,73.2,67.8,32.8,35.4,55.6,62.6,29.4,78.9,11.8,25.8,50,30.6,122.6,71,25,46,54.3,14,29,48.3,7,10,70,15,4,19,4,12,1,11,18,40,69.6,70.4,17.9,88.2,63,170.8,-48.2,5,2,40,20,9,45,11,6,54.5,0,0,0,17,6,3,50,11,8,72.7,29,14,48.3,0,0,0,11
Bàsquet Girona,"Otis Livingston, Sergi Martínez, Nikola Maric, Pep Busquets, Derek Needham",9,1440,50,20,47,42.6,5,16,31.2,5,8,62.5,18,1,19,5,4,1,19,17,41,64.3,78.2,50.5,30.7,47.5,47.9,49.5,25,78.3,8.3,25.5,17,34,106.6,43,16,50,32,5,16,31.2,6,6,100,11,5,16,5,4,1,11,18,31,37,40.8,17.3,91.7,32,142,-35.4,8,0,0,23,15,65.2,16,5,31.2,0,0,0,19,8,1,12.5,26,10,38.5,16,5,31.2,0,0,0,11
Real Madrid,"Mario Hezonja, Edy Tavares, Sergio Llull, Andrés Feliz, Chuma Okeke",3,1512,70,28,54,51.9,7,20,35,7,8,87.5,17,4,21,8,5,0,12,17,41,72,76.2,67.7,31.5,35.5,58.3,60.8,28.6,77.3,25,15.5,14.8,37,145.8,52,18,49,36.7,8,23,34.8,8,8,100,12,5,17,2,4,1,15,14,35,44.9,49.5,22.2,75,46.9,121.9,23.8,13,5,38.5,21,16,76.2,20,7,35,0,0,0,12,9,2,22.2,17,8,47.1,23,8,34.8,0,0,0,15
UCAM Murcia,"Michael Forrest, Jonah Radebaugh, Emanuel Cate, Howard Sant-Roos, Toni Nakic",9,1474,56,20,57,35.1,5,16,31.2,11,16,68.8,13,5,18,7,4,0,11,18,41,73.1,72.9,73.4,32.9,32.7,39.5,43.7,35,76.5,25,13.4,28.1,28.1,125.1,51,19,46,41.3,3,9,33.3,10,13,76.9,15,4,19,5,1,0,15,19,38,44.6,49.3,22.5,75,19.6,113.2,11.9,11,0,0,30,15,50,16,5,31.2,0,0,0,11,7,0,0,30,16,53.3,9,3,33.3,0,0,0,15
Coviran Granada,"Lluís Costa, Elias Valtonen, Jovan Kljajic, Luka Bozic, Babatunde Olumuyiwa",5,1555,44,16,42,38.1,5,11,45.5,7,10,70,14,3,17,4,4,1,15,19,40,60.7,63.1,58.3,38.0,41.2,44,47.4,25,73.7,13.6,22.9,23.8,26.2,107.6,64,23,60,38.3,10,30,33.3,8,9,88.9,19,5,24,5,7,1,8,18,41,46.7,50,11.1,86.4,50,169.5,-61.9,7,3,42.9,24,8,33.3,11,5,45.5,0,0,0,15,15,4,26.7,15,9,60,30,10,33.3,0,0,0,8
