# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 591
# Qualified players exported: 202
# Total stints used: 5873
# Garbage time stints excluded: 215
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Hiopos Lleida,1,James Batemon,870,0.46,1.59,2.04
La Laguna Tenerife,3,Jaime Fernández,564,0.7,1.29,1.99
Kosner Baskonia,7,Rodions Kurucs,447,0.96,1.0,1.95
UCAM Murcia,5,David DeJulius,885,1.87,0.06,1.94
La Laguna Tenerife,35,Fran Guerra,535,1.75,0.14,1.89
Casademont Zaragoza,14,Bojan Dubljevic,310,0.26,1.58,1.84
UCAM Murcia,0,Devontae Cacok,634,0.35,1.47,1.82
UCAM Murcia,1,Michael Forrest,609,0.27,1.52,1.79
Río Breogán,22,Danko Brankovic,633,1.37,0.38,1.75
Real Madrid,9,Gabriele Procida,344,2.5,-0.81,1.69
Baskonia,10,Matteo Spagnolo,272,0.38,1.31,1.69
Real Madrid,6,Alberto Abalde,461,3.93,-2.33,1.6
La Laguna Tenerife,6,Bruno Fitipaldo,740,0.3,1.29,1.59
Barça,23,Tornike Shengelia,631,0.4,1.11,1.51
Recoletas Salud San Pablo Burgos,40,Luke Fischer,569,0.42,1.04,1.46
Hiopos Lleida,3,Melvin Ejim,858,0.76,0.69,1.45
UCAM Murcia,8,Howard Sant-Roos,760,0.77,0.68,1.45
Valencia Basket,4,Jaime Pradilla,810,1.96,-0.52,1.44
Río Breogán,17,Aleksandar Aranitovic,819,-0.56,1.96,1.4
Surne Bilbao,3,Harald Frey,519,-1.02,2.4,1.38
Unicaja,19,Emir Sulejmanovic,453,1.49,-0.13,1.36
MoraBanc Andorra,5,Rafa Luz,283,0.58,0.78,1.36
Valencia Basket,10,Omari Moore,645,-0.21,1.56,1.34
UCAM Murcia,15,Emanuel Cate,710,1.14,0.11,1.26
BAXI Manresa,2,Hugo Benitez,448,1.61,-0.48,1.13
Unicaja,9,Alberto Díaz,594,0.18,0.96,1.13
BAXI Manresa,N/A,A. Reyes,758,-1.42,2.54,1.12
La Laguna Tenerife,15,Joan Sastre,430,-0.54,1.65,1.11
Recoletas Salud San Pablo Burgos,6,Jon Axel Gudmundsson,686,-1.66,2.69,1.03
Valencia Basket,13,Darius Thompson,616,-0.1,1.1,1.0
UCAM Murcia,31,Dylan Ennis,900,1.22,-0.28,0.93
Real Madrid,16,Usman Garuba,425,2.4,-1.47,0.93
Casademont Zaragoza,2,Trae Bell-Haynes,537,1.61,-0.68,0.93
Hiopos Lleida,7,G. Golomán,449,0.28,0.57,0.85
Surne Bilbao,7,Justin Jaworski,540,0.58,0.27,0.85
Río Breogán,4,DeWayne Russell,864,-0.94,1.74,0.8
Barça,13,Tomas Satoransky,731,3.09,-2.4,0.7
Joventut Badalona,24,Cameron Hunt,982,-0.43,1.12,0.69
Unicaja,4,Tyler Kalinoski,635,0.29,0.4,0.69
Unicaja,55,Kendrick Perry,793,0.47,0.19,0.65
Kosner Baskonia,18,Khalifa Diop,358,0.81,-0.17,0.64
Recoletas Salud San Pablo Burgos,7,Juan Rubio,315,-3.23,3.78,0.55
Coviran Granada,13,Matt Thomas,677,0.94,-0.43,0.51
Joventut Badalona,1,Yannick Kraag,727,-0.33,0.83,0.49
MoraBanc Andorra,24,Kyle Kuric,426,1.99,-1.53,0.45
Barça,0,Kevin Punter,784,-1.26,1.7,0.44
La Laguna Tenerife,42,Aaron Doornekamp,757,3.26,-2.84,0.43
La Laguna Tenerife,19,Giorgi Shermadini,775,1.87,-1.61,0.26
Dreamland Gran Canaria,9,Nico Brussino,915,-1.38,1.63,0.25
Dreamland Gran Canaria,4,Eric Vila,289,0.96,-0.73,0.23
MoraBanc Andorra,35,Yves Pons,373,-0.35,0.56,0.22
MoraBanc Andorra,11,Stan Okoye,495,1.21,-1.05,0.16
Kosner Baskonia,25,Clement Frisch,328,0.06,0.08,0.15
Barça,44,Joel Parra,722,-0.57,0.67,0.1
La Laguna Tenerife,11,Thomas Scrubb,658,1.29,-1.22,0.07
Kosner Baskonia,17,Gytis Radzevicius,432,-0.33,0.37,0.05
BAXI Manresa,6,Ferran Bassas,393,0.22,-0.21,0.01
Río Breogán,8,Dragan Apic,332,-0.79,0.8,0.01
Coviran Granada,7,Babatunde Olumuyiwa,677,-0.03,0.02,-0.01
Real Madrid,23,Sergio Llull,694,-1.28,1.26,-0.01
Bàsquet Girona,5,Derek Needham,708,-1.28,1.23,-0.05
Valencia Basket,2,Josep Puerto,444,-0.16,0.1,-0.06
Hiopos Lleida,14,Mikel Sanz,579,0.08,-0.18,-0.11
Hiopos Lleida,12,Atoumane Diagne,492,-0.25,0.11,-0.14
Valencia Basket,7,Braxton Key,286,-1.98,1.79,-0.19
Real Madrid,0,Trey Lyles,555,0.33,-0.55,-0.23
Dreamland Gran Canaria,23,Kur Kuath,498,-1.79,1.52,-0.27
Río Breogán,1,Keandre Cook,782,2.74,-3.01,-0.28
La Laguna Tenerife,31,Rokas Giedraitis,575,1.61,-1.89,-0.29
Real Madrid,11,Mario Hezonja,731,2.52,-2.81,-0.29
Barça,21,Will Clyburn,591,-0.12,-0.27,-0.39
Río Breogán,37,Mihajlo Andric,699,0.5,-0.9,-0.4
UCAM Murcia,12,Jonah Radebaugh,540,-1.76,1.34,-0.42
Dreamland Gran Canaria,21,Louis Labeyrie,563,-1.49,1.06,-0.43
BAXI Manresa,19,Louis Olinde,870,-2.67,2.2,-0.46
Barça,3,Myles Cale,644,0.62,-1.09,-0.48
Recoletas Salud San Pablo Burgos,11,Dani Díez,354,0.01,-0.51,-0.5
BAXI Manresa,11,Agustín Ubal,641,-0.21,-0.36,-0.57
Casademont Zaragoza,20,D.J. Stephens,272,-2.3,1.72,-0.58
MoraBanc Andorra,13,Chumi Ortega,307,-0.93,0.3,-0.63
Real Madrid,14,Gabriel Deck,441,1.6,-2.24,-0.64
Coviran Granada,14,Amar Alibegovic,339,-0.75,0.09,-0.66
Surne Bilbao,19,Melwin Pantzar,555,0.85,-1.52,-0.66
Valencia Basket,8,Jean Montero,614,-0.94,0.15,-0.79
Unicaja,14,Nihad Djedovic,475,-0.8,-0.02,-0.82
La Laguna Tenerife,21,Tim Abromaitis,610,-1.87,1.05,-0.82
Joventut Badalona,88,Adam Hanga,757,-1.4,0.55,-0.85
Baskonia,9,Luwawu-Cabarrot,354,-2.2,1.31,-0.89
Real Madrid,24,Andrés Feliz,460,3.03,-3.93,-0.89
Recoletas Salud San Pablo Burgos,56,Jhivvan Jackson,964,-0.36,-0.58,-0.94
Bàsquet Girona,10,Pepe Vildoza,547,-1.01,0.07,-0.94
MoraBanc Andorra,0,Morris Udeze,607,-0.64,-0.37,-1.01
Casademont Zaragoza,15,Joaquín Rodríguez,331,-1.73,0.72,-1.02
La Laguna Tenerife,4,Wesley Van Beck,399,0.29,-1.31,-1.02
Barça,20,Nico Laprovittola,444,-2.35,1.31,-1.04
Surne Bilbao,11,Darrun Hilliard,643,-0.77,-0.36,-1.13
Hiopos Lleida,16,Millán Jiménez,492,-2.28,1.1,-1.18
Recoletas Salud San Pablo Burgos,8,Pablo Almazán,305,-1.63,0.4,-1.23
UCAM Murcia,99,Toni Nakic,714,1.19,-2.43,-1.24
Surne Bilbao Basket,19,Melwin Pantzar,254,-1.31,-0.01,-1.31
Recoletas Salud San Pablo Burgos,10,Gonzalo Corbalán,931,-0.59,-0.75,-1.34
Río Breogán,0,Bakary Dibba,616,-0.57,-0.81,-1.38
Joventut Badalona,0,Henri Drell,388,-1.29,-0.12,-1.4
Dreamland Gran Canaria,18,Mike Tobey,741,-0.6,-0.83,-1.43
MoraBanc Andorra,22,Justin Mckoy,343,0.56,-2.01,-1.45
Coviran Granada,15,Lluís Costa,585,-0.39,-1.08,-1.47
Coviran Granada,35,Zach Hankins,294,0.45,-1.93,-1.48
BAXI Manresa,0,Kaodirichi Akobundu,510,-1.46,-0.05,-1.51
Unicaja,0,Tyson Pérez,503,-2.27,0.76,-1.51
Kosner Baskonia,0,Markus Howard,348,-1.72,0.21,-1.51
La Laguna Tenerife,9,Marcelinho Huertas,721,3.04,-4.56,-1.52
MoraBanc Andorra,99,Artem Pustovyi,499,-0.66,-0.9,-1.57
Dreamland Gran Canaria,13,Pierre Pelos,681,-0.31,-1.45,-1.76
Coviran Granada,24,J. Pérez,407,-2.43,0.49,-1.93
Casademont Zaragoza,7,Miguel González,362,-0.5,-1.5,-2.0
Bàsquet Girona,21,Juan Fernández,624,-1.94,-0.07,-2.02
Coviran Granada,37,Amida Brimah,275,-1.2,-0.94,-2.14
BAXI Manresa,32,Retin Obasohan,846,-4.13,1.94,-2.19
Baskonia,6,Hamidou Diallo,253,-0.33,-1.86,-2.19
Río Breogán,18,Jordan Sakho,582,-0.54,-1.67,-2.21
Recoletas Salud San Pablo Burgos,3,Yannick Nzosa,252,-3.13,0.89,-2.24
Coviran Granada,2,Jonathan Rousselle,727,-0.04,-2.45,-2.49
Dreamland Gran Canaria,24,Braian Angola,477,-2.05,-0.45,-2.5
Valencia Basket,6,López-Arostegui,367,-4.59,2.01,-2.58
Barça,6,Jan Vesely,429,-0.85,-1.74,-2.58
Hiopos Lleida,6,Kristers Zoriks,350,-1.79,-0.82,-2.6
Casademont Zaragoza,4,Santi Yusta,468,1.02,-3.67,-2.65
BAXI Manresa,12,Marcis Steinbergs,763,-3.09,0.43,-2.66
Joventut Badalona,16,Guillem Vives,444,-3.78,1.1,-2.68
Bàsquet Girona,11,Otis Livingston,841,0.79,-3.48,-2.69
Surne Bilbao,18,Luke Petrasek,526,-1.01,-1.72,-2.73
Surne Bilbao,13,Bassala Bagayoko,336,-3.65,0.92,-2.74
BAXI Manresa,33,Grant Golden,476,-2.83,0.03,-2.8
Hiopos Lleida,4,Caleb Agada,685,0.2,-3.11,-2.91
Casademont Zaragoza,0,Marco Spissu,440,-2.54,-0.38,-2.93
Kosner Baskonia,2,Kobi Simmons,316,-2.83,-0.21,-3.03
Surne Bilbao,2,Margiris Normantas,584,-2.55,-0.68,-3.23
Joventut Badalona,44,Ante Tomic,701,0.28,-3.56,-3.28
Hiopos Lleida,25,Cameron Krutwig,446,-2.09,-1.53,-3.62
Río Breogán,19,Dominik Mavra,648,-0.23,-3.4,-3.62
Dreamland Gran Canaria,10,Miquel Salvó,386,-0.18,-3.46,-3.65
Recoletas Salud San Pablo Burgos,23,Leo Meindl,897,-0.31,-3.36,-3.68
Coviran Granada,77,Beqa Burjanadze,441,-2.44,-1.27,-3.71
BAXI Manresa,29,Pierre Oriola,426,-1.62,-2.12,-3.75
Coviran Granada,29,Luka Bozic,1053,-3.22,-0.58,-3.79
Coviran Granada,23,Jovan Kljajic,283,-0.73,-3.07,-3.8
Coviran Granada,25,William Howard,378,-0.67,-3.43,-4.1
Hiopos Lleida,5,Oriol Paulí,730,-2.71,-1.41,-4.12
Joventut Badalona,23,Michael Ruzic,335,-2.77,-1.37,-4.14
Unicaja,2,Olek Balcerowski,733,-0.71,-3.43,-4.14
Dreamland Gran Canaria,6,Andrew Albicy,778,-1.72,-2.53,-4.25
BAXI Manresa,55,Dani Pérez,369,-5.45,1.18,-4.27
BAXI Manresa,18,Gustav Knudsen,259,-5.05,0.59,-4.46
Recoletas Salud San Pablo Burgos,0,J. Samuels,796,-0.34,-4.16,-4.5
Hiopos Lleida,22,John Shurna,639,-3.26,-1.32,-4.58
Bàsquet Girona,23,Sergi Martínez,840,-1.68,-3.06,-4.74
Río Breogán,47,Arturs Kurucs,803,-1.01,-4.15,-5.16
Unicaja,7,Jonathan Barreiro,537,-1.55,-3.79,-5.34
