Home_Team,Home_Lineup,Away_Team,Away_Lineup,Games,Total_Seconds,Minutes,Possessions,Home_PTS,Home_FGM,Home_FGA,Home_FG%,Home_3PM,Home_3PA,Home_3P%,Home_FTM,Home_FTA,Home_FT%,Home_OREB,Home_DREB,Home_REB,Home_AST,Home_STL,Home_BLK,Home_TOV,Home_PF,Away_PTS,Away_FGM,Away_FGA,Away_FG%,Away_3PM,Away_3PA,Away_3P%,Away_FTM,Away_FTA,Away_FT%,Away_OREB,Away_DREB,Away_REB,Away_AST,Away_STL,Away_BLK,Away_TOV,Away_PF,Home_POSS,Away_POSS,Home_OFF_RTG,Home_DEF_RTG,Home_NET_RTG,Away_OFF_RTG,Away_DEF_RTG,Away_NET_RTG,Point_Diff,Home_RIM_ATT,Home_RIM_MADE,Home_RIM%,Home_OTD_2PT_ATT,Home_OTD_2PT_MADE,Home_OTD_2PT%,Home_OTD_3PT_ATT,Home_OTD_3PT_MADE,Home_OTD_3PT%,Away_RIM_ATT,Away_RIM_MADE,Away_RIM%,Away_OTD_2PT_ATT,Away_OTD_2PT_MADE,Away_OTD_2PT%,Away_OTD_3PT_ATT,Away_OTD_3PT_MADE,Away_OTD_3PT%,Home_PASS_TO,Home_DRIBBLE_TO,Home_DEFENSE_TO,Home_MISC_TO,Away_PASS_TO,Away_DRIBBLE_TO,Away_DEFENSE_TO,Away_MISC_TO,Home_2ND_CHANCE_PTS,Home_FAST_BREAK_PTS,Home_PTS_OFF_TOV,Away_2ND_CHANCE_PTS,Away_FAST_BREAK_PTS,Away_PTS_OFF_TOV
Coviran Granada,"Elias Valtonen, Lluís Costa, Luka Bozic, Matt Thomas, Zach Hankins",Real Madrid,"Chuma Okeke, David Kramer, Mario Hezonja, Theo Maledon, W. Tavares",1,576,9.6,19.6,20,8,19,42.1,3,7,42.9,1,2,50,1,1,2,0,2,2,4,9,30,13,16,81.2,2,2,100,2,3,66.7,6,0,6,6,2,0,6,9,12.1,20.6,165.2,145.9,19.3,145.9,165.2,-19.3,-10,3,0,0,9,5,55.6,7,3,42.9,2,1,50,12,10,83.3,2,2,100,0,0,0,4,0,0,0,6,4,5,12,12,0,7
Real Madrid,"Andrés Feliz, Gabriel Deck, Theo Maledon, Trey Lyles, Usman Garuba",Barça,"Joel Parra, Juani Marcos, Nico Laprovittola, Tornike Shengelia, Willy Hernangómez",1,374,6.2,15.2,11,4,14,28.6,0,3,0,3,5,60,1,2,3,3,0,0,5,6,18,5,10,50,2,3,66.7,6,6,100,6,1,7,2,2,0,4,9,15.8,12.6,69.4,142.5,-73.1,142.5,69.4,73.1,-7,2,0,0,9,4,44.4,3,0,0,2,0,0,5,3,60,3,2,66.7,0,0,0,5,0,0,0,4,6,0,2,14,0,4
Real Madrid,"Alberto Abalde, Facu Campazzo, Mario Hezonja, Sergio Llull, W. Tavares",Barça,"Kevin Punter, Miles Norris, Myles Cale, Tomas Satoransky, Willy Hernangómez",1,484,8.1,13.7,23,9,15,60,3,6,50,2,2,100,3,2,5,2,3,0,3,3,23,9,14,64.3,4,6,66.7,1,1,100,2,0,2,3,1,0,2,4,12.5,13.8,184.6,167.1,17.5,167.1,184.6,-17.5,0,4,2,50,5,4,80,6,3,50,2,1,50,6,4,66.7,6,4,66.7,0,0,0,3,0,0,0,2,8,0,10,6,3,7
Coviran Granada,"Elias Valtonen, Jonathan Rousselle, Luka Bozic, Matt Thomas, Zach Hankins",Baskonia,"Clement Frisch, Hamidou Diallo, Mamadi Diakite, Markquis Nowell, Rafael Villar",1,463,7.7,13.4,19,6,11,54.5,1,3,33.3,6,6,100,4,2,6,1,1,0,2,6,16,7,15,46.7,2,6,33.3,0,0,0,3,0,3,1,1,0,5,2,10.3,14.9,184.6,107.6,77,107.6,184.6,-77,3,2,1,50,6,4,66.7,3,1,33.3,3,1,33.3,6,4,66.7,6,2,33.3,0,0,0,2,0,0,0,5,2,4,6,5,0,2
La Laguna Tenerife,"Aaron Doornekamp, Giorgi Shermadini, Joan Sastre, Marcelinho Huertas, Rokas Giedraitis",Recoletas Salud San Pablo Burgos,"J. Samuels, Jhivvan Jackson, Jon Axel Gudmundsson, Leo Meindl, Luke Fischer",1,409,6.8,13.3,15,5,12,41.7,2,3,66.7,3,4,75,3,2,5,1,2,0,3,6,18,7,12,58.3,1,2,50,3,3,100,4,2,6,2,1,0,5,3,12.3,14.8,122.3,122,0.3,122,122.3,-0.3,-3,2,0,0,7,3,42.9,3,2,66.7,1,0,0,9,6,66.7,2,1,50,0,0,0,3,0,0,0,5,2,2,6,8,4,4
MoraBanc Andorra,"Kyle Kuric, Morris Udeze, Stan Okoye, Yves Pons",Coviran Granada,"Babatunde Olumuyiwa, Lluís Costa, Luka Bozic, Matt Thomas, Travis Munnings",1,361,6.0,13.0,15,6,17,35.3,2,6,33.3,1,2,50,2,1,3,1,2,0,1,3,10,3,7,42.9,0,2,0,4,4,100,3,1,4,2,0,1,4,3,11.0,9.6,136,104.7,31.2,104.7,136,-31.2,5,5,1,20,6,3,50,6,2,33.3,1,0,0,4,3,75,2,0,0,0,0,0,1,0,0,0,4,2,3,13,4,2,4
Río Breogán,"Arturs Kurucs, Danko Brankovic, DeWayne Russell, Keandre Cook, Mihajlo Andric",Real Madrid,"Alex Len, Chuma Okeke, David Kramer, Facu Campazzo, Mario Hezonja",1,488,8.1,12.9,8,3,13,23.1,2,8,25,0,2,0,4,1,5,0,2,0,4,3,29,11,21,52.4,5,6,83.3,2,2,100,10,3,13,4,4,0,2,2,11.8,14.2,68,204.9,-136.9,204.9,68,136.9,-21,2,1,50,3,0,0,8,2,25,6,3,50,9,3,33.3,6,5,83.3,0,0,0,4,0,0,0,2,2,0,0,20,2,9
Coviran Granada,"Babatunde Olumuyiwa, Lluís Costa, Luka Bozic, Matt Thomas, Travis Munnings",Casademont Zaragoza,"Bojan Dubljevic, Erik Stevenson, Marco Spissu, Santi Yusta, Trae Bell-Haynes",1,377,6.3,12.3,11,3,10,30,2,4,50,3,3,100,4,0,4,0,1,0,6,4,16,8,16,50,0,4,0,0,0,0,3,3,6,4,0,0,2,3,13.0,9.4,84.4,169.5,-85.1,169.5,84.4,85.1,-5,2,0,0,4,1,25,4,2,50,3,1,33.3,9,7,77.8,4,0,0,0,0,0,6,0,0,0,2,3,2,2,6,8,8
Surne Bilbao,"Darrun Hilliard, Harald Frey, Margiris Normantas, Martin Krampelj, Tryggvi Hlinason",Hiopos Lleida,"Atoumane Diagne, Corey Walden, Melvin Ejim, Millán Jiménez, Oriol Paulí",1,344,5.7,12.3,17,7,12,58.3,1,2,50,2,2,100,3,2,5,5,1,0,2,7,12,5,7,71.4,1,1,100,1,2,50,3,1,4,2,1,0,7,4,10.9,13.6,156.4,88.3,68.2,88.3,156.4,-68.2,5,5,4,80,5,2,40,2,1,50,1,1,100,5,3,60,1,1,100,0,0,0,2,0,0,0,7,7,6,8,5,0,4
UCAM Murcia,"David DeJulius, Dylan Ennis, Emanuel Cate, Sander Raieste, Toni Nakic",Joventut Badalona,"Ante Tomic, Cameron Hunt, Miguel Allen, Ricky Rubio, Yannick Kraag",1,531,8.8,12.2,19,8,16,50,3,6,50,0,0,0,7,1,8,4,1,0,5,5,18,7,22,31.8,3,4,75,1,2,50,6,0,6,3,2,0,3,8,12.4,12.1,152.7,148.5,4.3,148.5,152.7,-4.3,1,1,0,0,9,5,55.6,6,3,50,4,0,0,14,4,28.6,4,3,75,0,0,0,5,0,0,0,3,6,0,4,9,2,4
Joventut Badalona,"Cameron Hunt, Henri Drell, Ludde Hakanson, Simon Birgander, Yannick Kraag",Río Breogán,"Arturs Kurucs, Danko Brankovic, DeWayne Russell, Keandre Cook, Mihajlo Andric",1,393,6.5,11.8,13,5,15,33.3,2,6,33.3,1,2,50,6,1,7,1,1,0,7,4,12,5,10,50,2,6,33.3,0,0,0,3,2,5,2,2,0,3,5,14.9,9.0,87.5,133.5,-46,133.5,87.5,46,1,4,0,0,5,3,60,6,2,33.3,1,1,100,3,2,66.7,6,2,33.3,0,0,0,7,0,0,0,3,9,2,2,0,2,7
Unicaja,"Chris Duarte, J. Webb, Kendrick Perry, Nihad Djedovic, Olek Balcerowski",UCAM Murcia,"David DeJulius, Dylan Ennis, Emanuel Cate, Sander Raieste, Toni Nakic",1,530,8.8,11.7,14,5,14,35.7,1,3,33.3,3,4,75,5,2,7,3,1,0,2,7,21,8,19,42.1,3,5,60,2,3,66.7,7,0,7,2,3,0,3,5,8.1,14.2,172.2,148.2,24,148.2,172.2,-24,-7,1,0,0,10,4,40,3,1,33.3,5,2,40,9,3,33.3,5,3,60,0,0,0,2,0,0,0,3,8,4,4,12,1,10
Surne Bilbao,"Darrun Hilliard, Harald Frey, Margiris Normantas, Martin Krampelj, Tryggvi Hlinason",UCAM Murcia,"David DeJulius, Dylan Ennis, Emanuel Cate, Howard Sant-Roos, Toni Nakic",1,271,4.5,11.5,4,2,10,20,0,1,0,0,0,0,3,1,4,1,0,0,6,1,11,4,11,36.4,1,3,33.3,2,2,100,2,6,8,2,0,0,3,1,13.1,9.9,30.4,111.3,-80.8,111.3,30.4,80.8,-7,4,1,25,5,1,20,1,0,0,2,0,0,6,3,50,3,1,33.3,0,0,0,6,0,0,0,3,2,2,2,4,3,7
UCAM Murcia,"Emanuel Cate, Howard Sant-Roos, Jonah Radebaugh, Michael Forrest, Zach Hicks",Río Breogán,"Aleksandar Aranitovic, Bakary Dibba, Dominik Mavra, Dragan Apic, Francis Alonso",1,326,5.4,10.8,4,2,7,28.6,0,4,0,0,1,0,0,2,2,0,0,0,4,1,13,6,12,50,1,4,25,0,0,0,6,1,7,1,1,0,3,3,11.4,10.2,35,127.6,-92.7,127.6,35,92.7,-9,0,0,0,3,2,66.7,4,0,0,3,0,0,5,5,100,4,1,25,0,0,0,4,0,0,0,3,0,0,0,4,3,7
Kosner Baskonia,"H. Diallo, K. Diop, K. Simmons, M. Howard, R. Kurucs",Surne Bilbao,"J. Jaworski, L. Petrasek, M. Pantzar, S. Lazarevic, T. Hlinason",1,269,4.5,10.8,15,5,7,71.4,2,3,66.7,3,3,100,2,2,4,0,2,0,3,3,10,4,10,40,2,4,50,0,0,0,2,1,3,1,1,0,5,2,9.9,11.8,151.6,84.8,66.8,84.8,151.6,-66.8,5,1,1,100,3,2,66.7,3,2,66.7,2,0,0,4,2,50,4,2,50,0,0,0,3,0,0,0,5,4,7,9,0,0,2
Barça,"Kevin Punter, Tomas Satoransky, Tornike Shengelia, Will Clyburn, Youssoupha Fall",Río Breogán,"Arturs Kurucs, DeWayne Russell, Jordan Sakho, Keandre Cook, Mihajlo Andric",1,248,4.1,10.6,15,6,8,75,3,3,100,0,0,0,3,1,4,1,1,0,4,3,8,3,8,37.5,1,4,25,1,1,100,0,0,0,0,1,0,3,4,9.9,11.4,152.1,69.9,82.2,69.9,152.1,-82.2,7,1,0,0,4,3,75,3,3,100,1,0,0,3,2,66.7,4,1,25,0,0,0,4,0,0,0,3,7,3,8,0,0,4
