Home_Team,Home_Lineup,Away_Team,Away_Lineup,Games,Total_Seconds,Minutes,Possessions,Home_PTS,Home_FGM,Home_FGA,Home_FG%,Home_3PM,Home_3PA,Home_3P%,Home_FTM,Home_FTA,Home_FT%,Home_OREB,Home_DREB,Home_REB,Home_AST,Home_STL,Home_BLK,Home_TOV,Home_PF,Away_PTS,Away_FGM,Away_FGA,Away_FG%,Away_3PM,Away_3PA,Away_3P%,Away_FTM,Away_FTA,Away_FT%,Away_OREB,Away_DREB,Away_REB,Away_AST,Away_STL,Away_BLK,Away_TOV,Away_PF,Home_POSS,Away_POSS,Home_OFF_RTG,Home_DEF_RTG,Home_NET_RTG,Away_OFF_RTG,Away_DEF_RTG,Away_NET_RTG,Point_Diff,Home_RIM_ATT,Home_RIM_MADE,Home_RIM%,Home_OTD_2PT_ATT,Home_OTD_2PT_MADE,Home_OTD_2PT%,Home_OTD_3PT_ATT,Home_OTD_3PT_MADE,Home_OTD_3PT%,Away_RIM_ATT,Away_RIM_MADE,Away_RIM%,Away_OTD_2PT_ATT,Away_OTD_2PT_MADE,Away_OTD_2PT%,Away_OTD_3PT_ATT,Away_OTD_3PT_MADE,Away_OTD_3PT%,Home_PASS_TO,Home_DRIBBLE_TO,Home_DEFENSE_TO,Home_MISC_TO,Away_PASS_TO,Away_DRIBBLE_TO,Away_DEFENSE_TO,Away_MISC_TO,Home_2ND_CHANCE_PTS,Home_FAST_BREAK_PTS,Home_PTS_OFF_TOV,Away_2ND_CHANCE_PTS,Away_FAST_BREAK_PTS,Away_PTS_OFF_TOV
TV Langen,"Alexander Lagerman, Aminu Abibu, Henk Droste, Jacob Kumal Washington, Niklas Pons",SKYLINERS Juniors,"Alvin Onyia, Ivan Crnjac, Jamie Edoka, Lukas Smazak, Maximilian Peters",1,436,7.3,15.1,10,4,10,40,0,5,0,2,2,100,0,4,4,4,1,0,4,3,14,5,10,50,3,4,75,1,1,100,1,5,6,2,2,1,6,2,14.9,15.4,67.2,91.1,-23.9,91.1,67.2,23.9,-4,4,3,75,1,1,100,0,0,0,4,2,50,2,0,0,0,0,0,1,2,0,1,2,2,0,2,0,0,4,2,3,2
TKS 49ers,"Alexander Schmidt, Benjamin Faatz, Carl Thure Peters, Joshua Lübken, Linus Jannik Briesemeister",ETB Miners,"Jonathan Almstedt, Mychael Paulo, Niclas Jonathan Sperber, Quashawn Tyrese Lane, Reik Simon Gäbler",1,432,7.2,15.0,13,5,9,55.6,2,3,66.7,1,2,50,0,3,3,5,1,0,5,3,25,9,12,75,2,3,66.7,5,5,100,0,3,3,4,3,1,1,1,14.9,15.2,87.4,164.5,-77.1,164.5,87.4,77.1,-12,5,2,40,1,1,100,0,0,0,6,6,100,3,1,33.3,0,0,0,3,2,0,0,0,1,0,0,0,2,2,2,6,9
TKS 49ers,"Benjamin Faatz, Carlo Meyer, Jenö Pildner, Leonard Paul Hampl, Lukas Daniel Wagner",BSW Sixers,"Emanuel Ozike, Ilias Amin, Jarne Jürgens, Robert Joseph Holmes, Toby Okwuokei",1,466,7.8,14.9,11,5,14,35.7,0,5,0,1,1,100,1,7,8,3,2,2,1,3,9,3,14,21.4,1,7,14.3,2,2,100,2,7,9,1,1,2,3,3,14.2,15.3,77.3,59,18.3,59,77.3,-18.3,2,9,5,55.6,0,0,0,0,0,0,5,2,40,2,0,0,0,0,0,1,0,0,0,1,1,0,1,0,4,4,4,0,4
BBC Coburg,"Darius Dawson, Dylan Fasoyiro, Nico Höllerl, Nico Wenzl, Tim Herzog",OrangeAcademy,"Endurance Aiyamenkhue, Joel Cwik, Marko Dordevic, Meissa Faye, Namori Omog",1,440,7.3,14.9,13,6,12,50,1,6,16.7,0,0,0,0,4,4,2,1,1,2,3,18,7,14,50,1,3,33.3,3,3,100,1,6,7,1,1,0,2,1,14.0,15.8,92.9,113.8,-20.9,113.8,92.9,20.9,-5,5,5,100,1,0,0,0,0,0,9,6,66.7,2,0,0,0,0,0,1,0,0,1,1,1,0,0,0,2,3,4,0,0
Ahorn Camp Baskets,"Christoph Rupp, Daryl Woodmore, Joshua Kreilein, Leon Geißler, Oskar Humpert",OrangeAcademy,"Felix Kiehlneker, Lenni Kunzewitsch, Meissa Faye, Namori Omog, Zoran Milicic",1,477,8.0,14.8,16,5,13,38.5,1,5,20,5,6,83.3,4,6,10,3,3,2,4,2,8,3,11,27.3,0,4,0,2,4,50,3,4,7,0,2,2,4,4,15.4,13.9,104.2,57.5,46.6,57.5,104.2,-46.6,8,6,3,50,2,1,50,0,0,0,3,1,33.3,4,2,50,0,0,0,1,3,0,0,2,2,0,0,5,4,6,2,1,2
Hertener Löwen,"Bryant Allen, Dario Fiorentino, David Ewald, Gilbert Kofi Gyamfi, Müslim Akil Özmeral",Baskets Juniors TSG Westerstede,"Andre Galler, Colin Schroeder, Jon'll Larenz Fugett, Luca Mevius, Ore Ewert",1,525,8.8,14.7,18,6,9,66.7,2,5,40,4,6,66.7,0,5,5,2,1,0,3,4,16,6,12,50,2,7,28.6,2,2,100,1,3,4,5,3,0,3,5,14.6,14.8,123,108,14.9,108,123,-14.9,2,1,1,100,3,3,100,0,0,0,3,3,100,2,1,50,0,0,0,2,1,0,0,2,1,0,0,0,2,2,0,5,2
Hertener Löwen,"Bryant Allen, Dario Fiorentino, Faton Jetullahi, Gilbert Kofi Gyamfi, Tim Elkenhans",EN BASKETS Schwelm,"Fabian Reichstadt, Jascal Niclas Knörig, Lennart Urspruch, Luka Zajic, Marius Stoll",1,458,7.6,14.6,11,4,11,36.4,1,6,16.7,2,3,66.7,1,5,6,1,1,2,2,2,11,5,13,38.5,1,3,33.3,0,0,0,0,7,7,3,2,1,3,3,13.4,16.0,82.2,68.8,13.4,68.8,82.2,-13.4,0,4,2,50,1,1,100,0,0,0,7,2,28.6,3,2,66.7,0,0,0,0,2,0,0,1,1,0,1,0,2,4,2,0,0
Itzehoe Eagles,"Christopher Herget, Finn Fleute, Sven Cikara, Toni Nickel, Walter J McBride",Seawolves Academy,"Bruno Loll, Chris Frazier, Jalen Page, Jonas Zilinskas, Svante Schmundt",1,430,7.2,14.5,17,7,10,70,1,1,100,2,2,100,0,5,5,0,3,0,4,5,13,4,12,33.3,2,8,25,3,4,75,2,3,5,3,4,0,3,3,14.9,14.3,114.2,90.8,23.4,90.8,114.2,-23.4,4,7,6,85.7,2,0,0,0,0,0,2,2,100,2,0,0,0,0,0,2,2,0,0,0,3,0,0,0,2,4,2,3,3
Baskets Juniors TSG Westerstede,"Beni Fungula, Finn Stuehlmeyer, Jon'll Larenz Fugett, Ore Ewert, Simon Kohlhoff",Iserlohn Kangaroos,"Christopher Schultz, Daniel Zacek, David Pavljak, Ruben Dahmen, Tyson Leitao",1,449,7.5,14.4,20,7,11,63.6,4,6,66.7,2,2,100,1,4,5,5,1,1,4,1,21,8,13,61.5,5,8,62.5,0,0,0,0,3,3,4,1,0,1,4,14.8,14.0,135,150,-15,150,135,15,-1,2,1,50,3,2,66.7,0,0,0,1,1,100,4,2,50,0,0,0,2,1,0,1,0,1,0,0,3,2,2,0,0,7
TKS 49ers,"Carl Thure Peters, Carlo Meyer, Jenö Pildner, Joshua Lübken, Leonard Paul Hampl",Iserlohn Kangaroos,"Christopher Schultz, Jordan Iloanya, Luca Michels, Sadiq Ajagbe, Tyson Leitao",1,471,7.8,14.3,14,5,9,55.6,2,3,66.7,2,4,50,0,3,3,2,2,0,3,2,19,7,13,53.8,3,7,42.9,2,2,100,1,4,5,1,2,0,4,8,13.8,16.3,101.7,116.7,-15,116.7,101.7,15,-5,5,3,60,1,0,0,0,0,0,6,4,66.7,0,0,0,0,0,0,1,1,0,1,2,1,0,1,0,2,5,2,2,4
OrangeAcademy,"Joel Cwik, Lenni Kunzewitsch, Meissa Faye, Teo Milicic, Tobias Rainer Holbach",TV Langen,"Aminu Abibu, Henk Droste, Jacob Kumal Washington, Michael Agyemang, Niklas Pons",1,448,7.5,14.3,26,10,14,71.4,4,8,50,2,2,100,0,2,2,4,4,0,1,2,12,5,11,45.5,2,2,100,0,0,0,3,4,7,4,1,0,5,4,15.9,12.1,163.7,98.8,64.9,98.8,163.7,-64.9,14,4,4,100,2,2,100,0,0,0,8,3,37.5,1,0,0,0,0,0,1,0,0,0,2,3,0,0,0,4,6,2,3,0
RASTA Vechta II,"Epke Kruthaup, Fynn Lastring, Moritz Dresing, Moritz Grüß, Roy Krupnikas",Dragons Rhöndorf,"David Böning, Jorge Mejias Sanchez, Juhwan Harris-Dyson, Kenan Reinhart, Mamadou Lagui Diallo",1,436,7.3,14.2,24,10,17,58.8,4,6,66.7,0,0,0,5,3,8,8,2,1,3,2,13,5,10,50,2,4,50,1,2,50,2,2,4,4,2,0,5,1,14.6,13.7,163.8,94.6,69.2,94.6,163.8,-69.2,11,7,3,42.9,4,3,75,0,0,0,5,2,40,1,1,100,0,0,0,2,1,0,0,1,2,0,2,8,3,7,3,2,4
Baskets Juniors TSG Westerstede,"Alan Boger, Beni Fungula, Finn Stuehlmeyer, Fritz Hemschemeier, Jon'll Larenz Fugett",TSV Neustadt temps Shooters,"Aimé Olma, Christenvie Kwilu, Elias Marei, Emil Loch, Matej Jelovcic",1,379,6.3,14.1,17,7,13,53.8,3,6,50,0,0,0,1,4,5,4,1,0,1,4,17,7,12,58.3,0,3,0,3,4,75,1,4,5,0,1,0,2,4,12.7,14.7,133.7,115.7,18,115.7,133.7,-18,0,4,1,25,3,3,100,0,0,0,6,4,66.7,3,3,100,0,0,0,1,0,0,0,0,1,0,1,0,0,2,2,2,2
VR-Bank Würzburg Baskets Akademie,"David Gerhard, David Pisic, Lucas Veller, Lukas Roth, Paul Plato",BG Hessing Leitershofen,"Brendan Gregori, Brian Christopher Dawson, Tom-Niclas Alte, Tristan Göbel, Zion Antonio Richardson",1,421,7.0,14.1,18,8,15,53.3,2,6,33.3,0,0,0,3,3,6,5,2,0,3,2,18,8,14,57.1,2,4,50,0,0,0,2,4,6,3,3,0,2,2,14.8,13.4,121.7,134,-12.3,134,121.7,12.3,0,6,4,66.7,3,2,66.7,0,0,0,7,5,71.4,3,1,33.3,0,0,0,2,1,0,0,2,0,0,0,4,2,4,2,2,4
EN BASKETS Schwelm,"Erik Nyberg, Fabian Reichstadt, Henning Gustrau, Marius Stoll, Zyon Ezekiel Patterson",Dragons Rhöndorf,"Benjamin Sadikovic, Duje Dujmovic, Jorge Mejias, Juhwan Harris-Dyson, Kenan Reinhart",1,417,7.0,13.9,17,7,11,63.6,3,6,50,0,0,0,0,6,6,4,1,0,2,5,13,4,11,36.4,1,3,33.3,4,4,100,0,4,4,2,1,0,2,0,13.0,14.8,130.8,88.1,42.7,88.1,130.8,-42.7,4,4,3,75,1,1,100,0,0,0,6,3,50,2,0,0,0,0,0,1,0,0,1,1,1,0,0,0,2,2,4,4,4
Hertener Löwen,"Bryant Allen, Dario Fiorentino, Faton Jetullahi, Gilbert Kofi Gyamfi, Müslim Akil Özmeral",ETB Miners,"Benjamin Uzoma, Jegor Cymbal, Leon Kalinic, Marc William Friederici, Quashawn Tyrese Lane",1,496,8.3,13.9,13,6,13,46.2,1,3,33.3,0,1,0,1,5,6,2,1,1,2,1,14,6,15,40,2,5,40,0,0,0,3,7,10,5,1,0,2,1,14.5,13.4,89.6,104.6,-14.9,104.6,89.6,14.9,-1,5,3,60,5,2,40,0,0,0,2,2,100,8,2,25,0,0,0,1,1,0,0,0,1,0,1,0,0,0,5,0,0
TSV Neustadt temps Shooters,"Amar Licina, Christenvie Kwilu, Emil Loch, Robin Michael Kniss, Samuel Mpacko",BSW Sixers,"Felix Zacharias, Jarne Jürgens, Robert Joseph Holmes, Sean William Ludwig, Toby Okwuokei",1,399,6.7,13.9,11,5,10,50,1,4,25,0,0,0,0,4,4,4,1,2,4,4,14,5,11,45.5,1,4,25,3,4,75,0,4,4,2,2,0,1,3,14.0,13.8,78.6,101.7,-23.2,101.7,78.6,23.2,-3,2,1,50,4,3,75,0,0,0,4,2,50,3,2,66.7,0,0,0,3,1,0,0,0,1,0,0,0,3,2,3,2,5
RASTA Vechta II,"Aula Maarufu Sumbry, Etinosasere Armstrong Ehioghae, Moritz Grüß, Roy Krupnikas, Tristan Gutersohn",EN BASKETS Schwelm,"Erik Nyberg, Fabian Reichstadt, Henning Gustrau, Luka Zajic, Marius Stoll",1,423,7.0,13.9,26,9,13,69.2,6,7,85.7,2,2,100,2,7,9,7,1,0,1,2,12,6,13,46.2,0,4,0,0,0,0,0,2,2,4,1,0,2,4,12.7,15.0,204.1,80,124.1,80,204.1,-124.1,14,3,2,66.7,3,1,33.3,0,0,0,7,5,71.4,2,1,50,0,0,0,1,0,0,0,1,1,0,0,5,2,2,0,2,2
Dragons Rhöndorf,"Benjamin Sadikovic, Duje Dujmovic, Jorge Mejias Sanchez, Kenan Reinhart, Malik Idbihi",Hertener Löwen,"Bryant Allen, Christian Matthew Hinckson, Dario Fiorentino, David Ewald, Faton Jetullahi",1,477,8.0,13.8,18,6,8,75,2,4,50,4,4,100,0,5,5,4,0,0,5,2,16,7,13,53.8,2,7,28.6,0,0,0,1,2,3,5,4,0,1,3,14.8,12.9,122,123.7,-1.8,123.7,122,1.8,2,3,3,100,1,1,100,0,0,0,4,4,100,2,1,50,0,0,0,2,2,0,1,0,0,0,1,0,7,0,2,0,8
Porsche BBA Ludwigsburg,"Armin Pivac, Jonathan Knödel, Marko Masic, Simon Feneberg, Yohann Tchouaffe",TV Langen,"Aminu Abibu, Drago Crnjac, Henk Droste, Michael Agyemang, Philipp Hadenfeldt",1,424,7.1,13.7,17,6,14,42.9,3,7,42.9,2,4,50,1,3,4,4,3,0,1,0,14,6,10,60,2,4,50,0,0,0,1,6,7,1,0,0,3,3,15.5,11.9,109.4,117.4,-7.9,117.4,109.4,7.9,3,7,3,42.9,0,0,0,0,0,0,2,1,50,4,3,75,0,0,0,0,1,0,0,1,2,0,0,5,4,6,2,3,0
TSV Neustadt temps Shooters,"Amar Licina, Elias Marei, Emil Loch, Max Brackmann, Samuel Mpacko",RASTA Vechta II,"Epke Kruthaup, Ivan Volf, Kevin Smit, Moritz Dresing, Moritz Grüß",1,418,7.0,13.6,17,6,13,46.2,3,7,42.9,2,2,100,1,6,7,4,1,2,2,6,12,4,13,30.8,2,5,40,2,2,100,2,5,7,2,2,0,1,3,14.6,12.5,116.2,96.2,20,96.2,116.2,-20,5,5,3,60,1,0,0,0,0,0,8,2,25,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,7,2,5,2,5
RASTA Vechta II,"Alan Chojnacki, Epke Kruthaup, Etinosasere Armstrong Ehioghae, Moritz Dresing, Moritz Grüß",Seawolves Academy,"Bruno Loll, Gerrit Rühling, Jalen Page, Jussi Knorr, Matthes Tilsen",1,394,6.6,13.6,14,5,11,45.5,1,1,100,3,4,75,0,1,1,2,2,0,1,3,22,9,10,90,3,3,100,1,1,100,0,5,5,3,1,1,3,2,13.8,13.4,101.7,163.7,-61.9,163.7,101.7,61.9,-8,7,3,42.9,3,1,33.3,0,0,0,6,5,83.3,1,1,100,0,0,0,0,1,0,0,1,1,0,1,1,2,6,0,5,3
Seawolves Academy,"Chris Frazier, Jalen Page, Jonas Zilinskas, Matthes Tilsen, Svante Schmundt",EN BASKETS Schwelm,"Arthur Baheraba Noba, Erik Nyberg, Henning Gustrau, Lennart Urspruch, Luka Zajic",1,433,7.2,13.6,17,7,9,77.8,2,4,50,1,2,50,0,4,4,3,3,0,4,4,14,6,9,66.7,1,2,50,1,3,33.3,0,3,3,2,2,0,3,3,13.9,13.3,122.5,105.1,17.4,105.1,122.5,-17.4,3,4,4,100,1,1,100,0,0,0,7,5,71.4,0,0,0,0,0,0,3,1,0,0,2,1,0,0,0,4,4,0,2,4
TSV Oberhaching Tropics,"David Galusic, Frederik Müller, Jonathan Zeisberger, Levi Weng, Nikola Alexander Jekov",OrangeAcademy,"Endurance Aiyamenkhue, Joel Cwik, Lenni Kunzewitsch, Milo Alexander Murray, Teo Milicic",1,399,6.7,13.6,13,6,13,46.2,1,3,33.3,0,0,0,0,2,2,3,1,1,2,6,17,4,12,33.3,1,5,20,8,8,100,4,6,10,3,1,1,2,1,15.0,11.8,86.7,143.9,-57.2,143.9,86.7,57.2,-4,6,4,66.7,4,1,25,0,0,0,4,3,75,3,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,4,8,7,2
