Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Cobham Cobras Senior Men,98,C. Ollis,,11,30.9,340.0,189,17.2,68,172,39.5,29,79,36.7,24,31,77.4,24,57,81,27,9,2,28,25,48.0,50.9,25.9,88.5,21.7,9.1,5.8,13.6,9.7,17.6,1.3,0.6,13.1,0.18,6.71,4.34,2.37,32,18,56.2,61,21,34.4,79,29,36.7,13,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Barnet Bulldogs Senior Men,8,T. Ojuri,,10,18.3,183.4,74,7.4,27,57,47.4,6,20,30.0,14,22,63.6,15,16,31,15,9,2,12,15,52.6,55.5,17.1,94.1,8.9,2.4,6.8,8.0,7.4,13.0,2.4,1.1,15.3,0.39,6.62,4.17,2.46,26,17,65.4,11,4,36.4,20,6,30,4,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Magic Senior Men I,9,D. Tejada Garcia,,5,8.1,40.6,18,3.6,7,13,53.8,1,1,100.0,3,4,75.0,5,4,9,5,5,2,4,4,57.7,61.0,19.7,95.9,4.5,0.3,11.3,7.8,9.4,24.8,6.2,4.5,21.3,0.31,6.58,2.44,4.14,10,5,50,2,1,50,1,1,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myerscough Basketball Academy Senior Men I,0,H. Sheehan,,15,26.8,401.5,214,14.3,62,173,35.8,41,119,34.5,49,61,80.3,5,42,47,19,9,1,33,25,47.7,53.5,23.4,91.9,18.2,10.1,1.0,8.4,4.7,8.7,1.1,0.2,14.2,0.35,6.55,4.61,1.94,36,16,44.4,16,3,18.8,119,41,34.5,17,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
CoLA Southwark Pride Senior Men,13,T. Gass,,12,22.6,271.2,130,10.8,49,97,50.5,10,32,31.2,22,27,81.5,33,52,85,17,7,5,18,24,55.7,59.7,19.3,102.5,13.6,3.3,9.6,16.6,13.0,13.9,1.3,1.7,14.2,0.28,6.55,3.25,3.29,33,24,72.7,32,15,46.9,32,10,31.2,7,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Cobham Cobras Senior Men,6,J. Stewart,,10,32.0,320.3,127,12.7,52,130,40.0,10,33,30.3,13,44,29.5,32,69,101,31,15,7,26,16,43.8,42.5,22.7,72.4,16.2,4.2,8.1,17.1,12.7,20.9,2.3,2.0,14.8,0.34,6.03,2.69,3.34,49,24,49,48,18,37.5,33,10,30.3,13,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Birmingham City University Senior Men,16,C. Hayden,,12,23.3,279.3,66,5.5,31,52,59.6,0,0,0,4,12,33.3,47,95,142,14,9,4,15,31,59.6,57.6,9.6,91.3,6.2,0.0,12.5,26.5,19.4,7.5,1.5,1.3,20.8,0.23,5.98,2.32,3.66,31,22,71,21,9,42.9,0,0,0,8,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Leicester Warriors Senior Men,5,M. Legania,,14,34.5,482.6,260,18.6,117,233,50.2,3,18,16.7,23,47,48.9,36,71,107,36,21,6,25,28,50.9,51.2,23.8,93.3,22.2,1.5,5.8,13.2,9.2,16.8,2.2,1.0,9.0,0.2,5.94,4.02,1.92,130,84,64.6,82,28,34.1,18,3,16.7,11,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Birmingham City University Senior Men,8,J. Granam,,1,9.4,9.4,7,7.0,2,2,100.0,1,1,100.0,2,2,100.0,0,0,0,0,0,0,0,1,125.0,121.5,12.3,243.1,8.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.88,3.41,2.47,1,1,100,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barnet Bulldogs Senior Men,22,R. Mccowan,,10,18.0,179.6,99,9.9,35,89,39.3,14,50,28.0,15,23,65.2,6,19,25,14,11,0,16,19,47.2,49.9,26.4,86.0,12.3,6.2,2.8,9.6,6.1,14.2,3.1,0.0,13.9,0.26,5.86,3.62,2.24,22,14,63.6,17,7,41.2,50,14,28,6,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
