Team,Lineup,GAMES,TOTAL_TIME,VS_STARTERS_MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,NET_RTG,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV,2ND_CHANCE_PTS_VS,FAST_BREAK_PTS_VS,PTS_OFF_TOV_VS
Vëllaznimi,"D. Wilson, J. Hellems, R. Dahsyla, S. Zekiqi, Y. Anei",8,4864,29.1,182,64,113,56.6,18,43,41.9,36,44,81.8,14,47,61,30,18,9,35,32,147,70.7,72.6,68.8,33.0,34.9,64.6,68.8,46.9,28,67.1,17.7,38.9,38.1,123.6,145,54,122,44.3,21,58,36.2,16,21,76.2,23,36,59,38,20,0,37,38,139,52.9,55.2,22,32.9,47.5,104,43,34,79.1,27,12,44.4,43,18,41.9,15,11,2,4,19.6,49,29,59.2,15,4,26.7,58,21,36.2,19,12,2,4,22,67,45,22,27,44
Rahoveci 029,"B. Rexha, F. Rugova, I. Umipig, J. Roche, K. Pullian",10,4292,36.3,133,56,126,44.4,18,59,30.5,3,6,50,23,47,70,28,17,6,27,29,127,69.5,71.2,67.9,33.7,35.4,51.6,51.7,50,32.9,67.1,14.7,4.8,46.8,104.4,120,43,111,38.7,15,47,31.9,19,26,73.1,23,47,70,30,13,5,27,20,121,45.5,49,18.1,32.9,42.3,98.9,46,28,60.9,21,10,47.6,59,18,30.5,9,8,2,4,5.6,40,20,50,24,8,33.3,47,15,31.9,17,7,2,1,30,35,19,22,27,20
Golden Eagle Ylli,"A. Çallakaj, B. Huffman, G. Morina, L. Thomas, T. Allen",6,3841,28.2,116,45,94,47.9,10,30,33.3,16,23,69.6,15,55,70,30,2,8,26,26,111,69.1,69.1,69.2,34.8,34.7,53.2,55.7,66.7,29.4,69.6,16.2,24.5,31.9,105,108,40,117,34.2,14,45,31.1,14,19,73.7,24,36,60,21,16,4,14,30,111,40.2,43.1,10,30.4,38.5,97.5,49,30,61.2,15,5,33.3,30,10,33.3,10,12,2,1,7.4,37,15,40.5,35,11,31.4,45,14,31.1,4,6,0,3,19,25,11,22,22,19
GO+Peja,"A. Herndon, D. Berisha, J. Johnson, M. Mala, T. Green",7,3422,30.4,101,37,94,39.4,15,48,31.2,12,19,63.2,14,38,52,25,6,3,23,21,107,73.6,75,72.1,32.0,33.3,47.3,49.3,67.6,23.7,67.9,15.3,20.2,51.1,94.5,111,45,100,45,11,40,27.5,10,14,71.4,18,45,63,25,10,3,19,23,103,50.5,52.3,15.2,32.1,40,107.9,37,20,54.1,9,2,22.2,48,15,31.2,13,5,0,3,-13.4,41,25,61,19,9,47.4,40,11,27.5,8,7,1,2,9,29,12,20,28,29
Trepça,"A. Vining, K. Hasbrouck, M. Amzil, M. Tmusic, S. Jones",8,3572,25.4,154,54,101,53.5,23,45,51.1,23,33,69.7,18,42,60,35,17,1,13,24,106,71.4,71.3,71.5,33.7,33.6,64.9,66.7,64.8,34.6,67.7,8,32.7,44.6,145.1,73,29,93,31.2,8,38,21.1,7,11,63.6,20,34,54,15,2,3,33,37,106,35.5,37.3,25.2,32.3,40.9,68.6,41,23,56.1,15,8,53.3,45,23,51.1,5,4,1,2,76.5,38,20,52.6,17,1,5.9,38,8,21.1,14,11,2,5,28,49,50,17,11,10
Sigal Prishtina,"A. Azemi, A. Bailey, D. Burns, D. Polloshka, K. Kramer",7,3607,11.7,129,46,92,50,12,35,34.3,25,36,69.4,18,36,54,33,10,6,20,27,105,68.4,70.2,66.7,34.2,36.0,56.5,59.8,71.7,38.3,70.6,12.4,39.1,38,122.3,116,43,90,47.8,11,34,32.4,19,26,73.1,15,29,44,25,12,3,18,29,100,53.9,57.2,15.1,29.4,37.8,115.7,44,29,65.9,13,5,38.5,35,12,34.3,11,5,1,2,6.6,39,25,64.1,17,7,41.2,34,11,32.4,6,7,2,2,33,20,26,9,22,25
Vëllaznimi,"J. Hellems, R. Dahsyla, S. Zekiqi, T. Todd, Z. Reid",6,3152,16.9,92,32,89,36,10,33,30.3,18,25,72,17,28,45,12,12,1,21,25,100,75.4,76,74.7,31.6,32.1,41.6,46,37.5,28.3,68.3,15.8,28.1,37.1,92.1,106,37,76,48.7,18,36,50,14,21,66.7,13,43,56,19,12,6,30,21,98,60.5,62.2,26,31.7,47.4,108,42,21,50,14,1,7.1,33,10,30.3,5,10,0,4,-15.9,30,17,56.7,10,2,20,36,18,50,13,11,3,3,12,17,23,11,21,25
Bora,"A. Hot, A. Hunter, L. Thomas, R. Memedi, S. Jules",6,3820,25.1,116,47,94,50,12,37,32.4,10,14,71.4,13,45,58,29,7,4,17,35,100,63.1,62.8,63.3,38.2,37.9,56.4,57.9,61.7,26.5,72.6,11.6,14.9,39.4,116,107,40,101,39.6,5,37,13.5,22,25,88,17,36,53,22,11,2,10,21,101,42.1,47.8,8.2,27.4,36.6,106.2,37,30,81.1,20,5,25,37,12,32.4,7,8,0,2,9.9,40,25,62.5,24,10,41.7,37,5,13.5,6,3,1,0,8,22,13,25,20,22
Rahoveci 029,"B. Rexha, F. Rugova, I. Umipig, K. Pullian, P. Weekes",5,3259,23.1,91,33,90,36.7,11,38,28.9,14,24,58.3,15,35,50,22,9,2,13,18,95,70.3,69.7,70.9,34.4,33.9,42.8,45.2,66.7,24.6,60.3,9.6,26.7,42.2,96.2,107,39,95,41.1,14,39,35.9,15,21,71.4,23,46,69,23,5,6,19,23,96,48.4,51.3,15.4,39.7,41.1,111.2,31,15,48.4,20,7,35,38,11,28.9,5,5,1,1,-15,34,17,50,22,8,36.4,39,14,35.9,6,9,0,3,15,27,15,22,22,7
Sigal Prishtina,"A. Azemi, A. Bailey, D. Burns, D. Lekndreaj, K. Kramer",4,2783,21.7,95,35,74,47.3,12,30,40,13,16,81.2,14,26,40,25,12,4,21,23,85,70.9,72.9,68.9,32.9,34.8,55.4,58.6,71.4,33.3,70.3,16.5,21.6,40.5,112.4,85,29,66,43.9,10,27,37,17,21,81,11,28,39,20,10,2,19,19,80,51.5,56.5,20.2,29.7,40.9,106.4,34,18,52.9,10,5,50,30,12,40,9,8,0,2,6,23,13,56.5,16,6,37.5,27,10,37,10,7,1,1,22,20,25,12,30,27
Bashkimi,"D. Lake, I. Cousins, J. Palokaj, K. Anderson, L. Zeqiri",6,2500,20.8,95,37,71,52.1,13,28,46.4,8,10,80,11,29,40,22,11,2,19,22,80,75.2,76.9,73.5,31.2,32.7,61.3,63,59.5,31.4,72.5,16.3,14.1,39.4,118.7,70,27,64,42.2,7,20,35,9,13,69.2,11,24,35,13,8,5,21,18,77,47.7,50.2,23.1,27.5,31.2,91.5,26,16,61.5,17,8,47.1,28,13,46.4,5,6,0,4,27.2,32,16,50,12,4,33.3,20,7,35,10,9,0,1,13,15,20,13,13,7
Bora,"A. Hot, A. Hunter, A. Mekic, J. Zeqiri, S. Jules",6,2504,17.1,85,31,73,42.5,11,32,34.4,12,16,75,19,24,43,24,5,4,13,16,71,66.1,68.1,64.1,35.2,37.5,50,53.1,77.4,42.2,77.4,11.1,21.9,43.8,119.6,83,34,65,52.3,9,23,39.1,6,6,100,7,26,33,15,7,6,9,13,67,59.2,61.4,11.7,22.6,35.4,124.2,35,17,48.6,6,3,50,32,11,34.4,7,3,2,1,-4.6,30,19,63.3,12,6,50,23,9,39.1,6,2,0,1,7,21,4,5,17,17
Bora,"A. Hot, A. Hunter, J. Zeqiri, S. Jules, T. Cheese",11,2366,8.3,79,27,61,44.3,11,30,36.7,14,21,66.7,12,32,44,17,3,1,14,17,69,71.2,70.3,72.1,34.1,33.3,53.3,56.2,63,32.4,86.5,13.8,34.4,49.2,113.9,72,24,56,42.9,8,27,29.6,16,25,64,5,25,30,14,8,5,12,27,71,50,53.7,15.2,13.5,48.2,101.4,21,12,57.1,10,4,40,30,11,36.7,8,5,0,1,12.6,19,11,57.9,10,5,50,27,8,29.6,2,2,1,4,14,14,8,5,21,21
Golden Eagle Ylli,"A. Scott, B. Huffman, G. Morina, S. Bamforth, T. Allen",3,2233,17.0,81,30,59,50.8,10,22,45.5,11,22,50,10,30,40,23,4,1,13,13,69,77.4,74,80.8,32.5,29.7,59.3,59,76.7,30.3,69.8,12.4,37.3,37.3,117.7,87,32,75,42.7,14,40,35,9,12,75,13,23,36,18,9,2,11,22,75,52,54.2,12.1,30.2,53.3,115.8,24,14,58.3,13,6,46.2,22,10,45.5,8,3,0,2,1.9,21,13,61.9,14,5,35.7,40,14,35,4,3,1,2,13,16,16,12,26,13
Vëllaznimi,"A. Gordon, A. Koshi, D. Wilson, J. Hellems, S. Zekiqi",7,2239,16.0,59,18,47,38.3,6,23,26.1,17,24,70.8,5,24,29,11,2,3,18,17,68,71.8,72.6,71,33.1,33.8,44.7,51.3,61.1,16.7,75,20.8,51.1,48.9,87.1,79,31,62,50,6,19,31.6,11,16,68.8,8,25,33,24,7,1,8,21,66,54.8,57.2,10.4,25,30.6,119.2,15,9,60,8,3,37.5,23,6,26.1,9,5,2,1,-32.1,32,21,65.6,11,4,36.4,19,6,31.6,2,4,1,1,7,9,7,6,15,25
Sigal Prishtina,"A. Bailey, A. Lomax, A. Morina, D. Burns, V. Kakruki",3,2366,10.5,86,29,63,46,9,25,36,19,27,70.4,16,19,35,19,15,1,12,17,68,70,69,71,34.8,33.8,53.2,57.4,65.5,43.2,70.4,11.3,42.9,39.7,126.4,55,22,49,44.9,3,16,18.8,8,9,88.9,8,21,29,13,4,3,28,24,70,48,51.9,34.6,29.6,32.7,78.5,20,14,70,18,6,33.3,25,9,36,5,4,2,1,47.9,27,18,66.7,6,1,16.7,16,3,18.8,9,12,2,3,15,27,37,10,9,11
Rahoveci 029,"A. Thomas, B. Rexha, F. Rugova, J. Mccorrmick, K. Pullian",3,1941,8.6,61,22,53,41.5,9,23,39.1,8,13,61.5,9,19,28,13,11,0,13,20,60,73.2,74.4,71.9,32.2,33.4,50,51.9,59.1,26.5,82.6,15.3,24.5,43.4,101.3,55,19,40,47.5,5,14,35.7,12,15,80,4,25,29,7,9,3,18,18,58,53.8,59,27.9,17.4,35,94.5,22,10,45.5,8,3,37.5,23,9,39.1,8,3,0,1,6.8,18,11,61.1,8,3,37.5,14,5,35.7,11,4,0,2,13,9,17,4,20,8
Trepça,"J. Payne, K. Hasbrouck, M. Amzil, M. Tmusic, S. Jones",7,1982,8.9,83,33,54,61.1,11,24,45.8,6,9,66.7,5,26,31,19,11,1,9,9,59,75.1,72,78.1,33.3,30.7,71.3,71.6,57.6,21.7,81.2,10.5,16.7,44.4,139.5,46,18,51,35.3,5,21,23.8,5,5,100,6,18,24,10,6,0,20,13,65,40.2,43.2,27.3,18.8,41.2,71.3,22,19,86.4,8,3,37.5,24,11,45.8,4,4,0,1,68.2,19,8,42.1,11,5,45.5,21,5,23.8,10,4,1,3,8,31,25,2,7,4
Bora,"A. Hot, A. Hunter, J. Zeqiri, R. Memedi, S. Jules",5,2057,10.7,65,22,51,43.1,9,22,40.9,12,17,70.6,9,23,32,12,3,1,12,19,59,65.3,68.9,61.6,34.9,38.9,52,55.6,54.5,30,74.2,14.5,33.3,43.1,110.1,48,16,44,36.4,6,17,35.3,10,16,62.5,8,21,29,10,5,2,12,13,53,43.2,47,19,25.8,38.6,90.8,22,12,54.5,7,1,14.3,22,9,40.9,7,3,0,1,19.3,14,7,50,13,3,23.1,17,6,35.3,3,3,2,4,10,6,8,4,9,8
Rahoveci 029,"F. Rugova, H. Durguti, I. Umipig, J. Roche, K. Pullian",5,1905,1.4,76,27,61,44.3,11,26,42.3,11,18,61.1,13,21,34,20,4,1,5,13,58,73.1,73.7,72.6,32.6,33.1,53.3,55.1,74.1,35.1,65.6,5.3,29.5,42.6,130,63,23,54,42.6,4,18,22.2,13,16,81.2,11,24,35,15,3,2,10,18,58,46.3,51.6,14.1,34.4,33.3,109.3,30,14,46.7,5,2,40,26,11,42.3,1,4,0,0,20.6,29,16,55.2,7,3,42.9,18,4,22.2,3,6,1,0,11,20,13,13,14,11
GO+Peja,"C. Edwards, D. Berisha, J. Johnson, M. Mala, T. Green",7,1831,5.8,77,29,52,55.8,7,17,41.2,12,18,66.7,11,16,27,21,7,0,10,14,57,74.6,74.1,75.1,32.4,31.9,62.5,64.3,72.4,42.3,76.2,11,34.6,32.7,136.1,70,28,47,59.6,6,15,40,8,13,61.5,5,15,20,14,4,1,12,14,57,66,66.4,18.5,23.8,31.9,122.1,27,18,66.7,8,4,50,17,7,41.2,3,4,1,2,14,23,19,82.6,9,3,33.3,15,6,40,6,6,0,0,13,16,14,2,17,10
Trepça,"C. Brown, D. Hajrizi, J. Payne, M. Tmusic, S. Henry",3,2023,18.2,61,23,56,41.1,8,26,30.8,7,9,77.8,12,25,37,13,1,3,11,17,57,67.7,67.1,68.3,35.7,35.1,48.2,50.9,56.5,36.4,69.4,13.1,16.1,46.4,107.8,56,25,58,43.1,3,16,18.8,3,9,33.3,11,21,32,16,7,2,9,11,58,45.7,45.2,12.7,30.6,27.6,97.3,20,12,60,10,3,30,26,8,30.8,4,4,0,2,10.5,34,18,52.9,8,4,50,16,3,18.8,1,2,0,3,10,11,6,7,19,12
Golden Eagle Ylli,"D. Sabeckis, D. Thomas, E. Kastrati, S. Bamforth, T. Smith",3,2153,19.4,59,21,45,46.7,10,21,47.6,7,10,70,10,15,25,18,4,4,17,24,54,60.2,60.4,60.1,39.8,39.9,57.8,59.7,85.7,40,46.9,20.1,22.2,46.7,109,57,21,52,40.4,4,22,18.2,11,14,78.6,17,15,32,10,7,1,15,18,54,44.2,49,20.5,53.1,42.3,105.7,14,7,50,10,4,40,21,10,47.6,9,6,0,1,3.2,20,13,65,10,4,40,22,4,18.2,8,3,3,1,10,7,21,15,11,18
Sigal Prishtina,"A. Azemi, A. Bailey, D. Burns, L. Autrey, V. Kakruki",2,1683,15.0,59,25,40,62.5,5,10,50,4,9,44.4,2,11,13,14,6,1,12,9,52,75.8,73.9,77.8,32.5,30.8,68.8,67.1,56,11.8,68.8,17.2,22.5,25,113.9,56,23,38,60.5,6,16,37.5,4,11,36.4,5,15,20,14,7,1,19,13,55,68.4,65.4,30.7,31.2,42.1,102.6,23,16,69.6,7,4,57.1,10,5,50,6,5,0,1,11.3,20,16,80,2,1,50,16,6,37.5,6,7,1,3,4,7,17,7,13,13
Trepça,"B. Tuna, K. Hasbrouck, M. Amzil, M. Tmusic, S. Jones",4,1883,13.2,65,24,52,46.2,10,25,40,7,15,46.7,11,22,33,17,7,5,6,9,51,70.1,65.6,74.7,36.6,32.1,55.8,55.5,70.8,34.4,71,7.4,28.8,48.1,126.3,46,15,44,34.1,3,18,16.7,13,16,81.2,9,21,30,6,4,4,19,16,59,37.5,45.1,27.1,29,40.9,78.5,17,12,70.6,10,2,20,25,10,40,4,1,0,1,47.8,15,6,40,11,6,54.5,18,3,16.7,5,5,0,6,15,16,15,1,10,3
GO+Peja,"A. Hajdari, C. Edwards, M. Mala, O. Williams, T. Green",4,1688,12.4,51,20,55,36.4,7,19,36.8,4,4,100,16,15,31,7,6,1,12,16,51,68.6,72,65.1,33.3,36.8,42.7,44.9,35,47.1,65.2,15.8,7.3,34.5,100.7,48,19,41,46.3,2,9,22.2,8,13,61.5,8,18,26,11,4,2,9,11,46,48.8,51.4,16.2,34.8,22,104.8,22,9,40.9,14,4,28.6,19,7,36.8,2,6,1,2,-4.1,20,13,65,12,4,33.3,9,2,22.2,5,4,0,0,18,8,13,7,11,10
Golden Eagle Ylli,"A. Scott, B. Huffman, E. Kastrati, G. Morina, T. Allen",3,1539,1.7,65,21,33,63.6,9,13,69.2,14,17,82.4,1,18,19,13,4,1,12,8,49,72.8,77.1,68.5,31.1,35.0,77.3,80.3,61.9,7.7,60,18.3,51.5,39.4,131.5,46,17,48,35.4,8,29,27.6,4,4,100,12,12,24,13,6,2,8,15,44,43.8,46.2,13.9,40,60.4,104.7,10,6,60,10,6,60,13,9,69.2,8,0,0,2,26.8,11,6,54.5,8,3,37.5,29,8,27.6,3,3,0,1,0,11,9,7,12,11
Rahoveci 029,"B. Rexha, F. Rugova, I. Umipig, K. Pullian, P. Weeks",1,1427,2.6,59,25,42,59.5,2,9,22.2,7,15,46.7,6,15,21,11,6,1,7,6,48,78,80.1,75.8,30.0,31.7,61.9,60.7,44,28.6,78.9,10.5,35.7,21.4,123.9,49,18,36,50,7,16,43.8,6,9,66.7,4,15,19,11,4,1,11,13,45,59.7,61.3,21.6,21.1,44.4,108.7,24,18,75,9,5,55.6,9,2,22.2,0,4,1,2,15.2,14,9,64.3,6,2,33.3,16,7,43.8,3,8,0,0,8,5,16,5,12,5
GO+Peja,"D. Berisha, J. Johnson, M. Mala, S. Flatten, T. Green",6,1673,9.3,61,21,46,45.7,10,22,45.5,9,15,60,9,18,27,13,5,0,6,15,48,67.6,68.3,66.8,35.1,35.9,56.5,58,61.9,34.6,66.7,8.4,32.6,47.8,128.1,52,21,47,44.7,6,21,28.6,4,8,50,9,17,26,12,4,2,7,14,47,51.1,51.5,12.2,33.3,44.7,111.6,17,8,47.1,6,2,33.3,22,10,45.5,1,4,1,0,16.5,17,12,70.6,9,3,33.3,21,6,28.6,3,3,1,0,6,22,17,13,4,6
Vëllaznimi,"J. Hellems, M. Warrick, R. Dahsyla, S. Zekiqi, Z. Reid",2,1536,4.8,48,16,45,35.6,3,18,16.7,13,15,86.7,7,14,21,6,6,0,5,10,48,76.3,74.4,78.2,32.3,30.7,38.9,46.5,37.5,22.6,70,8,33.3,40,100.8,57,20,39,51.3,7,16,43.8,10,14,71.4,6,24,30,11,4,3,13,14,50,60.3,63.1,22.4,30,41,113.8,18,9,50,9,4,44.4,18,3,16.7,1,4,0,0,-13,14,8,57.1,9,5,55.6,16,7,43.8,5,6,0,1,5,17,23,4,9,4
Bashkimi,"D. Lake, I. Cousins, L. Zeqiri, M. Armstead, S. Shorter",3,1547,12.5,59,23,38,60.5,4,15,26.7,9,12,75,3,20,23,12,3,2,10,10,48,74.7,74.9,74.6,32.0,32.2,65.8,68.2,52.2,17.6,80,15.3,31.6,39.5,122.2,50,19,42,45.2,8,24,33.3,4,7,57.1,5,14,19,11,3,0,10,9,48,54.8,55.5,18.2,20,57.1,104,14,12,85.7,9,7,77.8,15,4,26.7,4,2,1,2,18.2,15,10,66.7,3,1,33.3,24,8,33.3,4,5,1,0,2,12,17,7,9,7
Bora,"A. Hot, A. Hunter, R. Ukaj, S. Jules, T. Cheese",10,1658,5.7,53,18,37,48.6,7,20,35,10,13,76.9,5,11,16,8,6,0,11,20,47,68.5,67.7,69.4,35.4,34.6,58.1,62,44.4,27.8,78.6,17.8,35.1,54.1,113.3,62,21,34,61.8,8,16,50,12,18,66.7,3,13,16,11,2,0,11,15,48,73.5,74,20.8,21.4,47.1,129.4,10,7,70,7,4,57.1,20,7,35,2,2,2,3,-16.1,9,7,77.8,9,6,66.7,16,8,50,7,3,0,1,5,11,8,3,7,10
Vëllaznimi,"A. Koshi, D. Wilson, J. Hellems, S. Zekiqi, Y. Anei",6,1484,10.7,44,12,33,36.4,6,15,40,14,18,77.8,3,14,17,7,7,2,10,15,46,72.8,74.4,71.2,32.3,33.7,45.5,53.8,58.3,14.3,60.9,17.3,54.5,45.5,95.6,50,20,41,48.8,2,11,18.2,8,11,72.7,9,18,27,13,3,0,9,15,44,51.2,54.5,16.4,39.1,26.8,113.6,12,5,41.7,6,1,16.7,15,6,40,3,3,2,2,-18,19,13,68.4,11,5,45.5,11,2,18.2,4,4,0,1,4,15,24,9,16,12
Bashkimi,"I. Cousins, J. Palokaj, K. Anderson, L. Zeqiri, T. Bickerstaff",5,1534,5.3,57,20,46,43.5,5,15,33.3,12,17,70.6,10,16,26,12,4,0,3,11,45,68.3,69.8,66.9,34.4,35.9,48.9,53.3,60,38.5,76.2,4.4,37,32.6,127.7,53,20,40,50,7,12,58.3,6,8,75,5,16,21,8,1,0,6,14,43,58.8,60.9,12.1,23.8,30,124,16,12,75,15,3,20,15,5,33.3,1,2,0,0,3.7,21,11,52.4,7,2,28.6,12,7,58.3,3,2,1,0,6,19,10,8,13,3
Sigal Prishtina,"A. Azemi, A. Bailey, D. Burns, D. Haxhosaj, K. Kramer",3,1521,0.0,33,14,38,36.8,4,16,25,1,7,14.3,8,21,29,5,1,3,13,10,44,71,69.8,72.2,34.4,33.3,42.1,40.2,35.7,33.3,77.8,22,18.4,42.1,74.6,47,17,43,39.5,8,22,36.4,5,6,83.3,6,16,22,12,5,0,8,16,46,48.8,51.5,14.9,22.2,51.2,102.8,11,5,45.5,11,5,45.5,16,4,25,3,5,0,4,-28.2,14,5,35.7,7,4,57.1,22,8,36.4,3,1,0,3,9,2,4,5,18,16
Bashkimi,"D. Lake, I. Nwamu, L. Zeqiri, S. Shorter, V. Bunjaku",6,1613,13.6,49,19,48,39.6,7,20,35,4,5,80,8,21,29,9,2,2,4,10,44,64.2,66,62.3,36.4,38.5,46.9,48.8,47.4,26.7,77.8,6.3,10.4,41.7,110.5,31,12,38,31.6,4,21,19,3,6,50,6,22,28,7,3,2,9,15,42,36.8,38.1,18.1,22.2,55.3,74,21,9,42.9,7,3,42.9,20,7,35,2,1,0,1,36.5,10,6,60,7,2,28.6,21,4,19,1,4,1,3,6,15,10,3,10,5
Sigal Prishtina,"A. Azemi, A. Bailey, D. Burns, D. Haxhosaj, L. Autrey",3,1274,2.8,58,19,41,46.3,9,19,47.4,11,17,64.7,8,8,16,13,7,1,4,8,43,79,80.4,77.5,29.8,31.0,57.3,59.8,68.4,30.8,72.7,6.1,41.5,46.3,135.8,49,17,29,58.6,7,10,70,8,11,72.7,3,18,21,15,3,1,12,14,41,70.7,72.4,26.2,27.3,34.5,119.1,12,8,66.7,10,2,20,19,9,47.4,1,3,0,0,16.7,13,8,61.5,6,2,33.3,10,7,70,10,2,0,0,5,21,10,4,13,9
GO+Peja,"A. Hajdari, C. Edwards, C. Williams, D. Bracey, M. Mala",3,1322,1.6,52,19,39,48.7,7,20,35,7,11,63.6,7,10,17,10,6,0,8,8,43,75.5,78.1,72.9,30.7,32.9,57.7,59.3,52.6,33.3,76.9,12.9,28.2,51.3,120.8,50,18,30,60,6,12,50,8,11,72.7,3,14,17,12,3,2,10,11,40,70,71.8,22.3,23.1,40,124.5,17,12,70.6,2,0,0,20,7,35,4,4,0,0,-3.7,10,7,70,8,5,62.5,12,6,50,5,3,0,1,6,15,13,6,1,6
Trepça,"A. Arslanagic, C. Brown, D. Hajrizi, J. Payne, M. Tmusic",6,1412,1.4,55,22,41,53.7,6,13,46.2,5,9,55.6,8,19,27,12,2,1,7,11,42,71.9,71.7,72.1,33.5,33.3,61,61.2,54.5,40,63.3,10.9,22,31.7,130.3,47,17,43,39.5,5,15,33.3,8,14,57.1,11,12,23,10,5,2,6,11,42,45.3,47.8,10.9,36.7,34.9,110.9,24,14,58.3,4,2,50,13,6,46.2,3,3,1,0,19.5,22,9,40.9,6,3,50,15,5,33.3,1,2,1,1,9,7,11,5,11,9
Bora,"A. Hot, A. Hunter, L. Thomas, R. Ukaj, S. Jules",5,1384,19.0,39,16,35,45.7,3,14,21.4,4,4,100,3,15,18,6,4,0,10,10,42,71.8,72.8,70.8,32.9,33.9,50,53,37.5,15.8,71.4,19,11.4,40,92.8,38,13,34,38.2,5,14,35.7,7,8,87.5,6,16,22,12,3,4,11,6,41,45.6,50.6,22.7,28.6,41.2,93.1,15,11,73.3,6,2,33.3,14,3,21.4,4,4,0,2,-0.3,12,7,58.3,8,1,12.5,14,5,35.7,6,5,0,0,5,8,15,3,14,15
Sigal Prishtina,"A. Bailey, A. Morina, D. Burns, E. Clarance, V. Kakruki",3,1459,3.7,41,16,38,42.1,5,15,33.3,4,7,57.1,8,12,20,9,4,1,10,13,41,68,68,68,35.3,35.3,48.7,49.9,56.2,36.4,70.6,16.6,18.4,39.5,99.1,52,17,33,51.5,7,14,50,11,16,68.8,5,14,19,10,3,2,8,8,41,62.1,64.9,16.7,29.4,42.4,125.9,19,8,42.1,4,3,75,15,5,33.3,4,2,0,2,-26.7,13,7,53.8,6,3,50,14,7,50,3,5,0,0,5,6,11,11,7,11
Bashkimi,"D. Lake, I. Cousins, K. Anderson, L. Zeqiri, M. Ismaili",5,1263,12.3,43,13,32,40.6,5,11,45.5,12,14,85.7,2,14,16,9,4,1,6,13,40,75,76.9,73.1,31.2,32.8,48.4,56.3,69.2,9.5,70,11.3,43.8,34.4,106.2,35,13,33,39.4,2,16,12.5,7,7,100,6,19,25,6,2,5,10,10,38,42.4,48.5,21.7,30,48.5,91,18,8,44.4,3,0,0,11,5,45.5,4,2,0,0,15.3,12,9,75,5,2,40,16,2,12.5,3,5,0,2,4,10,5,6,9,7
Bashkimi,"D. Lake, I. Nwamu, L. Zeqiri, M. Armstead, S. Shorter",5,1350,9.4,57,19,32,59.4,3,9,33.3,16,21,76.2,5,16,21,12,7,1,5,8,40,67.9,70.4,65.4,34.1,36.7,64.1,69.1,63.2,35.7,72.7,8.6,65.6,28.1,144,25,11,33,33.3,1,16,6.2,2,3,66.7,6,9,15,7,2,0,10,17,37,34.8,36.4,22.6,27.3,48.5,68,19,14,73.7,4,2,50,9,3,33.3,1,3,0,1,76,11,7,63.6,6,3,50,16,1,6.2,5,4,1,0,11,19,22,4,2,6
Trepça,"C. Brown, D. Hajrizi, J. Payne, M. Amzil, M. Tmusic",3,1253,9.4,49,16,33,48.5,5,11,45.5,12,15,80,8,20,28,7,0,0,9,8,39,73.7,74.7,72.7,32.1,33.0,56.1,61.9,43.8,44.4,83.3,16.2,45.5,33.3,125.7,37,13,36,36.1,4,13,30.8,7,8,87.5,4,10,14,10,4,0,4,13,38,41.7,46.8,9.2,16.7,36.1,97.5,15,6,40,7,5,71.4,11,5,45.5,4,3,0,1,28.2,11,6,54.5,12,3,25,13,4,30.8,0,1,0,2,10,7,5,4,8,12
Golden Eagle Ylli,"A. Scott, A. Çallakaj, B. Huffman, E. Kastrati, L. Shoshi",2,1354,7.0,43,17,30,56.7,5,12,41.7,4,4,100,3,20,23,10,3,2,12,7,39,68.6,69.4,67.9,34.6,35.4,65,67.7,58.8,23.1,71.4,22.3,13.3,40,109.9,30,12,40,30,4,21,19,2,2,100,8,10,18,7,5,0,7,12,38,35,36.7,14.6,28.6,52.5,78.4,13,10,76.9,5,2,40,12,5,41.7,7,2,1,1,31.5,13,6,46.2,6,2,33.3,21,4,19,2,5,0,0,2,7,9,7,9,15
