Home_Team,Home_Lineup,Away_Team,Away_Lineup,Games,Total_Seconds,Minutes,Possessions,Home_PTS,Home_FGM,Home_FGA,Home_FG%,Home_3PM,Home_3PA,Home_3P%,Home_FTM,Home_FTA,Home_FT%,Home_OREB,Home_DREB,Home_REB,Home_AST,Home_STL,Home_BLK,Home_TOV,Home_PF,Away_PTS,Away_FGM,Away_FGA,Away_FG%,Away_3PM,Away_3PA,Away_3P%,Away_FTM,Away_FTA,Away_FT%,Away_OREB,Away_DREB,Away_REB,Away_AST,Away_STL,Away_BLK,Away_TOV,Away_PF,Home_POSS,Away_POSS,Home_OFF_RTG,Home_DEF_RTG,Home_NET_RTG,Away_OFF_RTG,Away_DEF_RTG,Away_NET_RTG,Point_Diff,Home_RIM_ATT,Home_RIM_MADE,Home_RIM%,Home_OTD_2PT_ATT,Home_OTD_2PT_MADE,Home_OTD_2PT%,Home_OTD_3PT_ATT,Home_OTD_3PT_MADE,Home_OTD_3PT%,Away_RIM_ATT,Away_RIM_MADE,Away_RIM%,Away_OTD_2PT_ATT,Away_OTD_2PT_MADE,Away_OTD_2PT%,Away_OTD_3PT_ATT,Away_OTD_3PT_MADE,Away_OTD_3PT%,Home_PASS_TO,Home_DRIBBLE_TO,Home_DEFENSE_TO,Home_MISC_TO,Away_PASS_TO,Away_DRIBBLE_TO,Away_DEFENSE_TO,Away_MISC_TO,Home_2ND_CHANCE_PTS,Home_FAST_BREAK_PTS,Home_PTS_OFF_TOV,Away_2ND_CHANCE_PTS,Away_FAST_BREAK_PTS,Away_PTS_OFF_TOV
Sigal Prishtina,"A. Azemi, A. Bailey, D. Burns, D. Haxhosaj, T. Vissariou",Golden Eagle Ylli,"A. Scott, E. Kastrati, L. Basic, L. Shoshi, T. Allen",1,664,11.1,20.2,26,9,17,52.9,5,9,55.6,3,4,75,2,8,10,7,2,0,3,4,19,7,15,46.7,3,9,33.3,2,2,100,0,6,6,5,2,0,5,5,19.6,20.9,132.5,91,41.5,91,132.5,-41.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bora,"A. Hot, A. Mekic, J. Zeqiri, R. Memedi, S. Jules",Trepça,"B. Tuna, D. Hajrizi, J. Payne, M. Tmusic, S. Jones",1,630,10.5,19.3,22,9,17,52.9,2,5,40,2,5,40,5,7,12,3,1,1,4,6,22,8,20,40,2,9,22.2,4,7,57.1,4,5,9,8,3,0,2,4,18.9,20.4,116.3,107.8,8.5,107.8,116.3,-8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Golden Eagle Ylli,"A. Scott, E. Kastrati, L. Shoshi, L. Thomas, T. Allen",GO+Peja,"A. Hajdari, D. Berisha, J. Johnson, S. Flatten, T. Green",1,555,9.2,18.4,18,8,15,53.3,2,5,40,0,0,0,1,8,9,4,4,0,3,3,12,5,14,35.7,0,8,0,2,2,100,1,6,7,4,1,0,6,2,16.9,19.8,106.3,60.6,45.7,60.6,106.3,-45.7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trepça,"A. Arslanagic, C. Brown, D. Hajrizi, J. Payne, S. Jones",Golden Eagle Ylli,"A. Çallakaj, B. Huffman, G. Morina, L. Thomas, T. Allen",1,580,9.7,18.2,19,8,17,47.1,3,3,100,0,1,0,2,8,10,4,1,0,3,4,16,7,15,46.7,0,4,0,2,2,100,0,8,8,4,0,1,2,4,18.5,17.9,102.6,89.5,13.1,89.5,102.6,-13.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Golden Eagle Ylli,"D. Sabeckis, D. Thomas, E. Kastrati, S. Bamforth, T. Smith",GO+Peja,"C. Edwards, C. Williams, D. Bracey, M. Mala, S. Llapi",1,622,10.4,18.2,21,7,16,43.8,5,10,50,2,2,100,5,4,9,5,3,0,7,7,18,8,14,57.1,2,6,33.3,0,0,0,2,4,6,4,3,0,6,4,18.5,17.9,113.3,100.8,12.5,100.8,113.3,-12.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Golden Eagle Ylli,"A. Scott, B. Huffman, G. Morina, S. Bamforth, T. Allen",Sigal Prishtina,"A. Bailey, A. Morina, D. Burns, D. Haxhosaj, K. Dukes",1,515,8.6,17.0,20,7,14,50,2,4,50,4,7,57.1,2,6,8,4,0,1,2,2,22,8,16,50,5,9,55.6,1,2,50,2,6,8,7,1,1,2,6,17.2,16.7,116.2,131.4,-15.2,131.4,116.2,15.2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bora,"A. Mekic, G. Singleton, J. Zeqiri, R. Memed, S. Jules",GO+Peja,"A. Herndon, D. Berisha, J. Johnson, M. Armstead, T. Green",1,462,7.7,16.3,19,6,18,33.3,3,11,27.3,4,4,100,4,4,8,3,1,0,1,5,23,7,14,50,4,6,66.7,5,6,83.3,4,8,12,6,0,1,3,1,16.5,15.9,115.3,144.7,-29.4,144.7,115.3,29.4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vëllaznimi,"A. Gordon, A. Koshi, D. Wilson, J. Hellems, S. Zekiqi",Bashkimi,"D. Lake, I. Nwamu, L. Zeqiri, M. Armstead, S. Shorter",1,541,9.0,14.9,10,4,13,30.8,1,9,11.1,1,2,50,2,4,6,4,1,0,3,6,17,7,12,58.3,1,2,50,2,5,40,2,7,9,6,2,0,3,3,14.7,15.4,67.8,110.3,-42.4,110.3,67.8,42.4,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bashkimi,"D. Lake, I. Cousins, J. Baily, J. Palokaj, V. Bunjaku",Rahoveci 029,"B. Rexha, F. Rugova, I. Umipig, K. Pullian, P. Weekes",1,529,8.8,14.3,22,9,13,69.2,3,4,75,1,2,50,0,6,6,7,0,2,0,4,15,7,17,41.2,1,4,25,0,0,0,4,4,8,4,0,0,2,2,13.9,14.7,158.5,101.9,56.6,101.9,158.5,-56.6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rahoveci 029,"B. Rexha, F. Rugova, I. Umipig, J. Roche, K. Pullian",Sigal Prishtina,"A. Bailey, A. Morina, E. Clarence, K. Dukes, V. Kakruki",1,502,8.4,14.3,10,5,13,38.5,0,6,0,0,0,0,1,8,9,4,2,1,2,2,8,2,11,18.2,1,4,25,3,4,75,1,7,8,4,2,0,3,1,13.9,14.7,71.8,54.5,17.3,54.5,71.8,-17.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bashkimi,"D. Lake, I. Cousins, J. Palokaj, K. Anderson, L. Zeqiri",Sigal Prishtina,"A. Azemi, A. Bailey, D. Burns, L. Autrey, V. Kakruki",1,451,7.5,13.8,13,5,10,50,2,5,40,1,2,50,3,3,6,4,2,1,8,4,14,6,10,60,2,2,100,0,0,0,1,2,3,4,1,1,3,2,15.7,11.9,83,117.4,-34.4,117.4,83,34.4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bora,"A. Mekic, G. Singleton, J. Zeqiri, R. Memedi, T. Jackson",Rahoveci 029,"B. Rexha, F. Rugova, I. Umipig, K. Pullian, P. Weeks",1,395,6.6,13.5,16,5,8,62.5,2,3,66.7,4,4,100,0,4,4,2,0,0,3,5,18,7,12,58.3,1,2,50,3,5,60,2,3,5,2,3,0,2,2,12.8,14.4,125.4,124.9,0.5,124.9,125.4,-0.5,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bashkimi,"D. Lake, I. Cousins, L. Zeqiri, M. Armstead, S. Shorter",Rahoveci 029,"B. Rexha, F. Rugova, I. Umipig, J. Johnson, K. Pullian",1,346,5.8,13.3,13,5,8,62.5,0,2,0,3,3,100,0,5,5,3,2,1,3,1,11,4,11,36.4,2,8,25,1,1,100,1,3,4,3,2,0,4,2,12.3,14.2,105.5,77.5,28,77.5,105.5,-28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rahoveci 029,"A. Thomas, B. Rexha, F. Rugova, J. Mccormick, K. Pullian",Golden Eagle Ylli,"A. Scott, A. Çallakaj, D. Thomas, S. Bamforth, T. Smith",1,458,7.6,13.3,12,5,15,33.3,2,9,22.2,0,0,0,3,3,6,3,1,0,1,1,13,6,11,54.5,1,4,25,0,0,0,2,7,9,5,1,1,5,2,12.8,13.9,93.8,93.8,0,93.8,93.8,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
