Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
London Lions,21,Aaryndeep Rai,,1,26.1,26.1,7,7.0,3,5,60.0,1,1,100.0,0,1,0.0,3,4,7,1,2,3,2,3,70.0,64.3,12.9,94.1,9.9,1.4,12.1,19.8,15.6,5.2,4.4,12.4,26.9,0.2,11.24,2.94,8.3,4,2,50,0,0,0,1,1,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,1,Joel Scott,,9,23.9,214.9,150,16.7,59,100,59.0,12,26,46.2,20,28,71.4,24,27,51,8,9,2,7,18,65.0,66.8,26.3,125.7,23.0,4.0,13.7,14.2,14.0,7.4,2.3,1.0,5.9,0.28,10.92,5.93,4.99,60,38,63.3,14,9,64.3,26,12,46.2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheshire Phoenix,13,Patrick Robinson,,24,25.7,617.2,472,19.7,162,277,58.5,20,52,38.5,128,177,72.3,30,57,87,96,21,4,49,39,62.1,66.5,27.6,116.9,23.9,2.6,4.7,9.6,7.0,27.2,1.7,0.6,12.1,0.64,9.65,7.11,2.55,167,116,69.5,58,26,44.8,52,20,38.5,16,25,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol Flyers,22,Joseph Anderson,,24,30.6,733.7,330,13.8,123,286,43.0,52,159,32.7,32,41,78.0,11,52,63,113,46,1,37,29,52.1,54.3,21.2,96.8,18.1,8.7,1.5,7.6,4.5,28.5,3.3,0.1,10.8,0.14,9.34,4.1,5.25,67,47,70.1,60,24,40,159,52,32.7,26,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Surrey 89ers,12,Kino Lily Jr,,22,33.4,735.8,392,17.8,144,304,47.4,81,169,47.9,23,29,79.3,11,41,52,94,24,0,41,29,60.7,61.9,21.6,109.6,22.9,9.9,1.6,5.7,3.7,21.1,1.7,0.0,11.5,0.1,9.33,6.99,2.34,34,13,38.2,101,50,49.5,169,81,47.9,19,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Leicester Riders,13,Donald Carey Jr,,15,32.5,487.6,249,16.6,77,165,46.7,32,79,40.5,63,71,88.7,10,55,65,107,26,0,62,26,56.4,63.4,24.0,96.4,21.3,6.8,2.3,12.4,7.4,36.2,2.7,0.0,24.0,0.43,8.79,4.88,3.91,53,31,58.5,33,14,42.4,79,32,40.5,34,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,33,Shavar Reynolds Jr,,13,23.0,299.0,140,10.8,48,97,49.5,13,24,54.2,31,35,88.6,10,13,23,64,7,1,23,32,56.2,62.3,21.7,103.4,14.8,2.5,4.0,4.8,4.4,36.8,1.3,0.4,17.0,0.36,8.52,3.21,5.31,28,15,53.6,45,20,44.4,24,13,54.2,18,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
B. Braun Sheffield Sharks,1,Dirk Williams,,22,32.1,705.2,320,14.5,116,247,47.0,54,129,41.9,34,45,75.6,9,82,91,63,21,21,29,37,57.9,60.0,19.2,108.2,18.9,7.6,1.4,11.4,6.6,14.9,1.5,3.1,9.8,0.18,8.4,4.88,3.51,66,40,60.6,52,22,42.3,129,54,41.9,11,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Surrey 89ers,10,Tyrin Lawrence,,8,29.5,236.2,143,17.9,51,92,55.4,11,35,31.4,30,36,83.3,3,27,30,27,13,2,23,12,61.4,66.3,25.4,109.3,23.0,5.6,1.6,11.0,6.9,19.1,2.8,0.8,17.6,0.39,8.26,4.79,3.47,34,26,76.5,22,13,59.1,35,11,31.4,11,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,15,Chaundee Brown Jr,,4,25.1,100.4,60,15.0,22,37,59.5,3,10,30.0,13,16,81.2,4,14,18,4,1,0,3,5,63.5,68.1,22.7,127.6,20.1,3.3,4.9,15.1,10.3,7.0,0.5,0.0,6.4,0.43,8.24,4.0,4.24,16,12,75,11,7,63.6,10,3,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
