Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,UNAST_RIM_MADE,UNAST_3PT_MADE,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
GIESSEN 46ers,Kyle Anthony Castlin,7,Kyle Anthony Castlin,30,31.2,935.3,509.0,17.0,189.0,363.0,52.1,41.0,108.0,38,90.0,107.0,84.1,44.0,134.0,178.0,34.0,29.0,7.0,52.0,72.0,401.4,22.2,21.9,1.5,7.7,72,581.0,19.4,25.0,50,4.2,35,4,68.0,42.8,12,3.81,-0.52,4.34,3.7,2.6,149.0,108.0,72.5,106.0,40.0,37.7,0.0,0.0,0,76.0,8.0,18.0,23.0,0.0,7.0,82.0,112.0,78.0
GIESSEN 46ers,Robin Benzing,12,Robin Benzing,30,24.2,726.1,359.0,12.0,110.0,280.0,39.3,43.0,144.0,29.9,96.0,119.0,80.7,14.0,60.0,74.0,57.0,32.0,17.0,33.0,79.0,337.3,24.1,15.4,2.5,3.2,110,469.0,15.6,20.2,27,2.7,19,14,53.7,29.2,10,3.43,-1.79,5.22,2.9,2.8,91.0,46.0,50.5,45.0,21.0,46.7,0.0,0.0,0,33.0,3.0,12.0,11.0,0.0,5.0,32.0,58.0,64.0
GIESSEN 46ers,Simon Krajcovic,55,Simon Krajcovic,30,22.7,679.6,213.0,7.1,65.0,176.0,36.9,22.0,92.0,23.9,61.0,76.0,80.3,19.0,83.0,102.0,127.0,24.0,1.0,54.0,77.0,234.7,17.9,9.2,5.5,4.4,277,490.0,16.3,21.1,29,3.2,18,14,60.0,27.2,9,0.49,-3.93,4.42,1.9,2.0,60.0,34.0,56.7,24.0,9.0,37.5,0.0,0.0,0,28.0,15.0,34.0,11.0,0.0,5.0,21.0,32.0,29.0
GIESSEN 46ers,Luis Elias König Figge,14,Luis Elias König Figge,30,15.5,465.0,186.0,6.2,59.0,132.0,44.7,17.0,48.0,35.4,51.0,71.0,71.8,29.0,56.0,85.0,22.0,30.0,1.0,25.0,59.0,152.9,17.0,8.0,0.9,3.7,46,232.0,7.7,10.0,13,2.2,9,3,63.0,13.3,6,2.43,-3.33,5.76,3.0,3.5,76.0,40.0,52.6,8.0,2.0,25,0.0,0.0,0,23.0,2.0,6.0,12.0,0.0,4.0,21.0,36.0,46.0
Artland Dragons,Amir Jabbar Hinton,3,Amir Jabbar Hinton,29,29.8,864.2,609.0,21.0,200.0,430.0,46.5,36.0,107.0,33.6,173.0,183.0,94.5,22.0,113.0,135.0,76.0,42.0,8.0,54.0,62.0,520.8,31.4,26.9,3.4,6.0,158,767.0,26.4,33.9,115,6.8,74,45,61.3,101.8,17,4.02,1.14,2.88,2.8,2.3,155.0,98.0,63.2,168.0,66.0,39.3,0.0,0.0,0,78.0,19.0,14.0,26.0,0.0,7.0,58.0,108.0,105.0
Artland Dragons,Benjamin Forrest Burnham,25,Benjamin Forrest Burnham,29,28.9,838.0,574.0,19.8,228.0,365.0,62.5,49.0,116.0,42.2,69.0,99.0,69.7,71.0,210.0,281.0,66.0,40.0,28.0,63.0,57.0,384.5,23.9,25.4,2.9,12.4,140,714.0,24.6,31.6,88,4.9,48,28,72.9,62.3,18,10.07,5.43,4.63,5.0,1.5,193.0,143.0,74.1,56.0,36.0,64.3,0.0,0.0,0,77.0,7.0,16.0,38.0,0.0,5.0,110.0,106.0,112.0
BG Göttingen,Jordan Sears,3,Jordan Sears,29,23.9,692.2,469.0,16.2,160.0,382.0,41.9,71.0,194.0,36.6,78.0,93.0,83.9,20.0,85.0,105.0,94.0,33.0,11.0,68.0,74.0,452.1,34.0,20.9,4.2,4.7,211,680.0,23.4,30.4,44,3.7,28,17,62.0,40.5,12,4.95,0.68,4.27,2.5,2.1,133.0,65.0,48.9,55.0,24.0,43.6,0.0,0.0,0,52.0,33.0,26.0,24.0,0.0,14.0,44.0,107.0,94.0
EPG Baskets Koblenz,Calvin Wishart,3,Calvin Wishart,29,25.7,746.4,451.0,15.6,142.0,287.0,49.5,58.0,140.0,41.4,109.0,135.0,80.7,32.0,78.0,110.0,160.0,39.0,10.0,78.0,85.0,376.7,25.4,19.4,6.9,4.7,370,821.0,28.3,35.3,36,4.0,28,13,53.4,38.7,9,7.11,3.27,3.84,1.8,1.0,116.0,72.0,62.1,31.0,12.0,38.7,0.0,0.0,0,61.0,36.0,37.0,29.0,0.0,3.0,54.0,105.0,80.0
Tigers Tübingen,Bernard Joel Pelote III,1,Bernard Joel Pelote III,29,27.8,805.8,433.0,14.9,154.0,371.0,41.5,68.0,197.0,34.5,57.0,71.0,80.3,23.0,135.0,158.0,33.0,34.0,14.0,43.0,70.0,405.4,26.2,19.4,1.5,7.1,77,510.0,17.6,22.8,26,3.7,20,3,61.0,25.3,7,0.38,-2.49,2.87,3.9,3.2,110.0,63.0,57.3,64.0,23.0,35.9,0.0,0.0,0,36.0,7.0,5.0,23.0,0.0,8.0,47.0,136.0,81.0
PS Karlsruhe LIONS,David Opowu Ejah,25,David Opowu Ejah,29,29.4,853.1,411.0,14.2,146.0,312.0,46.8,44.0,119.0,37,75.0,109.0,68.8,59.0,180.0,239.0,41.0,28.0,24.0,51.0,56.0,337.9,20.9,18.7,1.9,10.9,96,507.0,17.5,23.0,29,2.6,19,9,63.2,25.0,11,2.33,-0.76,3.09,4.8,3.0,144.0,81.0,56.2,49.0,21.0,42.9,0.0,0.0,0,56.0,5.0,11.0,28.0,0.0,5.0,67.0,72.0,77.0
Bayer Giants Leverkusen,Dennis Heinzmann,22,Dennis Heinzmann,29,25.7,746.7,391.0,13.5,136.0,215.0,63.3,4.0,12.0,33.3,115.0,159.0,72.3,77.0,176.0,253.0,18.0,8.0,48.0,54.0,103.0,251.5,18.3,18.1,0.8,11.7,45,436.0,15.0,20.2,29,2.6,17,11,66.4,22.8,11,1.59,-1.16,2.75,5.0,2.4,174.0,120.0,69,29.0,12.0,41.4,0.0,0.0,0,45.0,0.0,8.0,18.0,0.0,4.0,106.0,18.0,54.0
Nürnberg Falcons BC,Vincent Friederici,30,Vincent Friederici,29,26.2,758.5,368.0,12.7,117.0,289.0,40.5,53.0,149.0,35.6,81.0,95.0,85.3,26.0,28.0,54.0,58.0,30.0,5.0,37.0,75.0,328.1,22.7,16.6,2.6,2.4,114,482.0,16.6,21.7,45,4.1,25,24,63.3,38.6,11,0.03,-1.95,1.98,2.2,3.1,102.0,46.0,45.1,38.0,18.0,47.4,0.0,0.0,0,29.0,10.0,16.0,17.0,0.0,2.0,41.0,82.0,52.0
BBC Bayreuth,Rayshawn Rene Mart,3,Rayshawn Rene Mart,29,27.2,788.9,360.0,12.4,141.0,307.0,45.9,15.0,61.0,24.6,63.0,104.0,60.6,25.0,63.0,88.0,108.0,33.0,8.0,75.0,87.0,386.6,25.4,15.7,4.7,3.8,226,586.0,20.2,25.5,29,2.1,25,22,41.8,38.7,14,-1.05,-4.04,2.98,2.0,2.2,184.0,111.0,60.3,62.0,15.0,24.2,0.0,0.0,0,100.0,3.0,39.0,21.0,0.0,8.0,35.0,91.0,73.0
Nürnberg Falcons BC,Trevor James Baskin,22,Trevor James Baskin,29,22.7,658.6,354.0,12.2,129.0,223.0,57.8,11.0,35.0,31.4,85.0,119.0,71.4,55.0,145.0,200.0,43.0,30.0,30.0,56.0,70.0,265.3,21.1,15.9,1.9,9.0,95,449.0,15.5,20.2,13,1.6,11,9,43.4,18.0,8,3.89,-1.1,4.99,5.0,2.3,174.0,114.0,65.5,14.0,4.0,28.6,0.0,0.0,0,51.0,1.0,17.0,30.0,0.0,6.0,78.0,119.0,92.0
Phoenix Hagen,Jeffrey Carroll,30,Jeffrey Carroll,29,20.4,592.0,349.0,12.0,127.0,253.0,50.2,43.0,112.0,38.4,52.0,62.0,83.9,21.0,92.0,113.0,32.0,20.0,3.0,32.0,32.0,279.6,23.8,15.0,1.4,4.9,70,419.0,14.4,18.0,32,4.0,16,10,78.4,20.4,8,4.63,0.36,4.27,3.5,3.2,92.0,63.0,68.5,49.0,21.0,42.9,0.0,0.0,0,21.0,8.0,14.0,14.0,0.0,2.0,44.0,70.0,64.0
RheinStars Köln,Björn Rohwer,15,Björn Rohwer,29,21.2,614.2,343.0,11.8,124.0,247.0,50.2,32.0,70.0,45.7,63.0,82.0,76.8,53.0,79.0,132.0,28.0,12.0,3.0,44.0,95.0,263.1,22.6,15.6,1.3,6.0,66,409.0,14.1,18.6,42,3.5,24,15,68.6,33.6,12,-0.22,-1.34,1.13,4.0,2.6,157.0,86.0,54.8,20.0,6.0,30,0.0,0.0,0,40.0,2.0,14.0,17.0,0.0,3.0,78.0,40.0,47.0
Bozic Estriche Knights Kirchheim,Lucas Mayer,8,Lucas Mayer,29,25.9,750.2,332.0,11.4,128.0,267.0,47.9,39.0,115.0,33.9,37.0,69.0,53.6,20.0,119.0,139.0,83.0,32.0,8.0,86.0,85.0,348.8,24.2,14.8,3.7,6.2,179,511.0,17.6,22.7,15,1.9,12,6,51.2,17.6,8,-0.25,-4.89,4.64,2.9,2.6,119.0,74.0,62.2,33.0,15.0,45.5,0.0,0.0,0,55.0,18.0,37.0,34.0,0.0,10.0,45.0,57.0,61.0
BBC Bayreuth,KeVaughn Allen,23,KeVaughn Allen,29,25.6,743.0,328.0,11.3,118.0,289.0,40.8,48.0,158.0,30.4,44.0,51.0,86.3,10.0,54.0,64.0,78.0,29.0,4.0,40.0,53.0,327.8,22.8,14.3,3.4,2.8,169,497.0,17.1,21.6,47,3.9,41,9,52.3,49.0,12,0.93,-1.97,2.9,1.8,2.7,55.0,32.0,58.2,76.0,38.0,50,0.0,0.0,0,27.0,29.0,15.0,19.0,0.0,6.0,24.0,63.0,80.0
Artland Dragons,Connor Van Anthony,9,Connor Van Anthony,29,27.9,808.9,302.0,10.4,103.0,205.0,50.2,31.0,67.0,46.3,65.0,79.0,82.3,18.0,65.0,83.0,191.0,31.0,2.0,62.0,83.0,272.4,17.6,13.3,8.4,3.7,427,729.0,25.1,32.2,63,4.2,44,19,60.2,66.4,15,2.22,0.33,1.89,1.2,1.3,87.0,51.0,58.6,51.0,21.0,41.2,0.0,0.0,0,39.0,10.0,32.0,26.0,0.0,3.0,37.0,58.0,41.0
Phoenix Hagen,Tim Uhlemann,21,Tim Uhlemann,29,18.9,547.5,301.0,10.4,110.0,211.0,52.1,53.0,128.0,41.4,28.0,43.0,65.1,24.0,102.0,126.0,30.0,22.0,5.0,27.0,52.0,223.6,20.6,13.0,1.3,5.4,70,371.0,12.8,16.0,21,3.5,12,3,78.8,13.3,6,6.23,1.03,5.2,4.1,3.1,56.0,45.0,80.4,27.0,12.0,44.4,0.0,0.0,0,17.0,2.0,11.0,9.0,0.0,4.0,39.0,38.0,52.0
BG Göttingen,Julius Böhmer,44,Julius Böhmer,29,22.5,652.1,301.0,10.4,109.0,227.0,48,38.0,108.0,35.2,45.0,56.0,80.4,21.0,45.0,66.0,66.0,14.0,3.0,46.0,77.0,265.6,21.2,13.4,2.9,2.9,147,448.0,15.4,20.0,31,2.8,21,3,69.4,24.3,11,0.79,-2.18,2.97,2.4,2.8,91.0,60.0,65.9,28.0,11.0,39.3,0.0,0.0,0,30.0,3.0,25.0,16.0,0.0,5.0,35.0,67.0,48.0
HAKRO Merlins Crailsheim,Tyreese Blunt,0,Tyreese Blunt,29,27.0,783.1,288.0,9.9,97.0,260.0,37.3,65.0,191.0,34,29.0,42.0,69,38.0,49.0,87.0,28.0,28.0,2.0,15.0,75.0,245.3,16.3,12.9,1.3,3.9,58,346.0,11.9,15.6,24,2.4,12,3,90.1,13.3,10,1.48,-2.67,4.15,2.8,4.3,59.0,32.0,54.2,10.0,0.0,0,0.0,0.0,0,22.0,8.0,4.0,4.0,0.0,4.0,58.0,78.0,88.0
