Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
London Lions,21,Aaryndeep Rai,,1,26.1,26.1,7,7.0,3,5,60.0,1,1,100.0,0,1,0.0,3,4,7,1,2,3,2,3,70.0,64.3,12.9,94.1,9.9,1.4,12.1,19.8,15.6,5.2,4.4,12.4,26.9,0.2,11.78,3.28,8.49,4,2,50,0,0,0,1,1,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheshire Phoenix,13,Patrick Robinson,,30,26.1,782.2,603,20.1,207,348,59.5,27,63,42.9,162,222,73.0,39,86,125,135,25,4,63,51,63.4,67.6,27.5,118.5,24.5,2.6,4.9,11.3,8.0,29.7,1.6,0.5,12.4,0.64,10.74,7.63,3.1,216,148,68.5,69,32,46.4,63,27,42.9,20,33,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,1,Joel Scott,,22,23.7,522.1,293,13.3,109,197,55.3,17,45,37.8,58,77,75.3,52,70,122,24,16,7,21,47,59.6,63.5,22.9,116.3,18.2,2.8,12.0,14.8,13.4,8.1,1.7,1.5,8.3,0.39,8.77,4.02,4.75,124,77,62.1,28,15,53.6,45,17,37.8,7,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,15,Chaundee Brown Jr,,17,23.7,402.8,215,12.6,83,146,56.8,22,57,38.6,27,34,79.4,16,53,69,20,8,2,8,33,64.4,66.8,20.1,127.2,17.0,4.5,4.8,14.1,9.7,8.6,1.1,0.5,4.7,0.23,8.66,3.91,4.75,66,49,74.2,23,12,52.2,57,22,38.6,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Surrey 89ers,12,Kino Lily Jr,,32,34.4,1100.2,563,17.6,202,448,45.1,113,253,44.7,46,56,82.1,15,62,77,132,36,1,58,35,57.7,59.6,21.6,106.1,22.5,10.1,1.5,5.7,3.7,19.7,1.7,0.1,10.9,0.12,8.28,6.41,1.87,57,28,49.1,138,61,44.2,253,113,44.7,28,24,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
B. Braun Sheffield Sharks,1,Dirk Williams,,31,31.5,976.1,463,14.9,168,355,47.3,80,191,41.9,47,64,73.4,13,109,122,82,28,26,41,51,58.6,60.4,20.1,109.2,19.6,8.1,1.5,11.5,6.6,14.3,1.5,2.9,9.7,0.18,8.19,4.97,3.22,87,54,62.1,77,34,44.2,191,80,41.9,17,18,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Eagles,3,Ray'sean Taylor,,33,29.0,956.6,582,17.6,189,402,47.0,63,186,33.9,141,175,80.6,27,123,150,149,49,2,68,83,54.9,60.8,26.0,106.4,22.0,7.0,2.9,14.2,8.3,27.8,2.6,0.2,12.4,0.44,7.94,4.63,3.31,136,93,68.4,80,33,41.2,186,63,33.9,40,16,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,33,Shavar Reynolds Jr,,27,21.9,591.6,276,10.2,102,213,47.9,23,51,45.1,49,56,87.5,18,28,46,119,17,1,43,64,53.3,58.1,22.7,98.3,13.9,2.6,3.6,5.2,4.4,34.3,1.6,0.2,15.3,0.26,7.85,2.69,5.16,62,30,48.4,100,49,49,51,23,45.1,29,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,22,Tarik Phillip,,32,19.8,632.1,286,8.9,94,220,42.7,26,87,29.9,72,93,77.4,23,82,105,117,40,2,57,55,48.6,54.8,24.1,90.0,12.2,3.7,4.3,14.1,9.4,30.4,3.5,0.4,17.9,0.42,7.7,2.01,5.68,86,51,59.3,47,17,36.2,87,26,29.9,32,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Leicester Riders,13,Donald Carey Jr,,16,32.3,516.3,259,16.2,81,183,44.3,32,85,37.6,65,73,89.0,13,59,72,114,28,0,63,28,53.0,60.2,24.3,93.1,20.9,6.9,2.7,13.0,7.7,36.5,2.8,0.0,22.7,0.4,7.69,4.06,3.63,64,35,54.7,34,14,41.2,85,32,37.6,35,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
