Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,UNAST_RIM_MADE,UNAST_3PT_MADE,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
TKS 49ers,Lukas Daniel Wagner,6,Lukas Daniel Wagner,22,24.3,534.4,194.0,8.8,65.0,155.0,41.9,30.0,102.0,29.4,34.0,43.0,79.1,7.0,24.0,31.0,38.0,26.0,3.0,30.0,58.0,189.0,18.5,11.4,2.2,1.8,78,272.0,12.4,16.0,19,2.7,13,10,54.6,20.4,7,-1.77,-4.71,2.94,2.0,2.8,47.0,33.0,70.2,6.0,2.0,33.3,0.0,0.0,0,13.0,2.0,15.0,9.0,0.0,5.0,5.0,65.0,62.0
Dragons Rhöndorf,Dusan Ilic,5,Dusan Ilic,22,20.8,457.1,190.0,8.6,47.0,165.0,28.5,11.0,59.0,18.6,85.0,121.0,70.2,8.0,34.0,42.0,93.0,24.0,0.0,45.0,41.0,245.0,25.7,10.2,5.0,2.3,210,400.0,18.2,21.5,15,2.5,13,12,41.0,20.3,6,-4.17,-4.63,0.46,1.2,2.1,75.0,27.0,36,31.0,9.0,29,0.0,0.0,0,23.0,5.0,26.0,12.0,0.0,6.0,14.0,47.0,28.0
Hertener Löwen,Gilbert Kofi Gyamfi,10,Gilbert Kofi Gyamfi,22,21.0,462.1,186.0,8.5,64.0,162.0,39.5,23.0,78.0,29.5,35.0,47.0,74.5,28.0,57.0,85.0,22.0,18.0,12.0,38.0,22.0,185.0,22.9,12.1,1.4,5.5,48,234.0,10.6,15.2,12,1.3,10,7,45.9,16.1,9,0.59,-3.45,4.04,4.5,3.7,55.0,32.0,58.2,29.0,9.0,31,0.0,0.0,0,19.0,2.0,14.0,16.0,0.0,5.0,25.0,18.0,28.0
BSW Sixers,Emanuel Ozike,12,Emanuel Ozike,22,25.5,561.4,173.0,7.9,69.0,121.0,57,0.0,2.0,0,35.0,59.0,59.3,65.0,89.0,154.0,14.0,13.0,17.0,18.0,47.0,96.0,9.1,10.5,0.8,9.3,28,201.0,9.1,12.2,23,2.6,15,5,66.9,18.2,9,1.99,-2.0,3.98,4.4,3.7,107.0,65.0,60.7,12.0,4.0,33.3,0.0,0.0,0,21.0,0.0,7.0,7.0,0.0,1.0,64.0,25.0,30.0
EN BASKETS Schwelm,Marius Stoll,9,Marius Stoll,22,28.7,630.7,169.0,7.7,58.0,163.0,35.6,28.0,97.0,28.9,25.0,38.0,65.8,9.0,67.0,76.0,170.0,28.0,2.0,68.0,49.0,229.2,18.9,9.9,10.0,4.5,340,509.0,23.1,30.0,20,2.0,21,5,43.1,28.2,10,-0.52,-2.88,2.36,1.2,1.8,61.0,28.0,45.9,5.0,2.0,40,0.0,0.0,0,26.0,10.0,43.0,10.0,0.0,14.0,17.0,11.0,29.0
ETB Miners,Benjamin Uzoma,5,Benjamin Uzoma,22,17.1,377.2,158.0,7.2,49.0,85.0,57.6,0.0,0.0,0,60.0,92.0,65.2,74.0,91.0,165.0,5.0,7.0,26.0,25.0,48.0,73.4,10.2,9.4,0.3,9.8,9,167.0,7.6,9.9,7,1.2,4,10,41.7,11.4,6,4.32,-0.02,4.34,5.0,3.7,76.0,43.0,56.6,9.0,6.0,66.7,0.0,0.0,0,15.0,0.0,6.0,11.0,0.0,4.0,69.0,6.0,27.0
EN BASKETS Schwelm,Luka Zajic,2,Luka Zajic,22,17.5,384.9,144.0,6.5,55.0,151.0,36.4,14.0,59.0,23.7,20.0,29.0,69,22.0,41.0,63.0,18.0,15.0,2.0,24.0,29.0,159.1,21.5,8.5,1.1,3.7,38,182.0,8.3,10.7,7,1.2,13,0,26.9,14.0,6,-4.0,-5.6,1.6,3.2,4.5,80.0,34.0,42.5,12.0,7.0,58.3,0.0,0.0,0,20.0,0.0,6.0,10.0,0.0,7.0,19.0,36.0,35.0
Hertener Löwen,David Ewald,9,David Ewald,22,29.4,645.9,143.0,6.5,56.0,124.0,45.2,11.0,50.0,22,20.0,33.0,60.6,12.0,70.0,82.0,110.0,41.0,4.0,33.0,75.0,153.1,13.6,9.3,7.2,5.3,254,397.0,18.0,25.9,7,1.0,8,2,39.4,10.9,7,2.95,-4.28,7.23,2.0,2.4,43.0,30.0,69.8,31.0,15.0,48.4,0.0,0.0,0,21.0,2.0,20.0,8.0,0.0,3.0,8.0,27.0,43.0
EN BASKETS Schwelm,Arthur Baheraba Noba,14,Arthur Baheraba Noba,22,19.5,429.8,135.0,6.1,54.0,103.0,52.4,2.0,6.0,33.3,25.0,44.0,56.8,29.0,46.0,75.0,18.0,8.0,0.0,30.0,62.0,118.4,14.4,7.9,1.1,4.4,40,175.0,8.0,10.3,2,0.7,4,0,25.0,5.0,3,-4.82,-6.79,1.97,3.6,4.0,62.0,34.0,54.8,35.0,18.0,51.4,0.0,0.0,0,7.0,0.0,7.0,12.0,0.0,3.0,22.0,6.0,21.0
Itzehoe Eagles,Tobias Möller,42,Tobias Möller,22,18.6,408.7,125.0,5.7,53.0,82.0,64.6,0.0,0.0,0,19.0,42.0,45.2,40.0,53.0,93.0,19.0,6.0,6.0,26.0,47.0,83.0,10.2,7.2,1.1,5.4,48,173.0,7.9,10.0,9,1.8,5,1,82.7,5.4,5,-1.24,-3.64,2.4,4.4,3.8,75.0,51.0,68,7.0,2.0,28.6,0.0,0.0,0,19.0,0.0,9.0,10.0,0.0,4.0,42.0,22.0,27.0
ETB Miners,Gabriel Jung,11,Gabriel Jung,22,21.2,466.6,124.0,5.6,37.0,123.0,30.1,16.0,60.0,26.7,34.0,38.0,89.5,8.0,25.0,33.0,56.0,22.0,2.0,37.0,57.0,162.0,18.1,7.4,3.3,2.0,128,252.0,11.5,15.0,8,1.6,9,0,44.4,13.0,5,-1.42,-5.49,4.07,1.7,3.7,51.0,17.0,33.3,12.0,4.0,33.3,0.0,0.0,0,13.0,8.0,17.0,13.0,0.0,5.0,13.0,32.0,29.0
TKS 49ers,Benjamin Faatz,14,Benjamin Faatz,22,19.3,424.1,124.0,5.6,43.0,109.0,39.4,5.0,15.0,33.3,33.0,45.0,73.3,31.0,78.0,109.0,22.0,13.0,11.0,39.0,48.0,131.3,16.2,7.3,1.3,6.4,56,180.0,8.2,10.6,14,2.8,9,4,65.1,11.8,5,-4.91,-7.8,2.9,4.8,3.9,71.0,32.0,45.1,23.0,6.0,26.1,0.0,0.0,0,11.0,0.0,17.0,14.0,0.0,2.0,27.0,11.0,26.0
Seawolves Academy,Svante Schmundt,4,Svante Schmundt,22,18.2,399.3,104.0,4.7,35.0,97.0,36.1,24.0,68.0,35.3,10.0,14.0,71.4,8.0,31.0,39.0,35.0,11.0,0.0,30.0,52.0,120.2,15.2,5.9,2.0,2.2,74,178.0,8.1,10.1,15,3.0,8,6,70.5,14.6,5,-4.55,-5.94,1.38,2.3,3.8,16.0,6.0,37.5,13.0,5.0,38.5,0.0,0.0,0,4.0,6.0,12.0,15.0,0.0,2.0,15.0,15.0,29.0
Itzehoe Eagles,Christopher Herget,65,Christopher Herget,22,17.3,381.1,100.0,4.5,37.0,86.0,43,16.0,48.0,33.3,10.0,16.0,62.5,28.0,42.0,70.0,18.0,16.0,1.0,18.0,51.0,79.7,10.6,5.8,1.0,4.1,36,136.0,6.2,7.9,6,1.5,6,0,50.0,8.0,4,-0.77,-3.91,3.14,3.3,4.3,30.0,18.0,60,8.0,3.0,37.5,0.0,0.0,0,11.0,2.0,4.0,7.0,0.0,3.0,26.0,22.0,26.0
TKS 49ers,Joshua Lübken,22,Joshua Lübken,22,19.4,426.9,80.0,3.6,27.0,98.0,27.6,14.0,74.0,18.9,12.0,16.0,75,17.0,48.0,65.0,14.0,3.0,8.0,18.0,43.0,101.8,12.5,4.7,0.8,3.8,33,113.0,5.1,6.6,7,1.0,11,2,29.5,13.9,7,-7.03,-8.4,1.38,4.0,5.0,17.0,12.0,70.6,7.0,1.0,14.3,0.0,0.0,0,4.0,0.0,7.0,6.0,0.0,1.0,11.0,17.0,17.0
ETB Miners,Reik Simon Gäbler,32,Reik Simon Gäbler,22,7.9,174.7,33.0,1.5,15.0,37.0,40.5,2.0,10.0,20,1.0,4.0,25,4.0,12.0,16.0,6.0,7.0,0.0,6.0,14.0,39.1,11.7,2.0,0.4,0.9,13,46.0,2.1,2.7,0,0,0,0,0,0.0,0,-1.34,-5.77,4.43,2.5,5.0,22.0,12.0,54.5,5.0,1.0,20,0.0,0.0,0,4.0,0.0,2.0,2.0,0.0,2.0,5.0,8.0,10.0
BSW Sixers,Paul Manuel Raabe,77,Paul Manuel Raabe,22,8.0,175.0,17.0,0.8,4.0,25.0,16,1.0,9.0,11.1,8.0,12.0,66.7,10.0,15.0,25.0,14.0,8.0,3.0,13.0,28.0,31.9,9.7,1.0,0.8,1.5,30,47.0,2.1,2.9,0,0.0,1,0,0.0,1.0,1,-5.17,-9.76,4.58,2.6,4.3,16.0,3.0,18.8,0.0,0.0,0,0.0,0.0,0,1.0,0.0,5.0,7.0,0.0,0.0,5.0,5.0,2.0
Hertener Löwen,Joshua Ober,32,Joshua Ober,22,0.2,4.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,-9.22,-12.16,2.94,3.0,4.2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSV Oberhaching Tropics,Jonathan Zeisberger,3,Jonathan Zeisberger,21,33.3,699.9,497.0,23.7,171.0,405.0,42.2,23.0,63.0,36.5,132.0,199.0,66.3,12.0,47.0,59.0,117.0,27.0,0.0,93.0,53.0,550.6,38.7,29.1,6.9,3.5,275,772.0,36.8,45.3,28,4.0,20,12,55.4,30.3,7,-2.31,-0.51,-1.8,1.5,1.0,218.0,97.0,44.5,124.0,51.0,41.1,0.0,0.0,0,88.0,8.0,47.0,39.0,0.0,4.0,35.0,139.0,107.0
EN BASKETS Schwelm,Zyon Ezekiel Patterson,7,Zyon Ezekiel Patterson,21,31.8,667.3,400.0,19.0,151.0,322.0,46.9,29.0,92.0,31.5,69.0,94.0,73.4,12.0,85.0,97.0,56.0,41.0,17.0,57.0,35.0,392.0,30.6,23.5,3.3,5.7,125,525.0,25.0,30.9,22,2.2,20,8,46.8,26.5,10,4.16,-0.53,4.69,3.0,2.3,113.0,72.0,63.7,117.0,50.0,42.7,0.0,0.0,0,43.0,6.0,14.0,30.0,0.0,10.0,49.0,93.0,98.0
Baskets Juniors TSG Westerstede,Beni Fungula,8,Beni Fungula,21,30.2,633.4,383.0,18.2,138.0,320.0,43.1,26.0,92.0,28.3,81.0,103.0,78.6,40.0,89.0,129.0,57.0,37.0,8.0,61.0,34.0,370.9,29.2,22.8,3.4,7.7,126,509.0,24.2,30.2,38,4.8,30,13,53.2,38.7,8,3.21,-0.22,3.44,3.5,2.6,174.0,91.0,52.3,54.0,21.0,38.9,0.0,0.0,0,59.0,5.0,18.0,31.0,0.0,8.0,53.0,103.0,82.0
Itzehoe Eagles,Finn Fleute,11,Finn Fleute,21,32.1,673.1,336.0,16.0,110.0,247.0,44.5,20.0,78.0,25.6,96.0,120.0,80,45.0,149.0,194.0,40.0,19.0,14.0,20.0,39.0,263.8,19.8,19.5,2.3,11.2,103,439.0,20.9,25.5,33,3.3,23,8,62.2,29.5,10,4.17,1.04,3.14,4.9,3.2,127.0,72.0,56.7,42.0,18.0,42.9,0.0,0.0,0,35.0,2.0,5.0,10.0,0.0,4.0,58.0,79.0,61.0
ETB Miners,Quashawn Tyrese Lane,4,Quashawn Tyrese Lane,21,30.4,638.2,335.0,16.0,110.0,216.0,50.9,17.0,45.0,37.8,98.0,115.0,85.2,20.0,79.0,99.0,129.0,30.0,1.0,66.0,34.0,300.1,24.5,19.9,7.7,5.9,302,637.0,30.3,37.8,34,3.8,26,9,56.7,37.0,9,7.81,2.43,5.38,1.5,1.0,122.0,70.0,57.4,49.0,23.0,46.9,0.0,0.0,0,62.0,11.0,29.0,25.0,0.0,8.0,58.0,72.0,77.0
SV Fellbach Flashers,Nik Philip Schlipf,9,Nik Philip Schlipf,21,29.9,626.9,332.0,15.8,122.0,232.0,52.6,53.0,134.0,39.6,35.0,48.0,72.9,14.0,45.0,59.0,87.0,35.0,2.0,65.0,59.0,292.0,24.6,20.8,5.5,3.7,202,534.0,25.4,33.5,34,3.1,27,10,54.1,34.4,11,4.42,0.7,3.72,2.0,1.1,60.0,45.0,75,40.0,25.0,62.5,0.0,0.0,0,29.0,13.0,42.0,20.0,0.0,2.0,32.0,63.0,81.0
Dragons Rhöndorf,Juhwan Harris-Dyson,2,Juhwan Harris-Dyson,21,28.1,589.4,324.0,15.4,120.0,197.0,60.9,15.0,46.0,32.6,69.0,134.0,51.5,39.0,98.0,137.0,37.0,52.0,26.0,54.0,63.0,260.1,21.1,17.4,2.0,7.4,82,406.0,19.3,21.8,31,4.4,13,21,69.7,25.2,7,4.53,-1.01,5.54,3.9,2.1,141.0,99.0,70.2,10.0,6.0,60,0.0,0.0,0,64.0,0.0,14.0,23.0,0.0,12.0,55.0,114.0,99.0
LOK BERNAU,Guy Artman Nahmias,24,Guy Artman Nahmias,21,26.8,562.9,293.0,14.0,99.0,208.0,47.6,36.0,99.0,36.4,59.0,71.0,83.1,14.0,55.0,69.0,102.0,37.0,0.0,46.0,49.0,260.4,22.5,16.1,5.6,3.8,229,522.0,24.9,28.7,46,3.3,33,19,55.6,45.4,14,6.36,0.49,5.87,1.6,1.1,86.0,52.0,60.5,23.0,11.0,47.8,0.0,0.0,0,38.0,21.0,20.0,22.0,0.0,2.0,47.0,69.0,65.0
TKS 49ers,Jenö Pildner,16,Jenö Pildner,21,28.7,603.3,281.0,13.4,107.0,266.0,40.2,34.0,112.0,30.4,33.0,41.0,80.5,33.0,63.0,96.0,51.0,36.0,12.0,59.0,43.0,297.6,25.8,16.5,3.0,5.6,91,372.0,17.7,21.9,44,4.4,35,6,58.4,44.6,10,-0.02,-3.34,3.32,3.1,2.5,136.0,64.0,47.1,18.0,9.0,50,0.0,0.0,0,36.0,13.0,23.0,20.0,0.0,13.0,51.0,57.0,62.0
SV Fellbach Flashers,Tyseem Lamel Lyles,7,Tyseem Lamel Lyles,21,32.0,671.4,277.0,13.2,95.0,236.0,40.3,44.0,123.0,35.8,43.0,53.0,81.1,20.0,96.0,116.0,79.0,45.0,6.0,51.0,39.0,278.7,21.9,17.4,5.0,7.3,158,435.0,20.7,27.3,34,2.8,35,5,45.7,44.2,12,3.49,-1.44,4.92,3.1,2.7,68.0,33.0,48.5,51.0,21.0,41.2,0.0,0.0,0,23.0,22.0,23.0,26.0,0.0,4.0,46.0,93.0,88.0
Dragons Rhöndorf,Kenan Reinhart,8,Kenan Reinhart,21,26.6,557.9,274.0,13.0,81.0,249.0,32.5,32.0,120.0,26.7,80.0,103.0,77.7,20.0,69.0,89.0,40.0,35.0,5.0,56.0,35.0,317.1,27.2,14.7,2.2,4.8,79,353.0,16.8,19.0,25,2.8,24,12,42.7,31.3,9,-3.16,-4.75,1.59,2.8,3.5,93.0,37.0,39.8,36.0,12.0,33.3,0.0,0.0,0,26.0,7.0,19.0,26.0,0.0,11.0,42.0,101.0,73.0
SC Rist Wedel,Lincoln James Rosebush,33,Lincoln James Rosebush,21,24.5,514.7,257.0,12.2,99.0,257.0,38.5,25.0,77.0,32.5,34.0,58.0,58.6,55.0,104.0,159.0,16.0,17.0,10.0,43.0,37.0,259.7,26.9,16.3,1.0,10.1,30,287.0,13.7,18.2,21,2.3,23,2,44.0,27.9,9,-0.44,-1.77,1.33,5.0,3.5,129.0,62.0,48.1,51.0,12.0,23.5,0.0,0.0,0,27.0,4.0,8.0,22.0,0.0,9.0,72.0,37.0,59.0
Ahorn Camp Baskets,Daryl Woodmore,0,Daryl Woodmore,21,28.1,590.3,256.0,12.2,90.0,224.0,40.2,28.0,96.0,29.2,48.0,56.0,85.7,20.0,90.0,110.0,93.0,40.0,1.0,46.0,44.0,263.7,23.1,15.7,5.7,6.7,191,447.0,21.3,27.3,28,3.5,21,5,60.3,27.2,8,3.88,-1.63,5.51,2.2,2.1,71.0,43.0,60.6,57.0,19.0,33.3,0.0,0.0,0,28.0,8.0,25.0,15.0,0.0,5.0,36.0,74.0,48.0
TSV Neustadt temps Shooters,Aimé Olma,2,Aimé Olma,21,30.9,647.9,251.0,12.0,105.0,227.0,46.3,14.0,58.0,24.1,27.0,63.0,42.9,41.0,81.0,122.0,72.0,34.0,0.0,68.0,47.0,270.5,20.7,14.7,4.2,7.2,165,416.0,19.8,24.4,30,2.7,28,9,46.9,37.0,11,-0.69,-3.86,3.18,2.4,2.8,161.0,88.0,54.7,8.0,3.0,37.5,0.0,0.0,0,71.0,7.0,30.0,26.0,0.0,7.0,39.0,48.0,57.0
Hertener Löwen,Dario Fiorentino,20,Dario Fiorentino,21,29.8,626.0,249.0,11.9,80.0,194.0,41.2,35.0,92.0,38,54.0,73.0,74,21.0,91.0,112.0,23.0,14.0,7.0,30.0,52.0,225.7,20.7,16.2,1.5,7.3,57,306.0,14.6,19.9,19,2.7,15,10,49.0,20.4,7,0.68,-3.1,3.78,4.2,3.5,53.0,29.0,54.7,49.0,16.0,32.7,0.0,0.0,0,3.0,1.0,9.0,11.0,0.0,1.0,22.0,14.0,58.0
TSV Neustadt temps Shooters,Emil Loch,3,Emil Loch,21,28.6,600.9,246.0,11.7,86.0,209.0,41.1,39.0,114.0,34.2,35.0,48.0,72.9,30.0,64.0,94.0,32.0,14.0,5.0,43.0,71.0,233.4,19.2,14.4,1.9,5.5,73,319.0,15.2,18.7,21,2.3,19,10,44.9,31.4,9,-1.39,-3.65,2.26,3.2,3.3,71.0,40.0,56.3,24.0,7.0,29.2,0.0,0.0,0,15.0,1.0,19.0,10.0,0.0,12.0,40.0,43.0,39.0
Ahorn Camp Baskets,Felix Angerbauer,44,Felix Angerbauer,21,26.5,556.1,231.0,11.0,75.0,215.0,34.9,50.0,146.0,34.2,31.0,43.0,72.1,7.0,32.0,39.0,79.0,21.0,1.0,50.0,46.0,265.8,24.7,14.1,4.8,2.4,165,396.0,18.9,24.2,28,2.8,23,5,55.6,29.2,10,-0.87,-2.77,1.9,1.6,2.6,40.0,16.0,40,29.0,9.0,31,0.0,0.0,0,13.0,17.0,28.0,16.0,0.0,0.0,30.0,36.0,31.0
FC Bayern Basketball II,Andrija Susic,24,Andrija Susic,21,21.7,455.1,212.0,10.1,66.0,148.0,44.6,21.0,67.0,31.3,59.0,82.0,72,14.0,46.0,60.0,58.0,30.0,10.0,42.0,36.0,203.6,22.2,12.5,3.4,3.5,143,355.0,16.9,21.0,23,2.9,10,12,75.3,18.3,8,4.75,-1.42,6.17,2.3,1.9,69.0,43.0,62.3,15.0,4.0,26.7,0.0,0.0,0,30.0,5.0,25.0,15.0,0.0,3.0,32.0,85.0,55.0
Dragons Rhöndorf,Benjamin Sadikovic,16,Benjamin Sadikovic,21,24.4,512.2,211.0,10.0,93.0,143.0,65,0.0,3.0,0,25.0,40.0,62.5,51.0,94.0,145.0,28.0,9.0,28.0,28.0,62.0,132.1,12.3,11.3,1.5,7.8,58,269.0,12.8,14.5,22,3.7,11,8,75.8,15.5,6,0.67,-2.42,3.09,5.0,2.8,125.0,88.0,70.4,15.0,5.0,33.3,0.0,0.0,0,33.0,0.0,7.0,10.0,0.0,3.0,54.0,34.0,38.0
Itzehoe Eagles,Toni Nickel,13,Toni Nickel,21,23.6,495.8,210.0,10.0,76.0,177.0,42.9,37.0,98.0,37.8,21.0,30.0,70,24.0,112.0,136.0,40.0,9.0,1.0,33.0,64.0,191.2,19.5,12.2,2.3,7.9,96,306.0,14.6,17.7,24,2.4,19,2,60.4,21.9,10,0.52,-2.28,2.8,4.1,3.2,68.0,37.0,54.4,11.0,2.0,18.2,0.0,0.0,0,18.0,2.0,19.0,8.0,0.0,2.0,29.0,28.0,30.0
Ahorn Camp Baskets,Dennis Diala,3,Dennis Diala,21,24.4,513.1,194.0,9.2,70.0,171.0,40.9,23.0,69.0,33.3,31.0,51.0,60.8,25.0,56.0,81.0,18.0,16.0,4.0,34.0,50.0,194.3,19.6,11.9,1.1,5.0,35,229.0,10.9,14.0,12,1.7,11,8,41.3,14.5,7,-2.73,-5.28,2.55,3.4,4.1,73.0,37.0,50.7,29.0,10.0,34.5,0.0,0.0,0,17.0,1.0,8.0,19.0,0.0,1.0,34.0,36.0,39.0
Ahorn Camp Baskets,David Aichele,28,David Aichele,21,22.5,471.8,191.0,9.1,81.0,133.0,60.9,3.0,11.0,27.3,26.0,43.0,60.5,41.0,92.0,133.0,25.0,13.0,23.0,18.0,26.0,123.8,13.6,11.7,1.5,8.1,56,247.0,11.8,15.1,10,2.5,3,6,88.7,5.6,4,4.94,-0.06,5.0,5.0,3.0,101.0,68.0,67.3,21.0,10.0,47.6,0.0,0.0,0,24.0,0.0,6.0,7.0,0.0,3.0,36.0,7.0,38.0
