# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 419
# Qualified players exported: 273
# Total stints used: 9786
# Garbage time stints excluded: 372
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
EN BASKETS Schwelm,21,Henning Gustrau,596,2.34,5.13,7.48
ETB Miners,4,Quashawn Tyrese Lane,1093,6.71,0.46,7.18
LOK BERNAU,15,Marco Rahn,876,2.47,3.78,6.25
OrangeAcademy,4,Teo Milicic,435,1.33,4.71,6.04
TSV Neustadt temps Shooters,7,Elias Marei,950,1.64,4.22,5.86
Iserlohn Kangaroos,32,Tyson Leitao,1063,2.77,2.98,5.75
FC Bayern Basketball II,6,Nikolas Sermpezis,770,-0.0,5.57,5.56
Dragons Rhöndorf,2,Juhwan Harris-Dyson,1113,2.06,3.12,5.18
BG Hessing Leitershofen,33,Tom-Niclas Alte,713,2.42,2.55,4.98
BSW Sixers,8,Felix Zacharias,619,3.23,1.73,4.96
Seawolves Academy,11,Jalen Page,1301,3.51,1.3,4.81
BBC Coburg,13,Darius Dawson,1013,1.61,2.96,4.57
Baskets Juniors TSG Westerstede,0,Jon'll Larenz Fugett,1056,4.16,0.34,4.5
SC Rist Wedel,29,Linus Hoffmann,810,2.38,2.09,4.47
ETB Miners,30,Marc William Friederici,803,2.56,1.9,4.46
TV Langen,13,Aminu Abibu,781,3.64,0.76,4.4
SKYLINERS Juniors,9,Leif Zentgraf,720,3.57,0.77,4.34
Itzehoe Eagles,65,Christopher Herget,731,1.94,2.36,4.31
SV Fellbach Flashers,13,Jonathan Gerlinger,431,4.64,-0.4,4.24
Ahorn Camp Baskets,0,Daryl Woodmore,1011,3.62,0.57,4.18
Porsche BBA Ludwigsburg,8,Lukas Modic,418,1.6,2.35,3.96
BBC Coburg,5,Nico Höllerl,912,2.02,1.78,3.8
BG Hessing Leitershofen,1,Brendan Gregori,802,3.31,0.48,3.79
Dresden Titans,77,Simeon Dimitrov,975,4.7,-0.91,3.79
TSV Oberhaching Tropics,10,Levi Weng,397,1.31,2.45,3.76
Iserlohn Kangaroos,19,David Pavljak,433,1.9,1.81,3.71
OrangeAcademy,11,Meissa Faye,826,1.02,2.68,3.7
LOK BERNAU,18,Meo Martin,695,0.47,3.17,3.64
TSV Neustadt temps Shooters,10,Matej Jelovcic,1109,2.33,1.26,3.59
Itzehoe Eagles,42,Tobias Möller,805,3.69,-0.22,3.47
LOK BERNAU,34,Akim-Jamal Jonah,793,3.59,-0.13,3.46
Dresden Titans,25,Sebastian Heck,793,1.6,1.64,3.25
Baskets Juniors TSG Westerstede,9,Alan Boger,448,3.42,-0.22,3.2
SV Fellbach Flashers,9,Nik Philip Schlipf,1027,2.53,0.59,3.13
OrangeAcademy,10,Endurance Aiyamenkhue,764,1.33,1.78,3.11
OrangeAcademy,36,Marko Dordevic,803,1.28,1.65,2.93
Seawolves Academy,10,Matthes Tilsen,738,1.99,0.92,2.91
CATL Basketball Löwen,5,Luca Förster,448,2.23,0.66,2.89
BBC Coburg,10,Tim Herzog,655,1.93,0.92,2.85
BBC Coburg,8,Nico Wenzl,914,1.83,0.95,2.78
Itzehoe Eagles,2,Walter J McBride,1093,3.1,-0.34,2.76
BBC Coburg,12,Dylan Fasoyiro,895,3.05,-0.46,2.59
RASTA Vechta II,7,Moritz Dresing,672,-0.05,2.58,2.53
SV Fellbach Flashers,7,Tyseem Lamel Lyles,1096,1.53,0.99,2.53
Porsche BBA Ludwigsburg,20,Simon Feneberg,990,1.0,1.48,2.49
Itzehoe Eagles,13,Toni Nickel,861,0.03,2.39,2.42
Iserlohn Kangaroos,13,Christopher Schultz,1208,1.06,1.34,2.39
Baskets Juniors TSG Westerstede,29,Colin Schroeder,865,3.01,-0.75,2.25
VR-Bank Würzburg Baskets Akademie,11,Jonas März,455,2.25,-0.01,2.24
Porsche BBA Ludwigsburg,12,Abdulhay Kömürkara,338,0.73,1.48,2.21
FC Bayern Basketball II,13,Marco Frank,890,-0.82,3.01,2.19
LOK BERNAU,3,Leo Döring,301,-1.19,3.32,2.13
