Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,UNAST_RIM_MADE,UNAST_3PT_MADE,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
GIESSEN 46ers,Kyle Anthony Castlin,7,Kyle Anthony Castlin,24,30.9,740.6,407.0,17.0,150.0,285.0,52.6,37.0,90.0,41.1,70.0,82.0,85.4,35.0,95.0,130.0,24.0,16.0,3.0,37.0,57.0,310.2,21.8,22.1,1.3,7.1,51,458.0,19.1,24.8,43,5.4,25,3,81.7,31.3,8,3.54,-0.05,3.59,3.6,2.5,117.0,85.0,72.6,78.0,28.0,35.9,0.0,0.0,0,59.0,7.0,13.0,18.0,0.0,5.0,68.0,84.0,62.0
Uni Baskets Münster,Nicholas Khalil Mc Mullen,4,Nicholas Khalil Mc Mullen,24,28.1,674.5,350.0,14.6,135.0,259.0,52.1,17.0,40.0,42.5,63.0,93.0,67.7,79.0,161.0,240.0,14.0,12.0,12.0,79.0,74.0,287.9,23.3,19.6,0.8,13.5,26,376.0,15.7,21.1,36,5.1,23,14,61.7,33.2,7,-2.66,-3.5,0.84,5.0,2.8,173.0,103.0,59.5,46.0,15.0,32.6,0.0,0.0,0,55.0,5.0,11.0,43.0,0.0,7.0,76.0,27.0,42.0
GIESSEN 46ers,Robin Benzing,12,Robin Benzing,24,24.5,588.6,275.0,11.5,86.0,233.0,36.9,30.0,115.0,26.1,73.0,86.0,84.9,11.0,47.0,58.0,48.0,28.0,15.0,27.0,67.0,275.4,24.4,14.9,2.6,3.1,94,369.0,15.4,20.0,13,1.9,12,9,40.7,18.0,7,2.23,-2.81,5.04,2.9,3.1,78.0,38.0,48.7,40.0,18.0,45,0.0,0.0,0,28.0,2.0,9.0,8.0,0.0,5.0,17.0,40.0,42.0
Uni Baskets Münster,Neil Masnic,8,Neil Masnic,24,24.6,590.6,221.0,9.2,79.0,182.0,43.4,42.0,114.0,36.8,21.0,28.0,75,17.0,70.0,87.0,15.0,14.0,11.0,32.0,49.0,200.9,18.6,12.4,0.8,4.9,36,257.0,10.7,14.4,21,4.2,17,7,52.3,21.1,5,-1.19,-3.12,1.93,3.5,3.6,51.0,31.0,60.8,17.0,6.0,35.3,0.0,0.0,0,16.0,2.0,11.0,15.0,0.0,2.0,36.0,24.0,23.0
GIESSEN 46ers,Aiden Warnholtz,3,Aiden Warnholtz,24,21.3,512.1,189.0,7.9,62.0,167.0,37.1,29.0,92.0,31.5,36.0,40.0,90,14.0,60.0,74.0,54.0,15.0,0.0,29.0,71.0,191.6,19.5,10.3,2.9,4.0,122,311.0,13.0,16.9,7,1.2,11,0,31.8,14.0,6,-0.47,-4.42,3.95,2.6,3.0,44.0,17.0,38.6,31.0,16.0,51.6,0.0,0.0,0,11.0,9.0,13.0,9.0,0.0,4.0,20.0,18.0,31.0
GIESSEN 46ers,Simon Krajcovic,55,Simon Krajcovic,24,23.9,572.4,169.0,7.0,49.0,141.0,34.8,20.0,79.0,25.3,51.0,63.0,81,16.0,72.0,88.0,110.0,21.0,1.0,48.0,62.0,192.7,17.5,9.2,6.0,4.8,243,412.0,17.2,22.3,14,2.0,10,10,48.6,16.4,7,0.23,-3.99,4.21,1.9,1.9,43.0,22.0,51.2,19.0,7.0,36.8,0.0,0.0,0,21.0,13.0,29.0,10.0,0.0,5.0,17.0,24.0,19.0
Paderborn Baskets,Grant Teichmann,6,Grant Teichmann,24,22.6,541.9,160.0,6.7,57.0,140.0,40.7,35.0,106.0,33,11.0,21.0,52.4,12.0,28.0,40.0,31.0,8.0,1.0,13.0,65.0,144.2,14.2,8.8,1.7,2.2,61,221.0,9.2,12.2,11,1.6,9,5,49.1,11.2,7,-3.2,-3.95,0.75,2.5,3.8,28.0,19.0,67.9,6.0,3.0,50,0.0,0.0,0,12.0,6.0,7.0,4.0,0.0,1.0,33.0,22.0,32.0
Uni Baskets Münster,Andrew O'Brien,0,Andrew O'Brien,24,23.0,552.7,151.0,6.3,55.0,116.0,47.4,24.0,57.0,42.1,17.0,28.0,60.7,19.0,83.0,102.0,68.0,8.0,12.0,39.0,67.0,142.4,14.1,8.5,3.8,5.7,147,298.0,12.4,16.7,10,2.0,6,2,72.7,11.9,5,-0.78,-4.06,3.28,3.2,2.2,49.0,29.0,59.2,10.0,2.0,20,0.0,0.0,0,20.0,8.0,23.0,8.0,0.0,4.0,23.0,16.0,18.0
GIESSEN 46ers,Jonathan Maier,13,Jonathan Maier,24,14.1,339.5,147.0,6.1,53.0,117.0,45.3,1.0,5.0,20,40.0,52.0,76.9,52.0,66.0,118.0,4.0,6.0,4.0,20.0,57.0,103.6,15.9,8.0,0.2,6.4,10,157.0,6.5,8.5,4,1.3,5,4,29.6,6.8,3,-2.94,-4.63,1.69,5.0,4.1,84.0,41.0,48.8,28.0,11.0,39.3,0.0,0.0,0,19.0,0.0,3.0,11.0,0.0,2.0,48.0,13.0,28.0
Eisbären Bremerhaven,Jacob David Biss,3,Jacob David Biss,24,22.0,528.2,145.0,6.0,50.0,122.0,41,27.0,76.0,35.5,18.0,25.0,72,11.0,36.0,47.0,64.0,20.0,0.0,42.0,42.0,157.4,15.9,8.0,3.5,2.6,116,261.0,10.9,14.4,7,1.8,7,1,47.0,7.4,4,-1.69,-4.4,2.71,2.0,3.5,36.0,22.0,61.1,10.0,1.0,10,0.0,0.0,0,8.0,1.0,29.0,9.0,0.0,3.0,11.0,20.0,33.0
Uni Baskets Münster,Thore Dilschmann,6,Thore Dilschmann,24,19.4,466.0,143.0,6.0,52.0,141.0,36.9,18.0,66.0,27.3,21.0,29.0,72.4,10.0,32.0,42.0,77.0,11.0,0.0,51.0,24.0,187.0,21.9,8.0,4.3,2.4,186,329.0,13.7,18.4,23,4.6,11,6,84.3,19.6,5,-5.32,-4.43,-0.89,1.2,2.0,52.0,27.0,51.9,23.0,7.0,30.4,0.0,0.0,0,24.0,9.0,26.0,21.0,0.0,3.0,17.0,23.0,8.0
Eisbären Bremerhaven,Adrian Breitlauch,7,Adrian Breitlauch,24,19.0,455.4,138.0,5.8,41.0,87.0,47.1,19.0,55.0,34.5,37.0,45.0,82.2,25.0,45.0,70.0,26.0,12.0,1.0,10.0,41.0,88.1,10.3,7.6,1.4,3.9,58,196.0,8.2,10.8,12,2.0,6,1,93.2,6.4,6,1.44,-1.93,3.38,3.4,3.7,31.0,22.0,71,1.0,0.0,0,0.0,0.0,0,10.0,0.0,7.0,3.0,0.0,0.0,29.0,29.0,32.0
GIESSEN 46ers,Luis Elias König Figge,14,Luis Elias König Figge,24,14.5,347.2,137.0,5.7,44.0,97.0,45.4,13.0,34.0,38.2,36.0,52.0,69.2,24.0,43.0,67.0,17.0,25.0,1.0,16.0,44.0,107.4,16.1,7.4,0.9,3.6,37,174.0,7.2,9.4,9,2.2,7,2,57.1,8.9,4,3.42,-2.65,6.07,3.0,3.4,57.0,30.0,52.6,6.0,1.0,16.7,0.0,0.0,0,19.0,1.0,4.0,8.0,0.0,1.0,17.0,27.0,39.0
Paderborn Baskets,Nicolas Ignacio Marty-Decker,10,Nicolas Ignacio Marty-Decker,24,21.5,517.0,114.0,4.8,36.0,99.0,36.4,23.0,77.0,29.9,19.0,22.0,86.4,21.0,21.0,42.0,31.0,22.0,0.0,18.0,69.0,101.5,10.5,6.3,1.7,2.3,70,184.0,7.7,10.1,7,1.4,5,0,70.0,5.0,5,-2.73,-4.92,2.19,2.1,4.1,20.0,13.0,65,2.0,0.0,0,0.0,0.0,0,6.0,2.0,9.0,3.0,0.0,3.0,18.0,19.0,25.0
Paderborn Baskets,Karl Bühner,11,Karl Bühner,24,21.0,504.8,109.0,4.5,40.0,103.0,38.8,16.0,53.0,30.2,13.0,21.0,61.9,23.0,62.0,85.0,16.0,13.0,11.0,19.0,69.0,103.9,11.0,6.0,0.9,4.7,35,144.0,6.0,7.9,2,0.3,12,1,8.0,13.4,6,-3.81,-5.99,2.18,4.2,4.7,44.0,22.0,50,6.0,2.0,33.3,0.0,0.0,0,9.0,0.0,5.0,6.0,0.0,4.0,20.0,14.0,23.0
Uni Baskets Münster,Jesse Chidera Ani,24,Jesse Chidera Ani,24,16.9,404.8,91.0,3.8,36.0,103.0,35,5.0,36.0,13.9,14.0,33.0,42.4,38.0,53.0,91.0,11.0,7.0,4.0,20.0,42.0,95.5,12.9,5.1,0.6,5.1,30,121.0,5.0,6.8,2,0.3,7,1,13.4,9.4,7,-6.79,-7.14,0.34,4.1,5.0,60.0,29.0,48.3,7.0,2.0,28.6,0.0,0.0,0,20.0,0.0,6.0,7.0,0.0,3.0,24.0,12.0,11.0
Uni Baskets Münster,Oliver Pahnke,17,Oliver Pahnke,24,9.0,216.0,56.0,2.3,17.0,44.0,38.6,9.0,25.0,36,13.0,15.0,86.7,4.0,8.0,12.0,13.0,8.0,2.0,8.0,42.0,52.4,13.3,3.1,0.7,0.7,35,91.0,3.8,5.1,0,0,0,0,0,0.0,0,-3.75,-6.66,2.91,2.2,3.6,19.0,8.0,42.1,0.0,0.0,0,0.0,0.0,0,3.0,1.0,2.0,3.0,0.0,1.0,6.0,18.0,15.0
Artland Dragons,Amir Jabbar Hinton,3,Amir Jabbar Hinton,23,28.9,664.8,457.0,19.9,151.0,327.0,46.2,24.0,82.0,29.3,131.0,139.0,94.2,17.0,89.0,106.0,56.0,37.0,5.0,38.0,50.0,392.8,30.7,25.3,3.1,5.9,118,575.0,25.0,31.8,79,7.2,52,28,61.4,67.3,11,3.96,0.46,3.5,2.8,2.5,115.0,73.0,63.5,130.0,54.0,41.5,0.0,0.0,0,56.0,13.0,9.0,18.0,0.0,5.0,40.0,79.0,88.0
Artland Dragons,Benjamin Forrest Burnham,25,Benjamin Forrest Burnham,23,28.2,648.2,429.0,18.7,174.0,276.0,63,37.0,86.0,43,44.0,63.0,69.8,53.0,157.0,210.0,48.0,33.0,22.0,51.0,46.0,289.7,23.3,23.7,2.7,11.6,101,530.0,23.0,29.3,61,5.1,33,19,73.7,41.4,12,9.46,4.49,4.97,5.0,1.7,146.0,107.0,73.3,44.0,30.0,68.2,0.0,0.0,0,60.0,2.0,10.0,32.0,0.0,5.0,86.0,72.0,89.0
