Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
FC Bayern München Basketball,21,Justus Hollatz,,1,23.5,23.5,21,21.0,8,8,100.0,3,3,100.0,2,2,100.0,0,0,0,2,1,0,1,4,118.8,118.2,19.6,212.6,27.9,4.0,0.0,0.0,0.0,18.5,2.2,0.0,10.1,0.25,24.83,14.17,10.65,4,4,100,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VET-CONCEPT Gladiators Trier,55,Eli Brooks,,1,29.1,29.1,24,24.0,9,13,69.2,6,8,75.0,0,0,0,0,2,2,9,0,0,1,1,92.3,92.3,22.3,171.4,31.0,10.3,0.0,7.4,4.5,50.1,0.0,0.0,7.1,0.0,23.23,20.79,2.44,5,3,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FC Bayern München Basketball,13,Andreas Obst,,1,16.7,16.7,11,11.0,2,5,40.0,2,3,66.7,5,5,100.0,0,2,2,3,2,0,0,1,60.0,76.4,20.1,152.8,14.6,4.0,0.0,14.1,7.9,26.5,6.3,0.0,0.0,1.0,20.82,10.51,10.31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FC Bayern München Basketball,44,Kamar Baldwin,,1,19.4,19.4,12,12.0,5,8,62.5,1,2,50.0,1,2,50.0,0,3,3,3,3,1,1,2,68.8,67.6,23.7,121.5,15.9,2.7,0.0,18.2,10.2,28.6,8.2,5.7,10.1,0.25,20.65,8.62,12.03,4,2,50,2,2,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fitness First Würzburg Baskets,10,Davion Mintz,,1,26.3,26.3,21,21.0,7,10,70.0,4,4,100.0,3,4,75.0,0,4,4,1,2,0,2,1,90.0,89.3,27.0,152.6,30.0,5.7,0.0,14.5,8.7,13.4,4.4,0.0,14.5,0.4,16.63,5.85,10.78,3,2,66.7,3,1,33.3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMA365 Bamberg Baskets,2,Ibi Watson,,2,28.2,56.5,30,15.0,11,15,73.3,6,6,100.0,2,2,100.0,4,9,13,4,2,0,1,1,93.3,94.5,14.6,177.7,20.0,4.0,10.1,18.5,14.7,12.2,1.9,0.0,5.9,0.13,16.45,10.44,6.0,3,3,100,6,2,33.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHP RIESEN Ludwigsburg,3,Stefan Smith,,1,36.5,36.5,35,35.0,6,16,37.5,4,9,44.4,19,20,95.0,0,4,4,5,3,0,4,4,50.0,70.6,35.8,121.5,40.1,10.3,0.0,14.1,7.4,26.2,4.2,0.0,13.9,1.25,16.33,10.23,6.1,6,1,16.7,1,1,100,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FC Bayern München Basketball,11,Vladimir Lucic,,1,17.8,17.8,2,2.0,1,3,33.3,0,0,0,0,0,0,2,6,8,5,1,0,1,1,33.3,33.3,10.4,50.0,2.7,0.0,16.6,39.6,29.4,37.7,3.0,0.0,25.0,0.0,15.99,6.71,9.28,2,1,50,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FC Bayern München Basketball,22,Isiaha Mike,,1,18.6,18.6,15,15.0,4,6,66.7,0,1,0.0,7,8,87.5,1,4,5,1,0,0,1,2,66.7,78.8,26.3,142.6,19.9,1.3,8.0,25.3,17.6,9.2,0.0,0.0,9.5,1.33,15.24,7.81,7.43,5,4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FC Bayern München Basketball,8,Leon Kratzer,,1,22.0,22.0,4,4.0,2,4,50.0,0,0,0,0,2,0.0,3,6,9,1,2,1,1,1,50.0,41.0,12.4,68.0,5.3,0.0,20.2,32.0,26.8,6.4,4.8,5.0,17.0,0.5,15.04,5.82,9.23,4,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
