Home_Team,Home_Lineup,Away_Team,Away_Lineup,Games,Total_Seconds,Minutes,Possessions,Home_PTS,Home_FGM,Home_FGA,Home_FG%,Home_3PM,Home_3PA,Home_3P%,Home_FTM,Home_FTA,Home_FT%,Home_OREB,Home_DREB,Home_REB,Home_AST,Home_STL,Home_BLK,Home_TOV,Home_PF,Away_PTS,Away_FGM,Away_FGA,Away_FG%,Away_3PM,Away_3PA,Away_3P%,Away_FTM,Away_FTA,Away_FT%,Away_OREB,Away_DREB,Away_REB,Away_AST,Away_STL,Away_BLK,Away_TOV,Away_PF,Home_POSS,Away_POSS,Home_OFF_RTG,Home_DEF_RTG,Home_NET_RTG,Away_OFF_RTG,Away_DEF_RTG,Away_NET_RTG,Point_Diff,Home_RIM_ATT,Home_RIM_MADE,Home_RIM%,Home_OTD_2PT_ATT,Home_OTD_2PT_MADE,Home_OTD_2PT%,Home_OTD_3PT_ATT,Home_OTD_3PT_MADE,Home_OTD_3PT%,Away_RIM_ATT,Away_RIM_MADE,Away_RIM%,Away_OTD_2PT_ATT,Away_OTD_2PT_MADE,Away_OTD_2PT%,Away_OTD_3PT_ATT,Away_OTD_3PT_MADE,Away_OTD_3PT%,Home_PASS_TO,Home_DRIBBLE_TO,Home_DEFENSE_TO,Home_MISC_TO,Away_PASS_TO,Away_DRIBBLE_TO,Away_DEFENSE_TO,Away_MISC_TO,Home_2ND_CHANCE_PTS,Home_FAST_BREAK_PTS,Home_PTS_OFF_TOV,Away_2ND_CHANCE_PTS,Away_FAST_BREAK_PTS,Away_PTS_OFF_TOV
Bozic Estriche Knights Kirchheim,"Aeneas Jung, Gian Bahattin Aydinoglu, Lucas Mayer, Nicholas Gerard Spinoso, Tyrel Maurice Morgan",EPG Baskets Koblenz,"Badu Buck, Calvin Wishart, Decorian Jeffries, Jonas Niedermanner, Marko Bacak",1,411,6.8,12.7,11,5,11,45.5,1,4,25,0,0,0,2,5,7,2,3,1,3,3,10,3,12,25,1,5,20,3,4,75,4,4,8,2,2,0,4,2,11.9,13.5,92.7,74.2,18.6,74.2,92.7,-18.6,1,6,4,66.7,1,0,0,0,0,0,4,2,50,3,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0,5,2,3,5
EPG Baskets Koblenz,"Badu Buck, Calvin Wishart, Jannis Sonnefeld, Marko Bacak, Timothy Smith",Uni Baskets Münster,"Andrew O'Brien, Neil Masnic, Nicholas Khalil Mc Mullen, Thore Dilschmann, Timetric Jerome Hodges",1,430,7.2,12.6,4,1,12,8.3,0,3,0,2,2,100,3,1,4,1,4,0,2,2,17,7,9,77.8,3,4,75,0,0,0,1,7,8,3,1,0,6,3,11.3,13.9,35.2,122,-86.8,122,35.2,86.8,-13,4,1,25,5,0,0,0,0,0,5,4,80,0,0,0,0,0,0,0,1,0,1,6,0,0,0,2,2,2,2,3,2
Artland Dragons,"Amir Jabbar Hinton, Benjamin Forrest Burnham, Connor Van Anthony, Elijah Ndi, Timo Lanmüller",Nürnberg Falcons BC,"Carter Dean Whitt, Evan Derek Taylor, Tom Stoiber, Trevor James Baskin, Vincent Friederici",1,392,6.5,12.6,18,7,11,63.6,2,4,50,2,3,66.7,0,4,4,4,2,0,1,2,12,6,13,46.2,0,4,0,0,0,0,3,4,7,3,0,0,2,2,13.3,11.8,135.1,101.8,33.4,101.8,135.1,-33.4,6,5,4,80,2,1,50,0,0,0,6,4,66.7,3,2,66.7,0,0,0,0,1,0,0,1,1,0,0,0,7,5,4,0,2
Paderborn Baskets,"Aaron Kayser, Efosa K Irobun Osawe, Grant Teichmann, Jonathan Klussmann, Nicolas Ignacio Marty-Decker",PS Karlsruhe LIONS,"David Allan Cohn, David Opowu Ejah, Isaiah Rayshaud Hart, Kilian Binapfl, Wesley Chima Oba",1,412,6.9,12.4,13,5,11,45.5,1,3,33.3,2,2,100,2,6,8,4,2,0,2,1,9,4,10,40,1,4,25,0,2,0,1,4,5,2,2,1,3,2,11.7,13.0,110.7,69.4,41.3,69.4,110.7,-41.3,4,7,4,57.1,1,0,0,0,0,0,4,2,50,2,1,50,0,0,0,1,1,0,0,0,3,0,0,2,5,4,0,2,2
Paderborn Baskets,"Grant Teichmann, Jalen Lee Johnson, Jonathan Klussmann, Matej Silic, Nicolas Ignacio Marty-Decker",EPG Baskets Koblenz,"Badu Buck, Calvin Wishart, Decorian Jeffries, Marko Bacak, Timothy Smith",1,384,6.4,12.4,17,7,11,63.6,3,5,60,0,5,0,2,4,6,4,0,0,1,2,16,6,12,50,4,6,66.7,0,0,0,2,4,6,3,1,0,2,4,12.8,11.9,133.1,134.9,-1.8,134.9,133.1,1.8,1,6,4,66.7,0,0,0,0,0,0,4,1,25,2,1,50,0,0,0,1,0,0,0,0,2,0,0,2,2,2,2,3,3
BBC Bayreuth,"KeVaughn Allen, Lenny Liedtke, Moritz Plescher, Tehree Johnathan Horn, Willem Brandwijk",Uni Baskets Münster,"Jesse Chidera Ani, Neil Masnic, Nicholas Khalil Mc Mullen, Paul Viefhues, Thore Dilschmann",1,421,7.0,12.4,11,4,11,36.4,3,6,50,0,0,0,1,3,4,3,3,1,2,1,12,6,11,54.5,0,0,0,0,0,0,2,5,7,2,1,0,4,4,11.8,12.9,93.6,93.3,0.3,93.3,93.6,-0.3,-1,3,1,33.3,2,0,0,0,0,0,10,6,60,1,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,3,4,0,2
Bozic Estriche Knights Kirchheim,"Aeneas Jung, Charles Tyrone Harris Jr., Lucas Mayer, Phillip Montreal Russelll, Tylan James Pope",BBC Bayreuth,"KeVaughn Allen, Lenny Liedtke, Moritz Plescher, Nat Diallo, Tehree Johnathan Horn",1,432,7.2,12.0,19,9,13,69.2,1,4,25,0,2,0,3,2,5,3,2,0,1,2,15,7,13,53.8,1,5,20,0,0,0,4,2,6,3,0,0,3,2,12.3,11.7,154.3,128,26.3,128,154.3,-26.3,4,6,5,83.3,3,3,100,0,0,0,8,6,75,0,0,0,0,0,0,0,1,0,0,1,1,0,1,4,4,6,2,0,2
SBB Baskets,"Alieu Ceesay, De'Vondre Malik Perry, Martin Bogdanov, Michael Hughes II, Trey Thompson Stewart",Eisbären Bremerhaven,"Carlos Deshawn Carter, Elijah Jahi Miller, Jemarl Lemuel Baker Jr., Jordan Samare, Raphael Falkenthal",1,351,5.8,12.0,14,6,9,66.7,2,3,66.7,0,0,0,1,5,6,3,1,1,4,1,12,5,10,50,1,3,33.3,1,2,50,1,2,3,3,2,2,2,0,11.9,12.0,117.4,100.1,17.3,100.1,117.4,-17.3,2,5,3,60,1,1,100,0,0,0,6,4,66.7,1,0,0,0,0,0,1,2,0,1,0,2,0,0,3,0,2,0,1,3
SBB Baskets,"Daivien Latrell Williamson, Martin Bogdanov, Michael Hughes II, Modestas Paulauskas, Nigel Pruitt",GIESSEN 46ers,"Kyle Anthony Castlin, Luis Elias König Figge, Robin Benzing, Simon Krajcovic, Viktor Kovacevic",1,341,5.7,12.0,14,5,11,45.5,3,7,42.9,1,1,100,1,4,5,3,0,2,3,2,16,7,14,50,2,3,66.7,0,2,0,4,5,9,3,3,0,0,1,13.4,11.1,104.7,143.7,-39,143.7,104.7,39,-2,4,2,50,0,0,0,0,0,0,9,5,55.6,2,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,4,7,4
Tigers Tübingen,"Bernard Joel Pelote III, Connor McDonald Nelson, JaCobi Allen Wood, Kaya Kaan Hakan Bayram, Melkisedek Kwaku Moreaux",VfL SparkassenStars Bochum,"Dravon Mangum, Jonas Grof, Lars Kamp, Matthew Douglas Strange, Myreon Lamar Jones JR",1,363,6.0,11.7,15,6,10,60,2,5,40,1,1,100,0,6,6,2,0,0,2,2,9,3,9,33.3,1,4,25,2,2,100,0,4,4,1,1,0,1,2,12.4,10.9,120.6,82.7,37.9,82.7,120.6,-37.9,6,4,3,75,1,1,100,0,0,0,3,1,33.3,2,1,50,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
Eisbären Bremerhaven,"Adrian Breitlauch, Carlos Deshawn Carter, Elijah Jahi Miller, Hendrik Warner, Jemarl Lemuel Baker Jr.",VfL SparkassenStars Bochum,"Lars Kamp, Malek Green, Marios Giotis, Matthew Douglas Strange, Niklas Geske",1,379,6.3,11.6,26,9,10,90,5,5,100,3,3,100,0,5,5,8,2,0,1,0,9,4,10,40,1,6,16.7,0,0,0,1,1,2,2,1,0,2,5,12.3,10.9,211,82.3,128.7,82.3,211,-128.7,17,4,3,75,1,1,100,0,0,0,1,1,100,3,2,66.7,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0
HAKRO Merlins Crailsheim,"Anthony Malik Gaines, Antonio Dewane Madlock JR, Gianni Otto, Nicholas Christian Welp, Nico Santana Mojica",Paderborn Baskets,"Aaron Kayser, Branden Michael Maughmer, Grant Teichmann, Jalen Lee Johnson, Nicolas Ignacio Marty-Decker",1,433,7.2,11.5,14,5,12,41.7,2,7,28.6,2,2,100,2,3,5,3,2,0,1,2,15,5,10,50,2,4,50,3,3,100,2,5,7,4,1,1,2,3,11.7,11.2,119.3,134.2,-14.9,134.2,119.3,14.9,-1,5,3,60,0,0,0,0,0,0,5,3,60,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,7,5,5,0,0
Bayer Giants Leverkusen,"Donte Nicholas, John Williams Jr, Kobe Langley, Luca Finn Kahl, Sören Urbansky",Uni Baskets Münster,"Andrew O'Brien, Neil Masnic, Nicholas Khalil Mc Mullen, Thore Dilschmann, Timetric Jerome Hodges",1,459,7.7,11.5,17,7,15,46.7,2,5,40,1,1,100,4,4,8,0,0,1,1,3,14,6,12,50,2,4,50,0,0,0,2,4,6,4,1,0,1,3,12.2,10.9,139.8,128.9,10.9,128.9,139.8,-10.9,3,5,3,60,5,2,40,0,0,0,5,3,60,3,1,33.3,0,0,0,0,1,0,0,0,0,0,1,6,0,0,3,0,0
BBC Bayreuth,"Artem Kovalov, Lenny Liedtke, Moritz Plescher, Rayshawn Rene Mart, Tehree Johnathan Horn",HAKRO Merlins Crailsheim,"Anthony Malik Gaines, Jose Gabriel de Oliveira Neto, Marvin Ogunsipe, Tyreese Blunt, Vincent Malik Shahid",1,374,6.2,11.5,12,4,11,36.4,1,3,33.3,3,3,100,2,3,5,2,0,0,2,3,16,6,12,50,4,6,66.7,0,0,0,3,5,8,2,2,0,2,7,12.2,10.8,98.5,148.3,-49.8,148.3,98.5,49.8,-4,6,2,33.3,2,1,50,0,0,0,6,2,33.3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3,4,3,5,0,3
PS Karlsruhe LIONS,"Brandon Angelo Porter, David Allan Cohn, Julian Albus, Mikal Dawson, Wesley Chima Oba",GIESSEN 46ers,"Aiden Warnholtz, Devon Goodman, Jonathan Maier, Luis Elias König Figge, Viktor Kovacevic",1,375,6.2,11.4,6,2,5,40,0,2,0,2,4,50,0,5,5,1,0,1,4,6,12,5,16,31.2,0,3,0,2,2,100,5,3,8,0,3,0,1,4,10.8,12.0,55.8,100,-44.3,100,55.8,44.3,-6,2,2,100,1,0,0,0,0,0,10,3,30,3,2,66.7,0,0,0,1,2,0,1,0,1,0,0,0,2,0,6,0,2
