# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 453
# Qualified players exported: 218
# Total stints used: 5872
# Garbage time stints excluded: 281
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Birmingham City University Senior Men,11,R. Faure-Daley,1139,4.79,5.6,10.4
Solent Kestrels Senior Men,6,E. Round,770,4.21,3.54,7.75
Solent Kestrels Senior Men,5,A. Arissol,782,2.66,4.51,7.17
CoLA Southwark Pride Senior Men,13,T. Gass,683,3.77,2.84,6.61
Birmingham City University Senior Men,10,V. Ferreira,573,3.98,1.76,5.75
Myerscough Basketball Academy Senior Men I,0,H. Sheehan,1003,3.71,1.77,5.49
St Helens Saints Senior Men,9,C. Murtagh,978,2.29,3.11,5.41
Sheffield Arrows Senior Men,23,D. Soares,1577,4.55,0.77,5.33
Barnet Bulldogs Senior Men,22,R. Mccowan,497,3.1,2.16,5.26
Worcester Wolves Senior Men,21,E. Burgess,1169,4.34,0.74,5.08
Manchester Magic Senior Men I,5,O. Iguma,612,1.57,3.37,4.94
Barnet Bulldogs Senior Men,32,L. Francis,353,0.57,4.29,4.85
Manchester Magic Senior Men I,13,D. Davies,794,2.07,2.63,4.7
Birmingham City University Senior Men,17,C. Hayden,831,2.37,2.23,4.59
Worcester Wolves Senior Men,9,E. Yeboah,733,1.77,2.76,4.54
Richmond Knights Senior Men,14,K. Hypolite-Sealy,675,0.31,4.21,4.52
Barking Abbey Senior Men I,5,M. Filho,430,-0.64,4.94,4.3
Solent Kestrels Senior Men,11,L. Busumbru,571,2.4,1.84,4.23
Barnet Bulldogs Senior Men,8,T. Ojuri,482,3.63,0.58,4.21
Barnet Bulldogs Senior Men,6,S. Cooper,978,2.67,1.46,4.13
Manchester Magic Senior Men I,15,B. Goodall,945,3.23,0.85,4.08
Myerscough Basketball Academy Senior Men I,9,O. Esingle,827,1.21,2.8,4.01
Solent Kestrels Senior Men,4,J. Ofman,549,1.93,2.02,3.94
London Stars Senior Men,99,N. Zajankauskas,940,2.29,1.56,3.85
Barking Abbey Senior Men I,10,K. Mabaya,623,3.65,0.16,3.81
Worcester Wolves Senior Men,10,H. Ferreira,1139,-0.32,3.87,3.55
Sheffield Arrows Senior Men,25,A. Lycoudis,359,2.19,1.35,3.53
Manchester Magic Senior Men I,3,O. Babalola,599,1.21,2.28,3.49
Leicester Warriors Senior Men,8,P. Chingombe,395,3.07,0.23,3.3
