Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Barnet Bulldogs Senior Men,6,S. Cooper,,16,31.5,504.2,362,22.6,124,278,44.6,45,126,35.7,69,85,81.2,13,84,97,57,56,5,45,34,52.7,57.4,29.4,100.4,28.4,9.9,2.1,15.1,8.3,22.5,5.7,1.0,12.5,0.31,17.82,10.04,7.78,97,59,60.8,55,20,36.4,126,45,35.7,17,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Solent Kestrels Senior Men,5,A. Arissol,,15,30.8,462.6,264,17.6,96,214,44.9,34,102,33.3,38,49,77.6,17,58,75,57,50,5,47,23,52.8,56.0,25.0,93.4,21.9,8.5,3.0,10.0,6.5,21.8,5.3,1.0,16.6,0.23,17.05,7.79,9.26,44,34,77.3,63,27,42.9,94,32,34,22,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Solent Kestrels Senior Men,11,L. Busumbru,,11,29.1,320.1,122,11.1,44,84,52.4,7,22,31.8,27,46,58.7,15,56,71,58,15,7,21,12,56.5,58.5,15.6,97.4,13.7,2.5,3.8,14.9,9.2,27.6,2.3,1.9,16.8,0.55,15.35,6.91,8.44,42,28,66.7,16,7,43.8,19,6,31.6,15,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Birmingham City University Senior Men,11,R. Faure-Daley,,20,29.0,580.4,239,11.9,84,227,37.0,50,149,33.6,21,30,70.0,20,88,108,155,96,3,69,55,48.0,49.8,20.2,77.3,13.9,8.6,2.6,12.1,7.2,42.0,7.6,0.5,22.3,0.13,15.22,6.0,9.22,34,21,61.8,43,12,27.9,149,50,33.6,53,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Magic Senior Men I,8,J. Walton,,21,31.7,665.6,396,18.9,145,326,44.5,71,170,41.8,35,48,72.9,9,68,77,108,35,0,64,24,55.4,57.0,26.3,96.3,24.2,10.4,1.2,8.5,5.0,30.3,2.7,0.0,15.6,0.15,14.41,8.75,5.67,66,34,51.5,88,40,45.5,170,71,41.8,36,23,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Solent Kestrels Senior Men,6,E. Round,,17,27.0,459.3,209,12.3,74,180,41.1,41,115,35.7,20,24,83.3,17,63,80,54,27,2,22,25,52.5,54.8,18.8,98.3,15.2,8.4,3.0,11.1,7.1,19.2,2.9,0.4,10.4,0.13,13.8,6.71,7.08,29,22,75.9,33,11,33.3,108,39,36.1,13,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheffield Arrows Senior Men,23,D. Soares,,22,37.1,816.6,292,13.3,113,239,47.3,43,126,34.1,23,50,46.0,50,160,210,115,51,33,44,56,56.3,55.9,15.2,95.7,15.9,6.8,5.0,15.5,10.4,21.5,3.0,3.4,14.4,0.21,13.64,8.06,5.58,102,68,66.7,10,2,20,126,43,34.1,20,16,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
St Helens Saints Senior Men,14,D. Lufadeju,,21,34.2,718.4,464,22.1,155,339,45.7,51,133,38.3,103,127,81.1,46,112,158,91,61,3,71,63,53.2,58.8,26.4,99.6,26.4,7.6,5.3,13.1,9.2,23.8,4.1,0.4,15.2,0.37,13.52,8.54,4.98,117,75,64.1,89,29,32.6,133,51,38.3,30,31,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheffield Arrows Senior Men,33,H. Ibrahim,,21,37.4,784.8,519,24.7,187,370,50.5,15,64,23.4,130,178,73.0,72,195,267,100,36,10,86,45,52.6,57.9,27.8,97.1,29.8,3.7,7.7,19.6,13.8,22.7,2.2,1.1,16.1,0.48,13.14,9.07,4.07,212,139,65.6,94,33,35.1,64,15,23.4,25,44,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0
Worcester Wolves Senior Men,21,E. Burgess,,22,28.7,632.0,398,18.1,165,289,57.1,5,19,26.3,63,93,67.7,94,132,226,36,26,14,36,44,58.0,60.3,23.7,108.8,22.3,1.1,12.6,18.1,15.4,11.5,2.1,2.2,9.8,0.32,12.69,7.85,4.84,189,127,67.2,80,32,40,19,5,26.3,13,14,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
