Home_Team,Home_Lineup,Away_Team,Away_Lineup,Games,Total_Seconds,Minutes,Possessions,Home_PTS,Home_FGM,Home_FGA,Home_FG%,Home_3PM,Home_3PA,Home_3P%,Home_FTM,Home_FTA,Home_FT%,Home_OREB,Home_DREB,Home_REB,Home_AST,Home_STL,Home_BLK,Home_TOV,Home_PF,Away_PTS,Away_FGM,Away_FGA,Away_FG%,Away_3PM,Away_3PA,Away_3P%,Away_FTM,Away_FTA,Away_FT%,Away_OREB,Away_DREB,Away_REB,Away_AST,Away_STL,Away_BLK,Away_TOV,Away_PF,Home_POSS,Away_POSS,Home_OFF_RTG,Home_DEF_RTG,Home_NET_RTG,Away_OFF_RTG,Away_DEF_RTG,Away_NET_RTG,Point_Diff,Home_RIM_ATT,Home_RIM_MADE,Home_RIM%,Home_OTD_2PT_ATT,Home_OTD_2PT_MADE,Home_OTD_2PT%,Home_OTD_3PT_ATT,Home_OTD_3PT_MADE,Home_OTD_3PT%,Away_RIM_ATT,Away_RIM_MADE,Away_RIM%,Away_OTD_2PT_ATT,Away_OTD_2PT_MADE,Away_OTD_2PT%,Away_OTD_3PT_ATT,Away_OTD_3PT_MADE,Away_OTD_3PT%,Home_PASS_TO,Home_DRIBBLE_TO,Home_DEFENSE_TO,Home_MISC_TO,Away_PASS_TO,Away_DRIBBLE_TO,Away_DEFENSE_TO,Away_MISC_TO,Home_2ND_CHANCE_PTS,Home_FAST_BREAK_PTS,Home_PTS_OFF_TOV,Away_2ND_CHANCE_PTS,Away_FAST_BREAK_PTS,Away_PTS_OFF_TOV
BK KVIS Pardubice,"J. Evans Iii, K. Švrdlík, M. Nábělek, M. Simonides, R. Moffatt",SLUNETA  Ústí nad Labem,"F. Kábrt, I. Davidson, J. Young, K. Lawrence, P. Krupka",1,129,2.1,3.7,3,1,4,25,1,4,25,0,0,0,0,2,2,0,0,0,0,0,1,0,3,0,0,1,0,1,1,100,0,0,0,0,0,1,0,1,4.0,3.4,75,29.1,45.9,29.1,75,-45.9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK Slavia Praha,"D. Böhm, J. Matušík, M. Dáňa, M. Ježek, R. Jones",BK GAPA Hradec Králové,"K. Brewton, K. Chatman, L. Nikkarinen, M. Roub, V. Synáček",1,110,1.8,3.7,4,1,4,25,1,3,33.3,1,2,50,2,1,3,1,0,0,2,3,6,0,1,0,0,1,0,6,6,100,0,0,0,2,0,0,0,2,3.7,3.6,109,164.8,-55.8,164.8,109,55.8,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK Slavia Praha,"D. Böhm, M. Ježek, M. Lufile, R. Jones, R. Mrázek",BK GAPA Hradec Králové,"D. Škranc, J. Bubeníček, L. Nikkarinen, M. Roub, V. Synáček",1,111,1.9,3.7,5,2,2,100,0,0,0,1,1,100,0,0,0,2,1,1,2,2,6,2,3,66.7,2,2,100,0,0,0,1,0,1,2,2,0,1,0,4.4,2.9,112.6,204.8,-92.2,204.8,112.6,92.2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BK Opava,"C. Brown Jr, I. Gray, J. Šiřina, J. Švandrlík, Š. Puršl",SLUNETA  Ústí nad Labem,"A. Pecháček, J. Potoček, L. Pecka, N. Johnson, T. Vyoral",1,146,2.4,3.7,6,2,3,66.7,0,1,0,2,5,40,1,1,2,1,1,0,0,1,2,1,5,20,0,2,0,0,0,0,3,1,4,1,0,0,1,3,4.7,2.8,128.6,71.7,56.9,71.7,128.6,-56.9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH Ostrava,"A. Číž, D. Heinzl, K. Cole, L. Palyza, M. Čank",BK Opava,"F. Zbránek, I. Gray, J. Švandrlík, W. Person Jr, Š. Puršl",1,72,1.2,3.7,6,2,2,100,2,2,100,0,1,0,0,0,0,1,0,0,1,1,9,3,3,100,1,1,100,2,2,100,0,1,1,0,1,0,0,1,3.4,3.9,174.4,232,-57.5,232,174.4,57.5,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USK Praha,"C. Eduardo, H. Wright, M. Šafařík, O. Švec, T. Henderson Jr.",SK Slavia Praha,"M. Dáňa, M. Ježek, M. Lufile, N. Noumeros, R. Jones",1,141,2.4,3.7,4,2,3,66.7,0,0,0,0,0,0,1,1,2,0,0,0,2,1,4,2,5,40,0,3,0,0,0,0,1,0,1,1,2,0,0,1,3.9,3.4,101.8,117.8,-16,117.8,101.8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUMPA Basket Brno,"A. Kejval, R. Farský, T. Olison, V. Půlpán, Š. Svoboda",Sršni Photomate Písek,"F. Suchánek, J. Karlovský, J. Zvolánek, K. Týml, M. Burda",1,130,2.2,3.7,7,3,4,75,1,2,50,0,0,0,0,1,1,3,0,0,0,0,5,2,5,40,1,3,33.3,0,0,0,1,1,2,2,0,0,0,0,4.0,3.4,175,147.3,27.7,147.3,175,-27.7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK Slavia Praha,"D. Böhm, M. Dáňa, P. Macháč, R. Clemons, R. Mrázek",USK Praha,"C. Eduardo, D. Vlk, H. Wright, J. Montgomery, O. Švec",1,124,2.1,3.7,7,3,3,100,0,0,0,1,1,100,0,1,1,0,0,0,0,0,5,2,3,66.7,1,1,100,0,0,0,0,0,0,1,0,0,1,1,3.4,4.0,203.5,125,78.5,125,203.5,-78.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sršni Photomate Písek,"F. Suchánek, J. Haiblík, J. Karlovský, J. Svoboda, M. Burda",NH Ostrava,"K. Cole, M. Svoboda, M. Čank, P. Novák, S. Godwin",1,103,1.7,3.7,6,2,3,66.7,2,2,100,0,0,0,0,1,1,1,0,0,0,1,6,2,3,66.7,1,2,50,1,1,100,0,1,1,0,0,0,1,0,3.0,4.4,200,135.1,64.9,135.1,200,-64.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLUNETA  Ústí nad Labem,"A. Pecháček, I. Davidson, J. Potoček, J. Young, N. Johnson",BK KVIS Pardubice,"A. Lukeš, J. Tůma, M. Nábělek, R. Moffatt, Z. Key",1,79,1.3,3.7,4,1,2,50,0,1,0,2,3,66.7,0,1,1,1,0,0,0,0,2,1,2,50,0,1,0,0,0,0,0,1,1,0,0,0,2,1,3.3,4.0,120.5,50,70.5,50,120.5,-70.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
