Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
SLUNETA  Ústí nad Labem,F. Kábrt,8,F. Kábrt,35,16.9,590.9,191.0,5.5,66.0,149.0,44.3,19.0,59.0,32.2,40.0,61.0,65.6,27.0,32.0,59.0,21.0,24.0,2.0,29.0,80.0,170.7,15.0,16.8,1.8,5.2,0,191.0,5.5,16.8,10,2.0,8,2,56.3,9.9,5,-2.41,-5.29,2.88,2.5,4.2,76.0,42.0,55.3,13.0,4.0,30.8,59.0,19.0,32.2,7.0,17.0,0.0,5.0,22.0,67.0,40.0
PUMPA Basket Brno,T. Jansa,19,T. Jansa,35,7.6,267.4,99.0,2.8,29.0,76.0,38.2,19.0,58.0,32.8,22.0,30.0,73.3,9.0,28.0,37.0,32.0,13.0,1.0,11.0,31.0,87.6,16.9,19.1,6.2,7.2,3,102.0,2.9,19.7,5,2.5,2,3,75.3,3.3,2,2.91,-2.15,5.05,2.3,3.0,5.0,3.0,60,13.0,7.0,53.8,58.0,19.0,32.8,6.0,4.0,0.0,1.0,12.0,26.0,17.0
BK GAPA Hradec Králové,M. Roub,24,M. Roub,34,25.4,864.1,488.0,14.4,191.0,371.0,51.5,45.0,127.0,35.4,61.0,84.0,72.6,85.0,128.0,213.0,40.0,18.0,10.0,40.0,75.0,348.4,21.8,30.4,2.5,13.3,3,491.0,14.4,30.6,42,2.8,32,18,52.6,42.9,15,1.65,0.33,1.32,4.6,2.4,172.0,113.0,65.7,72.0,33.0,45.8,127.0,45.0,35.4,13.0,16.0,2.0,9.0,97.0,60.0,98.0
BK Olomoucko,K. Filewich,14,K. Filewich,34,28.8,978.5,411.0,12.1,180.0,293.0,61.4,2.0,8.0,25,49.0,116.0,42.2,121.0,192.0,313.0,77.0,29.0,18.0,61.0,66.0,272.7,15.4,23.0,4.3,17.5,2,413.0,12.1,23.1,26,2.4,15,9,68.6,22.0,11,1.8,-1.52,3.32,5.0,2.6,218.0,143.0,65.6,66.0,34.0,51.5,8.0,2.0,25,21.0,28.0,0.0,12.0,112.0,77.0,60.0
SLUNETA  Ústí nad Labem,A. Pecháček,0,A. Pecháček,34,21.3,724.0,401.0,11.8,148.0,271.0,54.6,12.0,54.0,22.2,93.0,122.0,76.2,61.0,129.0,190.0,35.0,12.0,12.0,49.0,98.0,300.2,21.5,28.8,2.5,13.6,0,401.0,11.8,28.8,9,1.8,8,1,53.3,11.4,5,1.01,-1.82,2.83,4.6,2.7,165.0,112.0,67.9,52.0,24.0,46.2,54.0,12.0,22.2,16.0,19.0,0.0,14.0,70.0,81.0,57.0
ERA Basketball Nymburk,M. Svoboda,11,M. Svoboda,34,19.0,646.2,355.0,10.4,124.0,276.0,44.9,55.0,148.0,37.2,52.0,61.0,85.2,25.0,75.0,100.0,67.0,30.0,4.0,42.0,43.0,307.0,23.8,27.6,5.2,7.8,2,357.0,10.5,27.8,5,1.2,7,3,30.0,8.3,4,4.5,-1.44,5.93,2.8,3.4,100.0,62.0,62,27.0,6.0,22.2,148.0,55.0,37.2,16.0,19.0,0.0,7.0,52.0,120.0,86.0
BK Opava,J. Šiřina,24,J. Šiřina,34,22.0,748.6,349.0,10.3,109.0,272.0,40.1,67.0,204.0,32.8,64.0,78.0,82.1,22.0,57.0,79.0,146.0,25.0,3.0,64.0,57.0,334.4,23.2,24.3,10.2,5.5,26,375.0,11.0,26.2,41,3.2,38,12,47.4,52.3,13,2.77,0.34,2.42,1.5,1.6,56.0,35.0,62.5,12.0,7.0,58.3,204.0,67.0,32.8,44.0,15.0,0.0,5.0,54.0,78.0,73.0
ERA Basketball Nymburk,V. Hruban,77,V. Hruban,34,16.9,575.2,313.0,9.2,110.0,223.0,49.3,37.0,93.0,39.8,56.0,70.0,80,32.0,64.0,96.0,72.0,37.0,17.0,33.0,60.0,244.6,21.3,27.4,6.3,8.4,4,317.0,9.3,27.7,14,2.8,9,3,67.8,12.3,5,8.21,-0.2,8.41,3.1,3.0,81.0,57.0,70.4,49.0,16.0,32.7,93.0,37.0,39.8,20.0,12.0,0.0,1.0,40.0,92.0,65.0
BK KVIS Pardubice,J. Tůma,98,J. Tůma,34,24.2,821.2,301.0,8.9,101.0,219.0,46.1,44.0,120.0,36.7,55.0,76.0,72.4,25.0,44.0,69.0,121.0,28.0,1.0,59.0,62.0,275.0,17.3,18.9,7.6,4.3,16,317.0,9.3,19.9,20,1.4,21,4,43.9,26.8,14,1.81,-2.13,3.94,1.7,2.6,75.0,47.0,62.7,24.0,10.0,41.7,117.0,42.0,35.9,34.0,21.0,0.0,4.0,34.0,67.0,72.0
PUMPA Basket Brno,Š. Svoboda,11,Š. Svoboda,34,21.3,723.3,280.0,8.2,85.0,213.0,39.9,24.0,84.0,28.6,86.0,140.0,61.4,51.0,65.0,116.0,29.0,17.0,9.0,46.0,103.0,258.8,18.5,20.0,2.1,8.3,7,287.0,8.4,20.5,18,1.8,16,14,40.6,24.2,10,-3.64,-6.16,2.52,3.6,4.2,94.0,50.0,53.2,26.0,6.0,23.1,84.0,24.0,28.6,17.0,17.0,1.0,11.0,59.0,52.0,49.0
BK Olomoucko,O. Šiška,3/51/9,O. Šiška,34,24.7,838.2,265.0,7.8,86.0,228.0,37.7,52.0,159.0,32.7,41.0,53.0,77.4,11.0,66.0,77.0,117.0,27.0,1.0,64.0,70.0,292.1,19.2,17.3,7.7,5.0,11,276.0,8.1,18.1,28,4.0,12,11,83.1,19.8,7,-2.89,-4.92,2.03,1.8,2.7,49.0,27.0,55.1,19.0,7.0,36.8,159.0,52.0,32.7,38.0,24.0,0.0,2.0,33.0,48.0,36.0
NH Ostrava,M. Čank,19,M. Čank,34,21.7,736.5,262.0,7.7,85.0,206.0,41.3,41.0,112.0,36.6,51.0,61.0,83.6,20.0,63.0,83.0,56.0,20.0,0.0,46.0,51.0,248.5,17.6,18.5,4.0,5.9,4,266.0,7.8,18.8,12,1.2,12,3,45.0,15.3,10,-3.03,-3.05,0.02,2.4,3.2,65.0,34.0,52.3,29.0,10.0,34.5,112.0,41.0,36.6,18.0,19.0,0.0,9.0,31.0,66.0,49.0
ERA Basketball Nymburk,M. Kříž,31,M. Kříž,34,18.5,630.2,260.0,7.6,95.0,180.0,52.8,28.0,85.0,32.9,42.0,67.0,62.7,40.0,78.0,118.0,48.0,23.0,1.0,35.0,70.0,196.3,15.6,20.8,3.8,9.4,6,266.0,7.8,21.2,11,2.8,6,6,63.7,9.6,4,2.5,-3.53,6.03,3.3,3.8,83.0,60.0,72.3,12.0,7.0,58.3,85.0,28.0,32.9,24.0,7.0,0.0,4.0,34.0,94.0,63.0
NH Ostrava,A. Číž,11,A. Číž,34,26.7,909.2,192.0,5.6,50.0,182.0,27.5,30.0,124.0,24.2,62.0,85.0,72.9,12.0,59.0,71.0,152.0,37.0,4.0,61.0,66.0,257.7,14.8,11.0,8.7,4.1,36,228.0,6.7,13.1,14,1.4,17,13,30.8,25.7,10,-4.54,-4.54,0.0,1.2,2.8,26.0,12.0,46.2,32.0,8.0,25,124.0,30.0,24.2,37.0,15.0,0.0,9.0,18.0,44.0,29.0
NH Ostrava,D. Heinzl,7,D. Heinzl,34,17.9,608.8,159.0,4.7,58.0,134.0,43.3,4.0,14.0,28.6,39.0,70.0,55.7,49.0,78.0,127.0,21.0,21.0,6.0,31.0,80.0,140.9,12.1,13.6,1.8,10.9,3,162.0,4.8,13.9,4,0.7,7,4,22.8,9.8,6,-5.46,-6.09,0.64,4.0,4.6,92.0,43.0,46.7,28.0,11.0,39.3,14.0,4.0,28.6,4.0,12.0,0.0,15.0,30.0,19.0,42.0
BK Olomoucko,A. Goga,4,A. Goga,34,18.5,630.3,101.0,3.0,36.0,82.0,43.9,21.0,58.0,36.2,8.0,19.0,42.1,17.0,47.0,64.0,53.0,20.0,6.0,37.0,84.0,105.9,9.3,8.8,4.6,5.6,5,106.0,3.1,9.2,4,1.0,4,4,34.7,5.8,4,-4.3,-7.88,3.58,2.7,4.0,23.0,15.0,65.2,1.0,0.0,0,58.0,21.0,36.2,27.0,6.0,0.0,4.0,12.0,19.0,22.0
NH Ostrava,P. Novák,22,P. Novák,34,9.1,308.1,98.0,2.9,30.0,74.0,40.5,20.0,55.0,36.4,18.0,24.0,75,11.0,24.0,35.0,16.0,4.0,1.0,14.0,51.0,84.1,14.2,16.6,2.7,5.9,0,98.0,2.9,16.6,0,0.0,1,0,0.0,1.0,1,-4.9,-4.9,-0.0,3.0,3.7,14.0,10.0,71.4,4.0,0.0,0,55.0,20.0,36.4,11.0,3.0,0.0,0.0,6.0,22.0,25.0
BK GAPA Hradec Králové,T. Merta,23,T. Merta,34,18.4,624.4,86.0,2.5,26.0,81.0,32.1,12.0,45.0,26.7,22.0,37.0,59.5,29.0,43.0,72.0,47.0,21.0,7.0,30.0,108.0,94.3,8.2,7.4,4.1,6.2,3,89.0,2.6,7.7,2,0.5,2,4,26.6,3.8,4,-5.78,-8.84,3.06,3.0,4.6,30.0,12.0,40,6.0,2.0,33.3,45.0,12.0,26.7,17.0,8.0,0.0,5.0,19.0,13.0,22.0
Sršni Photomate Písek,F. Suchánek,12,F. Suchánek,34,6.6,225.8,41.0,1.2,15.0,39.0,38.5,3.0,15.0,20,8.0,13.0,61.5,16.0,25.0,41.0,7.0,2.0,3.0,16.0,19.0,42.9,9.7,9.3,1.6,9.3,0,41.0,1.2,9.3,0,0,0,0,0,0.0,0,-6.37,-7.51,1.14,3.9,5.0,13.0,8.0,61.5,11.0,4.0,36.4,15.0,3.0,20,6.0,5.0,0.0,5.0,2.0,9.0,7.0
BK Olomoucko,J. Oupoh,7,J. Oupoh,34,4.6,156.6,35.0,1.0,12.0,34.0,35.3,4.0,11.0,36.4,7.0,11.0,63.6,6.0,12.0,18.0,8.0,2.0,1.0,10.0,24.0,41.1,14.5,12.3,2.8,6.3,0,35.0,1.0,12.3,4,4.0,2,2,69.4,2.9,1,-8.77,-10.2,1.43,3.2,4.5,17.0,7.0,41.2,6.0,1.0,16.7,11.0,4.0,36.4,6.0,3.0,0.0,1.0,6.0,6.0,6.0
SLUNETA  Ústí nad Labem,T. Vyoral,4,T. Vyoral,33,27.6,911.5,509.0,15.4,137.0,363.0,37.7,81.0,251.0,32.3,154.0,168.0,91.7,12.0,126.0,138.0,167.0,23.0,2.0,66.0,75.0,471.3,26.9,29.0,9.5,7.9,22,531.0,16.1,30.3,36,3.0,22,14,63.9,32.2,12,4.56,1.71,2.85,1.8,1.0,37.0,24.0,64.9,75.0,32.0,42.7,251.0,81.0,32.3,44.0,8.0,0.0,14.0,52.0,102.0,109.0
USK Praha,T. Tainamo,25,T. Tainamo,33,24.8,818.0,422.0,12.8,153.0,324.0,47.2,27.0,73.0,37,89.0,122.0,73,95.0,122.0,217.0,14.0,21.0,7.0,37.0,76.0,306.9,20.2,27.7,0.9,14.3,8,430.0,13.0,28.3,21,1.8,17,6,53.5,24.6,12,-1.24,-1.07,-0.17,4.8,3.5,140.0,79.0,56.4,110.0,46.0,41.8,73.0,27.0,37,9.0,21.0,0.0,7.0,84.0,77.0,85.0
USK Praha,D. Vlk,13,D. Vlk,33,23.6,777.4,318.0,9.6,119.0,270.0,44.1,56.0,148.0,37.8,24.0,32.0,75,39.0,98.0,137.0,35.0,20.0,6.0,37.0,78.0,270.8,18.8,22.0,2.4,9.5,4,322.0,9.8,22.3,24,1.7,24,7,44.3,32.1,14,-1.14,-2.43,1.29,3.7,3.5,81.0,47.0,58,41.0,16.0,39,148.0,56.0,37.8,20.0,13.0,0.0,4.0,55.0,64.0,46.0
BK KVIS Pardubice,R. Moffatt,13,R. Moffatt,33,28.3,932.6,316.0,9.6,110.0,270.0,40.7,72.0,200.0,36,24.0,34.0,70.6,44.0,110.0,154.0,61.0,58.0,0.0,13.0,74.0,243.8,13.5,17.5,3.4,8.5,8,324.0,9.8,17.9,10,1.1,16,2,29.6,16.9,9,4.73,-1.52,6.24,2.7,3.9,51.0,32.0,62.7,19.0,6.0,31.6,193.0,69.0,35.8,9.0,2.0,0.0,2.0,65.0,100.0,92.0
BK ARMEX ENERGY Děčín,J. Štěrba,16,J. Štěrba,33,24.1,795.0,308.0,9.3,93.0,223.0,41.7,35.0,109.0,32.1,87.0,130.0,66.9,45.0,125.0,170.0,60.0,16.0,11.0,38.0,62.0,262.3,17.3,20.4,4.0,11.3,16,324.0,9.8,21.4,31,2.4,18,33,47.7,36.5,13,0.54,-2.53,3.07,3.6,3.0,74.0,42.0,56.8,39.0,15.0,38.5,109.0,35.0,32.1,14.0,13.0,0.0,11.0,47.0,72.0,56.0
USK Praha,M. Šafařík,5,M. Šafařík,33,25.8,852.3,292.0,8.8,99.0,227.0,43.6,20.0,75.0,26.7,74.0,106.0,69.8,17.0,55.0,72.0,108.0,29.0,6.0,51.0,96.0,295.3,18.7,18.4,6.8,4.5,22,314.0,9.5,19.8,22,1.8,15,9,58.0,21.0,12,-2.47,-4.24,1.77,2.0,2.7,121.0,70.0,57.9,31.0,9.0,29,75.0,20.0,26.7,20.0,23.0,0.0,8.0,36.0,73.0,58.0
BK GAPA Hradec Králové,D. Škranc,12,D. Škranc,33,23.2,767.0,219.0,6.6,77.0,175.0,44,39.0,112.0,34.8,26.0,29.0,89.7,19.0,89.0,108.0,52.0,16.0,29.0,45.0,77.0,205.2,14.5,15.4,3.6,7.6,8,227.0,6.9,15.9,14,1.4,13,3,48.9,15.3,10,-1.71,-5.16,3.44,4.1,3.6,39.0,26.0,66.7,24.0,12.0,50,112.0,39.0,34.8,24.0,13.0,0.0,8.0,21.0,50.0,49.0
ERA Basketball Nymburk,J. Lawrence,40,J. Lawrence,33,16.2,534.8,209.0,6.3,64.0,107.0,59.8,1.0,2.0,50,80.0,119.0,67.2,73.0,119.0,192.0,25.0,31.0,30.0,38.0,65.0,119.4,11.2,19.7,2.4,18.1,2,211.0,6.4,19.9,5,2.5,4,3,47.0,5.3,2,4.81,-3.0,7.81,5.0,4.0,88.0,56.0,63.6,17.0,7.0,41.2,2.0,1.0,50,13.0,14.0,0.0,11.0,52.0,44.0,52.0
PUMPA Basket Brno,M. Stráněl,7,M. Stráněl,33,15.9,524.7,190.0,5.8,72.0,147.0,49,10.0,39.0,25.6,36.0,52.0,69.2,44.0,65.0,109.0,29.0,13.0,20.0,36.0,95.0,155.4,15.3,18.7,2.9,10.7,0,190.0,5.8,18.7,6,1.5,5,2,51.0,6.9,4,-1.6,-6.02,4.42,4.4,3.8,92.0,56.0,60.9,16.0,6.0,37.5,39.0,10.0,25.6,16.0,9.0,0.0,11.0,41.0,43.0,30.0
BK Olomoucko,D. Žák,22,D. Žák,33,23.2,764.2,163.0,4.9,62.0,162.0,38.3,18.0,72.0,25,21.0,50.0,42,36.0,55.0,91.0,32.0,30.0,6.0,32.0,76.0,172.8,12.5,11.7,2.3,6.5,3,166.0,5.0,11.9,11,1.6,9,9,42.4,14.0,7,-4.98,-7.73,2.76,3.0,4.8,66.0,35.0,53,24.0,9.0,37.5,72.0,18.0,25,16.0,9.0,0.0,7.0,13.0,57.0,33.0
BK KVIS Pardubice,M. Nábělek,5,M. Nábělek,33,8.2,271.9,99.0,3.0,30.0,91.0,33,26.0,80.0,32.5,13.0,14.0,92.9,4.0,14.0,18.0,48.0,8.0,0.0,29.0,42.0,117.3,22.3,18.8,9.1,3.4,5,104.0,3.2,19.7,0,0.0,2,0,0.0,2.0,2,-2.46,-5.12,2.67,1.7,2.8,6.0,2.0,33.3,5.0,2.0,40,79.0,26.0,32.9,22.0,2.0,0.0,5.0,12.0,13.0,0.0
SLUNETA  Ústí nad Labem,D. Žikla,9,D. Žikla,33,12.2,403.9,74.0,2.2,28.0,63.0,44.4,3.0,18.0,16.7,15.0,30.0,50,32.0,53.0,85.0,7.0,7.0,0.0,19.0,68.0,60.7,7.8,9.5,0.9,10.9,0,74.0,2.2,9.5,5,1.2,3,4,52.5,4.8,4,-5.43,-7.56,2.13,4.0,5.0,36.0,21.0,58.3,9.0,4.0,44.4,18.0,3.0,16.7,2.0,7.0,1.0,9.0,14.0,18.0,16.0
Sršni Photomate Písek,K. Týml,33,K. Týml,32,26.8,857.4,584.0,18.2,177.0,358.0,49.4,72.0,191.0,37.7,158.0,191.0,82.7,23.0,86.0,109.0,81.0,35.0,5.0,60.0,67.0,459.9,27.3,34.8,4.8,6.5,18,602.0,18.8,35.9,31,2.6,26,15,47.5,37.6,12,5.91,2.5,3.41,2.5,1.4,146.0,96.0,65.8,20.0,8.0,40,191.0,72.0,37.7,32.0,20.0,0.0,8.0,57.0,179.0,99.0
NH Ostrava,K. Cole,24,K. Cole,32,23.4,748.6,495.0,15.5,181.0,355.0,51,41.0,120.0,34.2,92.0,130.0,70.8,47.0,125.0,172.0,24.0,29.0,13.0,62.0,94.0,410.1,28.6,34.4,1.7,12.0,2,497.0,15.5,34.6,53,3.5,39,15,58.1,48.6,15,0.53,-0.52,1.05,4.4,2.3,151.0,110.0,72.8,84.0,30.0,35.7,120.0,41.0,34.2,12.0,29.0,0.0,21.0,83.0,123.0,85.0
BK Olomoucko,M. Nelson,0,M. Nelson,32,26.1,836.6,351.0,11.0,132.0,282.0,46.8,23.0,92.0,25,64.0,97.0,66,27.0,122.0,149.0,46.0,38.0,9.0,55.0,95.0,338.6,22.3,23.0,3.0,9.8,11,362.0,11.3,23.7,24,2.4,18,7,56.9,25.1,10,-2.39,-6.05,3.66,3.5,3.4,117.0,81.0,69.2,73.0,28.0,38.4,92.0,23.0,25,28.0,17.0,0.0,10.0,47.0,108.0,96.0
BK Opava,Š. Puršl,20,Š. Puršl,32,23.9,766.3,348.0,10.9,127.0,252.0,50.4,1.0,18.0,5.6,93.0,160.0,58.1,75.0,152.0,227.0,61.0,20.0,15.0,54.0,86.0,289.3,19.6,23.7,4.2,15.5,13,361.0,11.3,24.6,31,2.4,20,16,57.3,34.0,13,-0.17,-3.79,3.61,4.4,3.2,182.0,106.0,58.2,51.0,20.0,39.2,18.0,1.0,5.6,26.0,19.0,0.0,9.0,68.0,51.0,54.0
BK KVIS Pardubice,L. Kovář,21,L. Kovář,32,27.1,866.3,332.0,10.4,123.0,295.0,41.7,45.0,151.0,29.8,41.0,55.0,74.5,42.0,129.0,171.0,47.0,22.0,13.0,35.0,94.0,299.7,17.9,19.8,2.8,10.2,2,334.0,10.4,19.9,27,2.7,20,2,64.7,22.9,10,0.08,-4.27,4.35,3.8,4.2,89.0,57.0,64,51.0,17.0,33.3,147.0,45.0,30.6,14.0,15.0,0.0,6.0,61.0,87.0,67.0
PUMPA Basket Brno,R. Farský,8,R. Farský,32,18.9,604.1,287.0,9.0,88.0,218.0,40.4,51.0,143.0,35.7,60.0,78.0,76.9,17.0,44.0,61.0,44.0,26.0,3.0,35.0,104.0,259.5,22.2,24.6,3.8,5.2,7,294.0,9.2,25.2,23,2.6,11,11,72.6,19.8,9,0.21,-3.72,3.92,2.4,3.1,63.0,34.0,54,12.0,3.0,25,143.0,51.0,35.7,20.0,10.0,0.0,5.0,32.0,82.0,70.0
Sršni Photomate Písek,P. Šlechta,8,P. Šlechta,32,19.5,625.4,257.0,8.0,74.0,187.0,39.6,40.0,115.0,34.8,69.0,84.0,82.1,15.0,57.0,72.0,18.0,20.0,0.0,24.0,84.0,223.6,18.2,21.0,1.5,5.9,2,259.0,8.1,21.2,15,1.7,10,7,57.3,14.1,9,-2.7,-4.8,2.1,2.8,4.0,46.0,26.0,56.5,26.0,8.0,30.8,115.0,40.0,34.8,6.0,12.0,0.0,6.0,41.0,66.0,36.0
PUMPA Basket Brno,P. Křivánek,12,P. Křivánek,32,21.2,677.2,205.0,6.4,76.0,191.0,39.8,20.0,74.0,27,33.0,54.0,61.1,34.0,95.0,129.0,147.0,38.0,4.0,58.0,54.0,229.2,17.5,15.7,11.2,9.9,5,210.0,6.6,16.0,12,3.0,6,3,82.0,7.3,4,2.42,-2.81,5.23,2.0,2.3,68.0,43.0,63.2,48.0,12.0,25,74.0,20.0,27,32.0,14.0,2.0,10.0,33.0,44.0,35.0
SK Slavia Praha,M. Ježek,12,M. Ježek,32,19.4,621.8,198.0,6.2,74.0,170.0,43.5,20.0,63.0,31.7,30.0,57.0,52.6,49.0,43.0,92.0,15.0,17.0,2.0,22.0,66.0,161.4,13.7,16.8,1.3,7.8,0,198.0,6.2,16.8,12,2.0,9,1,63.6,9.4,6,-3.72,-4.3,0.58,3.4,4.3,88.0,47.0,53.4,18.0,7.0,38.9,59.0,19.0,32.2,8.0,8.0,0.0,6.0,37.0,46.0,35.0
USK Praha,L. Dejmek,2,L. Dejmek,32,4.2,134.7,21.0,0.7,5.0,23.0,21.7,1.0,12.0,8.3,10.0,12.0,83.3,3.0,7.0,10.0,9.0,5.0,2.0,4.0,9.0,28.1,11.2,8.4,3.6,4.0,3,24.0,0.8,9.6,0,0,0,0,0,0.0,0,-4.41,-6.46,2.05,2.6,4.7,3.0,1.0,33.3,8.0,3.0,37.5,12.0,1.0,8.3,1.0,3.0,0.0,0.0,4.0,6.0,5.0
SK Slavia Praha,R. Jones,15,R. Jones,31,29.6,917.2,547.0,17.6,194.0,450.0,43.1,62.0,194.0,32,97.0,129.0,75.2,42.0,98.0,140.0,140.0,71.0,5.0,86.0,76.0,528.7,30.4,31.5,8.1,8.1,40,587.0,18.9,33.8,38,2.9,34,15,46.8,52.6,13,5.28,1.69,3.59,1.6,1.0,171.0,102.0,59.6,79.0,27.0,34.2,194.0,62.0,32,44.0,29.0,1.0,12.0,81.0,166.0,143.0
BK KVIS Pardubice,R. Bonham,3,R. Bonham,31,26.4,817.1,477.0,15.4,160.0,397.0,40.3,61.0,198.0,30.8,96.0,115.0,83.5,24.0,103.0,127.0,139.0,51.0,6.0,84.0,72.0,487.3,30.8,30.1,8.8,8.0,23,500.0,16.1,31.6,25,1.9,25,6,45.2,34.6,13,4.33,-1.14,5.46,2.1,2.0,138.0,79.0,57.2,57.0,18.0,31.6,193.0,60.0,31.1,48.0,28.0,1.0,7.0,20.0,165.0,105.0
PUMPA Basket Brno,A. Kejval,13,A. Kejval,31,21.2,657.4,338.0,10.9,127.0,204.0,62.3,0.0,0.0,0,84.0,127.0,66.1,58.0,114.0,172.0,40.0,12.0,21.0,68.0,82.0,259.1,20.4,26.6,3.1,13.5,0,338.0,10.9,26.6,15,2.5,11,8,51.7,16.5,6,0.82,-3.62,4.44,4.8,2.5,146.0,99.0,67.8,57.0,27.0,47.4,0.0,0.0,0,20.0,24.0,0.0,24.0,69.0,47.0,60.0
BK Opava,J. Slavík,33,J. Slavík,31,20.4,632.6,246.0,7.9,76.0,178.0,42.7,15.0,59.0,25.4,79.0,116.0,68.1,44.0,123.0,167.0,37.0,16.0,1.0,35.0,80.0,211.2,17.4,20.3,3.1,13.8,4,250.0,8.1,20.6,5,0.7,6,6,28.9,9.6,7,-1.94,-5.02,3.08,3.9,3.8,98.0,52.0,53.1,16.0,5.0,31.2,59.0,15.0,25.4,11.0,14.0,0.0,10.0,42.0,76.0,39.0
SK Slavia Praha,R. Mrázek,22,R. Mrázek,31,22.1,685.0,244.0,7.9,85.0,219.0,38.8,44.0,128.0,34.4,30.0,40.0,75,13.0,47.0,60.0,55.0,30.0,2.0,49.0,78.0,261.7,20.1,18.8,4.2,4.6,0,244.0,7.9,18.8,21,1.8,22,2,45.9,23.9,12,-3.28,-4.74,1.46,2.0,3.2,61.0,27.0,44.3,30.0,14.0,46.7,126.0,43.0,34.1,25.0,17.0,0.0,7.0,32.0,70.0,48.0
SK Slavia Praha,J. Matušík,16,J. Matušík,31,19.5,604.2,162.0,5.2,61.0,154.0,39.6,28.0,87.0,32.2,12.0,18.0,66.7,26.0,46.0,72.0,25.0,16.0,1.0,29.0,103.0,158.3,13.8,14.1,2.2,6.3,5,167.0,5.4,14.6,12,1.7,14,2,40.3,14.9,7,-5.74,-6.93,1.19,3.0,4.3,51.0,28.0,54.9,16.0,5.0,31.2,84.0,28.0,33.3,13.0,11.0,0.0,5.0,25.0,28.0,36.0
BK Opava,K. Kavan,11,K. Kavan,31,14.3,443.6,140.0,4.5,57.0,130.0,43.8,8.0,36.0,22.2,18.0,37.0,48.6,41.0,58.0,99.0,62.0,24.0,9.0,45.0,82.0,144.3,16.9,16.5,7.3,11.7,0,140.0,4.5,16.5,8,1.6,6,4,51.5,10.8,5,-1.58,-6.68,5.1,3.1,3.4,69.0,41.0,59.4,25.0,8.0,32,36.0,8.0,22.2,28.0,13.0,0.0,4.0,30.0,27.0,23.0
NH Ostrava,M. Snopek,10,M. Snopek,31,9.3,289.6,77.0,2.5,30.0,79.0,38,7.0,39.0,17.9,10.0,23.0,43.5,22.0,28.0,50.0,18.0,17.0,1.0,18.0,67.0,81.7,14.7,13.8,3.2,9.0,0,77.0,2.5,13.8,3,1.5,3,2,38.7,3.9,2,-6.88,-8.53,1.65,3.1,4.4,35.0,22.0,62.9,5.0,1.0,20,39.0,7.0,17.9,9.0,5.0,0.0,4.0,19.0,22.0,15.0
SLUNETA  Ústí nad Labem,P. Krupka,14,P. Krupka,31,2.3,71.9,20.0,0.6,7.0,13.0,53.8,3.0,8.0,37.5,3.0,4.0,75,2.0,11.0,13.0,2.0,2.0,1.0,3.0,12.0,15.1,10.9,14.5,1.4,9.4,0,20.0,0.6,14.5,0,0,0,0,0,0.0,0,-0.72,-4.99,4.26,3.6,4.0,3.0,3.0,100,2.0,1.0,50,8.0,3.0,37.5,1.0,1.0,0.0,1.0,2.0,2.0,2.0
BK Opava,W. Person Jr,1,W. Person Jr,30,27.1,812.1,531.0,17.7,183.0,408.0,44.9,67.0,201.0,33.3,98.0,116.0,84.5,29.0,58.0,87.0,53.0,20.0,2.0,35.0,70.0,446.4,28.6,34.1,3.4,5.6,10,541.0,18.0,34.8,64,4.9,43,17,63.4,53.5,13,2.79,0.58,2.21,2.5,2.3,109.0,71.0,65.1,97.0,44.0,45.4,201.0,67.0,33.3,14.0,15.0,0.0,6.0,74.0,154.0,90.0
BK ARMEX ENERGY Děčín,D. Davis,2,D. Davis,30,27.5,826.3,502.0,16.7,188.0,413.0,45.5,36.0,83.0,43.4,90.0,123.0,73.2,36.0,70.0,106.0,108.0,42.0,4.0,45.0,53.0,457.1,29.0,32.0,6.9,6.8,19,521.0,17.4,33.2,65,4.1,60,22,46.6,72.7,16,5.17,1.54,3.63,1.7,1.3,171.0,96.0,56.1,147.0,50.0,34,83.0,36.0,43.4,18.0,23.0,0.0,4.0,61.0,161.0,115.0
NH Ostrava,M. Svoboda,20,M. Svoboda,30,27.0,809.6,394.0,13.1,126.0,310.0,40.6,72.0,192.0,37.5,70.0,102.0,68.6,23.0,75.0,98.0,50.0,29.0,9.0,50.0,83.0,366.6,23.6,25.4,3.2,6.3,11,405.0,13.5,26.1,22,2.2,23,8,41.5,27.5,10,-1.13,-1.7,0.57,2.9,2.9,78.0,46.0,59,40.0,8.0,20,192.0,72.0,37.5,29.0,14.0,0.0,7.0,50.0,126.0,92.0
