Player,Team,Numbers,Name_Variations,Teammates,Games,Minutes,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PTS_AST,TPC,TPC/G,TPC/100,OFF_RTG,DEF_RTG,NET_RTG,eFG%,TS%,AST%,TOV%,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
A. Dawes,BK ARMEX ENERGY Děčín,1,A. Dawes,"A. Rand, D. Davis, F. Kroutil, T. Pomikálek",2,12.1,3,1,6,16.7,1,5,20.0,0,0,0,0,0,0,1,0,0,1,3,7,0,3,1.5,15.2,106.4,163.4,-57.0,25.0,25.0,100.0,12.5,0,0,0,1,0,0,5,1,20,1,0,0,0,0,0,0
A. Dawes,BK ARMEX ENERGY Děčín,1,A. Dawes,"F. Kroutil, J. Edwards, J. Štěrba, T. Pomikálek",3,8.4,6,2,2,100.0,2,2,100.0,0,0,0,0,1,1,2,0,0,0,0,2,0,6,2.0,46.4,92.7,144.3,-51.6,150.0,150.0,100.0,0.0,0,0,0,0,0,0,2,2,100,0,0,0,0,0,0,0
A. Dawes,BK ARMEX ENERGY Děčín,1,A. Dawes,"J. Edwards, J. Štěrba, M. Grill, T. Pomikálek",1,7.3,6,2,5,40.0,2,3,66.7,0,0,0,0,1,1,0,0,0,0,0,5,0,6,6.0,52.4,87.3,124.0,-36.7,60.0,60.0,0.0,0.0,1,0,0,1,0,0,3,2,66.7,0,0,0,0,6,0,0
A. Dawes,BK ARMEX ENERGY Děčín,1,A. Dawes,"J. Edwards, J. Štěrba, M. Houška, T. Pomikálek",1,6.7,7,3,5,60.0,1,2,50.0,0,0,0,0,1,1,1,0,0,0,0,5,0,7,7.0,58.5,192.2,73.8,118.4,70.0,70.0,33.3,0.0,2,1,50,0,0,0,2,1,50,0,0,0,0,0,2,2
A. Dawes,BK ARMEX ENERGY Děčín,1,A. Dawes,"J. Edwards, J. Štěrba, M. Šturanović, O. Belikov",1,3.5,4,1,1,100.0,0,0,0,2,2,100.0,0,2,2,2,0,0,0,1,2,0,4,4.0,59.8,134.5,65.9,68.6,100.0,106.4,200.0,0.0,1,1,100,0,0,0,0,0,0,0,0,0,0,2,2,0
A. Dawes,BK ARMEX ENERGY Děčín,1,A. Dawes,"F. Kroutil, J. Edwards, J. Štěrba, O. Žižka",1,3.4,0,0,2,0.0,0,1,0.0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0.0,0.0,84.4,43.8,40.6,0.0,0.0,0,25.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
A. Dawes,BK ARMEX ENERGY Děčín,1,A. Dawes,"J. Edwards, J. Gabriel, J. Štěrba, T. Pomikálek",1,3.2,3,1,3,33.3,1,2,50.0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3.0,58.3,97.2,128.1,-30.9,50.0,50.0,0.0,0.0,1,0,0,0,0,0,2,1,50,0,0,0,0,0,0,0
A. Dawes,BK ARMEX ENERGY Děčín,1,A. Dawes,"A. Rand, F. Kroutil, J. Štěrba, L. Feštr",1,2.8,0,0,3,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0.0,0.0,0.0,78.3,-78.3,0.0,0.0,0,0.0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
A. Dawes,BK ARMEX ENERGY Děčín,1,A. Dawes,"F. Kroutil, J. Štěrba, L. Feštr, M. Šturanović",2,2.8,3,1,2,50.0,0,1,0.0,1,1,100.0,0,0,0,1,0,0,0,1,2,0,3,1.5,48.0,128.0,168.8,-40.8,50.0,61.5,100.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
A. Dawes,BK ARMEX ENERGY Děčín,1,A. Dawes,"A. Krob, J. Edwards, J. Nádherný, J. Štěrba",1,2.8,3,1,2,50.0,1,2,50.0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,3.0,36.7,146.9,40.9,106.0,75.0,75.0,100.0,0.0,0,0,0,0,0,0,2,1,50,0,0,0,0,0,0,0
