Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
ERA Basketball Nymburk,10,S. Rice,,23,19.7,454.0,341,14.8,104,190,54.7,31,83,37.3,102,122,83.6,24,59,83,96,34,18,57,45,62.9,70.0,27.8,113.4,18.0,4.4,5.7,12.3,9.3,31.9,3.7,4.2,19.0,0.64,13.83,6.97,6.85,85,64,75.3,19,6,31.6,83,31,37.3,31,20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
ERA Basketball Nymburk,19,O. Sehnal,,25,20.9,523.6,245,9.8,84,167,50.3,38,93,40.9,39,60,65.0,11,81,92,157,22,0,46,41,61.7,63.3,19.3,102.3,12.0,4.5,2.2,14.6,8.8,42.0,2.1,0.0,19.2,0.36,12.72,6.32,6.4,54,39,72.2,20,7,35,93,38,40.9,34,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ERA Basketball Nymburk,7,M. Santos - Silva,,15,15.7,236.0,164,10.9,69,96,71.9,0,0,0,26,45,57.8,40,57,97,28,27,6,8,45,71.9,70.8,21.6,132.5,13.1,0.0,17.3,24.6,20.9,20.1,5.5,2.9,6.5,0.47,12.62,5.92,6.7,84,60,71.4,12,9,75,0,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
BK KVIS Pardubice,4,J. Bryant,,32,27.8,890.7,652,20.4,222,465,47.7,50,158,31.6,158,182,86.8,36,124,160,135,67,4,76,81,53.1,59.8,30.3,105.0,25.7,6.2,4.1,14.0,9.0,28.2,3.8,0.5,12.2,0.39,12.51,6.61,5.9,228,136,59.6,76,34,44.7,154,49,31.8,32,38,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
ERA Basketball Nymburk,32,J. Shumate,,22,20.5,450.8,237,10.8,83,164,50.6,34,93,36.6,37,50,74.0,34,55,89,47,11,25,14,38,61.0,63.7,18.6,118.5,13.1,5.1,7.8,11.6,9.8,15.1,1.2,5.9,7.0,0.3,11.5,6.33,5.17,55,42,76.4,16,7,43.8,93,34,36.6,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ERA Basketball Nymburk,2,J. Brickus,,18,18.8,338.1,114,6.3,43,93,46.2,18,47,38.3,10,12,83.3,15,49,64,87,17,4,25,33,55.9,58.0,15.6,92.5,7.8,3.2,4.9,13.5,9.6,33.3,2.5,1.2,20.3,0.13,10.78,4.83,5.95,25,17,68,21,8,38.1,47,18,38.3,14,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
BK Olomoucko,24,L. Autrey,,4,34.7,138.8,74,18.5,27,52,51.9,5,19,26.3,15,18,83.3,3,24,27,29,6,0,14,4,56.7,61.7,25.3,100.1,25.6,6.6,2.8,16.7,10.7,33.1,2.4,0.0,18.9,0.35,10.67,5.41,5.26,18,13,72.2,15,9,60,19,5,26.3,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERA Basketball Nymburk,73,F. Rylich,,32,19.5,624.4,306,9.6,110,236,46.6,59,145,40.7,27,35,77.1,12,40,52,65,52,1,17,79,59.1,60.9,18.1,114.0,11.6,5.5,2.0,6.1,4.1,15.0,4.1,0.2,6.3,0.15,10.18,4.7,5.48,71,48,67.6,20,3,15,145,59,40.7,8,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ERA Basketball Nymburk,77,V. Hruban,,30,17.7,530.8,273,9.1,95,193,49.2,33,82,40.2,50,62,80.6,26,59,85,64,34,17,31,58,57.8,62.0,19.8,108.6,11.1,3.3,5.0,10.7,8.0,17.6,3.1,3.4,12.3,0.32,9.96,4.59,5.36,67,48,71.6,44,14,31.8,82,33,40.2,19,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BK KVIS Pardubice,23,Z. Key,,32,22.0,705.1,411,12.8,141,220,64.1,0,1,0.0,129,182,70.9,75,142,217,35,13,54,41,95,64.1,68.5,21.0,120.5,16.2,0.0,10.7,20.3,15.5,8.4,0.9,8.0,12.0,0.83,9.37,4.62,4.75,173,125,72.3,42,14,33.3,1,0,0,11,11,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0
