Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
SLUNETA  Ústí nad Labem,N. Johnson,10,N. Johnson,32,28.2,901.4,539.0,16.8,152.0,344.0,44.2,47.0,144.0,32.6,188.0,267.0,70.4,36.0,85.0,121.0,74.0,45.0,16.0,78.0,89.0,483.3,27.9,31.1,4.3,7.0,2,541.0,16.9,31.3,27,2.2,24,14,44.8,35.2,12,3.46,-0.48,3.94,2.6,2.1,159.0,93.0,58.5,40.0,12.0,30,144.0,47.0,32.6,29.0,30.0,0.0,19.0,65.0,167.0,117.0
Sršni Photomate Písek,J. Karlovský,41,J. Karlovský,32,22.6,722.0,464.0,14.5,164.0,307.0,53.4,26.0,80.0,32.5,110.0,142.0,77.5,54.0,101.0,155.0,71.0,17.0,12.0,69.0,111.0,369.1,26.0,32.8,5.0,10.9,4,468.0,14.6,33.1,28,3.1,18,10,62.5,25.4,9,2.3,-1.23,3.53,3.9,1.8,155.0,96.0,61.9,72.0,42.0,58.3,80.0,26.0,32.5,25.0,28.0,1.0,15.0,97.0,79.0,82.0
BK GAPA Hradec Králové,M. Roub,24,M. Roub,32,25.4,813.7,449.0,14.0,176.0,343.0,51.3,41.0,119.0,34.5,56.0,77.0,72.7,77.0,122.0,199.0,39.0,15.0,10.0,36.0,71.0,322.4,21.5,29.7,2.6,13.2,3,452.0,14.1,29.9,34,2.6,28,14,49.8,37.2,13,1.45,0.15,1.3,4.7,2.4,153.0,103.0,67.3,71.0,32.0,45.1,119.0,41.0,34.5,11.0,14.0,2.0,9.0,84.0,57.0,91.0
BK KVIS Pardubice,Z. Key,23,Z. Key,32,22.0,705.1,411.0,12.8,141.0,220.0,64.1,0.0,1.0,0,129.0,182.0,70.9,75.0,142.0,217.0,35.0,13.0,54.0,41.0,95.0,255.4,18.7,30.1,2.6,15.9,2,413.0,12.9,30.3,24,2.7,12,12,69.4,20.3,9,6.48,-0.41,6.89,5.0,2.4,173.0,125.0,72.3,42.0,14.0,33.3,1.0,0.0,0,11.0,11.0,1.0,18.0,104.0,84.0,76.0
BK Opava,C. Brown Jr,13,C. Brown Jr,32,26.9,859.2,380.0,11.9,152.0,262.0,58,29.0,78.0,37.2,47.0,70.0,67.1,69.0,169.0,238.0,37.0,19.0,47.0,55.0,70.0,267.6,16.3,23.2,2.3,14.5,9,389.0,12.2,23.7,25,2.5,14,10,67.9,23.4,10,2.74,-1.41,4.15,5.0,3.1,150.0,107.0,71.3,34.0,16.0,47.1,78.0,29.0,37.2,13.0,31.0,0.0,11.0,87.0,65.0,68.0
BK KVIS Pardubice,L. Kovář,21,L. Kovář,32,27.1,866.3,332.0,10.4,123.0,295.0,41.7,45.0,151.0,29.8,41.0,55.0,74.5,42.0,129.0,171.0,47.0,22.0,13.0,35.0,94.0,299.7,17.9,19.8,2.8,10.2,2,334.0,10.4,19.9,27,2.7,20,2,64.7,22.9,10,0.2,-4.31,4.51,3.8,4.2,89.0,57.0,64,51.0,17.0,33.3,147.0,45.0,30.6,14.0,15.0,0.0,6.0,61.0,87.0,67.0
NH Ostrava,L. Palyza,23,L. Palyza,32,22.2,709.3,324.0,10.1,103.0,248.0,41.5,52.0,140.0,37.1,66.0,83.0,79.5,14.0,71.0,85.0,51.0,28.0,4.0,24.0,72.0,282.7,20.8,23.8,3.7,6.2,10,334.0,10.4,24.5,25,1.8,25,12,41.3,33.3,14,0.39,-1.1,1.49,2.6,2.8,34.0,21.0,61.8,73.0,30.0,41.1,140.0,52.0,37.1,11.0,7.0,0.0,6.0,39.0,80.0,50.0
ERA Basketball Nymburk,F. Rylich,73,F. Rylich,32,19.5,624.4,306.0,9.6,110.0,236.0,46.6,59.0,145.0,40.7,27.0,35.0,77.1,12.0,40.0,52.0,65.0,52.0,1.0,17.0,79.0,246.1,19.7,24.6,5.2,4.2,2,308.0,9.6,24.7,5,5.0,2,0,125.0,2.0,1,7.04,-1.34,8.39,1.9,3.4,71.0,48.0,67.6,20.0,3.0,15,145.0,59.0,40.7,8.0,6.0,0.0,3.0,26.0,106.0,91.0
BK ARMEX ENERGY Děčín,T. Pomikálek,5,T. Pomikálek,32,23.7,757.4,294.0,9.2,100.0,239.0,41.8,44.0,128.0,34.4,50.0,67.0,74.6,46.0,95.0,141.0,38.0,12.0,5.0,34.0,103.0,246.2,17.0,20.3,2.6,9.7,2,296.0,9.2,20.5,21,1.4,23,8,39.6,32.5,15,-2.1,-4.17,2.07,3.6,3.4,67.0,39.0,58.2,44.0,17.0,38.6,128.0,44.0,34.4,12.0,14.0,0.0,8.0,53.0,37.0,46.0
SLUNETA  Ústí nad Labem,L. Pecka,44,L. Pecka,32,26.8,856.7,289.0,9.0,115.0,250.0,46,29.0,82.0,35.4,30.0,44.0,68.2,50.0,184.0,234.0,51.0,27.0,7.0,54.0,76.0,262.4,15.9,17.6,3.1,14.2,6,295.0,9.2,17.9,11,1.6,8,4,56.4,9.8,7,0.18,-3.45,3.63,4.1,3.8,93.0,58.0,62.4,75.0,28.0,37.3,82.0,29.0,35.4,28.0,14.0,0.0,12.0,61.0,56.0,30.0
SLUNETA  Ústí nad Labem,J. Young,2,J. Young,32,21.2,678.2,261.0,8.2,90.0,215.0,41.9,22.0,71.0,31,59.0,72.0,81.9,24.0,67.0,91.0,90.0,37.0,14.0,62.0,64.0,273.3,21.0,20.0,6.9,7.0,2,263.0,8.2,20.2,5,1.2,4,2,51.2,5.9,4,1.41,-2.96,4.37,2.2,2.5,106.0,56.0,52.8,38.0,12.0,31.6,71.0,22.0,31,25.0,23.0,0.0,14.0,27.0,75.0,66.0
SLUNETA  Ústí nad Labem,J. Potoček,31,J. Potoček,32,18.7,597.1,220.0,6.9,68.0,158.0,43,42.0,104.0,40.4,42.0,56.0,75,32.0,49.0,81.0,15.0,20.0,4.0,18.0,57.0,161.9,14.1,19.2,1.3,7.1,0,220.0,6.9,19.2,10,1.4,11,3,40.6,12.3,7,1.55,-1.48,3.03,3.1,3.9,30.0,16.0,53.3,24.0,10.0,41.7,104.0,42.0,40.4,8.0,8.0,0.0,2.0,43.0,68.0,44.0
SLUNETA  Ústí nad Labem,F. Kábrt,8,F. Kábrt,32,16.8,537.9,176.0,5.5,61.0,135.0,45.2,16.0,52.0,30.8,38.0,57.0,66.7,25.0,29.0,54.0,18.0,23.0,2.0,26.0,75.0,154.6,15.0,17.0,1.7,5.2,0,176.0,5.5,17.0,10,2.5,5,2,85.0,6.9,4,-1.89,-5.13,3.25,2.5,4.2,71.0,40.0,56.3,11.0,4.0,36.4,52.0,16.0,30.8,7.0,15.0,0.0,4.0,20.0,63.0,40.0
BK KVIS Pardubice,K. Švrdlík,9,K. Švrdlík,32,15.2,485.1,168.0,5.2,60.0,111.0,54.1,2.0,12.0,16.7,46.0,76.0,60.5,62.0,80.0,142.0,18.0,16.0,20.0,16.0,90.0,94.5,10.1,17.9,1.9,15.1,0,168.0,5.2,17.9,0,0.0,3,0,0.0,3.0,2,1.06,-4.32,5.38,5.0,4.1,90.0,55.0,61.1,8.0,3.0,37.5,10.0,2.0,20,6.0,2.0,2.0,6.0,60.0,23.0,51.0
PUMPA Basket Brno,T. Jansa,19,T. Jansa,32,7.4,237.7,89.0,2.8,26.0,67.0,38.8,16.0,51.0,31.4,21.0,28.0,75,8.0,26.0,34.0,27.0,10.0,1.0,10.0,27.0,78.1,17.0,19.4,5.9,7.4,3,92.0,2.9,20.1,5,2.5,2,3,75.3,3.3,2,2.71,-2.05,4.76,2.5,3.0,4.0,3.0,75,12.0,7.0,58.3,51.0,16.0,31.4,6.0,3.0,0.0,1.0,12.0,22.0,16.0
BK GAPA Hradec Králové,T. Merta,23,T. Merta,32,18.1,578.4,76.0,2.4,22.0,75.0,29.3,10.0,41.0,24.4,22.0,37.0,59.5,27.0,40.0,67.0,44.0,20.0,7.0,30.0,99.0,90.5,8.5,7.1,4.1,6.2,0,76.0,2.4,7.1,2,0.5,2,4,26.6,3.8,4,-6.26,-9.22,2.96,3.0,4.7,28.0,10.0,35.7,6.0,2.0,33.3,41.0,10.0,24.4,17.0,8.0,0.0,5.0,16.0,13.0,17.0
NH Ostrava,K. Cole,24,K. Cole,31,23.6,732.0,480.0,15.5,176.0,346.0,50.9,39.0,117.0,33.3,89.0,127.0,70.1,46.0,122.0,168.0,24.0,28.0,13.0,58.0,93.0,397.3,28.3,34.2,1.7,12.0,2,482.0,15.5,34.3,53,3.5,39,15,58.1,48.6,15,0.72,-0.47,1.19,4.4,2.4,147.0,108.0,73.5,82.0,29.0,35.4,117.0,39.0,33.3,12.0,26.0,0.0,20.0,83.0,120.0,85.0
SLUNETA  Ústí nad Labem,T. Vyoral,4,T. Vyoral,31,27.8,862.5,479.0,15.5,129.0,345.0,37.4,77.0,237.0,32.5,144.0,158.0,91.1,10.0,121.0,131.0,160.0,21.0,2.0,64.0,71.0,449.8,27.1,28.9,9.7,7.9,22,501.0,16.2,30.2,33,3.0,20,14,63.1,30.2,11,4.7,1.75,2.95,1.8,1.0,34.0,21.0,61.8,74.0,31.0,41.9,237.0,77.0,32.5,44.0,6.0,0.0,14.0,52.0,95.0,105.0
USK Praha,T. Tainamo,25,T. Tainamo,31,24.7,764.4,407.0,13.1,147.0,303.0,48.5,27.0,70.0,38.6,86.0,119.0,72.3,89.0,116.0,205.0,13.0,19.0,6.0,36.0,73.0,290.3,20.4,28.5,0.9,14.4,8,415.0,13.4,29.1,21,1.9,16,6,56.3,23.6,11,-0.8,-0.69,-0.11,4.8,3.4,129.0,76.0,58.9,103.0,43.0,41.7,70.0,27.0,38.6,8.0,21.0,0.0,7.0,80.0,75.0,83.0
BK Olomoucko,K. Filewich,14,K. Filewich,31,28.9,897.1,355.0,11.5,154.0,255.0,60.4,2.0,7.0,28.6,45.0,109.0,41.3,108.0,181.0,289.0,66.0,27.0,18.0,54.0,59.0,239.0,14.7,21.7,4.0,17.6,0,355.0,11.5,21.7,22,2.4,12,9,68.9,17.0,9,1.07,-2.03,3.1,5.0,2.8,187.0,119.0,63.6,60.0,32.0,53.3,7.0,2.0,28.6,19.0,24.0,0.0,11.0,96.0,60.0,50.0
BK Opava,J. Šiřina,24,J. Šiřina,31,22.0,682.3,298.0,9.6,92.0,240.0,38.3,57.0,182.0,31.3,57.0,69.0,82.6,18.0,51.0,69.0,130.0,23.0,2.0,60.0,53.0,299.9,23.0,22.9,10.0,5.3,23,321.0,10.4,24.7,31,2.6,30,9,45.6,42.0,12,1.24,-0.59,1.83,1.5,1.8,46.0,28.0,60.9,12.0,7.0,58.3,182.0,57.0,31.3,41.0,15.0,0.0,4.0,40.0,69.0,69.0
USK Praha,D. Vlk,13,D. Vlk,31,23.2,720.5,294.0,9.5,110.0,250.0,44,51.0,136.0,37.5,23.0,30.0,76.7,35.0,92.0,127.0,34.0,20.0,4.0,34.0,72.0,251.7,18.8,21.9,2.5,9.4,4,298.0,9.6,22.2,21,1.6,23,5,41.7,30.2,13,-1.04,-2.44,1.4,3.6,3.6,75.0,44.0,58.7,39.0,15.0,38.5,136.0,51.0,37.5,18.0,12.0,0.0,4.0,41.0,62.0,38.0
PUMPA Basket Brno,R. Farský,8,R. Farský,31,19.0,587.9,283.0,9.1,86.0,213.0,40.4,51.0,142.0,35.9,60.0,78.0,76.9,16.0,43.0,59.0,42.0,24.0,3.0,34.0,102.0,254.7,22.5,25.0,3.7,5.2,7,290.0,9.4,25.6,23,2.6,11,11,72.6,19.8,9,0.4,-3.41,3.8,2.4,3.0,59.0,32.0,54.2,12.0,3.0,25,142.0,51.0,35.9,19.0,10.0,0.0,5.0,32.0,80.0,70.0
USK Praha,M. Šafařík,5,M. Šafařík,31,25.6,792.1,273.0,8.8,92.0,213.0,43.2,18.0,69.0,26.1,71.0,101.0,70.3,16.0,53.0,69.0,105.0,29.0,6.0,46.0,92.0,275.9,18.7,18.5,7.1,4.7,22,295.0,9.5,20.0,21,1.9,14,7,61.5,19.1,11,-2.02,-4.07,2.05,2.0,2.7,115.0,67.0,58.3,29.0,7.0,24.1,69.0,18.0,26.1,20.0,19.0,0.0,7.0,35.0,72.0,56.0
BK KVIS Pardubice,J. Tůma,98,J. Tůma,31,23.6,731.6,266.0,8.6,89.0,190.0,46.8,40.0,106.0,37.7,48.0,66.0,72.7,23.0,39.0,62.0,112.0,24.0,1.0,52.0,59.0,238.1,16.8,18.8,7.9,4.4,16,282.0,9.1,19.9,13,1.1,15,2,40.9,16.9,12,2.16,-1.98,4.15,1.7,2.4,63.0,41.0,65.1,21.0,8.0,38.1,103.0,38.0,36.9,29.0,19.0,0.0,4.0,29.0,60.0,64.0
PUMPA Basket Brno,Š. Svoboda,11,Š. Svoboda,31,21.4,663.4,254.0,8.2,79.0,197.0,40.1,23.0,79.0,29.1,73.0,124.0,58.9,49.0,61.0,110.0,28.0,17.0,9.0,43.0,95.0,235.7,18.4,19.9,2.2,8.6,7,261.0,8.4,20.4,18,2.0,14,14,44.6,22.2,9,-3.3,-5.9,2.6,3.5,4.2,88.0,45.0,51.1,21.0,6.0,28.6,79.0,23.0,29.1,15.0,16.0,1.0,11.0,57.0,49.0,46.0
NH Ostrava,M. Čank,19,M. Čank,31,21.7,673.8,242.0,7.8,81.0,194.0,41.8,38.0,103.0,36.9,42.0,51.0,82.4,20.0,55.0,75.0,51.0,16.0,0.0,41.0,49.0,227.9,17.7,18.7,3.9,5.8,4,246.0,7.9,19.0,12,1.2,12,3,45.0,15.3,10,-2.99,-2.93,-0.06,2.4,3.2,62.0,33.0,53.2,29.0,10.0,34.5,103.0,38.0,36.9,17.0,16.0,0.0,8.0,28.0,61.0,46.0
BK Olomoucko,O. Šiška,3/51/9,O. Šiška,31,24.3,752.8,235.0,7.6,77.0,207.0,37.2,46.0,143.0,32.2,35.0,47.0,74.5,10.0,60.0,70.0,104.0,27.0,1.0,57.0,67.0,263.7,19.3,17.1,7.6,5.1,11,246.0,7.9,17.9,25,4.2,11,11,78.9,17.8,6,-3.27,-5.28,2.02,1.8,2.7,45.0,24.0,53.3,18.0,7.0,38.9,143.0,46.0,32.2,34.0,21.0,0.0,2.0,30.0,46.0,29.0
BK GAPA Hradec Králové,D. Škranc,12,D. Škranc,31,23.6,731.5,205.0,6.6,72.0,166.0,43.4,35.0,105.0,33.3,26.0,29.0,89.7,17.0,85.0,102.0,49.0,15.0,25.0,45.0,73.0,198.5,14.7,15.1,3.6,7.5,8,213.0,6.9,15.7,14,1.4,13,3,48.9,15.3,10,-2.44,-5.61,3.17,4.0,3.6,39.0,26.0,66.7,22.0,11.0,50,105.0,35.0,33.3,24.0,13.0,0.0,8.0,18.0,48.0,46.0
NH Ostrava,A. Číž,11,A. Číž,31,27.3,847.6,185.0,6.0,49.0,173.0,28.3,29.0,119.0,24.4,58.0,79.0,73.4,10.0,56.0,66.0,137.0,34.0,4.0,57.0,59.0,244.6,15.1,11.4,8.4,4.1,36,221.0,7.1,13.6,14,1.4,17,13,30.8,25.7,10,-4.21,-4.38,0.18,1.3,2.8,24.0,12.0,50,30.0,8.0,26.7,119.0,29.0,24.4,35.0,13.0,0.0,9.0,18.0,41.0,28.0
NH Ostrava,D. Heinzl,7,D. Heinzl,31,17.8,553.0,150.0,4.8,54.0,123.0,43.9,4.0,13.0,30.8,38.0,66.0,57.6,42.0,69.0,111.0,18.0,17.0,6.0,27.0,74.0,131.6,12.4,14.1,1.7,10.5,3,153.0,4.9,14.4,4,0.7,7,4,22.8,9.8,6,-5.28,-5.96,0.68,4.0,4.5,88.0,41.0,46.6,22.0,9.0,40.9,13.0,4.0,30.8,4.0,10.0,0.0,13.0,30.0,19.0,42.0
BK Olomoucko,A. Goga,4,A. Goga,31,18.8,583.1,90.0,2.9,32.0,72.0,44.4,19.0,50.0,38,7.0,18.0,38.9,17.0,43.0,60.0,50.0,20.0,5.0,34.0,76.0,93.0,8.8,8.4,4.7,5.6,5,95.0,3.1,8.9,4,1.0,4,4,34.7,5.8,4,-4.42,-7.88,3.46,2.6,3.9,21.0,13.0,61.9,1.0,0.0,0,50.0,19.0,38,26.0,6.0,0.0,2.0,12.0,15.0,20.0
NH Ostrava,P. Novák,22,P. Novák,31,8.2,254.5,76.0,2.5,25.0,63.0,39.7,17.0,48.0,35.4,9.0,13.0,69.2,9.0,21.0,30.0,13.0,3.0,1.0,11.0,43.0,67.9,13.9,15.6,2.7,6.1,0,76.0,2.5,15.6,0,0.0,1,0,0.0,1.0,1,-5.16,-5.23,0.07,3.1,3.9,11.0,8.0,72.7,3.0,0.0,0,48.0,17.0,35.4,9.0,2.0,0.0,0.0,6.0,15.0,19.0
Sršni Photomate Písek,F. Suchánek,12,F. Suchánek,31,5.9,183.4,39.0,1.3,15.0,36.0,41.7,3.0,12.0,25,6.0,11.0,54.5,14.0,17.0,31.0,7.0,2.0,3.0,15.0,15.0,40.2,11.1,10.8,1.9,8.6,0,39.0,1.3,10.8,0,0,0,0,0,0.0,0,-5.92,-7.18,1.26,3.8,4.8,13.0,8.0,61.5,11.0,4.0,36.4,12.0,3.0,25,5.0,5.0,0.0,5.0,2.0,9.0,7.0
BK Olomoucko,J. Oupoh,7,J. Oupoh,31,4.1,128.0,24.0,0.8,9.0,27.0,33.3,3.0,10.0,30,3.0,6.0,50,5.0,10.0,15.0,8.0,1.0,0.0,8.0,23.0,31.3,13.5,10.3,3.4,6.4,0,24.0,0.8,10.3,0,0,0,0,0,0.0,0,-10.61,-11.51,0.91,3.1,4.6,12.0,5.0,41.7,5.0,1.0,20,10.0,3.0,30,5.0,2.0,0.0,1.0,4.0,3.0,3.0
BK KVIS Pardubice,R. Bonham,3,R. Bonham,30,26.4,793.5,467.0,15.6,156.0,386.0,40.4,59.0,193.0,30.6,96.0,115.0,83.5,23.0,102.0,125.0,131.0,48.0,6.0,83.0,70.0,476.7,31.0,30.4,8.5,8.1,20,487.0,16.2,31.7,25,2.1,24,6,46.9,33.6,12,4.29,-1.28,5.57,2.1,2.0,134.0,77.0,57.5,55.0,18.0,32.7,188.0,58.0,30.9,48.0,27.0,1.0,7.0,20.0,165.0,103.0
SLUNETA  Ústí nad Labem,A. Pecháček,0,A. Pecháček,30,21.7,652.4,353.0,11.8,127.0,244.0,52,11.0,52.0,21.2,88.0,114.0,77.2,56.0,113.0,169.0,32.0,10.0,10.0,43.0,88.0,269.9,21.5,28.2,2.6,13.5,0,353.0,11.8,28.2,3,1.0,4,1,33.8,6.4,3,0.79,-1.99,2.78,4.6,2.8,151.0,100.0,66.2,41.0,16.0,39,52.0,11.0,21.2,14.0,16.0,0.0,13.0,65.0,76.0,53.0
BK Olomoucko,M. Nelson,0,M. Nelson,30,26.6,796.5,341.0,11.4,129.0,275.0,46.9,23.0,91.0,25.3,60.0,92.0,65.2,26.0,117.0,143.0,42.0,35.0,9.0,54.0,91.0,329.7,22.8,23.4,2.9,9.8,11,352.0,11.7,24.2,24,2.4,18,7,56.9,25.1,10,-2.71,-6.07,3.36,3.5,3.3,113.0,78.0,69,71.0,28.0,39.4,91.0,23.0,25.3,28.0,16.0,0.0,10.0,46.0,106.0,96.0
ERA Basketball Nymburk,M. Svoboda,11,M. Svoboda,30,19.2,577.4,312.0,10.4,109.0,243.0,44.9,49.0,131.0,37.4,45.0,54.0,83.3,22.0,68.0,90.0,61.0,26.0,4.0,33.0,36.0,266.6,23.1,27.1,5.3,7.8,2,314.0,10.5,27.3,5,1.2,7,3,30.0,8.3,4,5.2,-1.01,6.21,2.8,3.4,88.0,54.0,61.4,23.0,5.0,21.7,131.0,49.0,37.4,12.0,15.0,0.0,6.0,44.0,115.0,79.0
BK KVIS Pardubice,R. Moffatt,13,R. Moffatt,30,28.2,845.1,290.0,9.7,102.0,246.0,41.5,68.0,184.0,37,18.0,27.0,66.7,38.0,104.0,142.0,56.0,52.0,0.0,12.0,68.0,222.6,13.6,17.7,3.4,8.7,5,295.0,9.8,18.0,6,0.9,13,0,23.1,13.0,7,5.03,-1.42,6.45,2.8,3.9,46.0,29.0,63,16.0,5.0,31.2,177.0,65.0,36.7,8.0,2.0,0.0,2.0,59.0,95.0,80.0
BK ARMEX ENERGY Děčín,J. Štěrba,16,J. Štěrba,30,24.1,723.5,280.0,9.3,86.0,205.0,42,31.0,102.0,30.4,77.0,113.0,68.1,39.0,111.0,150.0,53.0,16.0,10.0,37.0,60.0,242.6,17.5,20.3,3.8,10.9,12,292.0,9.7,21.1,28,2.3,16,33,45.9,34.5,12,0.08,-2.94,3.02,3.6,3.1,69.0,40.0,58,33.0,14.0,42.4,102.0,31.0,30.4,14.0,12.0,0.0,11.0,37.0,72.0,53.0
ERA Basketball Nymburk,V. Hruban,77,V. Hruban,30,17.7,530.8,273.0,9.1,95.0,193.0,49.2,33.0,82.0,40.2,50.0,62.0,80.6,26.0,59.0,85.0,64.0,34.0,17.0,31.0,58.0,216.3,20.4,25.8,6.0,8.0,4,277.0,9.2,26.2,14,2.8,9,3,67.8,12.3,5,8.0,-0.71,8.71,3.1,3.1,67.0,48.0,71.6,44.0,14.0,31.8,82.0,33.0,40.2,19.0,11.0,0.0,1.0,28.0,84.0,54.0
