# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 471
# Qualified players exported: 220
# Total stints used: 11171
# Garbage time stints excluded: 392
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Phoenix Hagen,11,Marvin Omonigho Omuvwie,907,5.25,3.69,8.94
Bozic Estriche Knights Kirchheim,11,Tyrel Maurice Morgan,985,2.87,5.36,8.23
BBC Bayreuth,22,Leroy Ikenna Ikejiaku,838,2.57,5.4,7.97
Artland Dragons,9,Connor Van Anthony,1613,5.2,2.64,7.84
VfL SparkassenStars Bochum,1,Antonio Deshon Williams,1508,2.98,4.01,6.99
BG Göttingen,44,Julius Böhmer,1313,1.53,5.39,6.92
EPG Baskets Koblenz,0,Decorian Jeffries,1342,2.5,3.17,5.67
Phoenix Hagen,19,Marinus Lucas N'Guessan,791,2.05,3.32,5.36
HAKRO Merlins Crailsheim,4,Brock Boone Gardner,1161,3.08,2.01,5.09
Eisbären Bremerhaven,11,Lorenz Brenneke,469,3.51,1.35,4.86
Tigers Tübingen,21,Connor McDonald Nelson,310,3.48,1.19,4.67
Eisbären Bremerhaven,3,Jacob David Biss,1203,2.61,1.9,4.51
Bayer Giants Leverkusen,4,Lok Lol Wur,632,2.03,2.43,4.45
Phoenix Hagen,10,Fabian Bleck,1111,-0.69,4.87,4.18
Artland Dragons,7,Timo Lanmüller,1462,2.09,1.81,3.89
HAKRO Merlins Crailsheim,10,Gianni Otto,726,2.35,1.42,3.78
PS Karlsruhe LIONS,5,Tyrese Williams,1227,3.07,0.53,3.61
HAKRO Merlins Crailsheim,0,Tyreese Blunt,1362,0.52,3.05,3.57
PS Karlsruhe LIONS,25,David Opowu Ejah,1703,0.6,2.86,3.45
HAKRO Merlins Crailsheim,26,Marvin Ogunsipe,1207,2.06,1.32,3.38
Phoenix Hagen,2,Dennis Nawrocki,1006,2.72,0.65,3.37
Eisbären Bremerhaven,2,Raphael Falkenthal,812,0.85,2.51,3.36
GIESSEN 46ers,12,Robin Benzing,1423,1.56,1.78,3.33
VfL SparkassenStars Bochum,11,Dravon Mangum,1263,1.73,1.59,3.32
RheinStars Köln,23,Michael Jordan Miller,1311,1.0,2.22,3.22
Paderborn Baskets,71,Jonathan Klussmann,1405,3.13,0.09,3.22
BG Göttingen,3,Jordan Sears,1465,0.3,2.89,3.19
HAKRO Merlins Crailsheim,99,Vincent Malik Shahid,869,2.6,0.53,3.13
Phoenix Hagen,0,Marcus Henri Graves,1409,0.64,2.38,3.03
BG Göttingen,9,Kevin Buckingham,368,3.72,-0.7,3.02
Artland Dragons,25,Benjamin Forrest Burnham,1696,1.87,0.95,2.82
GIESSEN 46ers,55,Simon Krajcovic,1240,-0.34,2.93,2.59
GIESSEN 46ers,47,Abu Kigab,258,2.12,0.46,2.57
Tigers Tübingen,10,Isaiah Jevon Sanders,759,1.52,0.95,2.46
BG Göttingen,20,Janis Jünemann,680,-2.13,4.58,2.44
Bozic Estriche Knights Kirchheim,9,Tylan James Pope,1381,3.48,-1.14,2.34
Phoenix Hagen,4,Bjarne Kraushaar,1371,3.22,-0.92,2.31
Eisbären Bremerhaven,6,Carlos Deshawn Carter,1238,2.19,0.07,2.26
GIESSEN 46ers,18,Till Gloger,926,0.88,1.34,2.22
Bayer Giants Leverkusen,3,Luca Finn Kahl,1108,0.83,1.37,2.2
BG Göttingen,35,Wesley Nelson Dreamer,562,0.77,1.42,2.19
SBB Baskets,21,Modestas Paulauskas,300,0.15,1.99,2.14
PS Karlsruhe LIONS,23,Maurice Marko Pluskota,1214,1.88,0.24,2.12
Eisbären Bremerhaven,90,Jannis von Seckendorff,1136,2.45,-0.34,2.11
GIESSEN 46ers,13,Jonathan Maier,766,-1.03,3.14,2.11
VfL SparkassenStars Bochum,0,Myreon Lamar Jones JR,1536,0.95,1.14,2.09
GIESSEN 46ers,14,Luis Elias König Figge,904,0.05,1.97,2.02
SBB Baskets,2,Travis Henson,458,-1.47,3.45,1.98
Bozic Estriche Knights Kirchheim,3,Charles Tyrone Harris Jr.,1118,2.89,-0.98,1.91
BG Göttingen,4,Daniel Kirchner,1161,0.57,1.17,1.74
Eisbären Bremerhaven,0,Elijah Jahi Miller,1511,1.68,0.04,1.72
SBB Baskets,28,Alieu Ceesay,944,1.66,0.06,1.72
Bozic Estriche Knights Kirchheim,4,Gian Bahattin Aydinoglu,997,-0.7,2.38,1.68
Eisbären Bremerhaven,7,Adrian Breitlauch,1115,3.07,-1.4,1.67
PS Karlsruhe LIONS,4,Isaiah Rayshaud Hart,1303,0.35,1.26,1.61
SBB Baskets,24,Nigel Pruitt,578,3.11,-1.56,1.55
Nürnberg Falcons BC,33,Brandton Dean Chatfield,980,-0.67,2.2,1.53
Uni Baskets Münster,1,Timetric Jerome Hodges,432,1.0,0.48,1.48
HAKRO Merlins Crailsheim,12,Xavier Trent Johnson,798,1.05,0.34,1.39
Nürnberg Falcons BC,5,Tim Köpple,1034,1.38,-0.01,1.37
HAKRO Merlins Crailsheim,1,Jose Gabriel de Oliveira Neto,1061,-0.13,1.49,1.37
BG Göttingen,0,Nils Owen Schmitz,865,0.84,0.41,1.25
Tigers Tübingen,17,Lukas Max Milner,1045,0.18,1.06,1.23
GIESSEN 46ers,25,Viktor Kovacevic,632,0.26,0.94,1.2
Uni Baskets Münster,22,Cosmo Grühn,938,0.24,0.92,1.16
RheinStars Köln,11,Timothy Nehemiah Davis,334,-1.57,2.66,1.1
Nürnberg Falcons BC,28,Tom Stoiber,1079,-0.66,1.74,1.08
Paderborn Baskets,2,Branden Michael Maughmer,1126,1.55,-0.56,0.99
RheinStars Köln,4,Zachary Richard Watson,671,0.63,0.35,0.98
Bozic Estriche Knights Kirchheim,15,Nil Failenschmid Clavera,1118,1.81,-0.84,0.97
SBB Baskets,91,Michael Hughes II,1046,-0.13,1.1,0.97
EPG Baskets Koblenz,3,Calvin Wishart,1505,3.76,-2.8,0.96
Tigers Tübingen,8,Felix Per Edwardsson,1020,-0.28,1.19,0.92
RheinStars Köln,15,Björn Rohwer,1229,1.69,-0.8,0.89
Bayer Giants Leverkusen,21,John Williams Jr,1287,0.01,0.88,0.89
EPG Baskets Koblenz,11,Devonte Jasai McCall,921,0.43,0.4,0.84
Artland Dragons,15,Linus Trettin,343,-0.02,0.81,0.79
BBC Bayreuth,3,Rayshawn Rene Mart,1505,0.71,0.04,0.75
Phoenix Hagen,30,Jeffrey Carroll,1296,1.74,-1.04,0.7
RheinStars Köln,34,Hall B Elisias,501,0.01,0.69,0.7
Artland Dragons,3,Amir Jabbar Hinton,1674,3.54,-2.86,0.69
VfL SparkassenStars Bochum,3,Marios Giotis,529,0.75,-0.07,0.67
RheinStars Köln,10,Haris Hujic,963,0.85,-0.26,0.58
GIESSEN 46ers,3,Aiden Warnholtz,1067,1.72,-1.17,0.55
BG Göttingen,1,Adam Ramstedt,752,-0.86,1.41,0.55
Phoenix Hagen,21,Tim Uhlemann,1011,0.6,-0.05,0.55
Eisbären Bremerhaven,31,Hendrik Warner,670,-3.62,4.07,0.45
GIESSEN 46ers,7,Kyle Anthony Castlin,1797,-0.52,0.85,0.34
BG Göttingen,21,Zach Jackson,1367,1.56,-1.24,0.33
Uni Baskets Münster,27,Curtis Tarell Jones Jr,541,1.61,-1.28,0.33
Tigers Tübingen,23,Melkisedek Kwaku Moreaux,1226,-1.84,2.16,0.32
HAKRO Merlins Crailsheim,2,Keyshaun Darrius Langley,484,0.51,-0.19,0.31
Artland Dragons,13,Dejan Bruce,376,0.84,-0.54,0.3
Tigers Tübingen,1,Bernard Joel Pelote III,1594,-0.69,0.98,0.29
BBC Bayreuth,6,Moritz Plescher,875,0.55,-0.27,0.28
Tigers Tübingen,24,JaCobi Allen Wood,562,-0.73,1.01,0.27
BBC Bayreuth,39,Willem Brandwijk,1083,-2.07,2.28,0.2
SBB Baskets,22,Kevin Wohlrath,435,0.71,-0.52,0.2
RheinStars Köln,6,Jasper Günther,1083,-0.92,1.11,0.19
BBC Bayreuth,55,Lenny Liedtke,1411,1.8,-1.62,0.18
GIESSEN 46ers,5,Devon Goodman,418,-1.25,1.38,0.13
BBC Bayreuth,0,Kyle Sturdivant,335,0.6,-0.5,0.11
HAKRO Merlins Crailsheim,9,Anthony Malik Gaines,1456,-0.76,0.85,0.09
Phoenix Hagen,8,Devin Lawrence Schmidt,1254,0.5,-0.47,0.03
SBB Baskets,6,Martin Bogdanov,1279,-2.42,2.44,0.03
EPG Baskets Koblenz,10,Garrett Hicks,593,-0.84,0.83,-0.01
BBC Bayreuth,2,Tehree Johnathan Horn,1534,-0.61,0.6,-0.02
EPG Baskets Koblenz,5,Timothy Smith,993,0.24,-0.29,-0.05
Paderborn Baskets,11,Karl Bühner,1114,-0.83,0.76,-0.06
