Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,UNAST_RIM_MADE,UNAST_3PT_MADE,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
GIESSEN 46ers,Kyle Anthony Castlin,7,Kyle Anthony Castlin,34,31.2,1062.4,547.0,16.1,204.0,398.0,51.3,45.0,121.0,37.2,94.0,115.0,81.7,50.0,149.0,199.0,43.0,33.0,8.0,55.0,82.0,435.5,21.4,20.9,1.6,7.6,92,639.0,18.8,24.4,52,3.7,38,4,65.4,45.8,14,3.28,-0.79,4.07,3.7,2.9,165.0,118.0,71.5,112.0,41.0,36.6,0.0,0.0,0,84.0,8.0,18.0,25.0,0.0,7.0,85.0,121.0,81.0
GIESSEN 46ers,Robin Benzing,12,Robin Benzing,34,24.1,820.9,411.0,12.1,128.0,318.0,40.3,49.0,161.0,30.4,106.0,132.0,80.3,16.0,64.0,80.0,66.0,36.0,20.0,40.0,92.0,384.1,24.4,15.7,2.5,3.1,130,541.0,15.9,20.7,27,2.7,19,14,53.7,29.2,10,3.32,-1.66,4.98,2.9,2.8,104.0,55.0,52.9,53.0,24.0,45.3,0.0,0.0,0,38.0,3.0,16.0,14.0,0.0,5.0,35.0,61.0,74.0
GIESSEN 46ers,Simon Krajcovic,55,Simon Krajcovic,34,22.7,773.3,247.0,7.3,78.0,196.0,39.8,27.0,102.0,26.5,64.0,81.0,79,20.0,90.0,110.0,150.0,28.0,1.0,67.0,88.0,267.5,18.0,9.4,5.7,4.2,329,576.0,16.9,22.0,38,3.5,25,15,60.1,37.6,11,0.64,-3.5,4.13,1.8,1.8,68.0,40.0,58.8,26.0,11.0,42.3,0.0,0.0,0,34.0,18.0,41.0,15.0,0.0,6.0,21.0,32.0,33.0
Artland Dragons,Amir Jabbar Hinton,3,Amir Jabbar Hinton,33,29.5,972.4,667.0,20.2,220.0,489.0,45,37.0,122.0,30.3,190.0,201.0,94.5,25.0,132.0,157.0,88.0,48.0,9.0,63.0,67.0,590.8,31.5,25.8,3.4,6.1,185,852.0,25.8,33.0,130,6.5,84,53,60.6,115.3,20,3.42,0.38,3.04,2.7,2.5,177.0,108.0,61,190.0,75.0,39.5,0.0,0.0,0,86.0,20.0,20.0,27.0,0.0,8.0,62.0,126.0,120.0
Artland Dragons,Benjamin Forrest Burnham,25,Benjamin Forrest Burnham,33,28.8,949.3,636.0,19.3,253.0,415.0,61,55.0,126.0,43.7,75.0,108.0,69.4,84.0,246.0,330.0,74.0,44.0,30.0,73.0,62.0,433.5,23.7,24.6,2.9,12.8,158,794.0,24.1,30.8,104,4.7,57,33,72.7,75.5,22,9.55,4.93,4.62,5.0,1.6,221.0,160.0,72.4,68.0,38.0,55.9,0.0,0.0,0,86.0,8.0,20.0,41.0,0.0,7.0,126.0,114.0,119.0
BG Göttingen,Jordan Sears,3,Jordan Sears,33,23.7,783.2,526.0,15.9,180.0,436.0,41.3,74.0,216.0,34.3,92.0,111.0,82.9,23.0,99.0,122.0,106.0,44.0,11.0,75.0,86.0,515.4,34.3,20.7,4.2,4.8,241,767.0,23.2,30.2,55,3.9,37,19,60.6,50.4,14,4.82,-0.0,4.82,2.4,2.2,160.0,80.0,50,60.0,26.0,43.3,0.0,0.0,0,65.0,33.0,31.0,26.0,0.0,14.0,46.0,119.0,104.0
EPG Baskets Koblenz,Calvin Wishart,3,Calvin Wishart,33,24.5,808.6,487.0,14.8,153.0,312.0,49,62.0,153.0,40.5,119.0,147.0,81,35.0,84.0,119.0,178.0,43.0,10.0,91.0,95.0,415.4,25.9,18.5,6.8,4.5,402,889.0,26.9,33.7,41,4.1,31,15,54.5,42.6,10,6.53,2.77,3.76,1.7,1.0,125.0,78.0,62.4,34.0,13.0,38.2,0.0,0.0,0,67.0,40.0,47.0,32.0,0.0,3.0,57.0,114.0,88.0
Tigers Tübingen,Bernard Joel Pelote III,1,Bernard Joel Pelote III,33,27.8,917.6,483.0,14.6,172.0,412.0,41.7,78.0,220.0,35.5,61.0,77.0,79.2,30.0,150.0,180.0,38.0,40.0,16.0,47.0,75.0,444.4,25.2,19.0,1.5,7.1,89,572.0,17.3,22.5,26,3.2,22,3,55.7,27.3,8,0.97,-2.17,3.14,3.9,3.3,122.0,68.0,55.7,70.0,26.0,37.1,0.0,0.0,0,39.0,7.0,6.0,26.0,0.0,8.0,58.0,149.0,90.0
PS Karlsruhe LIONS,David Opowu Ejah,25,David Opowu Ejah,33,30.2,996.6,473.0,14.3,169.0,365.0,46.3,52.0,144.0,36.1,83.0,120.0,69.2,62.0,207.0,269.0,51.0,35.0,27.0,56.0,67.0,395.3,21.0,18.9,2.0,10.7,125,598.0,18.1,23.9,47,3.1,29,15,66.0,38.6,15,2.27,-0.86,3.13,4.6,3.1,164.0,91.0,55.5,57.0,26.0,45.6,0.0,0.0,0,63.0,7.0,13.0,30.0,0.0,5.0,73.0,77.0,91.0
Bayer Giants Leverkusen,Dennis Heinzmann,22,Dennis Heinzmann,33,26.3,868.1,459.0,13.9,164.0,253.0,64.8,6.0,16.0,37.5,125.0,175.0,71.4,89.0,193.0,282.0,18.0,11.0,51.0,58.0,116.0,287.0,17.9,18.7,0.7,11.5,45,504.0,15.3,20.5,33,2.5,19,14,65.6,26.2,13,1.62,-0.92,2.54,5.0,2.3,206.0,146.0,70.9,31.0,12.0,38.7,0.0,0.0,0,55.0,0.0,8.0,20.0,0.0,4.0,120.0,24.0,60.0
Nürnberg Falcons BC,Vincent Friederici,30,Vincent Friederici,33,26.0,857.4,432.0,13.1,138.0,333.0,41.4,64.0,177.0,36.2,92.0,106.0,86.8,27.0,33.0,60.0,68.0,37.0,5.0,46.0,80.0,382.7,23.5,17.2,2.7,2.4,136,568.0,17.2,22.6,50,3.8,26,29,64.5,42.8,13,0.97,-1.53,2.5,2.1,2.9,113.0,53.0,46.9,43.0,21.0,48.8,0.0,0.0,0,32.0,14.0,19.0,21.0,0.0,4.0,43.0,93.0,67.0
Phoenix Hagen,Jeffrey Carroll,30,Jeffrey Carroll,33,20.9,688.7,404.0,12.2,148.0,291.0,50.9,50.0,131.0,38.2,58.0,72.0,80.6,24.0,108.0,132.0,36.0,23.0,3.0,41.0,38.0,326.1,23.8,15.2,1.4,5.0,79,483.0,14.6,18.2,37,3.4,20,14,70.7,29.2,11,4.03,0.21,3.81,3.5,3.1,100.0,68.0,68,60.0,30.0,50,0.0,0.0,0,23.0,9.0,16.0,19.0,0.0,3.0,53.0,91.0,71.0
Nürnberg Falcons BC,Trevor James Baskin,22,Trevor James Baskin,33,22.6,747.1,398.0,12.1,147.0,248.0,59.3,12.0,39.0,30.8,92.0,129.0,71.3,55.0,170.0,225.0,55.0,36.0,31.0,65.0,78.0,302.2,21.3,15.8,2.2,9.0,123,521.0,15.8,20.7,17,1.9,13,9,50.1,20.0,9,4.65,-1.11,5.76,5.0,2.2,195.0,131.0,67.2,14.0,4.0,28.6,0.0,0.0,0,54.0,1.0,20.0,34.0,0.0,8.0,81.0,131.0,102.0
BBC Bayreuth,KeVaughn Allen,23,KeVaughn Allen,33,25.4,838.4,387.0,11.7,137.0,330.0,41.5,59.0,180.0,32.8,54.0,62.0,87.1,10.0,67.0,77.0,91.0,30.0,4.0,45.0,63.0,376.6,23.4,14.9,3.5,3.0,197,584.0,17.7,22.5,57,4.1,50,13,51.1,59.7,14,1.44,-1.25,2.69,1.9,2.4,67.0,38.0,56.7,83.0,40.0,48.2,0.0,0.0,0,32.0,35.0,19.0,20.0,0.0,6.0,29.0,68.0,94.0
RheinStars Köln,Björn Rohwer,15,Björn Rohwer,33,21.7,716.0,376.0,11.4,134.0,271.0,49.4,34.0,79.0,43,74.0,94.0,78.7,59.0,95.0,154.0,31.0,14.0,3.0,56.0,106.0,297.0,22.1,15.2,1.3,6.2,72,448.0,13.6,18.1,46,3.5,26,17,68.7,36.5,13,-0.99,-2.23,1.23,4.0,2.7,170.0,94.0,55.3,22.0,6.0,27.3,0.0,0.0,0,46.0,2.0,18.0,22.0,0.0,3.0,82.0,42.0,53.0
Bozic Estriche Knights Kirchheim,Lucas Mayer,8,Lucas Mayer,33,25.8,851.1,371.0,11.2,143.0,306.0,46.7,41.0,125.0,32.8,44.0,78.0,56.4,21.0,140.0,161.0,87.0,33.0,9.0,94.0,94.0,396.8,24.2,14.5,3.4,6.3,185,556.0,16.8,21.7,15,1.9,12,6,51.2,17.6,8,-0.99,-5.3,4.31,3.0,2.8,135.0,82.0,60.7,46.0,20.0,43.5,0.0,0.0,0,61.0,20.0,41.0,36.0,0.0,12.0,47.0,65.0,65.0
Phoenix Hagen,Tim Uhlemann,21,Tim Uhlemann,33,18.8,621.0,336.0,10.2,123.0,239.0,51.5,59.0,145.0,40.7,31.0,47.0,66,30.0,114.0,144.0,36.0,27.0,7.0,30.0,57.0,249.3,20.2,12.7,1.4,5.4,84,420.0,12.7,15.8,21,3.0,13,3,73.3,14.3,7,6.21,1.25,4.95,4.1,3.1,65.0,52.0,80,29.0,12.0,41.4,0.0,0.0,0,22.0,2.0,13.0,10.0,0.0,4.0,48.0,42.0,64.0
