Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Essex Rebels,2,M. Brown,,17,36.0,611.6,436,25.6,152,292,52.1,42,98,42.9,90,104,86.5,20,67,87,106,69,3,63,43,59.2,64.5,27.2,108.8,30.4,6.8,3.1,10.2,6.6,33.1,5.4,0.4,15.7,0.36,15.2,8.37,6.83,150,91,60.7,44,19,43.2,98,42,42.9,28,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Milton Keynes Breakers,23,J. Spencer,,21,33.4,701.4,318,15.1,106,224,47.3,45,117,38.5,61,70,87.1,12,124,136,146,31,4,61,41,57.4,62.4,19.3,100.7,19.0,7.0,1.7,17.0,9.4,30.5,2.2,0.6,19.3,0.31,14.12,6.74,7.38,76,50,65.8,30,10,33.3,117,45,38.5,41,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Reading Rockets,8,V. Olarerin,,23,31.5,723.5,448,19.5,172,367,46.9,42,150,28.0,62,71,87.3,55,76,131,60,54,7,47,45,52.6,56.2,26.5,100.6,25.2,8.4,7.7,10.9,9.3,13.4,3.9,1.0,10.6,0.19,12.72,7.36,5.36,179,117,65.4,38,13,34.2,150,42,28,20,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Nottingham Hoods,1,T. Williams,,21,34.7,729.1,504,24.0,196,429,45.7,41,166,24.7,71,103,68.9,27,93,120,115,56,12,58,40,50.5,53.1,31.1,94.7,29.5,9.7,3.6,13.5,8.3,28.6,3.7,1.6,10.9,0.24,12.56,6.73,5.83,208,139,66.8,55,16,29.1,166,41,24.7,30,18,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Knights,11,J. Thames,,21,38.1,799.1,541,25.8,203,367,55.3,25,85,29.4,110,134,82.1,43,121,164,82,35,7,53,31,58.7,63.5,24.8,113.0,30.5,4.8,5.1,15.8,10.2,16.4,2.1,0.8,11.1,0.37,12.55,9.47,3.07,223,150,67.3,59,28,47.5,85,25,29.4,18,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Reading Rockets,4,J. Bouknight,,23,29.3,672.8,345,15.0,122,267,45.7,56,139,40.3,45,57,78.9,11,42,53,120,36,2,51,63,56.2,59.1,22.0,100.6,19.4,7.8,1.7,6.5,4.0,26.4,2.8,0.3,14.9,0.21,12.07,6.46,5.61,70,46,65.7,58,20,34.5,139,56,40.3,29,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Birmingham Rockets,0,R. Blain,,20,33.6,671.2,339,16.9,133,246,54.1,14,51,27.5,59,99,59.6,28,99,127,70,41,13,43,34,56.9,58.5,21.1,101.9,20.3,3.1,4.2,13.1,8.9,16.5,3.0,1.8,12.9,0.4,11.55,5.26,6.29,167,110,65.9,28,9,32.1,51,14,27.5,20,14,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Nottingham Hoods,21,B. Johnson,,20,29.1,581.5,354,17.7,137,249,55.0,19,63,30.2,61,89,68.5,61,143,204,45,52,10,42,43,58.8,61.4,24.1,107.2,21.6,3.8,10.3,25.4,17.7,12.9,4.3,1.6,12.7,0.36,11.52,5.63,5.89,164,112,68.3,22,6,27.3,63,19,30.2,11,24,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Knights,1,B. Dean,,18,35.0,629.7,339,18.8,128,267,47.9,38,98,38.8,45,58,77.6,17,73,90,105,35,0,42,26,55.1,57.9,22.1,101.3,22.6,6.5,2.5,12.3,7.1,24.2,2.7,0.0,12.6,0.22,11.07,7.95,3.12,66,42,63.6,103,48,46.6,98,38,38.8,22,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Milton Keynes Breakers,8,T. C,,1,19.6,19.6,13,13.0,5,8,62.5,1,4,25.0,2,4,50.0,0,3,3,2,2,0,1,1,68.8,66.6,23.7,120.8,16.0,4.9,0.0,13.3,7.7,16.5,5.2,0.0,9.3,0.5,10.86,4.78,6.08,1,1,100,3,3,100,4,1,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
