Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Nottingham Hoods,M. Savery-Richards,14/8,M. Savery-Richards,22,19.6,432.1,130.0,5.9,48.0,111.0,43.2,4.0,17.0,23.5,30.0,45.0,66.7,38.0,53.0,91.0,18.0,17.0,2.0,18.0,67.0,106.4,12.3,15.1,2.1,10.5,0,130.0,5.9,15.1,3,1.0,8,4,15.4,9.8,3,-3.32,-6.96,3.65,3.9,4.5,49.0,32.0,65.3,45.0,12.0,26.7,17.0,4.0,23.5,4.0,9.0,0.0,5.0,26.0,34.0,39.0
Newcastle Knights,J. Thames,11,J. Thames,21,38.1,799.1,541.0,25.8,203.0,367.0,55.3,25.0,85.0,29.4,110.0,134.0,82.1,43.0,121.0,164.0,82.0,35.0,7.0,53.0,31.0,418.5,26.0,33.8,5.1,10.2,26,567.0,27.0,35.4,55,5.0,40,15,59.0,51.6,11,5.61,2.28,3.33,3.2,1.7,223.0,150.0,67.3,59.0,28.0,47.5,85.0,25.0,29.4,18.0,30.0,0.0,5.0,85.0,197.0,161.0
Nottingham Hoods,T. Williams,0/1/55/9,T. Williams,21,34.7,729.0,504.0,24.0,196.0,429.0,45.7,41.0,166.0,24.7,71.0,103.0,68.9,27.0,93.0,120.0,115.0,56.0,12.0,58.0,40.0,485.1,33.4,34.6,7.9,8.2,15,519.0,24.7,35.6,31,6.2,18,9,70.6,25.0,5,7.49,1.25,6.24,2.6,1.5,208.0,139.0,66.8,55.0,16.0,29.1,166.0,41.0,24.7,30.0,18.0,0.0,10.0,62.0,196.0,132.0
Worthing Thunder,J. Hopkins,15,J. Hopkins,21,35.9,754.4,499.0,23.8,181.0,355.0,51,35.0,101.0,34.7,102.0,133.0,76.7,35.0,89.0,124.0,42.0,25.0,3.0,54.0,41.0,415.2,26.7,32.2,2.7,8.0,10,509.0,24.2,32.8,32,4.0,31,12,44.1,37.3,8,1.89,-0.35,2.23,3.1,1.7,202.0,129.0,63.9,52.0,17.0,32.7,101.0,35.0,34.7,15.0,20.0,0.0,19.0,57.0,181.0,105.0
Derby Trailblazers,J. Pathmarajah,22,J. Pathmarajah,21,33.3,698.5,386.0,18.4,152.0,327.0,46.5,24.0,63.0,38.1,58.0,77.0,75.3,19.0,64.0,83.0,105.0,45.0,8.0,52.0,55.0,378.1,28.1,28.6,7.8,6.1,15,401.0,19.1,29.7,30,2.7,29,9,45.5,40.0,11,1.72,-2.13,3.85,1.9,2.5,180.0,99.0,55,84.0,29.0,34.5,63.0,24.0,38.1,22.0,22.0,0.0,8.0,52.0,151.0,99.0
Derby Trailblazers,S. Walker,3,S. Walker,21,24.7,517.8,330.0,15.7,142.0,236.0,60.2,15.0,38.0,39.5,31.0,50.0,62,59.0,118.0,177.0,49.0,10.0,18.0,44.0,46.0,233.3,23.4,33.0,4.9,17.7,7,337.0,16.0,33.7,42,3.8,26,5,74.5,34.2,11,4.75,0.86,3.89,5.0,1.9,182.0,122.0,67,16.0,5.0,31.2,38.0,15.0,39.5,13.0,23.0,0.0,8.0,87.0,48.0,57.0
Milton Keynes Breakers,J. Spencer,23,J. Spencer,21,33.4,701.4,318.0,15.1,106.0,224.0,47.3,45.0,117.0,38.5,61.0,70.0,87.1,12.0,124.0,136.0,146.0,31.0,4.0,61.0,41.0,291.6,21.4,23.5,10.8,10.0,13,331.0,15.8,24.5,22,3.7,16,4,61.9,21.8,6,6.78,-0.57,7.36,2.3,1.4,76.0,50.0,65.8,30.0,10.0,33.3,117.0,45.0,38.5,41.0,12.0,0.0,8.0,43.0,88.0,73.0
Yorkshire Dragons,J. Whelan,23,J. Whelan,21,27.0,567.0,305.0,14.5,113.0,252.0,44.8,13.0,74.0,17.6,66.0,82.0,80.5,27.0,40.0,67.0,20.0,20.0,8.0,48.0,66.0,296.7,26.0,26.8,1.8,5.9,0,305.0,14.5,26.8,37,3.4,26,8,62.7,36.5,11,-3.87,-6.02,2.15,3.2,3.4,150.0,96.0,64,27.0,3.0,11.1,74.0,13.0,17.6,17.0,21.0,0.0,10.0,43.0,115.0,52.0
Milton Keynes Breakers,X. Wilson,21,X. Wilson,21,26.4,555.4,303.0,14.4,132.0,278.0,47.5,11.0,40.0,27.5,28.0,46.0,60.9,51.0,113.0,164.0,61.0,34.0,30.0,41.0,48.0,276.7,25.7,28.3,5.7,15.3,4,307.0,14.6,28.6,10,1.7,16,2,29.6,16.9,6,5.48,-2.48,7.96,4.6,3.1,151.0,93.0,61.6,87.0,28.0,32.2,40.0,11.0,27.5,19.0,19.0,0.0,3.0,73.0,44.0,41.0
Bristol Flyers II,N. Ladjimi,24/8,N. Ladjimi,21,25.6,537.9,279.0,13.3,92.0,270.0,34.1,71.0,212.0,33.5,24.0,26.0,92.3,12.0,43.0,55.0,21.0,14.0,0.0,36.0,36.0,293.2,27.2,26.0,2.0,5.1,4,283.0,13.5,26.4,3,1.5,5,1,27.6,5.4,2,-4.67,-2.65,-2.02,2.6,2.2,22.0,10.0,45.5,36.0,11.0,30.6,212.0,71.0,33.5,19.0,13.0,0.0,4.0,29.0,89.0,52.0
Essex Rebels,T. Child,22,T. Child,21,31.8,667.2,277.0,13.2,98.0,255.0,38.4,63.0,170.0,37.1,18.0,26.0,69.2,19.0,54.0,73.0,117.0,24.0,3.0,62.0,44.0,297.1,22.3,20.7,8.8,5.5,11,288.0,13.7,21.5,17,3.4,13,2,61.2,15.9,5,-1.02,-2.28,1.26,1.8,2.1,45.0,21.0,46.7,39.0,13.0,33.3,170.0,63.0,37.1,34.0,20.0,0.0,8.0,38.0,80.0,66.0
Derby Trailblazers,R. May-Thompson,7,R. May-Thompson,21,27.6,580.5,275.0,13.1,103.0,215.0,47.9,23.0,70.0,32.9,46.0,61.0,75.4,15.0,95.0,110.0,38.0,24.0,31.0,22.0,43.0,238.9,21.4,24.5,3.4,9.8,2,277.0,13.2,24.7,25,3.6,13,10,71.8,18.4,7,2.68,-2.22,4.9,4.1,3.4,76.0,48.0,63.2,69.0,32.0,46.4,70.0,23.0,32.9,13.0,7.0,0.0,2.0,33.0,68.0,50.0
Worthing Thunder,E. Maynard,22,E. Maynard,21,31.2,654.6,262.0,12.5,102.0,289.0,35.3,24.0,105.0,22.9,34.0,54.0,63,31.0,52.0,83.0,42.0,25.0,3.0,28.0,26.0,297.4,22.1,19.5,3.1,6.2,10,272.0,13.0,20.2,26,3.2,30,2,42.1,31.9,8,-4.83,-5.67,0.84,2.6,4.0,74.0,35.0,47.3,109.0,42.0,38.5,105.0,24.0,22.9,11.0,13.0,0.0,4.0,51.0,75.0,70.0
Derby Trailblazers,C. Washington,13,C. Washington,21,32.7,685.7,260.0,12.4,83.0,191.0,43.5,59.0,136.0,43.4,35.0,45.0,77.8,7.0,45.0,52.0,60.0,11.0,1.0,36.0,30.0,230.2,17.4,19.6,4.5,3.9,4,264.0,12.6,19.9,5,0.7,10,6,19.8,14.6,7,-1.04,-2.36,1.32,2.3,3.2,28.0,16.0,57.1,27.0,8.0,29.6,136.0,59.0,43.4,16.0,12.0,0.0,8.0,20.0,56.0,32.0
Nottingham Hoods,S. Akano,7,S. Akano,21,27.0,566.4,216.0,10.3,81.0,203.0,39.9,29.0,105.0,27.6,25.0,37.0,67.6,12.0,38.0,50.0,81.0,25.0,0.0,51.0,48.0,247.9,22.0,19.1,7.2,4.4,3,219.0,10.4,19.3,6,1.5,7,0,42.9,8.0,4,-2.39,-5.28,2.89,1.8,3.0,65.0,40.0,61.5,33.0,12.0,36.4,105.0,29.0,27.6,28.0,18.0,1.0,4.0,26.0,78.0,53.0
Worthing Thunder,M. Bryan-Amaning,11,M. Bryan-Amaning,21,23.6,496.4,215.0,10.2,89.0,210.0,42.4,2.0,20.0,10,35.0,57.0,61.4,31.0,93.0,124.0,36.0,25.0,19.0,41.0,43.0,235.3,23.0,21.1,3.5,12.2,7,222.0,10.6,21.8,27,3.4,20,12,53.4,26.3,8,-3.11,-6.5,3.39,4.6,3.5,139.0,69.0,49.6,51.0,18.0,35.3,20.0,2.0,10,17.0,21.0,0.0,3.0,47.0,19.0,42.0
Essex Rebels,R. Udeh,14,R. Udeh,21,22.7,476.8,215.0,10.2,79.0,173.0,45.7,32.0,94.0,34,25.0,31.0,80.6,27.0,51.0,78.0,28.0,18.0,14.0,42.0,58.0,193.6,20.3,22.5,2.9,8.2,0,215.0,10.2,22.5,12,1.7,14,3,39.2,17.3,7,-1.81,-4.55,2.74,3.7,3.1,66.0,47.0,71.2,13.0,0.0,0,94.0,32.0,34,20.0,11.0,0.0,11.0,35.0,88.0,54.0
Worthing Thunder,B. Adeluola,5,B. Adeluola,21,24.1,505.7,181.0,8.6,68.0,153.0,44.4,30.0,77.0,39,15.0,26.0,57.7,14.0,57.0,71.0,72.0,20.0,2.0,31.0,49.0,174.2,16.7,17.4,6.9,6.8,4,185.0,8.8,17.8,16,2.7,9,2,81.0,11.9,6,-1.16,-4.03,2.87,2.2,2.2,38.0,17.0,44.7,38.0,21.0,55.3,77.0,30.0,39,16.0,12.0,0.0,3.0,4.0,59.0,22.0
Worthing Thunder,D. Evans,0,D. Evans,21,21.2,445.3,165.0,7.9,64.0,162.0,39.5,14.0,76.0,18.4,23.0,38.0,60.5,24.0,58.0,82.0,45.0,30.0,6.0,20.0,43.0,167.7,18.3,18.0,4.9,9.0,11,176.0,8.4,19.2,13,2.6,9,6,55.8,11.6,5,-0.74,-4.8,4.06,2.9,3.2,63.0,44.0,69.8,22.0,6.0,27.3,76.0,14.0,18.4,8.0,10.0,0.0,2.0,23.0,71.0,45.0
Yorkshire Dragons,L. Rooney,14/3,L. Rooney,21,16.3,342.9,155.0,7.4,56.0,130.0,43.1,21.0,59.0,35.6,22.0,37.0,59.5,14.0,38.0,52.0,18.0,15.0,4.0,18.0,40.0,144.3,20.9,22.5,2.6,7.6,0,155.0,7.4,22.5,9,2.2,9,3,43.6,11.3,4,-0.91,-4.34,3.43,3.2,3.5,56.0,29.0,51.8,15.0,6.0,40,59.0,21.0,35.6,7.0,10.0,0.0,1.0,18.0,66.0,36.0
Bristol Flyers II,Y. Hafid,0/5,Y. Hafid,21,26.9,565.9,152.0,7.2,56.0,166.0,33.7,19.0,69.0,27.5,21.0,25.0,84,20.0,52.0,72.0,80.0,24.0,0.0,100.0,39.0,246.7,21.8,13.5,7.1,6.4,2,154.0,7.3,13.6,2,2.0,1,2,53.2,3.9,1,-12.43,-9.93,-2.5,1.7,2.1,62.0,23.0,37.1,33.0,13.0,39.4,69.0,19.0,27.5,50.0,40.0,1.0,9.0,21.0,33.0,45.0
Derby Trailblazers,R. Marsden,30,R. Marsden,21,18.6,391.4,140.0,6.7,63.0,126.0,50,0.0,1.0,0,14.0,23.0,60.9,28.0,95.0,123.0,35.0,6.0,4.0,32.0,29.0,134.5,17.9,18.5,4.6,16.3,6,146.0,7.0,19.3,9,1.5,7,1,60.5,12.4,6,-3.08,-5.77,2.68,4.5,3.9,82.0,50.0,61,43.0,13.0,30.2,1.0,0.0,0,11.0,14.0,1.0,6.0,19.0,18.0,13.0
Worthing Thunder,E. Dadds,7,E. Dadds,21,26.7,561.0,100.0,4.8,34.0,104.0,32.7,21.0,72.0,29.2,11.0,19.0,57.9,10.0,79.0,89.0,60.0,26.0,5.0,44.0,46.0,140.5,12.2,8.7,5.2,7.7,6,106.0,5.0,9.2,3,0.8,5,0,30.0,8.0,4,-4.71,-8.07,3.36,2.7,3.8,25.0,12.0,48,7.0,1.0,14.3,72.0,21.0,29.2,30.0,10.0,1.0,3.0,6.0,23.0,19.0
Derby Trailblazers,C. Burr,0,C. Burr,21,11.7,245.8,85.0,4.0,35.0,73.0,47.9,12.0,27.0,44.4,3.0,6.0,50,13.0,33.0,46.0,22.0,11.0,3.0,9.0,22.0,68.8,14.5,17.9,4.6,9.7,3,88.0,4.2,18.5,0,0.0,3,0,0.0,3.0,2,1.16,-2.9,4.06,3.2,3.7,35.0,20.0,57.1,11.0,3.0,27.3,27.0,12.0,44.4,3.0,3.0,0.0,3.0,17.0,25.0,19.0
Milton Keynes Breakers,L. Gregory,13,L. Gregory,21,11.6,244.4,85.0,4.0,42.0,67.0,62.7,0.0,1.0,0,1.0,7.0,14.3,31.0,38.0,69.0,17.0,8.0,5.0,20.0,43.0,56.7,12.0,18.0,3.6,14.6,0,85.0,4.0,18.0,0,0,0,0,0,0.0,0,-0.39,-6.37,5.98,4.4,3.6,63.0,42.0,66.7,3.0,0.0,0,1.0,0.0,0,9.0,9.0,0.0,2.0,21.0,10.0,12.0
Essex Rebels,H. Gent,36,H. Gent,21,14.4,302.0,79.0,3.8,32.0,67.0,47.8,1.0,3.0,33.3,14.0,31.0,45.2,31.0,45.0,76.0,9.0,11.0,3.0,22.0,40.0,68.8,11.4,13.1,1.5,12.6,3,82.0,3.9,13.6,3,1.0,0,6,56.8,3.6,3,-6.37,-8.12,1.75,4.3,4.6,61.0,30.0,49.2,3.0,1.0,33.3,3.0,1.0,33.3,3.0,12.0,1.0,6.0,16.0,12.0,14.0
Essex Rebels,T. Hudson,9,T. Hudson,21,13.5,284.0,78.0,3.7,33.0,78.0,42.3,0.0,1.0,0,12.0,31.0,38.7,22.0,34.0,56.0,17.0,6.0,2.0,18.0,41.0,84.1,14.8,13.7,3.0,9.8,0,78.0,3.7,13.7,2,1.0,3,0,33.3,3.0,2,-8.04,-9.24,1.21,3.7,4.6,62.0,30.0,48.4,15.0,3.0,20,1.0,0.0,0,4.0,10.0,0.0,4.0,17.0,14.0,20.0
Yorkshire Dragons,R. Ani,1,R. Ani,21,10.2,214.8,76.0,3.6,24.0,60.0,40,5.0,26.0,19.2,23.0,34.0,67.6,16.0,17.0,33.0,17.0,15.0,10.0,17.0,21.0,72.9,16.9,17.7,3.9,7.7,0,76.0,3.6,17.7,3,1.0,5,2,25.5,5.9,3,0.86,-4.62,5.48,3.4,3.6,33.0,19.0,57.6,1.0,0.0,0,26.0,5.0,19.2,8.0,5.0,0.0,4.0,17.0,22.0,18.0
Derby Trailblazers,C. Brown,4,C. Brown,21,27.2,571.0,65.0,3.1,24.0,58.0,41.4,10.0,30.0,33.3,7.0,17.0,41.2,21.0,81.0,102.0,117.0,21.0,4.0,30.0,17.0,71.5,6.5,5.9,10.6,9.2,27,92.0,4.4,8.3,15,2.5,10,3,66.3,14.3,6,1.35,-3.25,4.61,2.3,3.3,24.0,12.0,50,4.0,2.0,50,30.0,10.0,33.3,21.0,7.0,0.0,2.0,13.0,9.0,7.0
Essex Rebels,M. Wol-Cummings,0,M. Wol-Cummings,21,8.7,182.4,47.0,2.2,15.0,43.0,34.9,7.0,17.0,41.2,10.0,12.0,83.3,12.0,10.0,22.0,14.0,6.0,0.0,12.0,15.0,46.3,12.7,12.9,3.8,6.0,2,49.0,2.3,13.4,3,1.5,1,2,79.8,2.9,2,-4.75,-6.07,1.32,2.7,4.1,20.0,7.0,35,6.0,1.0,16.7,17.0,7.0,41.2,3.0,6.0,0.0,3.0,10.0,9.0,7.0
Nottingham Hoods,A. Sandu-Nelson,5,A. Sandu-Nelson,21,2.5,53.4,12.0,0.6,4.0,8.0,50,3.0,6.0,50,1.0,4.0,25,0.0,1.0,1.0,2.0,1.0,0.0,5.0,5.0,14.2,13.3,11.3,1.9,0.9,3,15.0,0.7,14.1,0,0,0,0,0,0.0,0,-6.43,-8.39,1.96,2.5,4.2,1.0,0.0,0,1.0,1.0,100,6.0,3.0,50,2.0,2.0,0.0,1.0,0.0,7.0,2.0
London Cavaliers,J. Manning,10,J. Manning,20,34.6,691.1,369.0,18.4,127.0,272.0,46.7,66.0,147.0,44.9,49.0,58.0,84.5,14.0,65.0,79.0,85.0,17.0,9.0,62.0,39.0,331.7,24.6,27.4,6.3,5.9,10,379.0,18.9,28.2,24,4.8,17,0,70.6,21.0,5,3.32,0.93,2.39,2.2,1.5,90.0,50.0,55.6,35.0,11.0,31.4,147.0,66.0,44.9,39.0,20.0,1.0,2.0,39.0,148.0,73.0
London Cavaliers,D. Braster,23,D. Braster,20,28.7,573.1,358.0,17.9,150.0,284.0,52.8,20.0,58.0,34.5,38.0,59.0,64.4,50.0,124.0,174.0,51.0,19.0,10.0,65.0,33.0,312.0,27.9,32.1,4.6,15.6,10,368.0,18.4,33.0,13,1.9,14,3,42.4,19.3,7,3.22,-0.21,3.43,4.0,2.0,157.0,101.0,64.3,69.0,29.0,42,58.0,20.0,34.5,27.0,23.0,0.0,15.0,74.0,107.0,72.0
Birmingham Rockets,Z. Powell,14,Z. Powell,20,29.9,598.2,357.0,17.9,133.0,283.0,47,12.0,49.0,24.5,79.0,102.0,77.5,25.0,82.0,107.0,99.0,25.0,5.0,52.0,35.0,340.7,28.7,30.0,8.3,9.0,14,371.0,18.6,31.1,11,1.8,16,8,28.2,19.5,6,4.34,-1.57,5.91,2.5,2.0,118.0,79.0,66.9,115.0,42.0,36.5,49.0,12.0,24.5,20.0,27.0,0.0,5.0,38.0,144.0,77.0
Nottingham Hoods,B. Johnson,21/25,B. Johnson,20,29.1,581.5,354.0,17.7,137.0,249.0,55,19.0,63.0,30.2,61.0,89.0,68.5,61.0,143.0,204.0,45.0,52.0,10.0,42.0,43.0,258.4,22.3,30.5,3.9,17.6,0,354.0,17.7,30.5,13,2.6,11,2,54.7,12.9,5,8.12,1.47,6.65,4.8,2.2,164.0,112.0,68.3,22.0,6.0,27.3,63.0,19.0,30.2,11.0,24.0,0.0,7.0,77.0,134.0,118.0
Newcastle Knights,S. Trunley,10,S. Trunley,20,33.5,669.5,345.0,17.2,124.0,303.0,40.9,69.0,177.0,39,28.0,39.0,71.8,32.0,53.0,85.0,78.0,28.0,1.0,33.0,38.0,308.3,22.8,25.7,5.8,6.3,22,367.0,18.4,27.4,41,5.1,36,3,54.9,39.3,8,1.72,0.35,1.38,2.3,2.9,59.0,30.0,50.8,67.0,25.0,37.3,177.0,69.0,39,10.0,18.0,0.0,5.0,60.0,71.0,45.0
Loughborough Riders,J. Cook,12/21/31,J. Cook,20,29.2,584.4,344.0,17.2,123.0,289.0,42.6,59.0,170.0,34.7,39.0,43.0,90.7,19.0,61.0,80.0,33.0,16.0,7.0,18.0,19.0,294.6,25.7,29.9,2.9,6.9,8,352.0,17.6,30.6,12,2.0,20,3,28.1,23.3,6,2.92,0.9,2.03,3.0,2.7,50.0,30.0,60,69.0,34.0,49.3,170.0,59.0,34.7,4.0,10.0,0.0,4.0,32.0,113.0,63.0
Birmingham Rockets,R. Blain,0,R. Blain,20,33.6,671.2,339.0,16.9,133.0,246.0,54.1,14.0,51.0,27.5,59.0,99.0,59.6,28.0,99.0,127.0,70.0,41.0,13.0,43.0,34.0,292.4,21.9,25.4,5.2,9.5,15,354.0,17.7,26.5,29,3.6,20,11,58.4,29.8,8,5.68,-1.81,7.49,2.9,2.7,167.0,110.0,65.9,28.0,9.0,32.1,51.0,14.0,27.5,20.0,14.0,0.0,9.0,30.0,146.0,78.0
Birmingham Rockets,E. Donaldson,3,E. Donaldson,20,31.5,630.5,308.0,15.4,111.0,250.0,44.4,34.0,95.0,35.8,52.0,66.0,78.8,37.0,88.0,125.0,58.0,14.0,3.0,52.0,53.0,282.3,22.5,24.5,4.6,10.0,15,323.0,16.1,25.7,21,3.0,16,8,53.8,21.5,7,0.62,-3.83,4.45,3.3,3.1,106.0,62.0,58.5,49.0,15.0,30.6,95.0,34.0,35.8,25.0,21.0,0.0,6.0,62.0,72.0,56.0
London Cavaliers,A. Roberts,4,A. Roberts,20,34.1,681.5,292.0,14.6,107.0,246.0,43.5,49.0,126.0,38.9,29.0,39.0,74.4,18.0,77.0,95.0,78.0,18.0,7.0,50.0,35.0,283.4,21.3,22.0,5.9,7.2,3,295.0,14.8,22.2,7,0.9,13,1,26.0,14.4,8,1.04,-1.43,2.47,2.4,2.5,94.0,49.0,52.1,26.0,9.0,34.6,126.0,49.0,38.9,28.0,15.0,0.0,7.0,29.0,76.0,32.0
Hemel Storm,M. Norman,2,M. Norman,20,25.7,513.8,270.0,13.5,101.0,220.0,45.9,44.0,126.0,34.9,24.0,27.0,88.9,12.0,51.0,63.0,35.0,11.0,2.0,32.0,34.0,241.8,23.0,25.5,3.3,6.0,0,270.0,13.5,25.5,9,1.8,13,1,33.5,13.4,5,-1.02,-1.58,0.56,2.8,3.3,71.0,46.0,64.8,22.0,10.0,45.5,126.0,44.0,34.9,12.0,17.0,0.0,3.0,24.0,97.0,53.0
Nottingham Hoods,D. Nixon Ii,12/24,D. Nixon Ii,20,28.0,560.4,255.0,12.8,87.0,188.0,46.3,45.0,113.0,39.8,36.0,39.0,92.3,11.0,43.0,54.0,100.0,34.0,0.0,38.0,27.0,222.9,19.9,22.8,8.9,4.8,16,271.0,13.6,24.2,10,2.5,7,2,63.5,8.9,4,5.2,0.45,4.75,1.5,1.5,38.0,24.0,63.2,37.0,18.0,48.6,113.0,45.0,39.8,21.0,12.0,0.0,5.0,21.0,75.0,55.0
