Team,Lineup,GAMES,TOTAL_TIME,VS_STARTERS_MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,NET_RTG,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV,2ND_CHANCE_PTS_VS,FAST_BREAK_PTS_VS,PTS_OFF_TOV_VS
BMA365 Bamberg Baskets,"Balint R., Demonia D., Onu E., Watson I., Williams C.",26,55754,886.5,338,112,257,43.6,45,131,34.4,69,90,76.7,42,88,130,66,26,17,37,102,290,12.4,12.5,12.2,192.3,196.1,52.3,57,58.9,28.2,55,9.3,35,51,116.6,341,107,255,42,41,116,35.3,86,115,74.8,72,107,179,67,22,10,50,83,284,50,55.8,14.1,45,45.5,119.9,105,63,60,21,4,19,131,45,34.4,21,12,0,4,-3.3,105,53,50.5,34,13,38.2,116,41,35.3,21,15,0,14,47,62,50,77,65,42
Telekom Baskets Bonn,"Aminu J., Birts T., Garrett Jr. J., Kessens M., Murphy G.",19,39210,636.4,183,62,128,48.4,27,60,45,32,53,60.4,30,38,68,42,20,3,23,39,146,8.6,9,8.2,267.7,291.6,59,60.5,67.7,39.5,63.3,10.6,41.4,46.9,125,138,51,111,45.9,17,44,38.6,19,25,76,22,46,68,23,13,4,36,39,134,53.6,56.6,22.8,36.7,39.6,102.6,63,33,52.4,5,2,40,60,27,45,11,10,0,2,22.3,53,33,62.3,14,1,7.1,44,17,38.6,16,13,0,7,43,28,46,31,13,11
Fitness First Würzburg Baskets,"Carr M., Edigin Jr E., Mintz D., Skladanowski C., Stove J.",13,25217,400.0,137,46,101,45.5,13,40,32.5,32,37,86.5,14,46,60,21,12,4,25,38,127,12.2,12.1,12.2,198.1,196.5,52,58.4,45.7,25.5,69.7,15.3,36.6,39.6,107.6,149,52,116,44.8,19,49,38.8,26,32,81.2,20,41,61,35,11,3,19,35,128,53,57.3,12.7,30.3,42.2,116.1,54,29,53.7,7,4,57.1,40,13,32.5,9,8,0,8,-8.5,53,30,56.6,14,3,21.4,49,19,38.8,10,6,0,3,15,27,30,30,24,14
Telekom Baskets Bonn,"Birts T., Comithier A., Garrett Jr. J., Kessens M., Murphy G.",10,769,4.0,122,42,106,39.6,10,54,18.5,28,50,56,37,47,84,28,9,3,12,21,104,330.3,325.6,335.1,7.4,7.2,44.3,47.7,66.7,52.1,81,7.1,47.2,50.9,117,108,37,97,38.1,13,55,23.6,21,24,87.5,11,34,45,21,8,2,12,41,107,44.8,50.2,10,19,56.7,100.6,46,32,69.6,6,0,0,54,10,18.5,7,3,0,2,16.4,38,22,57.9,4,2,50,55,13,23.6,8,4,0,0,41,28,20,16,16,14
SYNTAINICS MBC,"Callison C., Foster M., Gunn R., Planinic J., Thomas K.",13,27268,439.0,99,35,83,42.2,13,38,34.2,16,24,66.7,13,31,44,21,7,2,20,35,100,9,8.8,9.1,271.4,264.2,50,52.9,60,25.5,52.5,14.9,28.9,45.8,98.5,133,53,108,49.1,13,35,37.1,14,23,60.9,28,38,66,27,13,5,13,34,103,55.1,56.3,9.9,47.5,32.4,128.9,29,16,55.2,16,6,37.5,38,13,34.2,7,9,0,4,-30.3,58,35,60.3,15,5,33.3,35,13,37.1,7,5,0,1,15,13,22,26,14,26
SKYLINERS,"Alleyne N., Christmas W., Johnson L., LeDee J., Pape T.",11,23816,390.4,87,33,77,42.9,4,23,17.4,17,24,70.8,12,35,47,18,8,2,18,22,93,9.1,9.4,8.8,256.1,273.3,45.5,49.7,54.5,26.7,77.8,14.6,31.2,29.9,93.5,94,34,77,44.2,12,32,37.5,14,19,73.7,10,33,43,23,12,2,12,27,87,51.9,55.1,12.3,22.2,41.6,107.9,41,21,51.2,13,8,61.5,23,4,17.4,6,10,0,2,-14.3,35,20,57.1,10,2,20,32,12,37.5,5,7,0,0,10,22,18,9,14,24
VET-CONCEPT Gladiators Trier,"Adekunle N., Brooks E., King U., Linßen M., Roland J.",12,25119,405.3,95,35,78,44.9,12,35,34.3,13,14,92.9,14,26,40,24,14,1,22,32,91,8.7,8.7,8.6,275.5,278.8,52.6,56.4,68.6,32.6,72.2,16.9,17.9,44.9,104.2,98,34,68,50,9,29,31,21,30,70,10,29,39,19,12,7,19,19,90,56.6,60.3,19,27.8,42.6,108.8,36,21,58.3,7,2,28.6,35,12,34.3,11,8,0,3,-4.6,31,19,61.3,8,6,75,29,9,31,7,10,0,2,13,14,22,9,26,23
Telekom Baskets Bonn,"Birts T., Comithier A., Cooks Z., Heckmann P., Jongkuch K.",5,277,0.7,92,33,65,50.8,9,21,42.9,17,22,77.3,8,29,37,15,11,4,20,26,86,746.3,746.2,746.5,3.2,3.2,57.7,61.6,45.5,25,64.4,18.2,33.8,32.3,106.8,78,27,68,39.7,6,20,30,18,29,62.1,16,24,40,11,9,5,21,23,86,44.1,48.3,20.6,35.6,29.4,90.5,36,20,55.6,8,4,50,21,9,42.9,7,11,0,2,16.3,43,20,46.5,5,1,20,20,6,30,13,5,0,3,13,16,31,19,9,12
SYNTAINICS MBC,"Callison C., Foster M., Gunn R., Planinic J., Reaves S.",5,4746,67.6,80,27,68,39.7,12,31,38.7,14,22,63.6,19,23,42,14,9,2,11,15,71,35.6,35.7,35.6,67.3,67.4,48.5,51.5,51.9,41.3,74.2,10.7,32.4,45.6,113.4,84,27,57,47.4,11,23,47.8,19,22,86.4,8,27,35,16,3,3,12,22,70,57,63,15.3,25.8,40.4,119.3,29,9,31,8,6,75,31,12,38.7,5,5,0,1,-5.9,26,15,57.7,8,1,12.5,23,11,47.8,7,4,0,1,19,8,18,11,17,19
SKYLINERS,"Alleyne N., Caisin R., Christmas W., Pape T., Swope I.",4,597,3.7,86,26,47,55.3,9,21,42.9,25,31,80.6,5,22,27,6,13,3,13,16,69,269.8,277.2,262.4,8.7,9.1,64.9,70.9,23.1,20.8,66.7,16.3,66,44.7,124.7,55,17,49,34.7,5,22,22.7,16,22,72.7,11,19,30,12,7,3,18,25,65,39.8,46.9,23.5,33.3,44.9,84.3,21,12,57.1,5,5,100,21,9,42.9,6,6,0,1,40.4,24,12,50,3,0,0,22,5,22.7,7,7,0,4,18,22,27,1,17,16
SKYLINERS,"Alleyne N., Christmas W., Hawkins R., Johnson L., Pape T.",7,12641,199.6,58,23,65,35.4,4,21,19,8,9,88.9,12,17,29,10,10,0,10,21,66,12.6,12.6,12.6,190.3,190.1,38.5,42.1,43.5,27.9,60.7,11.2,13.8,32.3,87.3,72,28,55,50.9,6,16,37.5,10,11,90.9,11,31,42,13,7,6,18,18,66,56.4,60.2,23.1,39.3,29.1,108.3,39,19,48.7,5,0,0,21,4,19,6,4,0,0,-21,33,20,60.6,6,2,33.3,16,6,37.5,11,2,0,5,16,12,13,6,20,8
EWE Baskets Oldenburg,"Clemons C., Fobbs B., Penn E., Stanic F., Tischler N.",5,10717,165.1,57,19,49,38.8,6,25,24,13,15,86.7,6,23,29,14,9,1,15,29,64,14.8,14.4,15.3,167.0,157.2,44.9,51.3,73.7,20,56.1,17.7,30.6,51,88.8,65,22,59,37.3,5,23,21.7,16,24,66.7,18,24,42,12,7,0,16,19,68,41.5,46.7,18.7,43.9,39,95.3,16,10,62.5,8,3,37.5,25,6,24,8,4,0,3,-6.5,34,17,50,2,0,0,23,5,21.7,6,8,0,2,11,16,16,22,9,20
MHP RIESEN Ludwigsburg,"Buchanan T., Hughes E., Kellman K., Polas Bartolo Y., Smith S.",6,8030,129.6,56,20,54,37,5,26,19.2,11,18,61.1,10,23,33,9,3,1,8,26,59,16.2,17.5,14.8,137.1,161.8,41.7,45.2,45,31.2,76.7,10.1,33.3,48.1,95.6,57,15,40,37.5,6,21,28.6,21,27,77.8,7,22,29,8,5,3,4,16,50,45,54.9,7.2,23.3,52.5,114.8,22,11,50,6,4,66.7,26,5,19.2,3,3,0,2,-19.2,17,9,52.9,2,0,0,21,6,28.6,4,0,0,0,9,8,7,12,16,0
Fitness First Würzburg Baskets,"Edigin Jr E., Ivey B., Mintz D., Skladanowski C., Stove J.",8,14956,239.8,81,27,47,57.4,14,24,58.3,13,16,81.2,8,20,28,19,10,0,12,23,58,9.4,9.3,9.5,256.7,252.8,72.3,74.9,70.4,36.4,69,14.1,34,51.1,139,61,20,47,42.6,3,22,13.6,18,23,78.3,9,14,23,19,5,1,11,16,59,45.7,53.4,16.1,31,46.8,103.1,21,13,61.9,2,0,0,24,14,58.3,4,6,0,2,35.9,22,14,63.6,3,3,100,22,3,13.6,6,4,0,1,9,9,18,10,7,11
MHP RIESEN Ludwigsburg,"Buchanan T., Hughes E., Kellman K., Polas Bartolo Y., Tischler B.",5,6370,94.8,71,25,46,54.3,9,22,40.9,12,22,54.5,7,21,28,13,7,0,6,18,55,20.4,20.5,20.2,116.8,118.9,64.1,63.8,52,31.8,67.7,8,47.8,47.8,130.2,50,17,45,37.8,5,22,22.7,11,21,52.4,10,15,25,13,6,0,9,17,54,43.3,46.1,14.2,32.3,48.9,93.3,19,14,73.7,5,2,40,22,9,40.9,4,2,0,0,36.9,20,11,55,3,1,33.3,22,5,22.7,5,4,0,0,16,12,16,17,10,8
SYNTAINICS MBC,"Callison C., Foster M., Planinic J., Thomas K., Welp C.",3,2370,30.8,54,19,38,50,6,13,46.2,10,11,90.9,5,18,23,12,6,1,15,9,53,54,53.4,54.7,44.9,43.9,57.9,63,63.2,25,81.8,21.5,28.9,34.2,102.4,60,24,48,50,8,18,44.4,4,6,66.7,4,15,19,16,10,0,8,15,54,58.3,59.2,13.6,18.2,37.5,111.2,22,13,59.1,3,0,0,13,6,46.2,6,8,0,1,-8.8,24,14,58.3,6,2,33.3,18,8,44.4,3,5,0,0,7,10,4,10,12,21
MLP Academics Heidelberg,"McClain K., Osunniyi O., Weathers M., Weathers M., Williamson S.",3,6547,100.0,53,19,38,50,3,15,20,12,21,57.1,1,14,15,8,9,6,7,11,53,18.2,19.6,16.9,122.7,142.2,53.9,56.1,42.1,4.3,58.3,11.2,55.3,39.5,99.3,54,17,40,42.5,10,22,45.5,10,12,83.3,10,22,32,12,7,1,11,17,46,55,59.6,19.5,41.7,55,117.3,15,10,66.7,8,6,75,15,3,20,4,3,0,0,-18,14,6,42.9,4,1,25,22,10,45.5,3,7,0,1,0,30,15,17,3,12
Telekom Baskets Bonn,"Birts T., Comithier A., Cooks Z., Jongkuch K., Jostmann M.",4,295,0.0,64,23,56,41.1,6,23,26.1,12,20,60,16,23,39,13,4,3,4,23,53,418,428.4,407.5,5.6,5.9,46.4,49.4,56.5,45.7,71.9,4.9,35.7,41.1,121.5,44,14,46,30.4,5,16,31.2,11,13,84.6,9,19,28,9,0,2,8,19,50,35.9,42.5,13.4,28.1,34.8,87.8,28,17,60.7,5,0,0,23,6,26.1,1,1,0,2,33.7,20,7,35,10,2,20,16,5,31.2,2,5,0,1,23,10,5,12,2,0
SKYLINERS,"Alleyne N., Christmas W., Hawkins R., Pape T., Swope I.",3,282,0.4,57,19,43,44.2,6,27,22.2,13,18,72.2,7,15,22,12,7,0,8,10,52,435,442.6,427.4,5.4,5.6,51.2,56,63.2,26.9,78.9,11.3,41.9,62.8,109.6,45,16,36,44.4,3,11,27.3,10,13,76.9,4,19,23,14,7,0,13,18,50,48.6,53.9,23.8,21.1,30.6,89.6,13,12,92.3,3,1,33.3,27,6,22.2,5,3,0,0,20,20,10,50,5,3,60,11,3,27.3,9,1,0,3,11,13,14,6,8,6
VET-CONCEPT Gladiators Trier,"Adekunle N., Ashworth S., King U., Linßen M., Roland J.",6,10118,162.4,50,20,35,57.1,4,14,28.6,6,10,60,1,13,14,12,6,2,11,12,50,11.2,11.7,10.6,204.4,226.1,62.9,63.5,60,5.6,61.9,17.6,28.6,40,101,47,17,39,43.6,4,16,25,9,13,69.2,8,17,25,11,6,1,9,14,45,48.7,52.5,16.8,38.1,41,105,17,13,76.5,4,3,75,14,4,28.6,4,7,0,0,-4,20,11,55,3,2,66.7,16,4,25,4,5,0,0,0,6,9,13,5,11
Telekom Baskets Bonn,"Aminu J., Comithier A., Garrett Jr. J., Jongkuch K., Murphy G.",9,937,6.5,55,25,63,39.7,5,30,16.7,0,0,0,17,16,33,15,9,2,3,18,48,134.1,122.5,145.7,19.6,16.5,43.7,43.7,60,44.7,72.7,3.7,0,47.6,115,70,25,45,55.6,10,20,50,10,13,76.9,6,21,27,18,2,6,12,14,57,66.7,69,19.1,27.3,44.4,123.1,29,17,58.6,4,3,75,30,5,16.7,3,0,0,0,-8,23,14,60.9,2,1,50,20,10,50,4,8,0,0,25,6,18,8,9,3
EWE Baskets Oldenburg,"Clemons C., Kyser M., Tischler N., Woodard J., Zubcic T.",7,14166,223.9,59,23,46,50,9,21,42.9,4,5,80,6,9,15,13,9,1,5,12,47,7.8,7.9,7.7,302.8,313.3,59.8,61.2,56.5,26.1,60,7.6,10.9,45.7,126.1,53,22,37,59.5,6,15,40,3,6,50,6,17,23,13,4,2,12,13,45,67.6,66.9,23.2,40,40.5,117.2,23,12,52.2,2,2,100,21,9,42.9,2,3,0,0,8.9,17,14,82.4,5,2,40,15,6,40,6,5,0,1,6,11,15,5,14,8
RASTA Vechta,"Bamba T., Brown T., Dandridge M., Herkenhoff P., Verge Jr. A.",6,9406,141.9,38,13,36,36.1,2,15,13.3,10,14,71.4,7,19,26,5,7,1,12,13,47,11.8,11.9,11.6,201.5,207.0,38.9,45.1,38.5,30.4,67.9,20.3,38.9,41.7,81.4,42,15,43,34.9,5,22,22.7,7,7,100,9,16,25,7,3,1,9,12,45,40.7,45.6,16.3,32.1,51.2,92.4,17,9,52.9,4,2,50,15,2,13.3,6,4,0,2,-11,18,9,50,3,1,33.3,22,5,22.7,6,2,0,1,2,5,9,7,4,19
ROSTOCK SEAWOLVES,"Crockett Jr. T., Klassen O., Lansdowne D., Nicholson K., Schwartz D.",5,6209,98.8,55,21,38,55.3,7,15,46.7,6,10,60,4,15,19,13,3,3,7,11,46,17.6,17.6,17.6,136.3,136.5,64.5,64.9,61.9,21.1,62.5,11.2,26.3,39.5,120.7,64,22,45,48.9,11,23,47.8,9,13,69.2,9,15,24,14,4,1,4,14,45,61.1,63.1,7.3,37.5,51.1,140.7,18,14,77.8,5,0,0,15,7,46.7,2,5,0,0,-20,18,9,50,4,2,50,23,11,47.8,2,2,0,0,6,10,4,11,5,16
ratiopharm ulm,"Jensen T., Ledlum C., Sengfelder C., Simon J., Smith M.",4,577,0.0,58,21,47,44.7,10,27,37,6,6,100,11,23,34,11,5,1,8,10,45,185.8,186.7,184.8,12.9,13.0,55.3,58.4,52.4,45.8,88.5,11.7,12.8,57.4,129.2,26,11,37,29.7,1,11,9.1,3,6,50,3,13,16,6,3,2,8,7,44,31.1,32.8,16.8,11.5,29.7,58.5,16,10,62.5,4,1,25,27,10,37,2,3,0,3,70.7,22,9,40.9,4,1,25,11,1,9.1,4,3,0,1,19,12,17,2,4,5
MHP RIESEN Ludwigsburg,"Buchanan T., Kellman K., Polas Bartolo Y., Smith S., Tischler B.",7,15134,243.6,48,18,39,46.2,4,14,28.6,8,8,100,7,10,17,3,5,0,9,13,44,7,6.9,7.2,346.7,335.3,51.3,56.4,16.7,35,83.3,16.5,20.5,35.9,110,62,21,33,63.6,10,15,66.7,10,12,83.3,2,13,15,14,6,0,9,16,45,78.8,81,19,16.7,45.5,137.4,17,10,58.8,8,4,50,14,4,28.6,5,2,0,2,-27.4,12,9,75,6,2,33.3,15,10,66.7,3,6,0,0,10,7,9,2,9,15
Science City Jena,"Bohannon N., Braxton JR K., Carter C., McNair Jr W., Wieskamp J.",2,324,0.0,52,21,49,42.9,6,18,33.3,4,6,66.7,15,20,35,12,2,0,7,13,43,327.9,319.6,336.3,7.5,7.1,49,50.3,57.1,51.7,100,9.9,12.2,36.7,120.5,42,12,33,36.4,9,20,45,9,10,90,0,14,14,8,3,1,8,6,45,50,56.1,17.6,0,60.6,92.5,25,13,52,6,2,33.3,18,6,33.3,2,3,0,2,28,10,2,20,3,1,33.3,20,9,45,1,6,0,1,8,9,8,0,17,10
ROSTOCK SEAWOLVES,"Crockett Jr. T., Klassen O., Lansdowne D., Lockhart D., Schwartz D.",5,8611,137.2,48,16,38,42.1,6,21,28.6,10,12,83.3,6,9,15,10,3,2,4,12,41,10.7,11.4,10,210.7,240.1,50,55.5,62.5,27.3,52.9,7,31.6,55.3,117.5,49,16,32,50,6,14,42.9,11,18,61.1,8,16,24,10,1,0,4,14,36,59.4,61.4,9.1,47.1,43.8,136.6,16,10,62.5,1,0,0,21,6,28.6,2,1,0,1,-19.2,15,8,53.3,3,2,66.7,14,6,42.9,4,0,0,0,7,4,9,13,5,6
VET-CONCEPT Gladiators Trier,"Adekunle N., Brooks E., Hollersbacher M., Linßen M., Roland J.",4,490,2.1,43,16,35,45.7,7,16,43.8,4,6,66.7,7,21,28,10,5,1,10,7,39,193.7,192.3,195,12.5,12.3,55.7,57.1,62.5,41.2,77.8,17.3,17.1,45.7,109.5,35,13,37,35.1,5,22,22.7,4,8,50,6,10,16,8,6,3,5,7,40,41.9,43.2,11,22.2,59.5,87.9,17,9,52.9,2,0,0,16,7,43.8,6,2,0,2,21.6,12,8,66.7,3,0,0,22,5,22.7,3,2,0,0,6,18,13,2,12,7
MLP Academics Heidelberg,"Ersek E., Keßen M., Mikesell R., Seric M., Würzner N.",1,131,0.0,37,11,32,34.4,6,22,27.3,9,12,75,5,12,17,10,7,0,6,11,38,716.3,703.4,729.2,3.4,3.3,43.8,49.6,90.9,21.7,70.6,11.3,37.5,68.8,96.4,44,16,32,50,4,13,30.8,8,11,72.7,5,18,23,9,4,2,8,8,40,56.2,59.7,17.8,29.4,40.6,110.5,2,1,50,8,4,50,22,6,27.3,5,1,0,0,-14.2,16,11,68.8,3,1,33.3,13,4,30.8,2,5,0,1,4,9,12,6,8,7
SKYLINERS,"Caisin R., Christmas W., Johnson L., LeDee J., Pape T.",3,6786,106.8,42,13,32,40.6,4,13,30.8,12,15,80,6,15,21,7,2,0,4,11,37,13,13,13,184.4,184.5,46.9,54.4,53.8,28.6,78.9,8.1,46.9,40.6,114.2,35,10,27,37,3,11,27.3,12,15,80,4,15,19,5,2,0,7,17,37,42.6,52.1,17.2,21.1,40.7,95.2,15,8,53.3,4,1,25,13,4,30.8,1,2,0,1,19,15,7,46.7,1,0,0,11,3,27.3,2,1,0,4,11,11,11,4,9,6
BMA365 Bamberg Baskets,"Crowley A., Demonia D., Onu E., Watson I., Williams C.",5,570,5.6,45,11,22,50,7,14,50,16,22,72.7,4,13,17,8,3,5,8,16,36,151.5,151.8,151.1,15.8,15.9,65.9,71,72.7,30.8,61.9,16.8,100,63.6,124.8,44,14,34,41.2,5,16,31.2,11,16,68.8,8,9,17,5,5,0,3,8,36,48.5,53.6,6.8,38.1,47.1,122.6,6,4,66.7,2,0,0,14,7,50,4,4,0,0,2.2,13,8,61.5,5,1,20,16,5,31.2,2,1,0,0,5,12,6,10,16,11
FC Bayern München Basketball,"Hollatz J., Kratzer L., Lucic V., Mike I., Obst A., Sermpezis N.",2,673,0.0,46,19,36,52.8,4,10,40,4,7,57.1,7,19,26,12,5,1,4,9,36,137,128.4,145.5,18.7,16.5,58.3,58.9,63.2,38.9,90.5,7.3,19.4,27.8,127.8,35,11,31,35.5,5,15,33.3,8,11,72.7,2,11,13,9,3,1,7,10,41,43.5,48.8,16.3,9.5,48.4,85.8,24,14,58.3,2,1,50,10,4,40,4,0,0,0,42,11,4,36.4,5,2,40,15,5,33.3,4,3,0,0,8,6,6,2,6,9
SYNTAINICS MBC,"Callison C., Planinic J., Reaves S., Thomas K., Welp C.",3,402,0.0,46,17,32,53.1,6,14,42.9,6,7,85.7,5,15,20,9,6,0,6,4,36,210.8,215.3,206.3,11.1,11.6,62.5,65.6,52.9,31.2,83.3,12,21.9,43.8,127.5,32,12,30,40,6,17,35.3,2,4,50,3,11,14,6,2,2,6,12,35,50,50.4,15.9,16.7,56.7,92.6,15,9,60,3,2,66.7,14,6,42.9,4,0,0,2,34.9,10,6,60,3,0,0,17,6,35.3,2,4,0,0,7,0,6,0,6,0
Veolia Towers Hamburg,"Edler Davis J., Perrin Z., Reed II E., Thorpe Jr. L., Tokoto II J.",1,2124,31.5,47,16,36,44.4,8,22,36.4,7,14,50,9,13,22,8,1,0,3,16,36,42.5,41.1,43.9,58.3,54.6,55.6,55.7,50,40.9,86.7,5.6,38.9,61.1,129.1,54,15,26,57.7,4,12,33.3,20,26,76.9,2,13,15,10,3,4,3,11,39,65.4,72.1,7.4,13.3,46.2,138.9,10,7,70,4,1,25,22,8,36.4,1,2,0,0,-9.8,11,10,90.9,3,1,33.3,12,4,33.3,3,0,0,0,9,12,5,4,11,4
SYNTAINICS MBC,"Foster M., Gunn R., Planinic J., Reaves S., Thomas K.",3,395,0.0,41,16,33,48.5,5,14,35.7,4,6,66.7,8,14,22,6,3,0,8,3,35,207.4,213.1,201.7,11.3,11.9,56.1,57.5,37.5,47.1,87.5,16.1,18.2,42.4,116.9,31,12,27,44.4,4,10,40,3,5,60,2,9,11,8,5,1,6,10,33,51.9,53.1,17,12.5,37,93.4,16,8,50,3,3,100,14,5,35.7,4,2,0,2,23.5,14,7,50,3,1,33.3,10,4,40,5,1,0,0,7,7,8,0,12,11
MHP RIESEN Ludwigsburg,"Buchanan T., Hughes E., Patrick J., Polas Bartolo Y., Wohlfarth-Bottermann J.",1,345,0.0,27,7,28,25,3,15,20,10,22,45.5,9,14,23,6,2,0,5,5,35,249.3,244.8,253.8,9.8,9.5,30.4,35.8,85.7,33.3,87.5,10.3,78.6,53.6,76.7,27,11,28,39.3,3,14,21.4,2,4,50,2,18,20,7,4,3,9,16,36,44.6,45.4,23.2,12.5,50,74,11,4,36.4,2,0,0,15,3,20,3,2,0,0,2.7,9,7,77.8,5,1,20,14,3,21.4,2,4,0,3,8,6,6,6,8,4
BMA365 Bamberg Baskets,"Balint R., Demonia D., Ensminger Z., Watson I., Williams C.",2,132,0.0,39,17,29,58.6,3,9,33.3,2,2,100,1,9,10,11,5,1,4,1,33,569.1,596.5,541.6,4.0,4.4,63.8,65.3,64.7,8.3,75,8.9,6.9,31,118.9,21,10,22,45.5,1,8,12.5,0,0,0,3,11,14,2,4,0,11,6,30,47.7,47.7,33.3,25,36.4,70.5,19,13,68.4,1,1,100,9,3,33.3,2,2,0,0,48.4,14,9,64.3,0,0,0,8,1,12.5,7,2,0,2,0,12,14,4,6,6
BMA365 Bamberg Baskets,"Balint R., Demonia D., Ensminger Z., Onu E., Watson I.",4,724,0.0,39,13,25,52,6,15,40,7,9,77.8,4,13,17,12,3,0,7,2,32,109,106.1,111.8,22.6,21.5,64,67.3,92.3,30.8,86.7,14.6,36,60,121.8,38,15,30,50,7,13,53.8,1,2,50,2,9,11,10,2,1,5,7,34,61.7,61.5,13.9,13.3,43.3,112.6,8,5,62.5,2,2,100,15,6,40,0,5,0,2,9.2,16,7,43.8,1,1,100,13,7,53.8,2,2,0,1,3,2,3,6,19,12
Telekom Baskets Bonn,"Aminu J., Comithier A., Garrett Jr. J., Heckmann P., Murphy G.",3,191,0.0,32,9,25,36,2,12,16.7,12,19,63.2,6,13,19,6,7,0,4,8,32,382.6,404.9,360.3,5.9,6.7,40,48,66.7,30,76.5,9.2,76,48,99.3,22,8,22,36.4,4,17,23.5,2,5,40,4,14,18,6,3,0,8,14,29,45.5,45.5,24.8,23.5,77.3,76.7,8,6,75,5,1,20,12,2,16.7,1,2,0,1,22.6,4,4,100,1,0,0,17,4,23.5,4,4,0,0,4,16,10,5,0,2
ratiopharm ulm,"Anigbata A., Jensen T., Osborne M., Simon J., Smith M.",6,7964,129.1,37,14,29,48.3,6,15,40,3,6,50,4,13,17,12,5,1,4,11,32,9.7,9.5,9.8,251.8,245.2,58.6,58.5,85.7,25,86.7,8.4,20.7,51.7,117,28,10,26,38.5,4,12,33.3,4,4,100,2,12,14,8,1,0,7,7,32,46.2,50.4,20.1,13.3,46.2,86.2,12,7,58.3,2,1,50,15,6,40,1,2,0,1,30.8,11,6,54.5,3,0,0,12,4,33.3,3,3,0,1,3,9,6,0,2,2
FC Bayern München Basketball,"Giffey N., Hollatz J., Jessup J., Kratzer L., Mike I.",1,2400,37.3,50,18,29,62.1,7,12,58.3,7,7,100,5,10,15,12,5,4,5,8,32,32.3,31.7,32.9,75.6,72.9,74.1,77.9,66.7,45.5,58.8,10.2,24.1,41.4,157.6,37,13,29,44.8,5,10,50,6,9,66.7,7,6,13,5,3,0,7,7,33,53.4,56.1,17.5,41.2,34.5,112.4,10,9,90,7,2,28.6,12,7,58.3,2,3,0,0,45.2,16,7,43.8,3,1,33.3,10,5,50,4,2,0,1,13,7,4,6,5,6
ratiopharm ulm,"Jensen T., Ledlum C., Osborne M., Simon J., Smith M.",5,4503,65.2,34,13,28,46.4,4,14,28.6,4,8,50,6,7,13,8,4,1,5,10,31,15.3,16.4,14.2,145.9,169.2,53.6,53.9,61.5,35.3,77.8,11.2,28.6,50,110.2,28,9,16,56.2,3,9,33.3,7,12,58.3,2,11,13,7,4,0,7,11,27,65.6,65.8,24.8,22.2,56.2,105.2,12,8,66.7,2,1,50,14,4,28.6,2,3,0,0,5,6,5,83.3,1,1,100,9,3,33.3,3,3,0,1,9,8,7,0,5,7
Telekom Baskets Bonn,"Birts T., Comithier A., Garrett Jr. J., Jongkuch K., Murphy G.",6,232,0.5,45,17,32,53.1,1,12,8.3,10,10,100,8,5,13,6,6,0,3,9,31,316.4,319,313.7,7.5,7.7,54.7,61.8,35.3,53.3,41.7,6.6,31.2,37.5,145.9,42,18,31,58.1,5,10,50,1,1,100,7,7,14,10,1,0,7,6,30,66.1,66.8,18.2,58.3,32.3,138.5,17,13,76.5,3,3,100,12,1,8.3,1,1,0,1,7.4,21,13,61.9,0,0,0,10,5,50,5,2,0,0,19,2,13,8,2,2
NINERS Chemnitz,"Brewer T., Davis C., Kajami-Keane K., Sibande N., Sow A.",2,230,0.6,31,10,24,41.7,4,15,26.7,7,9,77.8,4,15,19,8,1,0,7,14,31,346.9,323.1,370.8,7.4,6.5,50,55.4,80,26.7,62.5,16.3,37.5,62.5,100.1,43,13,35,37.1,3,11,27.3,14,19,73.7,9,11,20,11,4,1,1,14,36,41.4,49.6,2.3,37.5,31.4,121,9,6,66.7,0,0,0,15,4,26.7,2,3,0,2,-20.9,20,10,50,4,0,0,11,3,27.3,1,0,0,0,7,10,2,4,8,15
