Team,Lineup,Lineup_Key,Games,Clutch_Minutes,Clutch_Seconds,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS_ALLOWED,POSS,OFF_RTG,DEF_RTG,NET_RTG,PTS/MIN,DIFF
BMA365 Bamberg Baskets,"Ensminger Z., Williams C., Onu E., Demonia D., Crowley A.","BMA365 Bamberg Baskets|1,24,35,8,85",1,0.3,21.0,6,2,2,100.0,2,2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,300.0,0.0,300.0,17.14,6
SYNTAINICS MBC,"Vargas A., Harrison A., Gunn R., Callison C., Nikic K.","SYNTAINICS MBC|11,2,21,23,9",1,0.3,20.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.0,200.0,-200.0,0.0,-4
EWE Baskets Oldenburg,"Lofton K., Tischler N., Harms J., Hinrichs S., Hounnou R.","EWE Baskets Oldenburg|0,11,20,21,5",1,0.3,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1,0.0,208.3,-208.3,0.0,-3
ratiopharm ulm,"Osborne M., Soriano J., Simon J., Anigbata A., Garavaglia D., Ledlum C.","ratiopharm ulm|10,12,15,21,23,4",1,0.3,16.0,2,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,200.0,0.0,200.0,7.5,2
ratiopharm ulm,"Osborne M., Smith M., Anigbata A., Klepeisz T., Ledlum C., Jensen T.","ratiopharm ulm|10,13,21,22,4,7",1,0.3,21.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,113.6,-113.6,0.0,-1
Fitness First Würzburg Baskets,"Mintz D., Stove J., Thompson C., Carr M., Muenkat D.","Fitness First Würzburg Baskets|10,22,32,5,55",1,0.3,16.0,2,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,200.0,0.0,200.0,7.5,2
Fitness First Würzburg Baskets,"Mintz D., Ivey B., Skladanowski C., Stove J., Thompson C., Muenkat D.","Fitness First Würzburg Baskets|10,11,19,22,32,55",1,0.3,16.0,2,1,3,33.3,0,2,0.0,0,0,0,0,0,0,1,0,0,0,0,3,3.0,66.7,108.7,-42.0,7.5,-1
Basketball Löwen Braunschweig,"Worthy A., Kajami-Keane K., Sherfield G., Flanigan C., Shittu O., Scuka L.","Basketball Löwen Braunschweig|0,24,25,30,45,5",1,0.3,18.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
Telekom Baskets Bonn,"Jongkuch K., Comithier A., Heckmann P., Birts T., Murphy G.","Telekom Baskets Bonn|15,2,33,5,7",1,0.3,17.0,2,0,0,0,0,0,0,2,2,100.0,0,0,0,0,0,0,0,0,0,0.9,227.3,0.0,227.3,7.06,2
ALBA BERLIN,"Wood M., Roberts J., Hermannsson M., Griesel S., Delow M., Mattisseck J.","ALBA BERLIN|11,13,15,5,6,9",1,0.3,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
