Team,Lineup,GAMES,TOTAL_TIME,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,NET_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
SKYLINERS,"Swope I., Caisin R., Pape T., Alleyne N., Christmas W.",6,597,98,28,53,52.8,9,22,40.9,33,41,80.5,7,24,31,7,14,3,13,18,70,303.4,312.8,294,7.7,8.2,61.3,69,25,23.3,68.6,14.3,77.4,41.5,126,59,18,52,34.6,6,23,26.1,17,24,70.8,11,23,34,12,7,4,22,30,62,40.4,47.2,26,31.4,44.2,80.7,45.3,24,14,58.3,7,5,71.4,22,9,40.9,6,6,0,1,24,12,50,5,0,0,23,6,26.1,10,8,0,4
BMA365 Bamberg Baskets,"Watson I., Williams C., Onu E., Demonia D., Crowley A.",9,570,88,25,47,53.2,14,27,51.9,24,31,77.4,10,26,36,15,5,10,19,24,69,293.7,295.7,291.7,8.1,8.2,68.1,72.6,60,40,55.3,20.1,66,57.4,125.3,77,23,70,32.9,9,31,29,22,29,75.9,21,15,36,11,14,0,9,16,63,39.3,46.5,9.8,44.7,44.3,111.1,14.2,16,10,62.5,4,1,25,27,14,51.9,10,8,0,1,28,11,39.3,11,3,27.3,31,9,29,3,3,0,3
SKYLINERS,"Johnson L., Pape T., Hawkins R., Alleyne N., Christmas W.",8,12641,60,24,66,36.4,4,21,19,8,9,88.9,12,17,29,11,10,0,11,22,61,12.9,13,12.8,184.8,187.3,39.4,42.9,45.8,27.9,60.7,12,13.6,31.8,87.7,74,29,56,51.8,6,16,37.5,10,11,90.9,11,31,42,13,8,6,18,18,68,57.1,60.8,22.8,39.3,28.6,109.6,-21.9,40,20,50,5,0,0,21,4,19,7,4,0,0,34,21,61.8,6,2,33.3,16,6,37.5,11,2,0,5
Telekom Baskets Bonn,"Jongkuch K., Comithier A., Aminu J., Garrett Jr.  J., Murphy G.",12,937,85,35,82,42.7,9,39,23.1,6,10,60,22,22,44,24,12,2,5,23,59,186.4,175.1,197.7,13.7,12.1,48.2,49.2,68.6,45.8,66.7,4.3,12.2,47.6,124.4,86,30,61,49.2,11,29,37.9,15,21,71.4,11,26,37,19,3,6,18,18,73,58.2,61.2,20.4,33.3,47.5,111.4,12.9,36,23,63.9,7,3,42.9,39,9,23.1,4,0,0,1,27,16,59.3,5,3,60,29,11,37.9,7,11,0,0
BMA365 Bamberg Baskets,"Ensminger Z., Balint R., Watson I., Onu E., Demonia D.",8,724,75,25,46,54.3,12,26,46.2,13,16,81.2,7,24,31,18,5,1,14,15,56,199.8,199.6,200.1,12.0,12.0,67.4,70.7,72,30.4,72.7,16.5,34.8,56.5,124.6,64,23,57,40.4,9,26,34.6,9,12,75,9,16,25,16,6,2,8,14,57,48.2,51.4,11.4,27.3,45.6,106,18.5,15,10,66.7,5,3,60,26,12,46.2,4,7,0,3,27,11,40.7,4,3,75,26,9,34.6,4,2,0,2
EWE Baskets Oldenburg,"Tischler N., Kyser M., Clemons C., Fobbs B., Tucker D.",6,245,79,28,48,58.3,12,23,52.2,11,12,91.7,4,24,28,19,2,1,10,14,55,564.3,575.8,552.9,4.2,4.3,70.8,74.1,67.9,21.1,85.7,12.2,25,47.9,134.4,59,22,50,44,5,26,19.2,10,13,76.9,4,15,19,16,6,1,5,13,45,49,52.9,8.2,14.3,52,104.5,29.9,19,12,63.2,6,4,66.7,23,12,52.2,4,4,0,2,18,17,94.4,6,0,0,26,5,19.2,3,1,0,1
EWE Baskets Oldenburg,"Tischler N., Penn E., Clemons C., Fobbs B., Stanic F.",5,10717,57,19,49,38.8,6,25,24,13,15,86.7,6,23,29,14,9,1,15,29,55,14.8,14.4,15.3,167.0,157.2,44.9,51.3,73.7,20,56.1,17.7,30.6,51,88.8,65,22,59,37.3,5,23,21.7,16,24,66.7,18,24,42,12,7,0,16,19,59,41.5,46.7,18.7,43.9,39,95.3,-6.5,16,10,62.5,8,3,37.5,25,6,24,8,4,0,3,34,17,50,2,0,0,23,5,21.7,6,8,0,2
MHP RIESEN Ludwigsburg,"Polas Bartolo Y., Buchanan T., Smith S., Kellman K., Hughes E.",7,8030,56,20,54,37,5,26,19.2,11,18,61.1,10,23,33,9,3,1,8,26,54,16.2,17.5,14.8,137.1,161.8,41.7,45.2,45,31.2,76.7,10.1,33.3,48.1,95.6,57,15,40,37.5,6,21,28.6,21,27,77.8,7,22,29,8,5,3,4,17,48,45,54.9,7.2,23.3,52.5,114.8,-19.2,22,11,50,6,4,66.7,26,5,19.2,3,3,0,2,17,9,52.9,2,0,0,21,6,28.6,4,0,0,0
SYNTAINICS MBC,"Thomas K., Callison C., Welp C., Planinic J., Foster M.",5,2370,63,23,48,47.9,7,16,43.8,10,11,90.9,6,22,28,14,6,1,15,12,54,63.4,62.4,64.3,38.4,37.3,55.2,59.6,60.9,23.1,81.5,18.3,22.9,33.3,102.2,71,26,55,47.3,9,24,37.5,10,12,83.3,5,20,25,18,10,0,9,16,62,55.5,58.9,13,18.5,43.6,111.8,-9.6,28,16,57.1,4,0,0,16,7,43.8,6,8,0,1,25,15,60,6,2,33.3,24,9,37.5,3,6,0,0
Fitness First Würzburg Baskets,"Mintz D., Ivey B., Skladanowski C., Stove J., Edigin Jr E.",8,14956,81,27,47,57.4,14,24,58.3,13,16,81.2,8,20,28,19,10,0,12,23,53,9.4,9.3,9.5,256.7,252.8,72.3,74.9,70.4,36.4,69,14.1,34,51.1,139,61,20,47,42.6,3,22,13.6,18,23,78.3,9,14,23,19,5,1,11,16,50,45.7,53.4,16.1,31,46.8,103.1,35.9,21,13,61.9,2,0,0,24,14,58.3,4,6,0,2,22,14,63.6,3,3,100,22,3,13.6,6,4,0,1
Fitness First Würzburg Baskets,"Mintz D., Stove J., Thompson C., Carr M., Muenkat D.",5,258,62,21,47,44.7,7,19,36.8,13,16,81.2,5,26,31,10,6,7,6,12,52,491.7,508.7,474.7,4.7,5.1,52.1,57.4,47.6,19.2,83.9,8.6,34,40.4,113.4,40,12,41,29.3,5,18,27.8,11,16,68.8,5,21,26,5,2,4,8,12,32,35.4,41.6,14.3,16.1,43.9,78.4,35,25,13,52,3,1,33.3,19,7,36.8,1,4,0,1,20,6,30,3,1,33.3,18,5,27.8,3,4,0,1
SYNTAINICS MBC,"Gunn R., Callison C., Reaves S., Planinic J., Foster M.",6,4746,80,27,71,38,12,33,36.4,14,22,63.6,19,26,45,14,9,2,11,15,49,37.1,37.1,37.1,64.6,64.7,46.5,49.6,51.9,38.8,74.3,10.4,31,46.5,109,84,27,61,44.3,11,24,45.8,19,22,86.4,9,30,39,16,3,3,12,23,59,53.3,59.4,14.5,25.7,39.3,114.6,-5.6,29,9,31,9,6,66.7,33,12,36.4,5,5,0,1,28,15,53.6,9,1,11.1,24,11,45.8,7,4,0,1
SYNTAINICS MBC,"Callison C., Reaves S., Welp C., Planinic J., Foster M.",9,2124,78,25,45,55.6,13,25,52,15,21,71.4,10,14,24,12,2,0,4,9,49,53.9,54.8,52.9,43.8,45.4,70,71.9,48,45.5,82.4,5.7,46.7,55.6,160.8,61,24,40,60,6,14,42.9,7,11,63.6,3,12,15,17,3,0,5,16,46,67.5,68,10,17.6,35,130.3,30.5,15,10,66.7,5,2,40,25,13,52,2,2,0,0,21,18,85.7,5,0,0,14,6,42.9,1,3,0,1
Telekom Baskets Bonn,"Jostmann M., Jongkuch K., Comithier A., Cooks Z., Birts T.",5,295,64,23,58,39.7,6,25,24,12,20,60,17,23,40,13,4,3,4,23,49,425.8,436,415.6,5.5,5.8,44.8,47.9,56.5,45.9,71.9,4.8,34.5,43.1,119.4,47,15,47,31.9,6,17,35.3,11,13,84.6,9,20,29,10,0,2,8,19,41,38.3,44.6,13.2,28.1,36.2,92,27.4,28,17,60.7,5,0,0,25,6,24,1,1,0,2,20,7,35,10,2,20,17,6,35.3,2,5,0,1
VET-CONCEPT Gladiators Trier,"Ashworth S., Linßen M., Roland J., King U., Adekunle N.",6,10118,50,20,35,57.1,4,14,28.6,6,10,60,1,13,14,12,6,2,11,12,48,11.2,11.7,10.6,204.4,226.1,62.9,63.5,60,5.6,61.9,17.6,28.6,40,101,47,17,39,43.6,4,16,25,9,13,69.2,8,17,25,11,6,1,9,14,41,48.7,52.5,16.8,38.1,41,105,-4,17,13,76.5,4,3,75,14,4,28.6,4,7,0,0,20,11,55,3,2,66.7,16,4,25,4,5,0,0
SKYLINERS,"Swope I., LeDee J., Hawkins R., Alleyne N., Christmas W.",9,69,60,23,63,36.5,4,26,15.4,10,13,76.9,15,16,31,13,8,0,10,27,47,2133.5,2206.4,2060.6,1.1,1.2,39.7,43.7,56.5,35.7,69.6,10.9,20.6,41.3,94.6,69,18,39,46.2,8,19,42.1,25,32,78.1,7,27,34,10,4,2,13,8,55,56.4,65,19.7,30.4,48.7,116.5,-21.9,28,17,60.7,9,2,22.2,26,4,15.4,1,7,0,2,18,9,50,2,1,50,19,8,42.1,7,6,0,0
Basketball Löwen Braunschweig,"NGuessan D., Njie B., Schröder B., Sherfield G., Flanigan C.",5,275,48,15,36,41.7,3,14,21.4,15,25,60,6,18,24,9,2,5,4,4,46,387.4,403.1,371.7,6.0,6.5,45.8,51.1,60,21.4,72,6.7,69.4,38.9,103.9,41,15,40,37.5,6,14,42.9,5,7,71.4,7,22,29,9,3,1,7,15,43,45,47.6,14,28,35,96.3,7.7,19,11,57.9,3,1,33.3,14,3,21.4,3,1,0,0,24,7,29.2,2,2,100,14,6,42.9,3,0,0,4
EWE Baskets Oldenburg,"Woodard J., Tischler N., Kyser M., Clemons C., Zubcic T.",9,14166,66,26,53,49.1,10,25,40,4,5,80,7,11,18,15,11,1,7,13,46,9.2,9.3,9,258.9,265.4,58.5,59.8,57.7,25.9,55,9.1,9.4,47.2,120.6,59,25,44,56.8,6,17,35.3,3,8,37.5,9,20,29,15,5,2,15,14,52,63.6,62.1,24,45,38.6,110.5,10.1,25,14,56,3,2,66.7,25,10,40,3,4,0,0,22,17,77.3,5,2,40,17,6,35.3,8,6,0,1
Fitness First Würzburg Baskets,"Mintz D., Stove J., Edigin Jr E., Carr M., Muenkat D.",10,252,57,22,47,46.8,6,20,30,7,10,70,6,15,21,11,5,1,6,16,44,501,487.9,514.2,4.9,4.7,53.2,55.4,50,23.1,65.2,8.8,21.3,42.6,111.3,74,24,48,50,12,27,44.4,14,18,77.8,8,20,28,16,2,2,7,16,41,62.5,66.2,11.1,34.8,56.2,137.1,-25.8,17,12,70.6,10,4,40,20,6,30,2,2,0,2,14,9,64.3,7,3,42.9,27,12,44.4,4,3,0,0
MHP RIESEN Ludwigsburg,"Polas Bartolo Y., Buchanan T., Tischler B., Smith S., Kellman K.",8,15134,49,18,41,43.9,4,15,26.7,9,10,90,7,10,17,3,5,0,9,13,44,7.5,7.4,7.6,325.0,314.4,48.8,54,16.7,31.8,83.3,15.7,24.4,36.6,105.2,70,24,36,66.7,12,17,70.6,10,12,83.3,2,15,17,15,6,0,9,16,47,83.3,84.8,17.9,16.7,47.2,145.4,-40.2,18,10,55.6,8,4,50,15,4,26.7,5,2,0,2,13,10,76.9,6,2,33.3,17,12,70.6,3,6,0,0
MHP RIESEN Ludwigsburg,"Polas Bartolo Y., Buchanan T., Tischler B., Kellman K., Hughes E.",5,6370,71,25,46,54.3,9,22,40.9,12,22,54.5,7,21,28,13,7,0,6,18,44,20.4,20.5,20.2,116.8,118.9,64.1,63.8,52,31.8,67.7,8,47.8,47.8,130.2,50,17,45,37.8,5,22,22.7,11,21,52.4,10,15,25,13,6,0,9,17,40,43.3,46.1,14.2,32.3,48.9,93.3,36.9,19,14,73.7,5,2,40,22,9,40.9,4,2,0,0,20,11,55,3,1,33.3,22,5,22.7,5,4,0,0
SYNTAINICS MBC,"Thomas K., Callison C., Reaves S., Welp C., Planinic J.",6,402,66,23,47,48.9,10,24,41.7,10,12,83.3,8,18,26,14,8,0,6,10,44,290.6,296.8,284.4,8.1,8.4,59.6,63.1,60.9,33.3,85.7,8.3,25.5,51.1,132.7,51,17,38,44.7,8,19,42.1,9,11,81.8,3,16,19,7,2,2,8,15,40,55.3,59.5,15.7,14.3,50,107.1,25.7,18,11,61.1,5,2,40,24,10,41.7,4,0,0,2,15,8,53.3,4,1,25,19,8,42.1,4,4,0,0
MLP Academics Heidelberg,"Weathers M., Williamson S., Osunniyi O., Weathers M., McClain K.",3,6547,53,19,38,50,3,15,20,12,21,57.1,1,14,15,8,9,6,7,11,43,18.2,19.6,16.9,122.7,142.2,53.9,56.1,42.1,4.3,58.3,11.2,55.3,39.5,99.3,54,17,40,42.5,10,22,45.5,10,12,83.3,10,22,32,12,7,1,11,17,41,55,59.6,19.5,41.7,55,117.3,-18,15,10,66.7,8,6,75,15,3,20,4,3,0,0,14,6,42.9,4,1,25,22,10,45.5,3,7,0,1
VET-CONCEPT Gladiators Trier,"Linßen M., Roland J., Adekunle N., Guillozet C., Hollersbacher M.",5,2233,60,20,41,48.8,8,17,47.1,12,13,92.3,3,18,21,15,4,1,6,14,43,54.4,53.4,55.5,45.0,43.3,58.5,64.2,75,13.6,75,8.9,31.7,41.5,120.8,58,21,43,48.8,6,19,31.6,10,17,58.8,6,19,25,9,5,3,7,12,43,55.8,57.4,12.2,25,44.2,112.4,8.4,19,10,52.6,5,2,40,17,8,47.1,3,2,0,1,21,14,66.7,3,1,33.3,19,6,31.6,3,2,0,2
Science City Jena,"Wieskamp J., Braxton JR K., Bohannon N., McNair Jr W., Carter C.",4,324,61,25,54,46.3,7,19,36.8,4,6,66.7,15,22,37,13,4,0,8,14,42,380.9,363.9,398,6.6,6.0,52.8,53.8,52,50,95.7,10.3,11.1,35.2,124.2,52,16,40,40,10,23,43.5,10,11,90.9,1,15,16,10,4,1,10,8,54,52.5,58,18.2,4.3,57.5,96.8,27.4,29,16,55.2,6,2,33.3,19,7,36.8,2,4,0,2,14,5,35.7,3,1,33.3,23,10,43.5,2,7,0,1
EWE Baskets Oldenburg,"Woodard J., Tischler N., Kyser M., Fobbs B., Tucker D.",4,178,48,16,34,47.1,9,23,39.1,7,8,87.5,5,8,13,6,1,2,11,10,41,601.4,582.1,620.7,4.1,3.9,60.3,64,37.5,27.8,61.5,20.2,23.5,67.6,111.2,65,21,35,60,6,13,46.2,17,20,85,5,13,18,12,10,1,8,9,45,68.6,74.2,15.4,38.5,37.1,141.2,-30,9,6,66.7,2,1,50,23,9,39.1,6,5,0,0,19,14,73.7,3,1,33.3,13,6,46.2,1,3,0,4
Telekom Baskets Bonn,"Comithier A., Cooks Z., Garrett Jr.  J., Birts T., Kessens M.",8,254,44,18,48,37.5,3,24,12.5,5,5,100,11,20,31,6,2,1,13,14,41,500.3,482.1,518.5,5.0,4.6,40.6,43.8,33.3,37.9,80,18.8,10.4,50,86.2,63,22,45,48.9,4,18,22.2,15,20,75,5,18,23,14,5,1,6,8,45,53.3,58.6,10,20,40,114.8,-28.6,19,11,57.9,5,4,80,24,3,12.5,4,6,0,3,22,17,77.3,5,1,20,18,4,22.2,4,2,0,0
VET-CONCEPT Gladiators Trier,"Linßen M., Roland J., Adekunle N., Brooks E., Hollersbacher M.",6,490,45,17,37,45.9,7,16,43.8,4,6,66.7,7,22,29,10,5,2,11,9,41,208.2,207.3,209.1,11.6,11.5,55.4,56.8,58.8,38.9,75.9,18.1,16.2,43.2,106.3,39,14,40,35,5,23,21.7,6,10,60,7,11,18,8,7,3,5,7,41,41.2,43.9,10.1,24.1,57.5,91.4,15,18,9,50,3,1,33.3,16,7,43.8,7,2,0,2,14,9,64.3,3,0,0,23,5,21.7,3,2,0,0
ratiopharm ulm,"Smith M., Simon J., Ledlum C., Sengfelder C., Jensen T.",4,577,58,21,47,44.7,10,27,37,6,6,100,11,23,34,11,5,1,8,10,41,185.8,186.7,184.8,12.9,13.0,55.3,58.4,52.4,45.8,88.5,11.7,12.8,57.4,129.2,26,11,37,29.7,1,11,9.1,3,6,50,3,13,16,6,3,2,8,7,39,31.1,32.8,16.8,11.5,29.7,58.5,70.7,16,10,62.5,4,1,25,27,10,37,2,3,0,3,22,9,40.9,4,1,25,11,1,9.1,4,3,0,1
Veolia Towers Hamburg,"Breunig M., Wimberg N., Thorpe Jr. L., Daniels IV D., Maronka Z.",5,31,59,22,32,68.8,4,9,44.4,11,14,78.6,3,14,17,9,5,1,6,7,40,3237.1,3211.7,3262.4,0.7,0.7,75,77.3,40.9,25,82.4,11.3,43.8,28.1,142.2,47,16,32,50,5,14,35.7,10,14,71.4,3,9,12,12,5,0,7,15,43,57.8,61.6,15.5,17.6,43.8,111.5,30.7,20,17,85,3,1,33.3,9,4,44.4,2,4,0,0,15,9,60,3,2,66.7,14,5,35.7,4,2,0,1
BMA365 Bamberg Baskets,"Ensminger Z., Watson I., Onu E., Demonia D., Crowley A.",7,74,54,19,42,45.2,5,19,26.3,11,13,84.6,6,23,29,13,5,7,4,13,38,1681.7,1469.2,1894.2,1.6,1.3,51.2,56.6,68.4,26.1,62.2,6.2,31,45.2,119.2,59,19,59,32.2,8,29,27.6,13,15,86.7,14,17,31,13,3,1,9,11,42,39,45,12.1,37.8,49.2,101,18.2,19,13,68.4,4,1,25,19,5,26.3,2,2,0,0,25,10,40,5,1,20,29,8,27.6,5,3,0,1
SKYLINERS,"Johnson L., LeDee J., Hawkins R., Alleyne N., Christmas W.",6,200,39,13,29,44.8,5,11,45.5,8,13,61.5,5,8,13,7,5,0,9,18,38,478.4,467.6,489.2,5.1,4.9,53.4,56.2,53.8,27.8,47.1,17.7,44.8,37.9,100.1,58,11,29,37.9,6,17,35.3,30,34,88.2,9,13,22,5,8,1,7,7,39,48.3,66,13.7,52.9,58.6,142.3,-42.2,15,7,46.7,3,1,33.3,11,5,45.5,5,4,0,0,6,4,66.7,6,1,16.7,17,6,35.3,3,3,0,1
SKYLINERS,"Swope I., Caisin R., Knauf J., Hawkins R., Christmas W.",9,63,41,15,41,36.6,4,15,26.7,7,12,58.3,6,11,17,8,3,1,8,18,38,1737.7,1823.2,1652.2,1.3,1.5,41.5,44.3,53.3,23.1,68.8,12.8,29.3,36.6,85.7,57,22,38,57.9,6,17,35.3,7,13,53.8,5,20,25,12,4,3,5,7,44,65.8,65.2,10.3,31.2,44.7,131.4,-45.8,17,8,47.1,9,3,33.3,15,4,26.7,3,3,0,2,18,13,72.2,3,3,100,17,6,35.3,2,3,0,0
BMA365 Bamberg Baskets,"Watson I., Williams C., Keppeler D., Demonia D., Crowley A.",7,79,49,18,54,33.3,3,25,12,10,12,83.3,9,12,21,13,6,1,3,17,37,1499.2,1591.1,1407.3,1.5,1.7,36.1,41.3,72.2,25.7,60,4,22.2,46.3,93.6,55,20,37,54.1,4,17,23.5,11,15,73.3,8,26,34,14,3,2,10,14,45,59.5,63.1,18.7,40,45.9,118.7,-25.2,21,13,61.9,8,2,25,25,3,12,1,2,0,0,14,11,78.6,6,5,83.3,17,4,23.5,8,1,0,1
RASTA Vechta,"Brown T., Verge Jr. A., Herkenhoff P., Pandi L., Bamba T.",2,172,43,10,19,52.6,3,6,50,20,30,66.7,2,18,20,3,0,1,8,6,37,538.4,543,533.7,4.4,4.5,60.5,66.8,30,13.3,66.7,18.5,157.9,31.6,110.5,38,16,43,37.2,5,26,19.2,1,2,50,9,13,22,10,3,0,4,17,27,43,43.3,8.4,33.3,60.5,99.3,11.1,9,5,55.6,4,2,50,6,3,50,4,1,0,3,13,10,76.9,4,1,25,26,5,19.2,0,2,0,2
