Team,Lineup,GAMES,TOTAL_TIME,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,NET_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
London Cavaliers,"J. Manning, M. Collins, M. Beasley, D. Braster, A. Roberts",16,15189,585,229,453,50.6,74,169,43.8,53,91,58.2,85,201,286,121,33,23,83,75,471,73.8,74.5,73.1,32.2,32.8,58.7,59.3,52.8,35.6,74.2,11.9,20.1,37.3,124.1,520,203,466,43.6,69,200,34.5,45,63,71.4,70,154,224,113,40,14,58,89,462,51,52.7,10.5,25.8,42.9,112.4,11.7,205,122,59.5,78,32,41,169,74,43.8,41,19,6,17,197,109,55.3,69,25,36.2,200,69,34.5,30,17,3,8
Birmingham Rockets,"R. Blain, Z. Powell, L. Okosieme, E. Donaldson, L. Mcgregor",15,10622,347,136,294,46.3,28,80,35,47,82,57.3,52,143,195,81,35,23,68,55,332,75,75.1,75,32.0,32.0,51,52.6,59.6,29.1,72.6,14.2,27.9,27.2,104.4,334,126,317,39.7,50,138,36.2,32,49,65.3,54,127,181,74,41,12,61,76,331,47.6,49.3,15.3,27.4,43.5,100.7,3.8,148,85,57.4,66,23,34.8,80,28,35,33,25,1,9,120,56,46.7,59,20,33.9,138,50,36.2,27,20,2,12
Milton Keynes Breakers,"D. Jackson, J. Dietrich, X. Wilson, J. Spencer, C. Thompson",12,8133,306,120,255,47.1,33,94,35.1,33,50,66,50,106,156,84,25,16,36,42,252,74.7,74.5,74.8,32.2,32.1,53.5,55.2,70,35.2,72.1,9.1,19.6,36.9,121.2,251,95,235,40.4,36,100,36,25,39,64.1,41,92,133,61,26,12,53,52,253,48.1,49.8,17.4,27.9,42.6,99,22.2,117,71,60.7,43,16,37.2,94,33,35.1,22,10,1,3,84,45,53.6,48,11,22.9,100,36,36,26,17,1,9
Yorkshire Dragons,"D. Ulph, J. Whelan, J. Mielke, C. Johnson, N. Lewis",7,7126,304,111,234,47.4,36,96,37.5,46,65,70.8,39,90,129,54,35,7,29,56,242,82,81.7,82.4,29.4,29.1,55.1,57.9,48.6,30.2,72.6,8.4,27.8,41,125.4,246,86,202,42.6,29,81,35.8,45,63,71.4,34,90,124,48,19,10,59,62,244,49.8,53.5,20.4,27.4,40.1,100.6,24.8,120,71,59.2,18,4,22.2,96,36,37.5,14,9,0,6,80,48,60,41,9,22,81,29,35.8,23,22,1,13
Newcastle Knights,"B. Dean, S. Trunley, J. Thames, H. Abdul, M. Jones",7,7662,289,104,226,46,44,118,37.3,37,50,74,35,83,118,66,24,7,33,40,236,75,74,76,32.4,31.6,55.8,58.3,63.5,28.5,68,9.5,22.1,52.2,122.4,262,104,216,48.1,22,84,26.2,32,52,61.5,39,88,127,57,18,7,53,45,242,53.2,54.8,18.2,32,38.9,107.9,14.5,67,39,58.2,41,21,51.2,118,44,37.3,16,13,0,4,91,66,72.5,41,16,39,84,22,26.2,23,20,3,7
Worthing Thunder,"M. Bryan-Amaning, J. Hopkins, E. Maynard, A. Scarborough, E. Dadds",12,5378,200,72,164,43.9,14,40,35,42,62,67.7,34,77,111,40,20,4,33,35,182,80.2,81.5,78.9,29.4,30.4,48.2,52.3,55.6,33.7,70,12.5,37.8,24.4,109.5,150,61,164,37.2,16,64,25,12,30,40,33,67,100,38,21,6,40,48,176,42.1,42.3,18.4,30,39,84.8,24.7,95,47,49.5,28,10,35.7,40,14,35,11,14,1,7,69,38,55.1,31,7,22.6,64,16,25,12,18,3,7
Derby Trailblazers,"C. Washington, J. Pathmarajah, S. Walker, C. Brown, R. May-Thompson",9,5466,232,90,172,52.3,23,53,43.4,29,44,65.9,32,68,100,55,26,7,28,29,179,78.3,79,77.6,30.4,30.9,59,60.6,61.1,34,81.9,10.2,25.6,30.8,129,190,74,151,49,25,53,47.2,17,25,68,15,62,77,48,19,4,37,40,176,57.3,58.6,18.6,18.1,35.1,107.6,21.4,82,53,64.6,37,14,37.8,53,23,43.4,9,15,2,2,63,39,61.9,35,10,28.6,53,25,47.2,12,17,1,7
Hemel Storm,"D. Nelson-Henry, K. Walker, S. Lewis, M. Norman, S. Newman",7,5190,192,76,142,53.5,17,56,30.4,23,31,74.2,12,58,70,56,21,5,32,34,168,77.5,78,77,30.8,31.2,59.5,61.7,73.7,17.1,65.9,13.1,21.8,39.4,113.9,191,72,157,45.9,19,49,38.8,28,33,84.8,30,58,88,38,18,8,32,41,166,51.9,55.7,15.7,34.1,31.2,114.7,-0.8,78,59,75.6,8,0,0,56,17,30.4,7,19,2,4,72,43,59.7,36,10,27.8,49,19,38.8,16,8,0,8
Loughborough Riders,"J. Campbell, C. Nyarko, M. Gordon, J. Cook, T. Akinsuku",7,4869,177,66,143,46.2,27,64,42.2,18,31,58.1,21,65,86,46,20,11,35,37,163,78.7,80.7,76.7,29.7,31.3,55.6,56.5,69.7,25,65.7,14.7,21.7,44.8,108,166,65,152,42.8,13,42,31,23,39,59,34,63,97,37,20,8,27,26,155,47,49.1,13.8,34.3,27.6,106.6,1.4,62,36,58.1,17,3,17.6,64,27,42.2,16,15,0,4,83,42,50.6,27,10,37,42,13,31,15,10,1,1
Worthing Thunder,"M. Bryan-Amaning, J. Hopkins, E. Maynard, B. Adeluola, E. Dadds",13,4708,161,56,130,43.1,10,33,30.3,39,55,70.9,15,60,75,27,12,3,27,29,159,80.1,81.3,78.8,29.5,30.5,46.9,52.2,48.2,18.3,69,13,42.3,25.4,100.9,186,75,155,48.4,22,56,39.3,14,25,56,27,67,94,51,12,4,22,46,154,55.5,56,11.7,31,36.1,120.3,-19.4,65,36,55.4,32,10,31.2,33,10,30.3,11,10,1,5,72,47,65.3,27,6,22.2,56,22,39.3,5,10,0,7
Bristol Flyers II,"Y. Hafid, L. Ayinla, R. Eigbe, N. Sagkovits, N. Ladjimi",9,4925,132,54,134,40.3,18,54,33.3,6,11,54.5,19,52,71,30,18,2,40,35,153,74.8,74.8,74.8,32.1,32.1,47,47.5,55.6,22.6,66.7,19.2,8.2,40.3,86,175,68,140,48.6,17,44,38.6,22,34,64.7,26,65,91,44,24,5,31,14,153,54.6,56.5,16.7,33.3,31.4,114,-27.9,56,26,46.4,20,6,30,54,18,33.3,15,15,3,7,70,40,57.1,25,10,40,44,17,38.6,19,11,0,1
Nottingham Hoods,"T. Williams, B. Johnson, D. Nixon Ii, E. Bailey, S. Akano",6,3963,195,75,132,56.8,23,57,40.4,22,35,62.9,19,53,72,40,25,7,20,28,142,85.8,86.3,85.3,27.8,28.1,65.5,66.1,53.3,30.6,72.6,9.6,26.5,43.2,136.9,124,50,119,42,11,43,25.6,13,22,59.1,20,43,63,38,11,3,38,33,140,46.6,48.2,22.8,27.4,36.1,88.1,48.8,59,47,79.7,16,5,31.2,57,23,40.4,9,7,0,4,48,28,58.3,28,11,39.3,43,11,25.6,20,11,0,7
Essex Rebels,"K. Martin, R. Udeh, M. Brown, T. Child, H. Gent",11,3472,131,46,103,44.7,16,48,33.3,23,33,69.7,16,36,52,25,20,3,27,20,123,84.4,85.3,83.5,28.1,28.7,52.4,55.7,54.3,25,64.3,15.9,32,46.6,106.2,136,56,106,52.8,15,39,38.5,9,20,45,20,48,68,31,16,2,31,22,120,59.9,59.2,21.3,35.7,36.8,112.6,-6.4,40,26,65,14,3,21.4,48,16,33.3,8,13,1,5,50,33,66,15,6,40,39,15,38.5,15,12,3,1
Reading Rockets,"T. Nsangu, C. Creek, J. Bouknight, E. Poorman, V. Olarerin",11,3971,153,62,129,48.1,14,49,28.6,15,20,75,33,36,69,41,22,0,23,19,122,72,74.2,69.9,32.4,34.3,53.5,55.5,66.1,47.1,75,11.4,15.5,38,124.7,127,48,96,50,23,52,44.2,8,8,100,12,37,49,30,12,2,33,22,115,62,63.8,24.9,25,54.2,109.8,14.9,58,44,75.9,22,4,18.2,49,14,28.6,12,9,1,1,32,20,62.5,12,5,41.7,52,23,44.2,15,11,2,5
Birmingham Rockets,"R. Blain, O. Jackman, Z. Powell, E. Donaldson, L. Mcgregor",13,3266,144,52,107,48.6,11,39,28.2,29,48,60.4,19,41,60,34,12,4,15,31,119,86.7,87.6,85.9,27.4,28.0,53.7,56.2,65.4,29.7,64.1,8.5,44.9,36.4,120.9,134,48,107,44.9,12,41,29.3,26,38,68.4,23,45,68,28,9,3,21,33,116,50.5,54.2,14.5,35.9,38.3,114.7,6.2,52,37,71.2,16,4,25,39,11,28.2,7,7,1,0,55,32,58.2,11,4,36.4,41,12,29.3,11,6,1,3
Reading Rockets,"M. Bryant, T. Nsangu, C. Creek, J. Bouknight, V. Olarerin",10,3801,144,55,109,50.5,15,44,34.1,19,29,65.5,22,43,65,35,14,2,23,22,117,73.9,74.4,73.4,32.3,32.7,57.3,59.1,63.6,37.3,79.6,12.8,26.6,40.4,122.2,124,53,105,50.5,11,40,27.5,7,14,50,11,37,48,34,13,3,21,26,116,55.7,55.8,15.9,20.4,38.1,106.6,15.6,52,35,67.3,13,5,38.5,44,15,34.1,9,9,2,3,44,32,72.7,21,10,47.6,40,11,27.5,11,6,1,3
Reading Rockets,"M. Bryant, C. Creek, J. Bouknight, E. Poorman, V. Olarerin",12,3845,137,55,113,48.7,18,42,42.9,9,14,64.3,20,37,57,30,14,6,21,28,115,73.9,72,75.8,33.3,31.6,56.6,57.5,54.5,33.9,61.7,12.3,12.4,37.2,118.8,140,53,111,47.7,18,43,41.9,16,24,66.7,23,39,62,36,13,8,28,14,121,55.9,57.6,18.7,38.3,38.7,115.2,3.5,53,30,56.6,17,6,35.3,42,18,42.9,12,4,1,4,49,28,57.1,19,7,36.8,43,18,41.9,12,14,0,2
Yorkshire Dragons,"D. Ulph, J. Whelan, L. Rooney, J. Mielke, N. Lewis",4,2851,100,37,79,46.8,9,33,27.3,17,24,70.8,9,33,42,21,7,4,21,19,97,81.4,82.1,80.7,29.2,29.8,52.5,55.8,56.8,20,56.9,16,30.4,41.8,102.6,125,49,102,48,14,39,35.9,13,20,65,25,36,61,19,11,3,14,26,95,54.9,56.4,11.2,43.1,38.2,130.5,-27.9,32,24,75,14,4,28.6,33,9,27.3,10,7,1,3,41,28,68.3,22,7,31.8,39,14,35.9,6,5,1,2
Essex Rebels,"M. Amako, K. Martin, M. Brown, T. Child, T. Hudson",9,2982,104,34,90,37.8,11,35,31.4,25,30,83.3,16,39,55,22,10,1,13,20,96,77.8,77.4,78.1,31.0,30.7,43.9,50.4,64.7,27.6,61.9,9.4,33.3,38.9,108.1,99,35,96,36.5,10,44,22.7,19,32,59.4,24,42,66,23,5,4,15,25,97,41.7,45,12,38.1,45.8,102,6.1,42,19,45.2,12,4,33.3,35,11,31.4,4,6,0,3,38,20,52.6,14,5,35.7,44,10,22.7,3,10,1,1
Newcastle Knights,"S. Trunley, J. Thames, H. Abdul, M. Jones, M. Matthews",4,2891,125,39,86,45.3,16,47,34,31,38,81.6,26,33,59,24,7,2,23,21,95,81.4,79.5,83.2,30.2,28.8,54.7,60.8,61.5,51,67.3,15.4,44.2,54.7,130.6,110,41,89,46.1,8,31,25.8,20,26,76.9,16,25,41,18,8,2,20,29,100,50.6,54.8,16.6,32.7,34.8,109.7,20.9,29,20,69,10,3,30,47,16,34,3,10,2,8,48,29,60.4,9,3,33.3,31,8,25.8,2,7,2,9
Bristol Hurricanes,"D. Edozie, D. Ubiaro, C. Samuels, V. Dilys, C. Taylor",2,2747,102,41,87,47.1,10,28,35.7,10,18,55.6,16,30,46,24,13,0,16,10,91,78.2,79.6,76.9,30.1,31.2,52.9,53.7,58.5,34,81.1,11.9,20.7,32.2,111.9,84,35,74,47.3,10,38,26.3,4,6,66.7,7,31,38,11,7,5,22,13,87,54.1,54.8,22.3,18.9,51.4,95.5,16.5,39,23,59,20,8,40,28,10,35.7,7,6,0,3,22,17,77.3,13,7,53.8,38,10,26.3,6,11,2,3
Essex Rebels,"R. Udeh, M. Brown, A. Idiata-Mendez, T. Child, H. Gent",9,3039,82,33,85,38.8,10,39,25.6,6,7,85.7,13,27,40,21,13,5,19,27,90,70.5,71.3,69.6,33.6,34.5,44.7,46.5,63.6,24.5,51.9,14.8,8.2,45.9,90.8,95,39,86,45.3,3,25,12,14,20,70,25,40,65,22,12,5,22,7,88,47.1,50.1,18.8,48.1,29.1,107.8,-17,33,19,57.6,13,4,30.8,39,10,25.6,9,8,1,1,43,26,60.5,18,10,55.6,25,3,12,8,11,0,3
Derby Trailblazers,"C. Washington, R. Marsden, G. Pastor, J. Lemon, R. May-Thompson",4,2846,102,39,82,47.6,14,36,38.9,10,12,83.3,11,32,43,20,6,3,17,14,89,76,75.5,76.6,31.8,31.3,56.1,58.4,51.3,25,62.7,13.7,14.6,43.9,113.9,106,44,88,50,10,32,31.2,8,15,53.3,19,33,52,32,11,1,19,17,90,55.7,56,16.7,37.3,36.4,116.7,-2.8,31,17,54.8,15,8,53.3,36,14,38.9,9,4,0,4,42,29,69,14,5,35.7,32,10,31.2,4,8,0,7
Newcastle Knights,"B. Dean, S. Trunley, J. Thames, M. Jones, M. Matthews",6,2652,83,27,86,31.4,8,37,21.6,21,27,77.8,21,25,46,16,14,1,16,24,89,80.6,80.7,80.5,29.7,29.8,36,42.4,59.3,34.4,58.1,12.3,31.4,43,93.1,107,41,81,50.6,7,22,31.8,18,22,81.8,18,40,58,23,9,6,20,20,88,54.9,59,18.1,41.9,27.2,120.3,-27.2,31,14,45.2,18,5,27.8,37,8,21.6,11,5,0,0,37,26,70.3,22,8,36.4,22,7,31.8,10,8,0,2
Essex Rebels,"K. Martin, R. Udeh, M. Brown, T. Child, T. Hudson",10,2489,121,44,85,51.8,19,40,47.5,14,27,51.9,19,30,49,28,13,3,14,19,88,84.5,85.1,83.9,28.2,28.6,62.9,62.4,63.6,42.2,68.2,10.1,31.8,47.1,137.2,88,35,76,46.1,10,29,34.5,8,15,53.3,14,26,40,19,9,7,22,34,86,52.6,53.3,21,31.8,38.2,101.2,36,38,24,63.2,7,1,14.3,40,19,47.5,7,5,0,2,41,23,56.1,6,2,33.3,29,10,34.5,5,9,1,7
Birmingham Rockets,"R. Blain, L. Okosieme, E. Donaldson, L. Mcgregor, F. Mughaal",7,2588,90,36,76,47.4,10,27,37,8,10,80,11,34,45,22,12,7,18,10,83,77.4,77.8,77,30.8,31.2,53.9,56,61.1,27.5,72.3,15,13.2,35.5,107.3,76,30,74,40.5,13,34,38.2,3,8,37.5,13,29,42,19,8,2,22,12,83,49.3,49,22.1,27.7,45.9,91.5,15.8,39,23,59,10,3,30,27,10,37,8,9,1,0,32,13,40.6,8,4,50,34,13,38.2,8,7,2,5
Yorkshire Dragons,"D. Ulph, J. Whelan, J. Mielke, C. Johnson, N. Lewis",2,2494,77,30,79,38,9,33,27.3,8,13,61.5,14,34,48,23,6,5,16,15,83,80.8,80.1,81.6,30.0,29.4,43.7,45.4,76.7,27.5,77.3,12.9,16.5,41.8,92.5,89,35,78,44.9,10,26,38.5,9,12,75,10,37,47,24,6,2,15,17,84,51.3,53.4,15.3,22.7,33.3,105,-12.5,40,20,50,6,1,16.7,33,9,27.3,5,8,0,3,35,20,57.1,17,5,29.4,26,10,38.5,5,6,0,4
Derby Trailblazers,"C. Burr, C. Washington, J. Pathmarajah, S. Walker, R. May-Thompson",4,2479,101,39,76,51.3,10,26,38.5,13,19,68.4,14,35,49,25,9,4,16,8,82,81,80.3,81.6,29.9,29.4,57.9,59.9,64.1,35,72.9,12.8,25,34.2,121.8,85,31,78,39.7,14,38,36.8,9,11,81.8,13,26,39,19,12,4,18,20,84,48.7,51.3,17.9,27.1,48.7,100.8,21,35,24,68.6,15,5,33.3,26,10,38.5,9,5,1,1,28,13,46.4,12,4,33.3,38,14,36.8,7,7,0,4
Newcastle Knights,"B. Dean, S. Trunley, J. Thames, F. Cork, M. Matthews",5,2571,104,41,80,51.2,13,29,44.8,9,10,90,14,26,40,26,6,0,16,19,82,74.4,77.4,71.3,31.0,33.6,59.4,61.6,63.4,35.9,74.3,12.7,12.5,36.2,125.4,92,38,70,54.3,5,16,31.2,11,15,73.3,9,25,34,21,10,2,12,8,76,57.9,60.1,13.5,25.7,22.9,120.4,5,33,19,57.6,18,9,50,29,13,44.8,7,6,0,3,42,29,69,12,4,33.3,16,5,31.2,5,6,1,0
Newcastle Knights,"B. Dean, S. Trunley, J. Thames, W. Neighbour, M. Jones",3,2309,105,39,76,51.3,15,26,57.7,12,13,92.3,9,32,41,20,5,2,12,12,81,82.5,84.5,80.4,28.4,29.8,61.2,64.2,51.3,25.7,69.6,10.6,17.1,34.2,129.1,81,30,75,40,9,26,34.6,12,15,80,14,26,40,19,8,4,13,10,77,46,49.6,13.7,30.4,34.7,104.7,24.4,26,13,50,24,11,45.8,26,15,57.7,3,8,0,1,31,14,45.2,18,7,38.9,26,9,34.6,3,6,1,3
Hemel Storm,"D. Nelson-Henry, K. Walker, M. Norman, B. Inger, S. Newman",4,2350,88,38,76,50,7,18,38.9,5,7,71.4,11,30,41,21,10,1,15,14,79,81,81.5,80.6,29.5,29.8,54.6,55.6,55.3,28.2,81.1,13,9.2,23.7,110.3,80,31,68,45.6,7,20,35,11,14,78.6,7,28,35,13,9,4,15,8,78,50.7,53.9,16.8,18.9,29.4,101.4,8.9,47,28,59.6,11,3,27.3,18,7,38.9,8,3,1,3,29,15,51.7,19,9,47.4,20,7,35,9,4,1,1
Bristol Hurricanes,"D. Edozie, E. Dusha, D. Ubiaro, C. Samuels, V. Dilys",4,2639,92,34,67,50.7,12,23,52.2,12,19,63.2,8,33,41,24,6,2,14,18,78,70.8,71,70.6,33.8,34.0,59.7,61,70.6,21.6,71.7,12.4,28.4,34.3,117.8,84,30,72,41.7,13,35,37.1,11,18,61.1,13,29,42,22,8,1,14,16,77,50.7,52.6,14.9,28.3,48.6,108.1,9.7,33,18,54.5,11,4,36.4,23,12,52.2,9,3,0,2,26,14,53.8,11,3,27.3,35,13,37.1,8,2,0,4
Worthing Thunder,"M. Bryan-Amaning, J. Hopkins, E. Maynard, A. Scarborough, B. Adeluola",11,2052,85,31,64,48.4,2,13,15.4,21,30,70,11,28,39,20,14,2,13,15,76,85,88.9,81.1,27.0,29.6,50,55.1,64.5,31.4,75.7,11.8,46.9,20.3,111.8,62,26,61,42.6,10,31,32.3,0,5,0,9,24,33,13,7,2,18,18,69,50.8,49.1,22.2,24.3,50.8,89.5,22.3,38,25,65.8,13,4,30.8,13,2,15.4,5,4,2,2,23,14,60.9,6,2,33.3,31,10,32.3,10,6,1,1
Nottingham Hoods,"A. Adedo, T. Williams, D. Nixon Ii, T. Walker, E. Bailey",5,2375,70,26,71,36.6,13,36,36.1,5,10,50,15,24,39,17,8,0,17,13,74,74.8,75.1,74.5,32.0,32.2,45.8,46.4,65.4,31.9,66.7,15.5,14.1,50.7,94.2,83,35,69,50.7,5,20,25,8,11,72.7,12,32,44,24,7,6,15,15,73,54.3,56.2,16.9,33.3,29,112.5,-18.3,23,10,43.5,12,3,25,36,13,36.1,8,5,0,4,34,25,73.5,15,5,33.3,20,5,25,10,2,0,3
Hemel Storm,"D. Nelson-Henry, S. Lewis, B. Inger, S. Newman, J. Burnell",5,1867,81,34,64,53.1,9,23,39.1,4,4,100,6,27,33,23,2,2,12,7,68,88.1,88.6,87.7,27.1,27.4,60.2,61.6,67.6,20,77.1,11.9,6.2,35.9,117.6,92,37,70,52.9,16,31,51.6,2,7,28.6,8,24,32,21,9,1,6,10,68,64.3,62.9,7.6,22.9,44.3,134.8,-17.2,34,24,70.6,7,1,14.3,23,9,39.1,7,5,0,0,30,17,56.7,9,4,44.4,31,16,51.6,1,3,0,2
Nottingham Hoods,"T. Williams, B. Johnson, T. Walker, E. Bailey, S. Akano",4,2262,63,25,61,41,6,28,21.4,7,11,63.6,6,22,28,17,8,1,12,16,68,71.8,73.2,70.5,32.8,34.0,45.9,47.8,68,17.1,57.9,12.7,18,45.9,91.3,75,27,61,44.3,7,22,31.8,14,21,66.7,16,29,45,18,7,0,15,16,66,50,53.4,17.6,42.1,36.1,112.8,-21.5,23,15,65.2,10,4,40,28,6,21.4,8,2,1,1,28,20,71.4,11,0,0,22,7,31.8,9,3,1,2
Essex Rebels,"K. Martin, M. Brown, A. Idiata-Mendez, T. Child, H. Gent",7,1934,64,23,54,42.6,6,20,30,12,15,80,10,24,34,12,11,1,15,12,62,82.7,78.2,87.2,30.7,27.5,48.1,52.8,52.2,31.2,58.5,17.1,27.8,37,101.6,82,32,70,45.7,8,29,27.6,10,14,71.4,17,22,39,15,9,1,14,16,70,51.4,53.8,15.5,41.5,41.4,116.8,-15.1,28,15,53.6,6,2,33.3,20,6,30,6,5,2,2,26,19,73.1,15,5,33.3,29,8,27.6,6,6,0,2
Birmingham Rockets,"R. Blain, O. Jackman, E. Donaldson, L. Mcgregor, F. Mughaal",11,1842,70,25,58,43.1,5,22,22.7,15,23,65.2,15,23,38,16,5,3,11,14,61,83.4,80.2,86.5,29.9,27.7,47.4,51.4,64,41.7,85.2,11.6,39.7,37.9,113.7,62,25,53,47.2,2,11,18.2,10,14,71.4,4,21,25,11,8,2,14,17,66,49.1,52.4,19.1,14.8,20.8,93.4,20.3,32,20,62.5,4,0,0,22,5,22.7,5,4,0,2,34,21,61.8,8,2,25,11,2,18.2,5,7,0,2
Birmingham Rockets,"R. Blain, O. Jackman, Z. Powell, F. Mughaal, M. Gayle",7,1689,80,33,53,62.3,5,13,38.5,9,16,56.2,7,30,37,18,6,1,9,5,59,85.3,84.6,85.9,28.4,27.9,67,66.6,54.5,31.8,65.2,10.3,30.2,24.5,134.3,53,19,64,29.7,9,32,28.1,6,9,66.7,16,15,31,13,4,2,11,15,60,36.7,39,13.9,34.8,50,87.7,46.6,34,27,79.4,6,1,16.7,13,5,38.5,1,6,0,2,24,9,37.5,8,1,12.5,32,9,28.1,4,4,0,3
Bristol Hurricanes,"D. Edozie, E. Dusha, K. Hill, D. Ubiaro, V. Dilys",4,1766,64,24,49,49,7,15,46.7,9,10,90,6,21,27,19,7,0,15,10,59,81,81.4,80.7,29.5,29.7,56.1,59.9,79.2,24,72.4,17.2,20.4,30.6,106.8,57,22,52,42.3,4,25,16,9,11,81.8,8,19,27,15,9,1,13,11,59,46.2,50.1,18.6,27.6,48.1,96,10.8,25,14,56,9,3,33.3,15,7,46.7,9,5,0,1,26,18,69.2,1,0,0,25,4,16,8,4,0,1
Worthing Thunder,"D. Evans, M. Bryan-Amaning, J. Hopkins, A. Scarborough, E. Dadds",5,1997,59,25,57,43.9,3,14,21.4,6,10,60,9,24,33,14,9,0,10,15,59,72.7,72,73.4,33.3,32.7,46.5,48,56,27.3,70.6,11.7,17.5,24.6,98.5,68,26,60,43.3,11,29,37.9,5,6,83.3,10,24,34,19,5,2,11,10,61,52.5,54.3,14.9,29.4,48.3,111.3,-12.8,32,19,59.4,11,3,27.3,14,3,21.4,2,3,0,5,19,9,47.4,12,6,50,29,11,37.9,4,6,0,1
Loughborough Riders,"J. Campbell, L. Ehiorobo, C. Nyarko, M. Gordon, J. Cook",4,1790,56,21,57,36.8,6,29,20.7,8,12,66.7,11,27,38,14,2,1,9,14,57,78.6,77.6,79.6,30.9,30.2,42.1,45,66.7,29.7,79.4,10.6,21.1,50.9,96.8,61,25,58,43.1,4,19,21.1,7,11,63.6,7,26,33,11,5,1,6,10,59,46.6,48.5,8.7,20.6,32.8,102.8,-6,24,14,58.3,4,1,25,29,6,20.7,3,3,0,3,24,16,66.7,15,5,33.3,19,4,21.1,2,3,0,1
Derby Trailblazers,"J. Pathmarajah, S. Walker, C. Brown, R. May-Thompson, M. Smith",4,1809,71,26,49,53.1,8,20,40,11,17,64.7,4,20,24,16,6,5,5,8,55,73.6,73.2,74.1,32.8,32.4,61.2,62.9,61.5,15.4,55.6,6.5,34.7,40.8,128.7,75,27,60,45,11,29,37.9,10,14,71.4,16,22,38,19,1,2,8,13,55,54.2,56.7,10.8,44.4,48.3,134.3,-5.7,22,16,72.7,7,2,28.6,20,8,40,3,1,0,1,25,15,60,6,1,16.7,29,11,37.9,5,2,0,1
Hemel Storm,"D. Nelson-Henry, S. Lewis, M. Norman, B. Inger, S. Newman",6,1546,57,25,54,46.3,3,19,15.8,4,7,57.1,11,22,33,11,6,4,11,15,54,83.4,85.1,81.7,28.2,29.4,49.1,49.9,44,34.4,61.1,13.9,13,35.2,104,46,17,53,32.1,3,20,15,9,11,81.8,14,21,35,10,4,1,11,9,52,34.9,39.8,16,38.9,37.7,87.4,16.6,25,17,68,10,5,50,19,3,15.8,2,4,1,4,19,9,47.4,14,5,35.7,20,3,15,8,2,0,1
Loughborough Riders,"J. Campbell, C. Nyarko, P. Karras, J. Cook, T. Akinsuku",3,1705,55,23,53,43.4,5,17,29.4,4,7,57.1,4,27,31,13,4,3,5,6,54,76.2,77.1,75.2,31.1,31.9,48.1,49,56.5,13.3,84.4,6.7,13.2,32.1,100.4,52,23,51,45.1,4,16,25,2,6,33.3,5,26,31,18,5,1,7,10,53,49,48.5,11.5,15.6,31.4,97.4,3,22,11,50,14,7,50,17,5,29.4,1,4,0,0,25,17,68,10,2,20,16,4,25,4,1,0,2
Yorkshire Dragons,"R. Ani, D. Ulph, J. Whelan, J. Mielke, N. Lewis",5,1785,70,21,50,42,8,22,36.4,20,25,80,15,18,33,16,4,2,11,13,54,76.7,73.6,79.9,32.6,30.0,50,57.4,76.2,45.5,56.2,12.5,50,44,127.9,71,27,57,47.4,6,22,27.3,11,18,61.1,14,18,32,24,6,3,11,18,59,52.6,54.7,14.5,43.8,38.6,119.4,8.5,21,10,47.6,7,3,42.9,22,8,36.4,4,6,1,0,28,16,57.1,7,5,71.4,22,6,27.3,4,3,1,3
Derby Trailblazers,"C. Washington, J. Pathmarajah, R. Marsden, C. Brown, R. May-Thompson",6,1780,61,26,58,44.8,4,15,26.7,5,6,83.3,11,24,35,15,4,5,6,7,53,74.5,72,76.9,33.3,31.2,48.3,50.3,57.7,33.3,77.4,7.3,10.3,25.9,114.2,60,22,54,40.7,6,17,35.3,10,10,100,7,22,29,13,3,1,8,11,57,46.3,51.4,12,22.6,31.5,105.2,9,27,14,51.9,16,8,50,15,4,26.7,1,3,1,1,22,12,54.5,15,4,26.7,17,6,35.3,3,3,0,2
