Home_Team,Home_Lineup,Away_Team,Away_Lineup,Games,Total_Seconds,Minutes,Possessions,Home_PTS,Home_FGM,Home_FGA,Home_FG%,Home_3PM,Home_3PA,Home_3P%,Home_FTM,Home_FTA,Home_FT%,Home_OREB,Home_DREB,Home_REB,Home_AST,Home_STL,Home_BLK,Home_TOV,Home_PF,Away_PTS,Away_FGM,Away_FGA,Away_FG%,Away_3PM,Away_3PA,Away_3P%,Away_FTM,Away_FTA,Away_FT%,Away_OREB,Away_DREB,Away_REB,Away_AST,Away_STL,Away_BLK,Away_TOV,Away_PF,Home_POSS,Away_POSS,Home_OFF_RTG,Home_DEF_RTG,Home_NET_RTG,Away_OFF_RTG,Away_DEF_RTG,Away_NET_RTG,Point_Diff,Home_RIM_ATT,Home_RIM_MADE,Home_RIM%,Home_OTD_2PT_ATT,Home_OTD_2PT_MADE,Home_OTD_2PT%,Home_OTD_3PT_ATT,Home_OTD_3PT_MADE,Home_OTD_3PT%,Away_RIM_ATT,Away_RIM_MADE,Away_RIM%,Away_OTD_2PT_ATT,Away_OTD_2PT_MADE,Away_OTD_2PT%,Away_OTD_3PT_ATT,Away_OTD_3PT_MADE,Away_OTD_3PT%,Home_PASS_TO,Home_DRIBBLE_TO,Home_DEFENSE_TO,Home_MISC_TO,Away_PASS_TO,Away_DRIBBLE_TO,Away_DEFENSE_TO,Away_MISC_TO,Home_2ND_CHANCE_PTS,Home_FAST_BREAK_PTS,Home_PTS_OFF_TOV,Away_2ND_CHANCE_PTS,Away_FAST_BREAK_PTS,Away_PTS_OFF_TOV
Newcastle Knights,"B. Dean, H. Abdul, J. Thames, M. Jones, S. Trunley",Bristol Hurricanes,"C. Samuels, C. Taylor, D. Edozie, D. Ubiaro, V. Dilys",1,1067,17.8,37.5,38,15,31,48.4,6,19,31.6,2,2,100,1,8,9,8,4,2,7,5,46,19,31,61.3,4,11,36.4,4,6,66.7,5,14,19,14,3,0,9,2,37.7,37.7,100.7,122,-21.3,122,100.7,21.3,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birmingham Rockets,"E. Donaldson, L. Mcgregor, L. Okosieme, R. Blain, Z. Powell",Newcastle Knights,"B. Dean, H. Abdul, J. Thames, M. Jones, S. Trunley",1,1118,18.6,35.8,39,16,33,48.5,3,12,25,4,8,50,6,17,23,8,3,3,5,1,32,13,39,33.3,5,18,27.8,1,2,50,9,14,23,10,2,0,5,7,36.1,35.2,108.1,90.8,17.4,90.8,108.1,-17.4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birmingham Rockets,"E. Donaldson, L. Mcgregor, L. Okosieme, R. Blain, Z. Powell",Milton Keynes Breakers,"B. Baker-Mccann, C. Thompson, D. Jackson, J. Dietrich, X. Wilson",1,869,14.5,28.7,18,7,20,35,2,5,40,2,2,100,3,10,13,2,2,0,12,3,37,15,28,53.6,6,12,50,1,4,25,4,10,14,9,9,2,2,3,29.7,27.8,60.7,133.2,-72.5,133.2,60.7,72.5,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derby Trailblazers,"C. Brown, C. Washington, J. Pathmarajah, R. May-Thompson, S. Walker",Hemel Storm,"B. Inger, D. Nelson-Henry, J. Burnell, S. Newman, V. Eze",1,804,13.4,26.7,38,16,30,53.3,6,11,54.5,0,1,0,4,10,14,9,4,1,0,2,23,11,23,47.8,1,5,20,0,0,0,2,11,13,5,0,1,6,4,26.4,26.9,143.7,85.6,58.1,85.6,143.7,-58.1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reading Rockets,"C. Creek, J. Bouknight, M. Bryant, T. Nsangu, V. Olarerin",Derby Trailblazers,"C. Brown, J. Pathmarajah, M. Smith, R. May-Thompson, S. Walker",1,837,13.9,26.3,35,15,30,50,4,11,36.4,1,2,50,8,10,18,10,1,1,3,5,29,12,22,54.5,4,10,40,1,4,25,1,8,9,7,3,2,4,3,25.9,26.8,135.4,108.3,27.1,108.3,135.4,-27.1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hemel Storm,"B. Inger, D. Nelson-Henry, J. Burnell, S. Newman, T. Johnson",Essex Rebels,"H. Gent, K. Martin, M. Brown, R. Udeh, T. Child",1,639,10.7,25.8,27,12,24,50,3,8,37.5,0,0,0,3,13,16,5,1,0,5,3,24,10,23,43.5,3,8,37.5,1,4,25,1,9,10,5,4,1,2,3,25.8,25.8,104.7,93.1,11.5,93.1,104.7,-11.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derby Trailblazers,"C. Brown, C. Washington, J. Pathmarajah, R. May-Thompson, S. Walker",Yorkshire Dragons,"D. Ulph, J. Melke, J. Whelan, L. Rooney, N. Lewis",1,696,11.6,25.5,36,13,24,54.2,4,8,50,6,10,60,6,7,13,8,4,1,5,6,21,7,15,46.7,1,3,33.3,6,7,85.7,2,8,10,6,2,2,7,8,28.4,23.2,127,90.6,36.4,90.6,127,-36.4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hemel Storm,"B. Inger, D. Nelson-Henry, J. Burnell, S. Newman, T. Johnson",Bristol Flyers II,"L. Ayinla, N. Ladjimi, R. Eigbe, R. Price, Y. Hafid",1,667,11.1,23.9,36,16,24,66.7,4,8,50,0,0,0,2,8,10,11,1,1,2,3,35,14,23,60.9,7,11,63.6,0,2,0,2,6,8,8,0,0,2,3,23.9,24.0,150.9,146.1,4.8,146.1,150.9,-4.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
London Cavaliers,"A. Roberts, D. Braster, J. Manning, M. Beasley, M. Collins",Birmingham Rockets,"E. Donaldson, L. Mcgregor, L. Okosieme, R. Blain, Z. Powell",1,680,11.3,23.9,21,8,22,36.4,5,11,45.5,0,2,0,2,8,10,5,1,2,4,2,35,12,20,60,8,10,80,3,4,75,1,13,14,7,3,1,2,2,24.9,22.8,84.4,153.4,-69.1,153.4,84.4,69.1,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol Hurricanes,"C. Samuels, C. Taylor, D. Edozie, D. Ubiaro, V. Dilys",London Cavaliers,"A. Roberts, D. Braster, J. Manning, M. Beasley, M. Collins",1,744,12.4,23.7,21,8,23,34.8,2,5,40,3,4,75,3,5,8,3,5,0,2,3,28,12,18,66.7,3,8,37.5,1,2,50,1,12,13,2,0,2,6,4,23.6,23.8,89.2,117.6,-28.4,117.6,89.2,28.4,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
