Player,Team,Numbers,Name_Variations,Teammates,Games,Minutes,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PTS_AST,TPC,TPC/G,TPC/100,OFF_RTG,DEF_RTG,NET_RTG,eFG%,TS%,AST%,TOV%,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
A. Bonnick,Birmingham Rockets,10,A. Bonnick,"F. Mughal, M. Gayle, O. Jackman, Z. Powell",1,4.4,0,0,2,0.0,0,1,0.0,0,0,0,0,3,3,1,0,0,0,1,2,0,0,0.0,0.0,50.4,99.3,-48.9,0.0,0.0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
A. Mutothori,Birmingham Rockets,5,A. Mutothori,"L. Okosieme, M. Gayle, P. Basioudis, T. Grayling",1,2.5,4,1,2,50.0,1,1,100.0,1,2,50.0,1,0,1,0,1,0,1,0,3,0,4,4.0,57.5,57.5,151.4,-93.9,75.0,69.4,0.0,25.8,1,0,0,0,0,0,1,1,100,1,0,0,0,0,0,3
A. Mutothori,Birmingham Rockets,5,A. Mutothori,"F. Mughaal, L. Duru, L. Okosieme, T. Grayling",1,2.2,2,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2.0,40.0,80.0,213.5,-133.5,100.0,100.0,0.0,0.0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. Mcgregor, L. Okosieme, R. Blain, Z. Powell",15,177.0,70,26,65,40.0,9,21,42.9,9,10,90.0,11,22,33,13,5,0,16,11,71,2,72,4.8,20.6,99.4,100.7,-1.2,46.9,50.4,50.0,16.3,30,13,43.3,14,4,28.6,21,9,42.9,12,4,0,0,18,17,13
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. Mcgregor, O. Jackman, R. Blain, Z. Powell",13,54.4,27,10,19,52.6,2,10,20.0,5,9,55.6,1,9,10,7,0,0,4,6,25,2,29,2.2,23.1,114.6,114.7,-0.1,57.9,58.8,70.0,11.8,8,8,100,1,0,0,10,2,20,1,3,0,0,5,10,7
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. Mcgregor, L. Okosieme, R. Blain",7,43.1,20,9,16,56.2,2,4,50.0,0,0,0,2,6,8,6,1,0,8,2,21,2,22,3.1,25.4,103.9,91.5,12.4,62.5,62.5,66.7,26.7,6,4,66.7,6,3,50,4,2,50,2,6,0,0,4,4,10
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. Mcgregor, O. Jackman, R. Blain",11,30.7,4,2,13,15.4,0,6,0.0,0,0,0,3,6,9,2,0,1,4,5,13,2,6,0.5,9.3,108.7,93.4,15.3,15.4,15.4,100.0,21.1,6,2,33.3,1,0,0,6,0,0,1,2,0,1,2,2,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. Mcgregor, M. Gayle, O. Jackman",6,22.1,9,4,8,50.0,1,2,50.0,0,0,0,3,6,9,3,1,0,1,3,6,3,12,2.0,30.3,131.5,114.1,17.4,56.2,56.2,75.0,8.3,6,3,50,0,0,0,2,1,50,0,0,0,1,2,2,2
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"M. Gayle, O. Jackman, R. Blain, Z. Powell",8,21.5,9,4,9,44.4,1,4,25.0,0,0,0,0,4,4,2,0,0,1,2,10,0,9,1.1,16.9,116.1,134.9,-18.8,50.0,50.0,50.0,8.3,4,2,50,1,1,100,4,1,25,1,0,0,0,3,5,2
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. Mcgregor, M. Gayle, O. Jackman, R. Blain",10,20.6,13,5,6,83.3,3,4,75.0,0,0,0,0,2,2,3,0,0,0,4,6,0,13,1.3,27.9,100.8,79.1,21.7,108.3,108.3,60.0,0.0,2,2,100,0,0,0,4,3,75,0,0,0,0,0,3,6
