Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Loughborough Riders,21,V. Ndukou,,1,39.5,39.5,27,27.0,8,11,72.7,4,6,66.7,7,10,70.0,1,6,7,4,0,1,3,2,90.9,87.7,21.2,146.7,34.3,7.6,3.3,15.6,10.1,17.7,0.0,2.3,16.3,0.91,15.59,10.85,4.74,3,3,100,2,1,50,6,4,66.7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milton Keynes Breakers,23,J. Spencer,,16,31.9,509.8,240,15.0,72,168,42.9,29,87,33.3,67,73,91.8,6,93,99,119,26,4,49,35,51.5,60.0,20.8,96.3,18.4,6.7,1.2,17.6,9.5,33.9,2.6,0.8,19.7,0.43,14.38,6.74,7.64,55,32,58.2,25,10,40,87,29,33.3,35,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Reading Rockets,8,V. Olarerin,,16,32.7,522.9,358,22.4,139,281,49.5,31,107,29.0,49,58,84.5,42,55,97,45,38,5,34,29,55.0,58.4,27.8,105.1,28.5,8.5,8.2,10.9,9.5,14.0,3.7,1.0,10.0,0.21,14.11,9.09,5.02,141,96,68.1,33,12,36.4,107,31,29,16,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Essex Rebels,2,M. Brown,,16,35.0,560.2,376,23.5,140,279,50.2,31,82,37.8,65,77,84.4,23,62,85,94,66,4,63,37,55.7,60.1,27.6,100.0,27.7,6.0,3.8,10.2,7.0,30.9,5.6,0.6,16.8,0.28,13.58,7.29,6.29,146,90,61.6,51,19,37.3,82,31,37.8,29,24,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Knights,11,J. Thames,,17,39.7,675.4,441,25.9,166,309,53.7,26,74,35.1,83,102,81.4,37,97,134,79,32,9,48,30,57.9,62.3,25.0,109.7,30.4,5.1,5.4,14.3,9.9,19.5,2.3,1.2,11.9,0.33,12.92,9.37,3.55,182,118,64.8,53,22,41.5,74,26,35.1,16,26,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Milton Keynes Breakers,8,T. C,,1,19.6,19.6,13,13.0,5,8,62.5,1,4,25.0,2,4,50.0,0,3,3,2,2,0,1,1,68.8,66.6,23.7,120.8,16.0,4.9,0.0,13.3,7.7,16.5,5.2,0.0,9.3,0.5,11.66,5.47,6.19,1,1,100,3,3,100,4,1,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milton Keynes Breakers,21,X. Wilson,,16,26.2,419.7,242,15.1,106,200,53.0,8,27,29.6,22,35,62.9,40,77,117,47,25,18,34,34,55.0,56.2,25.5,97.0,18.7,2.1,9.5,18.1,13.8,19.4,3.0,4.4,13.6,0.17,11.56,5.55,6.01,109,76,69.7,64,22,34.4,27,8,29.6,14,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Reading Rockets,4,J. Bouknight,,16,28.6,457.3,222,13.9,77,172,44.8,33,85,38.8,35,46,76.1,8,29,37,84,26,0,32,41,54.4,57.7,20.9,99.0,17.7,6.8,1.8,6.6,4.2,25.8,2.9,0.0,14.3,0.27,11.41,6.42,5.0,45,29,64.4,42,15,35.7,85,33,38.8,19,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Nottingham Hoods,1,T. Williams,,17,34.8,590.8,367,21.6,143,319,44.8,31,129,24.0,50,79,63.3,18,76,94,94,41,9,43,34,49.7,51.9,29.0,92.5,26.9,9.5,3.0,13.6,8.0,30.1,3.4,1.5,10.8,0.25,11.24,5.82,5.41,147,96,65.3,43,16,37.2,129,31,24,23,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Reading Rockets,10,M. Bryant,,15,29.2,437.4,223,14.9,92,156,59.0,5,20,25.0,34,46,73.9,20,48,68,49,25,2,27,32,60.6,63.3,19.7,109.7,18.9,1.7,4.7,11.4,8.0,16.7,2.9,0.5,13.3,0.29,11.2,6.12,5.08,106,74,69.8,29,12,41.4,20,5,25,9,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
