Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Essex Rebels,H. Gent,36,H. Gent,17,15.7,266.8,58.0,3.4,25.0,58.0,43.1,1.0,2.0,50,7.0,18.0,38.9,27.0,35.0,62.0,8.0,8.0,4.0,17.0,31.0,53.7,10.0,10.8,1.5,11.5,0,58.0,3.4,10.8,2,1.0,0,4,56.8,2.8,2,-6.19,-7.96,1.76,4.3,5.0,52.0,23.0,44.2,4.0,1.0,25,2.0,1.0,50,1.0,11.0,1.0,4.0,9.0,12.0,12.0
Loughborough Riders,D. Hadley,5,D. Hadley,17,11.3,192.8,55.0,3.2,22.0,50.0,44,6.0,24.0,25,5.0,7.0,71.4,10.0,18.0,28.0,10.0,2.0,1.0,12.0,24.0,52.9,14.0,14.5,2.6,7.4,3,58.0,3.4,15.3,0,0,0,0,0,0.0,0,-6.28,-7.41,1.13,3.3,4.1,23.0,16.0,69.6,3.0,0.0,0,24.0,6.0,25,6.0,4.0,0.0,2.0,4.0,26.0,19.0
Essex Rebels,M. Wol-Cummings,0,M. Wol-Cummings,17,9.2,155.8,43.0,2.5,15.0,38.0,39.5,5.0,11.0,45.5,8.0,10.0,80,10.0,7.0,17.0,9.0,4.0,0.0,9.0,12.0,39.7,12.7,13.7,2.9,5.4,2,45.0,2.6,14.3,5,2.5,3,2,64.4,3.9,2,-4.58,-5.75,1.17,2.8,4.2,23.0,10.0,43.5,4.0,0.0,0,11.0,5.0,45.5,2.0,6.0,0.0,1.0,10.0,8.0,9.0
Worthing Thunder,B. Lomeka,9,B. Lomeka,17,2.1,35.8,14.0,0.8,7.0,12.0,58.3,0.0,1.0,0,0.0,1.0,0,0.0,3.0,3.0,2.0,1.0,0.0,6.0,7.0,17.7,24.0,19.1,2.7,4.1,0,14.0,0.8,19.1,0,0,0,0,0,0.0,0,-10.17,-13.13,2.96,2.8,3.6,8.0,5.0,62.5,3.0,2.0,66.7,1.0,0.0,0,2.0,1.0,0.0,3.0,4.0,6.0,2.0
Loughborough Riders,O. Curran,6,O. Curran,17,5.8,98.2,12.0,0.7,4.0,10.0,40,2.0,5.0,40,2.0,4.0,50,5.0,7.0,12.0,13.0,4.0,1.0,16.0,2.0,21.8,11.3,6.2,6.7,6.2,0,12.0,0.7,6.2,0,0,0,0,0,0.0,0,-5.88,-7.74,1.86,2.3,3.8,4.0,2.0,50,1.0,0.0,0,5.0,2.0,40,8.0,7.0,0.0,1.0,3.0,5.0,5.0
Essex Rebels,M. Brown,2,M. Brown,16,35.0,560.2,376.0,23.5,140.0,279.0,50.2,31.0,82.0,37.8,65.0,77.0,84.4,23.0,62.0,85.0,94.0,66.0,4.0,63.0,37.0,338.8,30.0,33.3,8.3,7.5,20,396.0,24.8,35.0,31,6.2,22,7,61.8,28.1,5,8.78,1.95,6.83,1.6,1.0,146.0,90.0,61.6,51.0,19.0,37.3,82.0,31.0,37.8,29.0,24.0,0.0,10.0,60.0,150.0,88.0
Reading Rockets,V. Olarerin,8,V. Olarerin,16,32.7,522.9,358.0,22.4,139.0,281.0,49.5,31.0,107.0,29,49.0,58.0,84.5,42.0,55.0,97.0,45.0,38.0,5.0,34.0,29.0,286.6,28.8,35.9,4.5,9.7,2,360.0,22.5,36.1,31,5.2,24,5,59.2,27.2,6,8.8,2.96,5.84,2.9,2.4,141.0,96.0,68.1,33.0,12.0,36.4,107.0,31.0,29,16.0,16.0,0.0,2.0,81.0,112.0,104.0
London Cavaliers,D. Braster,23,D. Braster,16,32.0,512.8,288.0,18.0,122.0,237.0,51.5,15.0,55.0,27.3,29.0,42.0,69,26.0,105.0,131.0,43.0,10.0,11.0,48.0,35.0,266.4,27.2,29.4,4.4,13.4,12,300.0,18.8,30.6,19,2.7,19,4,45.8,26.8,7,1.92,-1.36,3.29,3.8,2.5,121.0,79.0,65.3,61.0,28.0,45.9,55.0,15.0,27.3,21.0,15.0,0.0,12.0,47.0,97.0,54.0
Birmingham Rockets,Z. Powell,14,Z. Powell,16,28.7,459.8,286.0,17.9,105.0,230.0,45.7,18.0,50.0,36,58.0,77.0,75.3,17.0,62.0,79.0,64.0,25.0,6.0,49.0,28.0,284.0,30.6,30.7,6.9,8.5,12,298.0,18.6,32.0,9,1.5,17,8,21.9,20.5,6,3.68,-2.27,5.95,2.5,2.2,99.0,63.0,63.6,81.0,24.0,29.6,50.0,18.0,36,17.0,28.0,0.0,4.0,29.0,115.0,65.0
London Cavaliers,J. Manning,10,J. Manning,16,35.0,560.2,278.0,17.4,97.0,217.0,44.7,51.0,116.0,44,33.0,41.0,80.5,13.0,64.0,77.0,65.0,16.0,7.0,54.0,28.0,265.0,24.8,26.0,6.1,7.2,8,286.0,17.9,26.7,24,4.0,19,0,63.2,24.0,6,2.89,0.37,2.53,2.2,2.0,68.0,34.0,50,33.0,12.0,36.4,116.0,51.0,44,33.0,18.0,1.0,2.0,23.0,104.0,52.0
Birmingham Rockets,R. Blain,0,R. Blain,16,32.4,517.7,274.0,17.1,109.0,199.0,54.8,10.0,36.0,27.8,46.0,84.0,54.8,25.0,82.0,107.0,59.0,34.0,9.0,38.0,29.0,239.0,22.9,26.2,5.6,10.2,10,284.0,17.8,27.1,29,3.6,21,9,58.1,31.0,8,5.81,-1.77,7.58,2.9,2.5,138.0,94.0,68.1,25.0,5.0,20,36.0,10.0,27.8,17.0,12.0,0.0,9.0,34.0,116.0,56.0
Birmingham Rockets,E. Donaldson,3,E. Donaldson,16,31.8,509.0,247.0,15.4,93.0,201.0,46.3,28.0,77.0,36.4,33.0,43.0,76.7,28.0,72.0,100.0,48.0,11.0,2.0,45.0,46.0,227.4,22.1,24.0,4.7,9.7,15,262.0,16.4,25.4,19,3.2,15,6,53.9,19.6,6,0.38,-4.08,4.46,3.3,3.0,85.0,53.0,62.4,39.0,12.0,30.8,77.0,28.0,36.4,21.0,20.0,0.0,4.0,47.0,65.0,51.0
Milton Keynes Breakers,X. Wilson,21,X. Wilson,16,26.2,419.7,242.0,15.1,106.0,200.0,53,8.0,27.0,29.6,22.0,35.0,62.9,40.0,77.0,117.0,47.0,25.0,18.0,34.0,34.0,201.0,24.5,29.8,5.8,14.4,12,254.0,15.9,31.2,12,2.4,17,2,33.6,19.9,5,7.4,-0.74,8.15,4.3,2.6,109.0,76.0,69.7,64.0,22.0,34.4,27.0,8.0,29.6,14.0,19.0,0.0,1.0,59.0,40.0,40.0
Essex Rebels,K. Martin,10,K. Martin,16,28.2,450.8,241.0,15.1,66.0,181.0,36.5,47.0,138.0,34.1,62.0,78.0,79.5,13.0,80.0,93.0,33.0,22.0,4.0,23.0,34.0,216.3,23.8,26.5,3.6,10.2,9,250.0,15.6,27.5,19,3.8,4,19,76.9,15.4,5,2.61,-0.9,3.5,3.4,2.8,36.0,16.0,44.4,6.0,2.0,33.3,138.0,47.0,34.1,7.0,10.0,0.0,6.0,32.0,84.0,52.0
Milton Keynes Breakers,J. Spencer,23,J. Spencer,16,31.9,509.9,240.0,15.0,72.0,168.0,42.9,29.0,87.0,33.3,67.0,73.0,91.8,6.0,93.0,99.0,119.0,26.0,4.0,49.0,35.0,233.4,23.4,24.3,12.0,10.0,16,256.0,16.0,25.9,23,4.6,12,10,70.1,19.4,5,7.37,-0.52,7.89,2.2,1.3,55.0,32.0,58.2,25.0,10.0,40,87.0,29.0,33.3,35.0,8.0,0.0,6.0,34.0,66.0,60.0
London Cavaliers,A. Roberts,4,A. Roberts,16,34.4,550.0,234.0,14.6,87.0,180.0,48.3,39.0,86.0,45.3,21.0,28.0,75,15.0,60.0,75.0,61.0,13.0,5.0,38.0,30.0,206.7,19.7,22.3,5.8,7.1,3,237.0,14.8,22.6,6,0.9,12,0,25.0,13.0,7,2.69,-0.06,2.75,2.3,2.3,68.0,37.0,54.4,26.0,11.0,42.3,86.0,39.0,45.3,22.0,11.0,0.0,5.0,34.0,58.0,31.0
Loughborough Riders,J. Campbell,0,J. Campbell,16,31.6,504.9,229.0,14.3,89.0,224.0,39.7,41.0,126.0,32.5,10.0,15.0,66.7,12.0,64.0,76.0,95.0,21.0,3.0,62.0,27.0,269.4,27.1,23.1,9.6,7.7,2,231.0,14.4,23.3,6,3.0,4,3,56.4,6.3,2,-1.04,-2.81,1.76,1.9,2.0,73.0,40.0,54.8,25.0,8.0,32,126.0,41.0,32.5,43.0,18.0,0.0,1.0,23.0,66.0,29.0
Hemel Storm,B. Inger,3,B. Inger,16,26.0,416.6,225.0,14.1,98.0,197.0,49.7,18.0,57.0,31.6,11.0,12.0,91.7,34.0,71.0,105.0,26.0,14.0,8.0,35.0,33.0,195.1,22.8,26.0,3.0,12.2,5,230.0,14.4,26.6,5,1.2,6,0,41.7,8.0,4,-0.59,-2.32,1.73,4.2,3.4,96.0,64.0,66.7,44.0,16.0,36.4,57.0,18.0,31.6,13.0,17.0,0.0,5.0,33.0,75.0,44.0
London Cavaliers,M. Beasley,15,M. Beasley,16,30.7,491.4,224.0,14.0,92.0,204.0,45.1,26.0,85.0,30.6,14.0,32.0,43.8,43.0,56.0,99.0,29.0,24.0,12.0,33.0,40.0,199.8,21.3,23.9,3.1,10.5,0,224.0,14.0,23.9,14,4.7,9,0,77.8,11.0,3,1.72,-1.49,3.2,3.2,3.6,86.0,55.0,64,32.0,10.0,31.2,85.0,26.0,30.6,12.0,13.0,0.0,8.0,49.0,76.0,48.0
Worthing Thunder,A. Scarborough,4,A. Scarborough,16,22.7,362.5,223.0,13.9,91.0,160.0,56.9,8.0,23.0,34.8,33.0,67.0,49.3,47.0,63.0,110.0,16.0,20.0,4.0,19.0,35.0,155.0,20.8,30.0,2.2,14.8,0,223.0,13.9,30.0,12,2.0,10,6,47.5,13.6,6,5.01,0.33,4.68,4.3,2.3,119.0,77.0,64.7,17.0,5.0,29.4,23.0,8.0,34.8,2.0,11.0,0.0,6.0,47.0,70.0,58.0
Reading Rockets,J. Bouknight,4,J. Bouknight,16,28.6,457.4,222.0,13.9,77.0,172.0,44.8,33.0,85.0,38.8,35.0,46.0,76.1,8.0,29.0,37.0,84.0,26.0,0.0,32.0,41.0,207.6,23.8,25.4,9.6,4.2,14,236.0,14.8,27.0,15,2.5,18,7,35.6,25.1,6,5.23,0.37,4.86,1.4,2.0,45.0,29.0,64.4,42.0,15.0,35.7,85.0,33.0,38.8,19.0,11.0,0.0,2.0,18.0,56.0,58.0
Milton Keynes Breakers,C. Thompson,10/8,C. Thompson,16,26.4,422.8,219.0,13.7,78.0,182.0,42.9,34.0,92.0,37,29.0,46.0,63,24.0,54.0,78.0,28.0,15.0,1.0,14.0,41.0,184.6,22.3,26.7,3.4,9.5,2,221.0,13.8,27.0,19,4.8,14,4,60.3,16.8,4,3.08,-1.9,4.98,3.2,3.4,58.0,31.0,53.4,31.0,12.0,38.7,92.0,34.0,37,2.0,4.0,0.0,8.0,41.0,63.0,67.0
Yorkshire Dragons,J. Melke,5,J. Melke,16,34.0,543.5,210.0,13.1,73.0,151.0,48.3,50.0,108.0,46.3,14.0,18.0,77.8,33.0,77.0,110.0,29.0,12.0,7.0,25.0,35.0,144.9,13.1,18.9,2.6,9.9,5,215.0,13.4,19.4,13,3.2,9,2,65.8,10.9,4,2.37,-0.66,3.03,3.7,3.2,25.0,15.0,60,18.0,8.0,44.4,108.0,50.0,46.3,10.0,9.0,0.0,6.0,34.0,57.0,48.0
