Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
London Lions,21,Aaryndeep Rai,,1,26.1,26.1,7,7.0,3,5,60.0,1,1,100.0,0,1,0.0,3,4,7,1,2,3,2,3,70.0,64.3,12.9,94.1,9.9,1.4,12.1,19.8,15.6,5.2,4.4,12.4,26.9,0.2,10.98,2.78,8.2,4,2,50,0,0,0,1,1,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheshire Phoenix,13,Patrick Robinson,,28,26.1,731.3,561,20.0,193,322,59.9,23,58,39.7,152,210,72.4,37,80,117,125,24,4,59,49,63.5,67.7,27.4,118.5,24.3,2.5,5.0,11.2,8.0,29.4,1.6,0.5,12.5,0.65,10.41,7.5,2.91,203,141,69.5,61,29,47.5,58,23,39.7,19,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,15,Chaundee Brown Jr,,8,24.8,198.2,116,14.5,42,71,59.2,11,24,45.8,21,24,87.5,7,27,34,7,6,0,4,14,66.9,71.1,21.0,135.6,19.6,4.0,4.4,14.8,9.9,6.3,1.6,0.0,4.7,0.34,9.29,4.35,4.94,31,23,74.2,16,8,50,24,11,45.8,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol Flyers,22,Joseph Anderson,,27,30.4,819.6,361,13.4,135,318,42.5,56,173,32.4,35,44,79.5,11,54,65,141,49,1,38,37,51.3,53.5,20.8,96.2,17.6,8.4,1.4,7.1,4.1,31.0,3.2,0.1,10.1,0.14,9.07,4.28,4.79,74,53,71.6,71,26,36.6,173,56,32.4,26,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
B. Braun Sheffield Sharks,1,Dirk Williams,,25,31.7,792.3,364,14.6,132,275,48.0,63,146,43.2,37,50,74.0,10,90,100,68,24,22,31,44,59.5,61.3,19.1,111.0,19.0,7.6,1.4,11.3,6.6,14.4,1.6,2.9,9.5,0.18,8.54,4.92,3.62,72,45,62.5,57,24,42.1,146,63,43.2,12,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Surrey 89ers,12,Kino Lily Jr,,25,33.7,843.5,434,17.4,160,341,46.9,87,191,45.5,27,34,79.4,12,48,60,108,28,0,48,30,59.7,61.0,21.3,107.4,22.3,9.8,1.5,5.8,3.7,21.1,1.7,0.0,11.9,0.1,8.49,6.43,2.06,39,18,46.2,111,55,49.5,191,87,45.5,23,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,1,Joel Scott,,13,23.9,310.8,196,15.1,74,133,55.6,15,36,41.7,33,44,75.0,28,39,67,12,11,2,14,28,61.3,64.3,25.6,117.8,20.7,3.8,11.1,14.1,12.7,7.2,1.9,0.7,8.4,0.33,8.38,3.97,4.41,79,48,60.8,18,11,61.1,36,15,41.7,3,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Leicester Riders,13,Donald Carey Jr,,16,32.3,516.3,259,16.2,81,183,44.3,32,85,37.6,65,73,89.0,13,59,72,114,28,0,63,28,53.0,60.2,24.3,93.1,20.9,6.9,2.7,13.0,7.7,36.5,2.8,0.0,22.7,0.4,8.32,4.68,3.64,64,35,54.7,34,14,41.2,85,32,37.6,35,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Eagles,3,Ray'sean Taylor,,27,28.6,772.2,475,17.6,155,329,47.1,52,150,34.7,113,136,83.1,16,103,119,112,39,2,51,66,55.0,61.1,26.0,108.0,21.9,6.9,2.1,14.7,8.2,26.4,2.5,0.2,11.6,0.41,7.71,4.22,3.5,111,75,67.6,68,28,41.2,150,52,34.7,32,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,33,Shavar Reynolds Jr,,17,23.0,391.4,177,10.4,66,134,49.3,14,29,48.3,31,35,88.6,13,21,34,84,10,1,31,41,54.5,59.2,22.2,98.1,14.3,2.3,4.0,5.9,5.0,37.1,1.4,0.3,17.2,0.26,7.62,2.51,5.11,40,20,50,65,32,49.2,29,14,48.3,22,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
