Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Nottingham Hoods,E. Bailey,6,E. Bailey,24,27.0,648.5,205.0,8.5,73.0,180.0,40.6,30.0,98.0,30.6,29.0,44.0,65.9,30.0,78.0,108.0,22.0,21.0,6.0,24.0,84.0,185.6,14.4,15.9,1.7,8.4,3,208.0,8.7,16.1,7,1.8,8,2,39.4,9.9,4,-2.62,-6.36,3.74,3.8,4.5,59.0,36.0,61,23.0,7.0,30.4,98.0,30.0,30.6,9.0,10.0,0.0,5.0,30.0,50.0,44.0
Worthing Thunder,D. Evans,0,D. Evans,24,21.5,515.1,197.0,8.2,77.0,194.0,39.7,18.0,91.0,19.8,25.0,45.0,55.6,29.0,65.0,94.0,52.0,34.0,8.0,25.0,48.0,201.4,19.0,18.6,4.9,8.9,11,208.0,8.7,19.7,15,2.5,12,8,48.3,16.5,6,-0.19,-4.61,4.42,3.0,3.2,78.0,51.0,65.4,24.0,8.0,33.3,91.0,18.0,19.8,10.0,12.0,0.0,3.0,25.0,82.0,49.0
Yorkshire Dragons,R. Ani,1,R. Ani,24,10.6,254.8,93.0,3.9,30.0,74.0,40.5,6.0,31.0,19.4,27.0,42.0,64.3,20.0,21.0,41.0,18.0,21.0,10.0,18.0,27.0,86.9,16.9,18.2,3.5,8.0,0,93.0,3.9,18.2,3,1.0,5,2,25.5,5.9,3,1.67,-4.32,5.99,3.3,3.7,42.0,24.0,57.1,1.0,0.0,0,31.0,6.0,19.4,8.0,6.0,0.0,4.0,19.0,28.0,22.0
Essex Rebels,T. Hudson,9,T. Hudson,24,14.6,349.9,93.0,3.9,38.0,91.0,41.8,0.0,1.0,0,17.0,39.0,43.6,28.0,40.0,68.0,19.0,7.0,3.0,21.0,53.0,97.1,14.0,13.3,2.7,9.7,0,93.0,3.9,13.3,5,1.7,4,1,56.3,4.4,3,-8.25,-9.3,1.05,3.8,4.6,73.0,34.0,46.6,17.0,4.0,23.5,1.0,0.0,0,5.0,11.0,0.0,5.0,19.0,10.0,20.0
Essex Rebels,H. Gent,36,H. Gent,24,14.5,348.9,90.0,3.8,38.0,79.0,48.1,1.0,3.0,33.3,13.0,27.0,48.1,34.0,52.0,86.0,14.0,10.0,2.0,23.0,46.0,76.7,11.0,12.9,2.0,12.3,3,93.0,3.9,13.4,3,1.0,0,6,56.8,3.6,3,-6.41,-7.9,1.48,4.2,4.4,72.0,36.0,50,4.0,1.0,25,3.0,1.0,33.3,4.0,12.0,1.0,6.0,16.0,14.0,14.0
Newcastle Knights,F. Cork,13,F. Cork,24,7.7,183.9,63.0,2.6,27.0,53.0,50.9,3.0,6.0,50,6.0,12.0,50,20.0,22.0,42.0,13.0,3.0,1.0,11.0,21.0,47.3,12.7,17.0,3.5,11.3,0,63.0,2.6,17.0,0,0,0,0,0,0.0,0,-3.33,-4.11,0.78,3.9,4.0,21.0,11.0,52.4,26.0,13.0,50,6.0,3.0,50,5.0,3.0,0.0,3.0,15.0,18.0,7.0
Essex Rebels,M. Wol-Cummings,0,M. Wol-Cummings,24,8.2,196.3,51.0,2.1,17.0,49.0,34.7,7.0,21.0,33.3,10.0,14.0,71.4,11.0,12.0,23.0,15.0,4.0,0.0,13.0,16.0,54.9,14.1,13.0,3.8,5.9,2,53.0,2.2,13.5,8,2.0,5,4,59.2,7.8,4,-6.44,-6.9,0.46,2.7,4.1,21.0,9.0,42.9,7.0,1.0,14.3,21.0,7.0,33.3,2.0,8.0,0.0,3.0,10.0,9.0,8.0
Nottingham Hoods,T. Williams,0/1/55/9,T. Williams,23,34.2,786.8,529.0,23.0,204.0,451.0,45.2,46.0,181.0,25.4,75.0,110.0,68.2,29.0,101.0,130.0,125.0,55.0,12.0,63.0,49.0,512.1,32.8,33.8,8.0,8.3,17,546.0,23.7,34.9,36,5.1,22,10,68.2,29.4,7,6.8,0.73,6.08,2.7,1.6,211.0,140.0,66.4,59.0,18.0,30.5,181.0,46.0,25.4,31.0,21.0,0.0,11.0,70.0,196.0,136.0
London Cavaliers,J. Manning,10,J. Manning,23,34.9,801.8,423.0,18.4,148.0,315.0,47,75.0,167.0,44.9,52.0,63.0,82.5,16.0,76.0,92.0,95.0,20.0,10.0,75.0,40.0,385.7,24.9,27.4,6.1,6.0,10,433.0,18.8,28.0,30,4.3,23,0,65.2,28.0,7,3.23,0.81,2.42,2.1,1.5,108.0,60.0,55.6,40.0,13.0,32.5,167.0,75.0,44.9,42.0,28.0,1.0,4.0,51.0,163.0,85.0
Newcastle Knights,S. Trunley,10/14,S. Trunley,23,34.1,783.5,408.0,17.7,144.0,338.0,42.6,79.0,196.0,40.3,41.0,52.0,78.8,36.0,67.0,103.0,91.0,26.0,1.0,39.0,44.0,349.3,22.0,25.8,5.8,6.5,24,432.0,18.8,27.4,53,5.9,39,7,63.0,44.1,9,1.99,0.86,1.13,2.4,2.7,68.0,36.0,52.9,74.0,29.0,39.2,196.0,79.0,40.3,14.0,19.0,0.0,6.0,65.0,98.0,62.0
Birmingham Rockets,Z. Powell,14,Z. Powell,23,29.9,687.3,403.0,17.5,152.0,326.0,46.6,19.0,62.0,30.6,80.0,106.0,75.5,29.0,81.0,110.0,110.0,32.0,7.0,65.0,46.0,392.3,28.7,29.4,8.0,8.0,14,417.0,18.1,30.4,13,1.4,21,12,24.7,27.3,9,3.42,-1.89,5.31,2.3,2.1,138.0,90.0,65.2,125.0,43.0,34.4,62.0,19.0,30.6,21.0,37.0,0.0,7.0,43.0,169.0,90.0
London Cavaliers,D. Braster,23,D. Braster,23,29.1,668.4,395.0,17.2,166.0,330.0,50.3,21.0,71.0,29.6,42.0,69.0,60.9,55.0,142.0,197.0,54.0,21.0,13.0,69.0,43.0,359.4,27.9,30.7,4.2,15.3,12,407.0,17.7,31.6,19,2.4,20,4,43.7,27.8,8,2.02,-1.25,3.27,4.0,2.4,188.0,113.0,60.1,71.0,32.0,45.1,71.0,21.0,29.6,29.0,25.0,0.0,15.0,78.0,120.0,77.0
Derby Trailblazers,J. Pathmarajah,22,J. Pathmarajah,23,32.1,738.2,395.0,17.2,154.0,332.0,46.4,25.0,67.0,37.3,62.0,83.0,74.7,19.0,65.0,84.0,109.0,47.0,9.0,59.0,55.0,392.2,27.5,27.6,7.6,5.9,20,415.0,18.0,29.0,30,2.7,29,9,45.5,40.0,11,1.52,-2.45,3.97,1.9,2.6,178.0,100.0,56.2,87.0,29.0,33.3,67.0,25.0,37.3,29.0,22.0,0.0,8.0,51.0,147.0,101.0
Birmingham Rockets,R. Blain,0,R. Blain,23,33.3,766.6,389.0,16.9,153.0,280.0,54.6,21.0,61.0,34.4,62.0,103.0,60.2,33.0,117.0,150.0,89.0,46.0,14.0,55.0,47.0,333.4,21.9,25.5,5.8,9.8,19,408.0,17.7,26.7,34,3.1,23,15,57.4,37.6,11,5.66,-1.51,7.17,2.9,2.4,184.0,122.0,66.3,34.0,10.0,29.4,61.0,21.0,34.4,24.0,19.0,0.0,12.0,48.0,145.0,82.0
Loughborough Riders,J. Cook,12/21/31/7,J. Cook,23,28.6,657.5,375.0,16.3,134.0,319.0,42,67.0,194.0,34.5,40.0,46.0,87,22.0,66.0,88.0,40.0,19.0,8.0,24.0,27.0,327.6,25.3,28.9,3.1,6.8,13,388.0,16.9,29.9,12,1.7,24,3,23.7,28.3,7,2.17,0.26,1.91,3.0,2.7,49.0,29.0,59.2,76.0,38.0,50,194.0,67.0,34.5,6.0,14.0,0.0,4.0,40.0,115.0,71.0
Birmingham Rockets,E. Donaldson,3,E. Donaldson,23,31.6,727.6,374.0,16.3,137.0,294.0,46.6,39.0,107.0,36.4,61.0,82.0,74.4,45.0,103.0,148.0,69.0,15.0,3.0,56.0,64.0,327.4,22.6,25.8,4.8,10.2,15,389.0,16.9,26.8,29,3.2,21,10,57.1,27.4,9,1.23,-2.92,4.16,3.3,2.9,127.0,79.0,62.2,60.0,19.0,31.7,107.0,39.0,36.4,28.0,22.0,0.0,6.0,73.0,98.0,75.0
Derby Trailblazers,S. Walker,3,S. Walker,23,25.2,578.8,366.0,15.9,155.0,254.0,61,17.0,44.0,38.6,39.0,60.0,65,63.0,134.0,197.0,56.0,11.0,18.0,51.0,49.0,257.7,23.1,32.6,5.0,17.6,12,378.0,16.4,33.7,49,3.5,30,8,73.1,41.5,14,5.17,0.94,4.22,5.0,1.8,191.0,131.0,68.6,19.0,7.0,36.8,44.0,17.0,38.6,16.0,27.0,0.0,8.0,93.0,54.0,69.0
Milton Keynes Breakers,J. Spencer,23,J. Spencer,23,33.4,767.3,351.0,15.3,113.0,239.0,47.3,48.0,122.0,39.3,77.0,87.0,88.5,12.0,129.0,141.0,162.0,31.0,3.0,76.0,51.0,327.6,22.0,23.6,10.9,9.5,23,374.0,16.3,25.2,34,4.2,22,10,64.4,33.4,8,5.4,-0.96,6.36,2.2,1.3,82.0,54.0,65.9,34.0,10.0,29.4,122.0,48.0,39.3,52.0,14.0,0.0,10.0,41.0,98.0,85.0
Hemel Storm,D. Nelson-Henry,10,D. Nelson-Henry,23,24.8,571.3,343.0,14.9,147.0,227.0,64.8,4.0,14.0,28.6,45.0,63.0,71.4,36.0,134.0,170.0,51.0,13.0,20.0,53.0,66.0,260.9,22.3,29.2,4.3,14.5,10,353.0,15.3,30.1,22,3.7,15,8,59.4,22.5,6,3.04,-0.97,4.02,5.0,2.2,194.0,138.0,71.1,19.0,5.0,26.3,14.0,4.0,28.6,20.0,25.0,0.0,8.0,60.0,45.0,43.0
Milton Keynes Breakers,D. Jackson,1/10/9,D. Jackson,23,27.3,627.5,329.0,14.3,124.0,281.0,44.1,53.0,137.0,38.7,28.0,36.0,77.8,30.0,81.0,111.0,59.0,27.0,3.0,45.0,46.0,299.4,24.6,27.1,4.9,9.1,8,337.0,14.7,27.8,10,1.4,16,4,28.2,22.8,7,2.92,-1.9,4.82,2.9,2.9,108.0,57.0,52.8,33.0,13.0,39.4,137.0,53.0,38.7,18.0,19.0,0.0,8.0,38.0,123.0,69.0
London Cavaliers,A. Roberts,4,A. Roberts,23,34.1,783.4,325.0,14.1,121.0,279.0,43.4,49.0,138.0,35.5,34.0,44.0,77.3,22.0,93.0,115.0,95.0,19.0,7.0,59.0,43.0,321.9,21.3,21.5,6.3,7.6,8,333.0,14.5,22.1,9,1.0,14,1,31.2,15.4,9,0.68,-1.85,2.53,2.3,2.4,111.0,60.0,54.1,30.0,12.0,40,138.0,49.0,35.5,36.0,17.0,0.0,6.0,35.0,78.0,36.0
Hemel Storm,M. Norman,2,M. Norman,23,26.5,610.4,316.0,13.7,119.0,258.0,46.1,50.0,144.0,34.7,28.0,31.0,90.3,15.0,57.0,72.0,37.0,17.0,4.0,35.0,42.0,280.0,22.4,25.2,2.9,5.7,0,316.0,13.7,25.2,22,3.1,22,1,49.0,22.4,7,-0.46,-1.52,1.05,2.8,3.5,85.0,57.0,67.1,29.0,12.0,41.4,144.0,50.0,34.7,13.0,17.0,0.0,5.0,23.0,128.0,61.0
Bristol Flyers II,N. Ladjimi,24/8,N. Ladjimi,23,25.6,589.3,313.0,13.6,102.0,294.0,34.7,78.0,231.0,33.8,31.0,33.0,93.9,13.0,47.0,60.0,24.0,14.0,0.0,40.0,39.0,322.1,27.1,26.4,2.0,5.1,4,317.0,13.8,26.7,3,1.5,5,1,27.6,5.4,2,-4.05,-2.26,-1.8,2.6,2.2,20.0,9.0,45,43.0,15.0,34.9,231.0,78.0,33.8,18.0,15.0,0.0,7.0,31.0,104.0,54.0
Derby Trailblazers,R. May-Thompson,7,R. May-Thompson,23,27.4,630.3,309.0,13.4,116.0,234.0,49.6,27.0,77.0,35.1,50.0,70.0,71.4,16.0,109.0,125.0,40.0,26.0,33.0,23.0,47.0,260.9,21.4,25.3,3.3,10.2,2,311.0,13.5,25.5,30,3.3,17,14,64.8,24.2,9,3.57,-1.66,5.24,4.3,3.3,82.0,53.0,64.6,75.0,36.0,48,77.0,27.0,35.1,12.0,8.0,0.0,3.0,36.0,81.0,59.0
London Cavaliers,M. Beasley,15,M. Beasley,23,28.7,660.6,295.0,12.8,119.0,276.0,43.1,33.0,112.0,29.5,24.0,44.0,54.5,54.0,76.0,130.0,32.0,30.0,16.0,46.0,52.0,275.9,21.6,23.2,2.5,10.2,0,295.0,12.8,23.2,16,4.0,11,0,72.7,13.0,4,-0.15,-2.99,2.84,3.4,3.8,129.0,75.0,58.1,34.0,10.0,29.4,112.0,33.0,29.5,16.0,16.0,0.0,14.0,59.0,93.0,55.0
Derby Trailblazers,C. Washington,13,C. Washington,23,32.3,743.9,270.0,11.7,85.0,201.0,42.3,61.0,143.0,42.7,39.0,47.0,83,8.0,49.0,57.0,65.0,14.0,1.0,40.0,33.0,243.5,17.0,18.7,4.5,4.0,7,277.0,12.0,19.2,7,0.9,11,8,24.1,16.5,8,-0.9,-2.62,1.72,2.2,3.4,28.0,14.0,50,30.0,10.0,33.3,143.0,61.0,42.7,18.0,12.0,0.0,10.0,23.0,57.0,37.0
Birmingham Rockets,O. Jackman,13,O. Jackman,23,20.7,476.5,255.0,11.1,88.0,176.0,50,13.0,46.0,28.3,66.0,93.0,71,43.0,113.0,156.0,54.0,27.0,4.0,30.0,32.0,195.8,20.7,26.8,5.7,16.4,4,259.0,11.3,27.3,34,4.2,24,6,63.8,28.6,8,6.99,-0.04,7.02,3.9,2.5,103.0,68.0,66,27.0,7.0,25.9,46.0,13.0,28.3,6.0,20.0,0.0,4.0,58.0,53.0,64.0
Nottingham Hoods,S. Akano,7,S. Akano,23,26.1,601.4,231.0,10.0,86.0,220.0,39.1,33.0,116.0,28.4,26.0,39.0,66.7,15.0,45.0,60.0,90.0,30.0,0.0,56.0,49.0,267.0,22.4,19.3,7.5,5.0,5,236.0,10.3,19.8,6,1.5,7,0,42.9,8.0,4,-1.77,-5.11,3.34,1.8,3.0,69.0,40.0,58,35.0,13.0,37.1,116.0,33.0,28.4,32.0,18.0,1.0,5.0,26.0,80.0,54.0
Hemel Storm,K. Walker,11,K. Walker,23,23.3,536.8,227.0,9.9,94.0,177.0,53.1,11.0,32.0,34.4,28.0,48.0,58.3,36.0,100.0,136.0,35.0,29.0,1.0,48.0,39.0,201.7,18.4,20.6,3.2,12.3,8,235.0,10.2,21.3,30,3.8,17,10,70.1,24.4,8,-0.83,-3.53,2.7,3.6,3.8,136.0,82.0,60.3,9.0,1.0,11.1,32.0,11.0,34.4,14.0,24.0,1.0,9.0,35.0,76.0,39.0
Milton Keynes Breakers,B. Baker-Mccann,11,B. Baker-Mccann,23,18.5,424.4,214.0,9.3,83.0,183.0,45.4,9.0,32.0,28.1,39.0,58.0,67.2,50.0,48.0,98.0,34.0,32.0,1.0,43.0,42.0,193.5,23.5,26.1,4.1,11.9,3,217.0,9.4,26.4,14,2.3,17,2,39.1,18.9,6,0.7,-4.48,5.18,3.1,3.5,129.0,66.0,51.2,21.0,7.0,33.3,32.0,9.0,28.1,16.0,17.0,0.0,10.0,49.0,52.0,41.0
London Cavaliers,M. Collins,13,M. Collins,23,29.2,671.9,212.0,9.2,90.0,166.0,54.2,3.0,9.0,33.3,29.0,59.0,49.2,85.0,131.0,216.0,17.0,12.0,15.0,26.0,72.0,127.6,9.8,16.4,1.3,16.7,2,214.0,9.3,16.5,14,2.3,6,7,77.1,9.1,6,-1.06,-3.2,2.14,5.0,4.3,148.0,85.0,57.4,9.0,2.0,22.2,9.0,3.0,33.3,8.0,8.0,0.0,10.0,85.0,20.0,26.0
Hemel Storm,V. Eze,21,V. Eze,23,18.4,422.9,193.0,8.4,78.0,133.0,58.6,12.0,38.0,31.6,25.0,37.0,67.6,29.0,44.0,73.0,20.0,5.0,10.0,26.0,23.0,140.4,16.2,22.2,2.3,8.4,2,195.0,8.5,22.4,6,1.2,7,4,34.2,8.8,5,0.1,-1.27,1.37,3.9,3.4,86.0,59.0,68.6,9.0,7.0,77.8,38.0,12.0,31.6,8.0,12.0,1.0,5.0,40.0,66.0,19.0
Bristol Flyers II,Y. Hafid,0/5,Y. Hafid,23,26.6,611.8,172.0,7.5,62.0,186.0,33.3,22.0,77.0,28.6,26.0,31.0,83.9,18.0,58.0,76.0,87.0,28.0,0.0,107.0,44.0,277.1,22.5,14.0,7.1,6.2,2,174.0,7.6,14.1,2,2.0,1,2,53.2,3.9,1,-11.71,-9.64,-2.07,1.6,2.1,70.0,25.0,35.7,37.0,14.0,37.8,77.0,22.0,28.6,53.0,44.0,1.0,9.0,21.0,37.0,50.0
Hemel Storm,S. Newman,4,S. Newman,23,34.9,802.1,166.0,7.2,61.0,145.0,42.1,33.0,96.0,34.4,11.0,11.0,100,10.0,86.0,96.0,264.0,53.0,7.0,100.0,46.0,230.2,14.0,10.1,16.0,5.8,31,197.0,8.6,12.0,7,1.4,10,0,35.0,15.0,5,1.32,-1.23,2.56,1.0,1.7,39.0,24.0,61.5,10.0,4.0,40,96.0,33.0,34.4,70.0,21.0,0.0,9.0,5.0,46.0,44.0
Birmingham Rockets,L. Okosieme,21,L. Okosieme,23,21.8,501.0,158.0,6.9,64.0,98.0,65.3,0.0,0.0,0,30.0,53.0,56.6,44.0,109.0,153.0,16.0,13.0,54.0,26.0,44.0,99.2,10.0,15.8,1.6,15.3,3,161.0,7.0,16.1,11,2.8,6,3,75.1,7.3,4,3.98,-3.77,7.76,5.0,4.0,89.0,61.0,68.5,9.0,3.0,33.3,0.0,0.0,0,9.0,8.0,0.0,9.0,40.0,32.0,19.0
Derby Trailblazers,R. Marsden,30,R. Marsden,23,19.2,440.7,152.0,6.6,68.0,136.0,50,0.0,2.0,0,16.0,25.0,64,27.0,98.0,125.0,37.0,7.0,4.0,33.0,32.0,146.9,17.3,17.8,4.3,14.6,6,158.0,6.9,18.5,9,1.5,7,1,60.5,12.4,6,-2.92,-5.84,2.92,4.3,4.0,89.0,54.0,60.7,45.0,14.0,31.1,2.0,0.0,0,12.0,14.0,1.0,6.0,19.0,22.0,18.0
Milton Keynes Breakers,M. New Jr.,15,M. New Jr.,23,19.7,454.1,147.0,6.4,56.0,113.0,49.6,19.0,46.0,41.3,16.0,20.0,80,12.0,70.0,82.0,40.0,14.0,6.0,21.0,28.0,125.6,14.3,16.7,4.6,9.3,6,153.0,6.7,17.4,8,1.3,6,1,62.1,8.4,6,2.4,-3.58,5.98,3.3,3.5,42.0,27.0,64.3,25.0,10.0,40,46.0,19.0,41.3,9.0,12.0,0.0,0.0,25.0,18.0,28.0
