Canonical,Team,Numbers,Variations
"MILJENOVIC, STEFAN",Crvena Zvezda Meridianbet Belgrade,2,"MILJENOVIC, STEFAN"
"DAVIDOVAC, DEJAN",Crvena Zvezda Meridianbet Belgrade,7,"DAVIDOVAC, DEJAN"
"CARTER, TYSON",Crvena Zvezda Meridianbet Belgrade,11,"CARTER, TYSON"
"KALINIC, NIKOLA",Crvena Zvezda Meridianbet Belgrade,12,"KALINIC, NIKOLA"
"RIVERO, JASIEL",Crvena Zvezda Meridianbet Belgrade,14,"RIVERO, JASIEL"
"IZUNDU, EBUKA",Crvena Zvezda Meridianbet Belgrade,15,"IZUNDU, EBUKA"
"STOJKOVIC, LAZAR",Crvena Zvezda Meridianbet Belgrade,17,"STOJKOVIC, LAZAR"
"NWORA, JORDAN",Crvena Zvezda Meridianbet Belgrade,33,"NWORA, JORDAN"
"OJELEYE, SEMI",Crvena Zvezda Meridianbet Belgrade,37,"OJELEYE, SEMI"
"RADOSIC, OGNJEN",Crvena Zvezda Meridianbet Belgrade,44,"RADOSIC, OGNJEN"
"MONEKE, CHIMA",Crvena Zvezda Meridianbet Belgrade,95,"MONEKE, CHIMA"
"CANCAR, VLATKO",EA7 Emporio Armani Milan,0,"CANCAR, VLATKO"
"MANNION, NICCOLO",EA7 Emporio Armani Milan,1,"MANNION, NICCOLO"
"ELLIS, QUINN",EA7 Emporio Armani Milan,3,"ELLIS, QUINN"
"BOOKER, DEVIN",EA7 Emporio Armani Milan,6,"BOOKER, DEVIN"
"BOLMARO, LEANDRO",EA7 Emporio Armani Milan,10,"BOLMARO, LEANDRO"
"BROOKS, ARMONI",EA7 Emporio Armani Milan,12,"BROOKS, ARMONI"
"LEDAY, ZACH",EA7 Emporio Armani Milan,16,"LEDAY, ZACH"
"RICCI, GIAMPAOLO",EA7 Emporio Armani Milan,17,"RICCI, GIAMPAOLO"
"GUDURIC, MARKO",EA7 Emporio Armani Milan,23,"GUDURIC, MARKO"
"SHIELDS, SHAVON",EA7 Emporio Armani Milan,31,"SHIELDS, SHAVON"
"NEBO, JOSH",EA7 Emporio Armani Milan,32,"NEBO, JOSH"
"DUNSTON, BRYANT",EA7 Emporio Armani Milan,42,"DUNSTON, BRYANT"
"DANGUBIC, NEMANJA",Dubai Basketball,2,"DANGUBIC, NEMANJA; NEMANJA DANGUBIC"
"BACON, DWAYNE",Dubai Basketball,3,"BACON, DWAYNE; DWAYNE BACON"
"ABASS, AWUDU",Dubai Basketball,5,"ABASS, AWUDU; AWUDU ABASS"
"PREPELIC, KLEMEN",Dubai Basketball,7,"PREPELIC, KLEMEN; KLEMEN PREPELIC"
"BERTANS, DAVIS",Dubai Basketball,8,"DAVIS BERTANS; BERTANS, DAVIS"
"ANDERSON, JUSTIN",Dubai Basketball,10,"ANDERSON, JUSTIN; JUSTIN ANDERSON"
"KONDIC, KOSTA",Dubai Basketball,11,"KONDIC, KOSTA; KOSTA KONDIC"
"MUSA, DZANAN",Dubai Basketball,13,"DZANAN MUSA; MUSA, DZANAN"
"KABENGELE, MFIONDU",Dubai Basketball,17,"KABENGELE, MFIONDU; MFIONDU KABENGELE"
"WRIGHT IV, MCKINLEY",Dubai Basketball,25,"WRIGHT IV, MCKINLEY"
"PETRUSEV, FILIP",Dubai Basketball,30,"PETRUSEV, FILIP; FILIP PETRUSEV"
"KAMENJAS, KENAN",Dubai Basketball,34,"KAMENJAS, KENAN; KENAN KAMENJAS"
"JONES, CARLIK",Partizan Mozzart Bet Belgrade,1,"JONES, CARLIK; CARLIK JONES"
"MILTON, SHAKE",Partizan Mozzart Bet Belgrade,2,"MILTON, SHAKE; SHAKE MILTON"
"WASHINGTON, DUANE",Partizan Mozzart Bet Belgrade,4,"WASHINGTON, DUANE; DUANE WASHINGTON"
"OSETKOWSKI, DYLAN",Partizan Mozzart Bet Belgrade,5,"DYLAN OSETKOWSKI; OSETKOWSKI, DYLAN"
"BOSNJAKOVIC, MITAR",Partizan Mozzart Bet Belgrade,8,"BOSNJAKOVIC, MITAR; MITAR BOSNJAKOVIC"
"MARINKOVIC, VANJA",Partizan Mozzart Bet Belgrade,9,"VANJA MARINKOVIC; MARINKOVIC, VANJA"
"POKUSEVSKI, ALEKSEJ",Partizan Mozzart Bet Belgrade,11,"POKUSEVSKI, ALEKSEJ; ALEKSEJ POKUSEVSKI"
"BROWN, STERLING",Partizan Mozzart Bet Belgrade,12,"BROWN, STERLING; STERLING BROWN"
"BONGA, ISAAC",Partizan Mozzart Bet Belgrade,17,"BONGA, ISAAC; ISAAC BONGA"
"LAKIC, ARIJAN",Partizan Mozzart Bet Belgrade,19,"LAKIC, ARIJAN; ARIJAN LAKIC"
"PARKER, JABARI",Partizan Mozzart Bet Belgrade,22,"PARKER, JABARI"
"JONES, TYRIQUE",Olympiacos Piraeus,88,"JONES, TYRIQUE; TYRIQUE JONES"
"MOTLEY, JOHNATHAN",Hapoel IBI Tel Aviv,0,"JOHNATHAN MOTLEY; MOTLEY, JOHNATHAN"
"JONES, CHRIS",Hapoel IBI Tel Aviv,1,"CHRIS JONES; JONES, CHRIS"
"BLAKENEY, ANTONIO",Hapoel IBI Tel Aviv,2,"ANTONIO BLAKENEY; BLAKENEY, ANTONIO"
"BRYANT, ELIJAH",Hapoel IBI Tel Aviv,3,"ELIJAH BRYANT; BRYANT, ELIJAH"
"PALATIN, GUY",Hapoel IBI Tel Aviv,9,"PALATIN, GUY; GUY PALATIN"
"ENNIS, TYLER",Hapoel IBI Tel Aviv,11,"ENNIS, TYLER"
"MALCOLM, COLLIN",Hapoel IBI Tel Aviv,17,"MALCOLM, COLLIN; COLLIN MALCOLM"
"ODIASE, TAI",Hapoel IBI Tel Aviv,21,"TAI ODIASE; ODIASE, TAI"
"MICIC, VASILIJE",Hapoel IBI Tel Aviv,22,"VASILIJE MICIC; MICIC, VASILIJE"
"WAINRIGHT, ISH",Hapoel IBI Tel Aviv,24,"ISH WAINRIGHT; WAINRIGHT, ISH"
"OTURU, DAN",Hapoel IBI Tel Aviv,25,"OTURU, DAN; DAN OTURU"
"GINAT, TOMER",Hapoel IBI Tel Aviv,41,"TOMER GINAT; GINAT, TOMER"
"PUNTER, KEVIN",FC Barcelona,0,"PUNTER, KEVIN"
"MARCOS, JUANI",FC Barcelona,2,"MARCOS, JUANI"
"CALE, MYLES",FC Barcelona,3,"CALE, MYLES"
"VESELY, JAN",FC Barcelona,6,"VESELY, JAN"
"BRIZUELA, DARIO",FC Barcelona,8,"BRIZUELA, DARIO"
"SATORANSKY, TOMAS",FC Barcelona,13,"SATORANSKY, TOMAS"
"HERNANGOMEZ, WILLY",FC Barcelona,14,"HERNANGOMEZ, WILLY"
"FALL, YOUSSOUPHA",FC Barcelona,19,"FALL, YOUSSOUPHA"
"LAPROVITTOLA, NICOLAS",FC Barcelona,20,"LAPROVITTOLA, NICOLAS"
"CLYBURN, WILL",FC Barcelona,21,"CLYBURN, WILL"
"SHENGELIA, TORNIKE",FC Barcelona,23,"SHENGELIA, TORNIKE"
"PARRA, JOEL",FC Barcelona,44,"PARRA, JOEL"
"SHORTS, TJ",Panathinaikos AKTOR Athens,0,"SHORTS, TJ"
"HOLMES, RICHAUN",Panathinaikos AKTOR Athens,8,"HOLMES, RICHAUN"
"SLOUKAS, KOSTAS",Panathinaikos AKTOR Athens,10,"SLOUKAS, KOSTAS"
"ROGKAVOPOULOS, NIKOLAOS",Panathinaikos AKTOR Athens,17,"ROGKAVOPOULOS, NIKOLAOS"
"SAMODUROV, ALEXANDROS",Panathinaikos AKTOR Athens,20,"SAMODUROV, ALEXANDROS"
"GRANT, JERIAN",Panathinaikos AKTOR Athens,22,"GRANT, JERIAN"
"NUNN, KENDRICK",Panathinaikos AKTOR Athens,25,"NUNN, KENDRICK"
"TOLIOPOULOS, VASSILIS",Panathinaikos AKTOR Athens,27,"TOLIOPOULOS, VASSILIS"
"GRIGONIS, MARIUS",Panathinaikos AKTOR Athens,40,"GRIGONIS, MARIUS"
"HERNANGOMEZ, JUANCHO",Panathinaikos AKTOR Athens,41,"HERNANGOMEZ, JUANCHO"
"MITOGLOU, KONSTANTINOS",Panathinaikos AKTOR Athens,44,"MITOGLOU, KONSTANTINOS"
"YURTSEVEN, OMER",Panathinaikos AKTOR Athens,77,"YURTSEVEN, OMER"
"DA SILVA, OSCAR",FC Bayern Munich,1,"DA SILVA, OSCAR"
"RATHAN-MAYES, XAVIER",FC Bayern Munich,4,"RATHAN-MAYES, XAVIER"
"GIFFEY, NIELS",FC Bayern Munich,5,"GIFFEY, NIELS"
"KRATZER, LEON",FC Bayern Munich,8,"KRATZER, LEON"
"JESSUP, JUSTINIAN",FC Bayern Munich,10,"JESSUP, JUSTINIAN"
"LUCIC, VLADIMIR",FC Bayern Munich,11,"LUCIC, VLADIMIR"
"OBST, ANDREAS",FC Bayern Munich,13,"OBST, ANDREAS"
"JOVIC, STEFAN",FC Bayern Munich,16,"JOVIC, STEFAN"
"MIKE, ISIAHA",FC Bayern Munich,22,"MIKE, ISIAHA"
"GABRIEL, WENYEN",FC Bayern Munich,32,"GABRIEL, WENYEN"
"MCCORMACK, DAVID",FC Bayern Munich,33,"MCCORMACK, DAVID"
"BALDWIN, KAMAR",FC Bayern Munich,44,"BALDWIN, KAMAR"
"VILDOZA, LUCA",Virtus Bologna,1,"VILDOZA, LUCA"
"EDWARDS, CARSEN",Virtus Bologna,3,"EDWARDS, CARSEN"
"PAJOLA, ALESSANDRO",Virtus Bologna,6,"PAJOLA, ALESSANDRO"
"NIANG, SALIOU",Virtus Bologna,7,"NIANG, SALIOU"
"SMAILAGIC, ALEN",Virtus Bologna,9,"SMAILAGIC, ALEN"
"TAYLOR, BRANDON",Virtus Bologna,11,"TAYLOR, BRANDON"
"ALSTON JR. , DERRICK",Virtus Bologna,21,"ALSTON JR. , DERRICK"
"HACKETT, DANIEL",Virtus Bologna,23,"HACKETT, DANIEL"
"MORGAN, MATTHEW",Virtus Bologna,30,"MORGAN, MATTHEW"
"DIARRA, ALIOU",Virtus Bologna,31,"DIARRA, ALIOU"
"JALLOW, KARIM",Virtus Bologna,34,"JALLOW, KARIM"
"DIOUF, MOUHAMET",Virtus Bologna,35,"DIOUF, MOUHAMET"
"LYLES, TREY",Real Madrid,0,"LYLES, TREY"
"KRAMER, DAVID",Real Madrid,1,"KRAMER, DAVID"
"ABALDE, ALBERTO",Real Madrid,6,"ABALDE, ALBERTO"
"CAMPAZZO, FACUNDO",Real Madrid,7,"CAMPAZZO, FACUNDO"
"OKEKE, CHUMA",Real Madrid,8,"OKEKE, CHUMA"
"HEZONJA, MARIO",Real Madrid,11,"HEZONJA, MARIO"
"DECK, GABRIEL",Real Madrid,14,"DECK, GABRIEL"
"GARUBA, USMAN",Real Madrid,16,"GARUBA, USMAN"
"FERNANDO, BRUNO",Real Madrid,20/24,"FERNANDO, BRUNO; BRUNO FERNANDO"
"TAVARES, WALTER",Real Madrid,22,"TAVARES, WALTER"
"LLULL, SERGIO",Real Madrid,23,"LLULL, SERGIO"
"FELIZ, ANDRES",Real Madrid,24,"FELIZ, ANDRES"
Player None,Virtus Bologna,None,Player None
"BACOT JR., ARMANDO",Fenerbahce Beko Istanbul,0,"BACOT JR., ARMANDO"
"BIRSEN, METECAN",Fenerbahce Beko Istanbul,1,"METECAN BIRSEN; BIRSEN, METECAN"
"BALDWIN IV, WADE",Fenerbahce Beko Istanbul,2,"BALDWIN IV, WADE"
"MELLI, NICOLO",Fenerbahce Beko Istanbul,4,"MELLI, NICOLO; NICOLO MELLI"
"HORTON TUCKER, TALEN",Fenerbahce Beko Istanbul,8,"HORTON TUCKER, TALEN"
"BOSTON JR., BRANDON",Fenerbahce Beko Istanbul,11,"BOSTON JR., BRANDON"
"BIBEROVIC, TARIK",Fenerbahce Beko Istanbul,13,"BIBEROVIC, TARIK; TARIK BIBEROVIC"
"BITIM, ONURALP",Fenerbahce Beko Istanbul,17,"ONURALP BITIM; BITIM, ONURALP"
"JANTUNEN, MIKAEL",Fenerbahce Beko Istanbul,18,"JANTUNEN, MIKAEL; MIKAEL JANTUNEN"
"HALL, DEVON",Fenerbahce Beko Istanbul,20,"DEVON HALL; HALL, DEVON"
"COLSON, BONZIE",Fenerbahce Beko Istanbul,50,"COLSON, BONZIE; BONZIE COLSON"
"BIRCH, KHEM",Fenerbahce Beko Istanbul,92,"BIRCH, KHEM; KHEM BIRCH"
"HIFI, NADIR",Paris Basketball,2,"HIFI, NADIR; NADIR HIFI"
"CAVALIERE, LEOPOLD",Paris Basketball,4,"CAVALIERE, LEOPOLD; LEOPOLD CAVALIERE"
"ROBINSON, JUSTIN",Paris Basketball,5,"JUSTIN ROBINSON; ROBINSON, JUSTIN"
"HERRERA, SEBASTIAN",Paris Basketball,7,"HERRERA, SEBASTIAN; SEBASTIAN HERRERA"
"DOKOSSI, ALLAN",Paris Basketball,13,"DOKOSSI, ALLAN; ALLAN DOKOSSI"
"FAYE, MOUHAMED",Paris Basketball,15,"FAYE, MOUHAMED; MOUHAMED FAYE"
"MORGAN, JEREMY",Paris Basketball,20,"JEREMY MORGAN; MORGAN, JEREMY"
"BAKO, ISMAEL",Paris Basketball,21,"BAKO, ISMAEL"
"M'BAYE, AMATH",Paris Basketball,22,"AMATH M'BAYE; M'BAYE, AMATH"
"OUATTARA, YAKUBA",Paris Basketball,24,"OUATTARA, YAKUBA; YAKUBA OUATTARA"
"HOMMES, DAULTON",Paris Basketball,34,"HOMMES, DAULTON; DAULTON HOMMES"
"WILLIS, DEREK",Paris Basketball,35,"DEREK WILLIS; WILLIS, DEREK"
"OKOBO, ELIE",AS Monaco,0,"OKOBO, ELIE"
"BLOSSOMGAME, JARON",AS Monaco,4,"BLOSSOMGAME, JARON"
"THEIS, DANIEL",AS Monaco,10,"THEIS, DANIEL"
"DIALLO, ALPHA",AS Monaco,11,"DIALLO, ALPHA"
"HAYES, KEVARRIUS",AS Monaco,13,"HAYES, KEVARRIUS"
"CALATHES, NICK",AS Monaco,15/33,"NICK CALATHES; CALATHES, NICK"
"TARPEY, TERRY",AS Monaco,22,"TARPEY, TERRY"
"BEGARIN, JUHANN",AS Monaco,23,"BEGARIN, JUHANN"
"NEDOVIC, NEMANJA",AS Monaco,26,"NEDOVIC, NEMANJA"
"STRAZEL, MATTHEW",AS Monaco,32,"STRAZEL, MATTHEW"
"MIROTIC, NIKOLA",AS Monaco,33,"MIROTIC, NIKOLA"
"JAMES, MIKE",AS Monaco,55,"JAMES, MIKE"
"WILLIAMS-GOSS, NIGEL",Zalgiris Kaunas,1,"WILLIAMS-GOSS, NIGEL"
"FRANCISCO, SYLVAIN",Zalgiris Kaunas,3,"FRANCISCO, SYLVAIN"
"WRIGHT, MOSES",Zalgiris Kaunas,7,"WRIGHT, MOSES"
"BRAZDEIKIS, IGNAS",Zalgiris Kaunas,8,"BRAZDEIKIS, IGNAS"
"TUBELIS, AZUOLAS",Zalgiris Kaunas,10,"TUBELIS, AZUOLAS"
"LO, MAODO",Zalgiris Kaunas,12,"LO, MAODO"
"SLEVA, DUSTIN",Zalgiris Kaunas,14,"SLEVA, DUSTIN"
"BIRUTIS, LAURYNAS",Zalgiris Kaunas,15,"BIRUTIS, LAURYNAS"
"RUBSTAVICIUS, MANTAS",Zalgiris Kaunas,17,"RUBSTAVICIUS, MANTAS"
"BUTKEVICIUS, ARNAS",Zalgiris Kaunas,51,"BUTKEVICIUS, ARNAS"
"SIRVYDIS, DEIVIDAS",Zalgiris Kaunas,91,"SIRVYDIS, DEIVIDAS"
"ULANOVAS, EDGARAS",Zalgiris Kaunas,92,"ULANOVAS, EDGARAS"
"SELJAAS, ZACHARY",LDLC ASVEL Villeurbanne,1,"SELJAAS, ZACHARY"
"ATAMNA, ADAM",LDLC ASVEL Villeurbanne,2,"ATAMNA, ADAM"
"HARRISON, SHAQUILLE",LDLC ASVEL Villeurbanne,3,"HARRISON, SHAQUILLE"
"AJINCA, MELVIN",LDLC ASVEL Villeurbanne,8,"AJINCA, MELVIN"
"MASSA, BODIAN",LDLC ASVEL Villeurbanne,10,"MASSA, BODIAN"
"JACKSON, EDWIN",LDLC ASVEL Villeurbanne,11,"JACKSON, EDWIN"
"DE COLO, NANDO",LDLC ASVEL Villeurbanne,12,"DE COLO, NANDO"
"LIGHTY, DAVID",LDLC ASVEL Villeurbanne,23,"LIGHTY, DAVID"
"NDIAYE, MBAYE",LDLC ASVEL Villeurbanne,24,"NDIAYE, MBAYE"
"WATSON, GLYNN",LDLC ASVEL Villeurbanne,30,"WATSON, GLYNN"
"VAUTIER, BASTIEN",LDLC ASVEL Villeurbanne,32,"VAUTIER, BASTIEN"
"TRAORE, ARMEL",LDLC ASVEL Villeurbanne,94,"TRAORE, ARMEL"
"TAYLOR, KAMERON",Valencia Basket,1,"TAYLOR, KAMERON"
"PUERTO, JOSEP",Valencia Basket,2,"PUERTO, JOSEP"
"REUVERS, NATHAN",Valencia Basket,3,"REUVERS, NATHAN"
"PRADILLA, JAIME",Valencia Basket,4,"PRADILLA, JAIME"
"DE LARREA, SERGIO",Valencia Basket,5,"DE LARREA, SERGIO"
"MOORE, OMARI",Valencia Basket,10,"MOORE, OMARI"
"SAKO, NEAL",Valencia Basket,12,"SAKO, NEAL"
"THOMPSON, DARIUS",Valencia Basket,13,"THOMPSON, DARIUS"
"IROEGBU, IKE",Valencia Basket,18,"IROEGBU, IKE"
"COSTELLO, MATTHEW",Valencia Basket,24,"COSTELLO, MATTHEW"
"NOGUES, ISAAC",Valencia Basket,32,"NOGUES, ISAAC"
"SESTINA, NATHAN",Valencia Basket,77,"SESTINA, NATHAN"
"NEDELJKOVIC, ALEKSEJ",Crvena Zvezda Meridianbet Belgrade,5,"NEDELJKOVIC, ALEKSEJ"
"NETZIPOGLOU, OMIROS",Olympiacos Piraeus,21,"NETZIPOGLOU, OMIROS; OMIROS NETZIPOGLOU"
"TIMOR, BAR",Hapoel IBI Tel Aviv,10,"TIMOR, BAR; BAR TIMOR"
"AYAYI, JOEL",Paris Basketball,11,"JOEL AYAYI; AYAYI, JOEL"
"DIAKITE, MAMADI",Kosner Baskonia Vitoria-Gasteiz,1,"DIAKITE, MAMADI"
"KALAITZAKIS, PANAGIOTIS",Panathinaikos AKTOR Athens,5,"KALAITZAKIS, PANAGIOTIS"
"OSMAN, CEDI",Panathinaikos AKTOR Athens,6,"OSMAN, CEDI"
"NORRIS, MILES",FC Barcelona,5,"NORRIS, MILES"
"LAVI, GUR",Maccabi Rapyd Tel Aviv,4,"GUR LAVI; LAVI, GUR"
"KURUCS, RODIONS",Kosner Baskonia Vitoria-Gasteiz,7,"KURUCS, RODIONS"
"BROWN, LORENZO",EA7 Emporio Armani Milan,2,"BROWN, LORENZO"
"DIOP, OUSMANE",EA7 Emporio Armani Milan,25,"DIOP, OUSMANE"
"ALMANSA, IZAN",Real Madrid,13,"ALMANSA, IZAN"
"GRINVALDS, GUNARS",Real Madrid,33,"GRINVALDS, GUNARS"
"NGOUAMA, MEHDY",LDLC ASVEL Villeurbanne,16,"NGOUAMA, MEHDY"
"MUURINEN, MIIKKA",Partizan Mozzart Bet Belgrade,3,"MUURINEN, MIIKKA; MIIKKA MUURINEN"
"DOZIER, PJ",Anadolu Efes Istanbul,15,"DOZIER, PJ"
"NTILIKINA, FRANK",Olympiacos Piraeus,1,"NTILIKINA, FRANK; FRANK NTILIKINA"
"SANLI, SERTAC",Dubai Basketball,15,"SANLI, SERTAC"
"ANDJUSIC, DANILO",Dubai Basketball,33,"ANDJUSIC, DANILO"
"BADIO, BRANCOU",Valencia Basket,0,"BADIO, BRANCOU"
"HOLLATZ, JUSTUS",FC Bayern Munich,21,"HOLLATZ, JUSTUS"
"WILBEKIN, SCOTTIE",Fenerbahce Beko Istanbul,3,"SCOTTIE WILBEKIN; WILBEKIN, SCOTTIE"
"MAHMUTOGLU, MELIH",Fenerbahce Beko Istanbul,10,"MAHMUTOGLU, MELIH; MELIH MAHMUTOGLU"
"MOTIEJUNAS, DONATAS",Crvena Zvezda Meridianbet Belgrade,20,"MOTIEJUNAS, DONATAS"
"DOS SANTOS, YAGO",Crvena Zvezda Meridianbet Belgrade,99,"DOS SANTOS, YAGO"
"TONUT, STEFANO",EA7 Emporio Armani Milan,7,"TONUT, STEFANO"
"ZAGARS, ARTURS",Fenerbahce Beko Istanbul,32,"ARTURS ZAGARS; ZAGARS, ARTURS"
"ARMSTRONG, TARAN",Dubai Basketball,22,"ARMSTRONG, TARAN"
"KEITA, SAYON",FC Barcelona,41,"KEITA, SAYON"
"HEURTEL, THOMAS",LDLC ASVEL Villeurbanne,7,"HEURTEL, THOMAS"
"MALEDON, THEO",Real Madrid,12,"MALEDON, THEO"
"LOPEZ-AROSTEGUI, XABI",Valencia Basket,6,"LOPEZ-AROSTEGUI, XABI"
"AKELE, NICOLA",Virtus Bologna,45,"AKELE, NICOLA"
"OMORUYI, CLIFFORD",Maccabi Rapyd Tel Aviv,14,"OMORUYI, CLIFFORD"
"FLACCADORI, DIEGO",EA7 Emporio Armani Milan,21,"FLACCADORI, DIEGO"
"MONTERO, JEAN",Valencia Basket,8,"MONTERO, JEAN"
"QUEREJETA, JOSEBA",Kosner Baskonia Vitoria-Gasteiz,14,"QUEREJETA, JOSEBA"
"PROCIDA, GABRIELE",Real Madrid,9,"PROCIDA, GABRIELE"
"PLAVSIC, UROS",Crvena Zvezda Meridianbet Belgrade,1,"PLAVSIC, UROS"
"DOBRIC, OGNJEN",Crvena Zvezda Meridianbet Belgrade,13,"DOBRIC, OGNJEN"
"SIMMONS, KOBI",Kosner Baskonia Vitoria-Gasteiz,2,"SIMMONS, KOBI"
"MICHINEAU, DAVID",AS Monaco,6,"MICHINEAU, DAVID"
"WADE, MARVYN",LDLC ASVEL Villeurbanne,88,"WADE, MARVYN"
"ELLIS, BOOGIE",Dubai Basketball,9,"ELLIS, BOOGIE; BOOGIE ELLIS"
"DESSERT, BRICE",Anadolu Efes Istanbul,13,"DESSERT, BRICE"
"MCKISSIC, SHAQUIELLE",Olympiacos Piraeus,77,"MCKISSIC, SHAQUIELLE; SHAQUIELLE MCKISSIC"
"MIJAILOVIC, UROS",Partizan Mozzart Bet Belgrade,10,"UROS MIJAILOVIC; MIJAILOVIC, UROS"
"SHAHRVIN, ENZO",Paris Basketball,18,"SHAHRVIN, ENZO; ENZO SHAHRVIN"
"KOUZELOGLOU, IOANNIS",Panathinaikos AKTOR Athens,24,"KOUZELOGLOU, IOANNIS"
"TOTE, LEONARDO",EA7 Emporio Armani Milan,35,"TOTE, LEONARDO"
