Player,Team,Numbers,Name_Variations,Teammates,Games,Minutes,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PTS_AST,TPC,TPC/G,TPC/100,OFF_RTG,DEF_RTG,NET_RTG,eFG%,TS%,AST%,TOV%,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,UNAST_RIM_MADE,UNAST_3PT_MADE,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
BEGARIN JUHANN,AS Monaco,23,BEGARIN JUHANN,"DIALLO ALPHA, HAYES KEVARRIUS, JAMES MIKE, MIROTIC NIKOLA",1,8.3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0.0,0.0,105.7,97.1,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEGARIN JUHANN,AS Monaco,23,BEGARIN JUHANN,"MIROTIC NIKOLA, NEDOVIC NEMANJA, STRAZEL MATTHEW, TARPEY TERRY",1,7.3,1,0,3,0.0,0,1,0.0,1,2,50.0,0,0,0,0,0,0,0,1,4,0,1,1.0,7.4,111.5,186.8,-75.2,0.0,12.9,0,0.0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1
BEGARIN JUHANN,AS Monaco,23,BEGARIN JUHANN,"BLOSSOMGAME JARON, JAMES MIKE, NEDOVIC NEMANJA, OKOBO ELIE",1,6.1,5,2,2,100.0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,5.0,51.0,152.9,91.5,61.5,125.0,125.0,0.0,0.0,0,0,0,1,1,100,1,1,100,0,0,0,0,0,0,0,3,2
BEGARIN JUHANN,AS Monaco,23,BEGARIN JUHANN,"HAYES KEVARRIUS, NEDOVIC NEMANJA, STRAZEL MATTHEW, TARPEY TERRY",1,5.8,4,2,4,50.0,0,2,0.0,0,0,0,0,2,2,1,0,0,0,0,4,0,4,4.0,32.5,105.5,50.6,54.9,50.0,50.0,50.0,0.0,0,0,0,2,2,100,2,0,0,0,0,0,0,0,0,0,4,0
BEGARIN JUHANN,AS Monaco,23,BEGARIN JUHANN,"BLOSSOMGAME JARON, MAKOUNDOU YOAN, NEDOVIC NEMANJA, STRAZEL MATTHEW",1,5.4,0,0,3,0.0,0,3,0.0,0,0,0,1,1,2,0,0,0,1,3,3,0,0,0.0,0.0,81.2,83.8,-2.6,0.0,0.0,0,25.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
BEGARIN JUHANN,AS Monaco,23,BEGARIN JUHANN,"BLOSSOMGAME JARON, NEDOVIC NEMANJA, STRAZEL MATTHEW, TARPEY TERRY",1,5.2,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0.0,0.0,151.1,75.6,75.5,0.0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BEGARIN JUHANN,AS Monaco,23,BEGARIN JUHANN,"BLOSSOMGAME JARON, JAMES MIKE, STRAZEL MATTHEW, THEIS DANIEL",2,4.7,3,1,1,100.0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1.5,34.2,148.4,93.4,55.0,150.0,150.0,0.0,0.0,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0
BEGARIN JUHANN,AS Monaco,23,BEGARIN JUHANN,"NEDOVIC NEMANJA, STRAZEL MATTHEW, TARPEY TERRY, THEIS DANIEL",2,4.2,1,0,0,0,0,0,0,1,1,100.0,0,1,1,0,0,0,0,3,0,0,1,0.5,13.4,121.0,159.2,-38.2,0,113.6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEGARIN JUHANN,AS Monaco,23,BEGARIN JUHANN,"BLOSSOMGAME JARON, HAYES KEVARRIUS, JAMES MIKE, STRAZEL MATTHEW",1,4.0,2,1,1,100.0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,2,2.0,28.9,86.6,101.7,-15.1,100.0,100.0,0.0,0.0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,2,0,0
BEGARIN JUHANN,AS Monaco,23,BEGARIN JUHANN,"MAKOUNDOU YOAN, NEDOVIC NEMANJA, STRAZEL MATTHEW, TARPEY TERRY",1,3.8,2,1,2,50.0,0,1,0.0,0,0,0,1,1,2,0,1,0,0,1,1,0,2,2.0,21.3,138.6,82.2,56.4,50.0,50.0,0.0,0.0,0,0,0,1,1,100,1,0,0,0,0,0,0,0,0,2,0,0
