Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,UNAST_RIM_MADE,UNAST_3PT_MADE,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Helsinki Seagulls,Trey Niemi,2,Trey Niemi,45,16.2,730.6,370.0,8.2,130.0,293.0,44.4,53.0,156.0,34,57.0,73.0,78.1,23.0,58.0,81.0,76.0,16.0,5.0,69.0,108.0,356.3,25.6,10.8,2.2,2.4,151,521.0,11.6,15.2,4,1.0,8,2,22.5,9.9,4,-2.86,-4.87,2.0,2.6,2.3,97.0,60.0,61.9,22.0,6.0,27.3,156.0,53.0,34,48.0,23.0,31.0,32.0,0.0,6.0,58.0,70.0,61.0
Helsinki Seagulls,Osku Heinonen,10,Osku Heinonen,45,23.2,1042.5,348.0,7.7,109.0,290.0,37.6,68.0,212.0,32.1,62.0,67.0,92.5,22.0,61.0,83.0,39.0,26.0,1.0,20.0,93.0,304.8,15.3,10.1,1.1,2.4,96,444.0,9.9,12.9,14,1.1,19,3,34.4,20.3,13,-2.84,-4.98,2.14,2.6,4.1,18.0,12.0,66.7,58.0,27.0,46.6,212.0,68.0,32.1,6.0,6.0,7.0,11.0,0.0,2.0,53.0,62.0,61.0
Helsinki Seagulls,Justus Kilpinen,40,Justus Kilpinen,45,6.0,271.4,73.0,1.6,23.0,61.0,37.7,10.0,32.0,31.2,17.0,24.0,70.8,18.0,19.0,37.0,7.0,9.0,3.0,3.0,73.0,54.3,10.5,2.1,0.2,1.1,17,90.0,2.0,2.6,2,0.7,2,4,26.6,3.8,3,-5.7,-9.01,3.31,3.6,4.6,22.0,9.0,40.9,5.0,2.0,40,32.0,10.0,31.2,0.0,0.0,2.0,0.0,0.0,1.0,15.0,3.0,4.0
Korihait,Mikael Aalto,50,Mikael Aalto,43,25.4,1090.8,700.0,16.3,240.0,381.0,63,12.0,28.0,42.9,208.0,250.0,83.2,119.0,160.0,279.0,47.0,38.0,16.0,94.0,141.0,447.4,20.9,20.5,1.4,8.2,105,805.0,18.7,23.6,61,3.0,32,30,67.5,51.2,20,3.29,-0.54,3.84,4.4,1.8,256.0,171.0,66.8,35.0,17.0,48.6,28.0,12.0,42.9,24.0,0.0,28.0,34.0,2.0,30.0,184.0,137.0,144.0
Salon Vilpas,Ansley Almonor,0,Ansley Almonor,43,28.2,1211.8,571.0,13.3,189.0,434.0,43.5,98.0,227.0,43.2,95.0,109.0,87.2,70.0,187.0,257.0,42.0,23.0,30.0,68.0,83.0,460.8,19.6,17.0,1.3,7.7,0,571.0,13.3,17.0,0,0,0,0,0,0.0,0,2.77,-0.96,3.72,3.9,3.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Korihait,Jalen Jackson,40,Jalen Jackson,43,30.2,1298.5,503.0,11.7,184.0,403.0,45.7,68.0,177.0,38.4,67.0,91.0,73.6,38.0,193.0,231.0,204.0,106.0,42.0,110.0,123.0,494.4,19.4,14.7,6.0,6.8,360,863.0,20.1,25.3,70,3.3,47,23,61.3,65.1,21,5.2,-2.12,7.32,2.6,2.4,99.0,61.0,61.6,119.0,49.0,41.2,177.0,68.0,38.4,39.0,40.0,59.0,41.0,0.0,10.0,65.0,135.0,149.0
Korihait,Brian Goracke,21,Brian Goracke,43,20.7,889.5,412.0,9.6,146.0,349.0,41.8,54.0,173.0,31.2,66.0,87.0,75.9,50.0,117.0,167.0,47.0,15.0,18.0,49.0,96.0,370.8,21.2,12.1,1.4,4.9,88,500.0,11.6,14.6,39,2.4,38,4,49.0,41.8,16,-1.66,-4.02,2.36,4.0,3.8,121.0,61.0,50.4,32.0,16.0,50,173.0,54.0,31.2,29.0,11.0,18.0,21.0,0.0,10.0,77.0,120.0,69.0
Korihait,Bojan Sarcévic,7,Bojan Sarcévic,43,24.1,1036.6,325.0,7.6,107.0,258.0,41.5,44.0,136.0,32.4,67.0,77.0,87,40.0,134.0,174.0,179.0,67.0,13.0,73.0,113.0,311.9,15.3,9.5,5.2,5.1,311,636.0,14.8,18.6,37,2.1,31,7,54.3,40.1,18,2.89,-3.03,5.92,2.2,2.5,70.0,41.0,58.6,44.0,16.0,36.4,136.0,44.0,32.4,34.0,25.0,53.0,15.0,0.0,5.0,39.0,72.0,83.0
Helsinki Seagulls,Chrysostom Chukwuma,0,Chrysostom Chukwuma,43,17.4,747.1,254.0,5.9,83.0,217.0,38.2,41.0,135.0,30.4,47.0,56.0,83.9,19.0,101.0,120.0,19.0,17.0,10.0,30.0,71.0,242.5,17.0,7.4,0.6,3.5,0,254.0,5.9,7.4,0,0,0,0,0,0.0,0,-3.71,-6.17,2.46,3.8,4.4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Korihait,Joni Herrala,8,Joni Herrala,43,10.6,456.5,44.0,1.0,16.0,63.0,25.4,7.0,44.0,15.9,5.0,7.0,71.4,12.0,36.0,48.0,52.0,19.0,3.0,20.0,49.0,71.1,7.9,1.3,1.5,1.4,99,143.0,3.3,4.2,7,1.8,7,0,50.0,8.0,4,-3.13,-7.33,4.2,2.2,4.3,10.0,7.0,70,9.0,2.0,22.2,44.0,7.0,15.9,2.0,2.0,16.0,2.0,0.0,2.0,9.0,8.0,10.0
Salon Vilpas,Jalen Brooks,5,Jalen Brooks,42,27.7,1165.0,634.0,15.1,224.0,460.0,48.7,53.0,155.0,34.2,133.0,210.0,63.3,122.0,229.0,351.0,75.0,77.0,33.0,66.0,107.0,476.5,21.0,18.9,2.2,10.5,128,762.0,18.1,22.7,51,2.8,36,23,55.3,54.1,18,6.93,0.68,6.25,3.9,3.0,168.0,100.0,59.5,88.0,35.0,39.8,155.0,53.0,34.2,52.0,6.0,31.0,24.0,1.0,10.0,167.0,155.0,160.0
Salon Vilpas,Ze'Rik Onyema,21,Ze'Rik Onyema,42,18.1,759.1,433.0,10.3,186.0,271.0,68.6,1.0,3.0,33.3,60.0,97.0,61.9,112.0,187.0,299.0,44.0,36.0,44.0,76.0,106.0,266.6,18.1,12.9,1.3,8.9,78,511.0,12.2,15.2,22,2.4,15,7,60.8,22.1,9,6.52,-0.19,6.71,5.0,2.2,181.0,126.0,69.6,40.0,18.0,45,3.0,1.0,33.3,60.0,0.0,26.0,36.0,0.0,14.0,102.0,86.0,80.0
Helsinki Seagulls,Ricky Waxlax,47,Ricky Waxlax,42,24.3,1021.6,262.0,6.2,94.0,231.0,40.7,44.0,147.0,29.9,30.0,49.0,61.2,26.0,99.0,125.0,31.0,28.0,14.0,25.0,97.0,241.5,12.4,7.6,0.9,3.6,60,322.0,7.7,9.4,22,1.8,16,4,61.9,17.8,12,-3.23,-6.3,3.07,3.3,4.6,74.0,43.0,58.1,4.0,3.0,75,147.0,44.0,29.9,20.0,1.0,16.0,5.0,0.0,4.0,40.0,82.0,69.0
