Team,Lineup,Lineup_Key,Assister_Num,Assister_Name,Scorer_Num,Scorer_Name,Assists,Points_Created,Threes_Assisted,Twos_Assisted,Games,AST/G,PTS_Created/G
Helsinki Seagulls,"Chrysostom Chukwuma, Osku Heinonen, Adong Makuoi, Kahron Ross, Rene Rougeau, Elias Leskinen, Christian Keeling","Helsinki Seagulls|0,10,22,3,4,5,55",3,Kahron Ross,55,Christian Keeling,9,25,7,2,6,1.5,4.17
Tapiolan Honka,"Riku Korhonen, Alvar Peltoniemi, Taye Donald, Isaiah Kelly, Alvan Laavainen, Aj Ferguson","Tapiolan Honka|10,2,3,35,5,7",7,Aj Ferguson,35,Isaiah Kelly,10,22,2,8,6,1.67,3.67
Korihait,"Jamir Harris, Frank Champion, Brian Goracke, Jalen Jackson, Bojan Sarcévic","Korihait|13,20,21,40,7",40,Jalen Jackson,50,Mikael Aalto,10,20,0,10,9,1.11,2.22
Korihait,"Jamir Harris, Frank Champion, Brian Goracke, Jalen Jackson, Bojan Sarcévic","Korihait|13,20,21,40,7",7,Bojan Sarcévic,50,Mikael Aalto,10,20,0,10,8,1.25,2.5
Korihait,"Jamir Harris, Frank Champion, Brian Goracke, Jalen Jackson, Bojan Sarcévic","Korihait|13,20,21,40,7",7,Bojan Sarcévic,40,Jalen Jackson,7,17,3,4,7,1.0,2.43
Helsinki Seagulls,"Chrysostom Chukwuma, Adong Makuoi, Justus Kilpinen, Elias Leskinen, Christian Keeling","Helsinki Seagulls|0,22,40,5,55",3,Kahron Ross,4,Rene Rougeau,6,16,4,2,5,1.2,3.2
Tapiolan Honka,"Riku Korhonen, Alvar Peltoniemi, Taye Donald, Isaiah Kelly, Alvan Laavainen, Aj Ferguson","Tapiolan Honka|10,2,3,35,5,7",10,Riku Korhonen,35,Isaiah Kelly,7,16,2,5,7,1.0,2.29
Korihait,"Jamir Harris, Frank Champion, Brian Goracke, Jalen Jackson, Bojan Sarcévic","Korihait|13,20,21,40,7",20,Frank Champion,50,Mikael Aalto,8,16,0,8,8,1.0,2.0
Tapiolan Honka,"Riku Korhonen, Alvar Peltoniemi, Taye Donald, Isaiah Kelly, Alvan Laavainen, Aj Ferguson","Tapiolan Honka|10,2,3,35,5,7",10,Riku Korhonen,2,Alvar Peltoniemi,6,15,3,3,4,1.5,3.75
Kauhajoki,"Oliver Kandén, Ty Berry, Juuso Salmi, Eemi Luukkonen, Antti Ahonen","Kauhajoki|14,23,5,7,8",5,Juuso Salmi,14,Oliver Kandén,5,15,5,0,3,1.67,5.0
