Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Solent Kestrels Senior Men,5,A. Arissol,,12,30.5,366.1,212,17.7,77,173,44.5,29,84,34.5,29,36,80.6,16,48,64,43,44,4,31,17,52.9,56.1,24.2,96.4,21.9,8.7,3.5,10.8,7.1,20.1,5.9,1.0,14.1,0.21,18.53,8.87,9.66,32,24,75,52,23,44.2,76,27,35.5,15,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Barnet Bulldogs Senior Men,6,S. Cooper,,14,31.1,435.8,333,23.8,112,245,45.7,42,113,37.2,67,83,80.7,11,78,89,48,48,5,39,28,54.3,59.1,30.1,103.9,29.7,10.1,2.1,16.0,8.8,21.9,5.6,1.1,12.2,0.34,18.41,10.84,7.57,85,52,61.2,47,18,38.3,113,42,37.2,13,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Solent Kestrels Senior Men,11,L. Busumbru,,11,29.1,320.1,122,11.1,44,84,52.4,7,22,31.8,27,46,58.7,15,56,71,58,15,7,21,12,56.5,58.5,15.6,97.4,13.7,2.5,3.8,14.9,9.2,27.6,2.3,1.9,16.8,0.55,15.69,7.26,8.42,42,28,66.7,16,7,43.8,19,6,31.6,15,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Magic Senior Men I,8,J. Walton,,18,31.5,566.2,347,19.3,129,279,46.2,62,141,44.0,27,40,67.5,9,56,65,83,28,0,59,21,57.3,58.5,26.8,97.6,24.8,10.1,1.4,8.4,5.0,27.9,2.6,0.0,16.6,0.14,14.25,8.52,5.72,57,31,54.4,80,36,45,141,62,44,32,22,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
St Helens Saints Senior Men,14,D. Lufadeju,,18,34.4,620.0,397,22.1,132,293,45.1,45,118,38.1,88,107,82.2,43,93,136,81,50,2,59,50,52.7,58.4,25.9,99.5,26.2,7.8,5.8,12.5,9.1,23.9,3.9,0.3,14.8,0.37,14.24,9.04,5.2,97,62,63.9,78,25,32.1,118,45,38.1,23,27,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Birmingham City University Senior Men,11,R. Faure-Daley,,18,29.0,522.1,213,11.8,75,206,36.4,43,131,32.8,20,28,71.4,18,81,99,134,85,2,65,53,46.8,48.8,20.5,75.2,13.6,8.4,2.6,12.4,7.3,40.1,7.5,0.3,22.9,0.14,14.22,5.27,8.95,33,20,60.6,41,11,26.8,131,43,32.8,51,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Solent Kestrels Senior Men,6,E. Round,,14,26.5,370.7,169,12.1,59,145,40.7,33,90,36.7,18,22,81.8,15,51,66,40,22,2,17,21,52.1,54.6,18.5,98.4,14.9,7.9,3.3,11.5,7.3,17.1,2.9,0.5,9.9,0.15,13.75,6.84,6.91,22,16,72.7,30,10,33.3,83,31,37.3,10,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Magic Senior Men I,10,P. Gordon,,6,20.8,125.0,87,14.5,32,60,53.3,7,22,31.8,16,19,84.2,5,34,39,12,11,0,10,4,59.2,63.6,27.0,111.0,19.0,4.8,3.7,22.0,13.5,19.1,4.6,0.0,12.8,0.32,13.24,6.8,6.44,35,24,68.6,3,1,33.3,22,7,31.8,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheffield Arrows Senior Men,23,D. Soares,,20,37.3,745.2,267,13.3,104,217,47.9,38,112,33.9,21,48,43.8,48,151,199,102,47,29,43,51,56.7,56.1,15.3,95.0,16.0,6.7,5.2,16.0,10.7,21.3,3.0,3.3,15.3,0.22,13.09,7.76,5.33,96,64,66.7,8,2,25,112,38,33.9,20,15,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheffield Arrows Senior Men,33,H. Ibrahim,,19,37.8,717.7,468,24.6,169,344,49.1,14,60,23.3,116,160,72.5,69,179,248,94,34,10,80,43,51.2,56.5,28.2,94.7,29.7,3.8,8.0,19.7,14.0,23.7,2.3,1.2,16.2,0.47,12.72,8.84,3.89,197,126,64,87,29,33.3,60,14,23.3,24,41,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
