# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 443
# Qualified players exported: 206
# Total stints used: 5278
# Garbage time stints excluded: 243
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Birmingham City University Senior Men,11,R. Faure-Daley,1021,4.75,5.12,9.86
Solent Kestrels Senior Men,6,E. Round,660,4.04,3.5,7.54
CoLA Southwark Pride Senior Men,13,T. Gass,658,4.01,2.96,6.98
Myerscough Basketball Academy Senior Men I,0,H. Sheehan,961,4.2,2.3,6.5
Manchester Magic Senior Men I,5,O. Iguma,507,2.65,3.79,6.44
Barnet Bulldogs Senior Men,22,R. Mccowan,400,3.65,2.56,6.21
Manchester Magic Senior Men I,13,D. Davies,666,2.33,3.26,5.58
Solent Kestrels Senior Men,5,A. Arissol,651,1.95,3.49,5.44
Barnet Bulldogs Senior Men,8,T. Ojuri,444,4.06,1.33,5.4
Birmingham City University Senior Men,10,V. Ferreira,494,3.65,1.61,5.27
St Helens Saints Senior Men,9,C. Murtagh,842,2.45,2.41,4.86
Solent Kestrels Senior Men,11,L. Busumbru,571,2.36,2.3,4.67
Barking Abbey Senior Men I,5,M. Filho,418,-0.39,4.86,4.47
Worcester Wolves Senior Men,21,E. Burgess,1055,3.58,0.75,4.33
Manchester Magic Senior Men I,15,B. Goodall,846,3.43,0.83,4.26
Sheffield Arrows Senior Men,23,D. Soares,1445,3.96,0.29,4.25
Solent Kestrels Senior Men,4,J. Ofman,473,2.47,1.7,4.17
Manchester Magic Senior Men I,8,J. Walton,1011,1.59,2.39,3.99
Worcester Wolves Senior Men,10,H. Ferreira,1040,0.63,3.34,3.97
St Helens Saints Senior Men,10,K. Jones,647,2.53,1.15,3.68
Worcester Wolves Senior Men,6,W. Santhe,1082,2.5,1.18,3.68
Birmingham City University Senior Men,17,C. Hayden,717,2.04,1.57,3.6
Manchester Magic Senior Men I,3,O. Babalola,599,1.32,2.09,3.41
Leicester Warriors Senior Men,9,M. Nelson,1070,0.83,2.53,3.37
Richmond Knights Senior Men,14,K. Hypolite-Sealy,560,-0.78,3.91,3.13
St Helens Saints Senior Men,14,D. Lufadeju,1192,2.16,0.93,3.1
London Stars Senior Men,5,S. Pleszak,270,0.63,2.43,3.06
Barnet Bulldogs Senior Men,6,S. Cooper,845,2.21,0.83,3.04
Cardiff Met Archers Senior Men I,10,G. Williams,674,0.66,2.35,3.01
Worcester Wolves Senior Men,9,E. Yeboah,639,1.13,1.87,3.0
Leicester Warriors Senior Men,8,P. Chingombe,395,2.93,0.06,2.99
Worcester Wolves Senior Men,13,G. Stergiopoulos,720,2.93,-0.06,2.87
Barking Abbey Senior Men I,10,K. Mabaya,540,2.77,0.08,2.85
Barnet Bulldogs Senior Men,32,L. Francis,268,-0.4,3.24,2.84
Sheffield Arrows Senior Men,8,K. Bagga,458,2.46,0.34,2.8
Myerscough Basketball Academy Senior Men I,9,O. Esingle,710,0.43,2.29,2.72
Solent Kestrels Senior Men,15,A. Briggs,425,1.56,1.15,2.7
Barking Abbey Senior Men I,13,D. Orija,318,1.22,1.44,2.66
London Stars Senior Men,6,N. Cassel,408,1.5,1.03,2.54
Sheffield Sharks Senior Men,12,S. Hanson-Young,1157,0.96,1.54,2.49
Solent Kestrels Senior Men,16,W. Kitenge,390,0.06,2.42,2.48
Manchester Magic Senior Men I,7,A. Bile,848,2.3,0.1,2.4
London Stars Senior Men,99,N. Zajankauskas,883,1.39,1.01,2.4
Myerscough Basketball Academy Senior Men I,10,S. Laditan-Adebiyi,1136,2.22,0.13,2.35
Barking Abbey Senior Men I,32,E. Tomking,575,0.32,2.02,2.34
St Helens Saints Senior Men,4,J. Collamat,603,0.41,1.93,2.34
Barking Abbey Senior Men I,12,O. Anyanwu,334,-1.01,3.23,2.22
Sheffield Sharks Senior Men,3,W. Skaines,250,-1.59,3.72,2.13
London Lions Senior Men II,8,J. Ako - Mensah,703,1.92,0.19,2.11
Birmingham City University Senior Men,3,R. Oberia,1029,1.7,0.29,1.99
Sheffield Arrows Senior Men,33,H. Ibrahim,1398,4.05,-2.08,1.97
Worcester Wolves Senior Men,12,L. Ferreira,338,-1.45,3.26,1.81
Birmingham City University Senior Men,9,S. Toluwase,849,0.17,1.62,1.79
Cobham Cobras Senior Men,33,L. Mustre,258,1.67,0.07,1.74
CoLA Southwark Pride Senior Men,11,K. Capanzana,512,1.62,0.11,1.73
Birmingham City University Senior Men,9,S. Lyn,278,0.95,0.77,1.72
Barnet Bulldogs Senior Men,9,L. Clarke,257,0.4,1.22,1.62
Barnet Bulldogs Senior Men,21,S. Williams,589,0.01,1.59,1.59
London Stars Senior Men,11,J. Hayes,601,0.25,1.31,1.55
Barnet Bulldogs Senior Men,23,E. Djanogly,382,1.1,0.38,1.48
